Date,Day,Time,Pred(Ft),Pred(cm),High/Low
5/8/2023,Mon,12:32:00 PM,-0.2,-6,L
5/8/2023,Mon,7:09:00 PM,3.4,104,H
5/9/2023,Tue,12:42:00 AM,0.27,8,L
5/9/2023,Tue,7:14:00 AM,3.94,120,H
5/9/2023,Tue,1:21:00 PM,-0.17,-5,L
5/9/2023,Tue,7:58:00 PM,3.34,102,H
5/10/2023,Wed,1:31:00 AM,0.33,10,L
5/10/2023,Wed,8:05:00 AM,3.88,118,H
5/10/2023,Wed,2:13:00 PM,-0.09,-3,L
5/10/2023,Wed,8:53:00 PM,3.29,100,H
5/11/2023,Thu,2:26:00 AM,0.4,12,L
5/11/2023,Thu,9:02:00 AM,3.79,116,H
5/11/2023,Thu,3:10:00 PM,0,0,L
5/11/2023,Thu,9:52:00 PM,3.27,100,H
5/12/2023,Fri,3:27:00 AM,0.45,14,L
5/12/2023,Fri,10:04:00 AM,3.68,112,H
5/12/2023,Fri,4:11:00 PM,0.07,2,L
5/12/2023,Fri,10:55:00 PM,3.29,100,H
5/13/2023,Sat,4:32:00 AM,0.45,14,L
5/13/2023,Sat,11:09:00 AM,3.6,110,H
5/13/2023,Sat,5:11:00 PM,0.11,3,L
5/13/2023,Sat,11:58:00 PM,3.38,103,H
5/14/2023,Sun,5:37:00 AM,0.39,12,L
5/14/2023,Sun,12:16:00 PM,3.55,108,H
5/14/2023,Sun,6:12:00 PM,0.13,4,L
5/15/2023,Mon,12:59:00 AM,3.51,107,H
5/15/2023,Mon,6:42:00 AM,0.27,8,L
5/15/2023,Mon,1:22:00 PM,3.54,108,H
5/15/2023,Mon,7:10:00 PM,0.12,4,L
5/16/2023,Tue,1:57:00 AM,3.66,112,H
5/16/2023,Tue,7:44:00 AM,0.12,4,L
5/16/2023,Tue,2:24:00 PM,3.56,109,H
5/16/2023,Tue,8:06:00 PM,0.11,3,L
5/17/2023,Wed,2:50:00 AM,3.81,116,H
5/17/2023,Wed,8:41:00 AM,-0.04,-1,L
5/17/2023,Wed,3:20:00 PM,3.58,109,H
5/17/2023,Wed,8:57:00 PM,0.11,3,L
5/18/2023,Thu,3:38:00 AM,3.91,119,H
5/18/2023,Thu,9:32:00 AM,-0.16,-5,L
5/18/2023,Thu,4:11:00 PM,3.58,109,H
5/18/2023,Thu,9:44:00 PM,0.14,4,L
5/19/2023,Fri,4:23:00 AM,3.95,120,H
5/19/2023,Fri,10:20:00 AM,-0.21,-6,L
5/19/2023,Fri,5:00:00 PM,3.54,108,H
5/19/2023,Fri,10:29:00 PM,0.21,6,L
5/20/2023,Sat,5:06:00 AM,3.94,120,H
5/20/2023,Sat,11:06:00 AM,-0.2,-6,L
5/20/2023,Sat,5:46:00 PM,3.47,106,H
5/20/2023,Sat,11:13:00 PM,0.3,9,L
5/21/2023,Sun,5:49:00 AM,3.88,118,H
5/21/2023,Sun,11:51:00 AM,-0.13,-4,L
5/21/2023,Sun,6:31:00 PM,3.38,103,H
5/21/2023,Sun,11:57:00 PM,0.4,12,L
5/22/2023,Mon,6:33:00 AM,3.78,115,H
5/22/2023,Mon,12:35:00 PM,-0.02,-1,L
5/22/2023,Mon,7:16:00 PM,3.28,100,H
5/23/2023,Tue,12:41:00 AM,0.51,16,L
5/23/2023,Tue,7:16:00 AM,3.67,112,H
5/23/2023,Tue,1:19:00 PM,0.11,3,L
5/23/2023,Tue,8:00:00 PM,3.19,97,H
5/24/2023,Wed,1:25:00 AM,0.62,19,L
5/24/2023,Wed,8:01:00 AM,3.55,108,H
5/24/2023,Wed,2:04:00 PM,0.25,8,L
5/24/2023,Wed,8:46:00 PM,3.1,94,H
5/25/2023,Thu,2:12:00 AM,0.72,22,L
5/25/2023,Thu,8:48:00 AM,3.42,104,H
5/25/2023,Thu,2:51:00 PM,0.38,12,L
5/25/2023,Thu,9:34:00 PM,3.05,93,H
5/26/2023,Fri,3:02:00 AM,0.79,24,L
5/26/2023,Fri,9:38:00 AM,3.31,101,H
5/26/2023,Fri,3:40:00 PM,0.47,14,L
5/26/2023,Fri,10:24:00 PM,3.03,92,H
5/27/2023,Sat,3:55:00 AM,0.83,25,L
5/27/2023,Sat,10:31:00 AM,3.22,98,H
5/27/2023,Sat,4:30:00 PM,0.54,16,L
5/27/2023,Sat,11:14:00 PM,3.06,93,H
5/28/2023,Sun,4:50:00 AM,0.81,25,L
5/28/2023,Sun,11:25:00 AM,3.16,96,H
5/28/2023,Sun,5:19:00 PM,0.57,17,L
5/29/2023,Mon,12:03:00 AM,3.13,95,H
5/29/2023,Mon,5:43:00 AM,0.75,23,L
5/29/2023,Mon,12:19:00 PM,3.13,95,H
5/29/2023,Mon,6:07:00 PM,0.57,17,L
5/30/2023,Tue,12:51:00 AM,3.23,98,H
5/30/2023,Tue,6:36:00 AM,0.64,20,L
5/30/2023,Tue,1:12:00 PM,3.14,96,H
5/30/2023,Tue,6:55:00 PM,0.55,17,L
5/31/2023,Wed,1:37:00 AM,3.37,103,H
5/31/2023,Wed,7:28:00 AM,0.49,15,L
5/31/2023,Wed,2:03:00 PM,3.18,97,H
5/31/2023,Wed,7:42:00 PM,0.51,16,L
6/1/2023,Thu,2:22:00 AM,3.52,107,H
6/1/2023,Thu,8:17:00 AM,0.3,9,L
6/1/2023,Thu,2:52:00 PM,3.24,99,H
6/1/2023,Thu,8:28:00 PM,0.44,13,L
6/2/2023,Fri,3:05:00 AM,3.69,112,H
6/2/2023,Fri,9:04:00 AM,0.12,4,L
6/2/2023,Fri,3:39:00 PM,3.31,101,H
6/2/2023,Fri,9:13:00 PM,0.37,11,L
6/3/2023,Sat,3:48:00 AM,3.84,117,H
6/3/2023,Sat,9:51:00 AM,-0.05,-2,L
6/3/2023,Sat,4:25:00 PM,3.36,102,H
6/3/2023,Sat,9:58:00 PM,0.3,9,L
6/4/2023,Sun,4:31:00 AM,3.97,121,H
6/4/2023,Sun,10:37:00 AM,-0.18,-5,L
6/4/2023,Sun,5:13:00 PM,3.41,104,H
6/4/2023,Sun,10:45:00 PM,0.25,8,L
6/5/2023,Mon,5:18:00 AM,4.06,124,H
6/5/2023,Mon,11:25:00 AM,-0.27,-8,L
6/5/2023,Mon,6:02:00 PM,3.44,105,H
6/5/2023,Mon,11:33:00 PM,0.22,7,L
6/6/2023,Tue,6:08:00 AM,4.1,125,H
6/6/2023,Tue,12:15:00 PM,-0.3,-9,L
6/6/2023,Tue,6:53:00 PM,3.45,105,H
6/7/2023,Wed,12:24:00 AM,0.21,6,L
6/7/2023,Wed,7:00:00 AM,4.08,124,H
6/7/2023,Wed,1:06:00 PM,-0.28,-9,L
6/7/2023,Wed,7:46:00 PM,3.46,105,H
6/8/2023,Thu,1:18:00 AM,0.23,7,L
6/8/2023,Thu,7:54:00 AM,4.02,123,H
6/8/2023,Thu,1:59:00 PM,-0.22,-7,L
6/8/2023,Thu,8:41:00 PM,3.48,106,H
6/9/2023,Fri,2:15:00 AM,0.27,8,L
6/9/2023,Fri,8:52:00 AM,3.9,119,H
6/9/2023,Fri,2:55:00 PM,-0.13,-4,L
6/9/2023,Fri,9:39:00 PM,3.5,107,H
6/10/2023,Sat,3:15:00 AM,0.3,9,L
6/10/2023,Sat,9:53:00 AM,3.76,115,H
6/10/2023,Sat,3:52:00 PM,-0.03,-1,L
6/10/2023,Sat,10:39:00 PM,3.54,108,H
6/11/2023,Sun,4:19:00 AM,0.3,9,L
6/11/2023,Sun,10:56:00 AM,3.62,110,H
6/11/2023,Sun,4:50:00 PM,0.07,2,L
6/11/2023,Sun,11:38:00 PM,3.6,110,H
6/12/2023,Mon,5:22:00 AM,0.27,8,L
6/12/2023,Mon,12:00:00 PM,3.51,107,H
6/12/2023,Mon,5:48:00 PM,0.16,5,L
6/13/2023,Tue,12:36:00 AM,3.67,112,H
6/13/2023,Tue,6:25:00 AM,0.21,6,L
6/13/2023,Tue,1:04:00 PM,3.42,104,H
6/13/2023,Tue,6:44:00 PM,0.24,7,L
6/14/2023,Wed,1:32:00 AM,3.73,114,H
6/14/2023,Wed,7:27:00 AM,0.14,4,L
6/14/2023,Wed,2:07:00 PM,3.38,103,H
6/14/2023,Wed,7:40:00 PM,0.31,9,L
6/15/2023,Thu,2:26:00 AM,3.79,116,H
6/15/2023,Thu,8:24:00 AM,0.06,2,L
6/15/2023,Thu,3:04:00 PM,3.35,102,H
6/15/2023,Thu,8:32:00 PM,0.36,11,L
6/16/2023,Fri,3:16:00 AM,3.82,116,H
6/16/2023,Fri,9:16:00 AM,0,0,L
6/16/2023,Fri,3:56:00 PM,3.33,101,H
6/16/2023,Fri,9:21:00 PM,0.4,12,L
6/17/2023,Sat,4:01:00 AM,3.82,116,H
6/17/2023,Sat,10:04:00 AM,-0.03,-1,L
6/17/2023,Sat,4:43:00 PM,3.3,101,H
6/17/2023,Sat,10:07:00 PM,0.44,13,L
6/18/2023,Sun,4:45:00 AM,3.79,116,H
6/18/2023,Sun,10:49:00 AM,-0.01,0,L
6/18/2023,Sun,5:29:00 PM,3.27,100,H
6/18/2023,Sun,10:51:00 PM,0.48,15,L
6/19/2023,Mon,5:28:00 AM,3.75,114,H
6/19/2023,Mon,11:32:00 AM,0.03,1,L
6/19/2023,Mon,6:12:00 PM,3.23,98,H
6/19/2023,Mon,11:34:00 PM,0.53,16,L
6/20/2023,Tue,6:11:00 AM,3.69,112,H
6/20/2023,Tue,12:14:00 PM,0.1,3,L
6/20/2023,Tue,6:54:00 PM,3.2,98,H
6/21/2023,Wed,12:17:00 AM,0.57,17,L
6/21/2023,Wed,6:54:00 AM,3.63,111,H
6/21/2023,Wed,12:55:00 PM,0.17,5,L
6/21/2023,Wed,7:36:00 PM,3.17,97,H
6/22/2023,Thu,1:00:00 AM,0.61,19,L
6/22/2023,Thu,7:36:00 AM,3.55,108,H
6/22/2023,Thu,1:36:00 PM,0.24,7,L
6/22/2023,Thu,8:17:00 PM,3.16,96,H
6/23/2023,Fri,1:44:00 AM,0.66,20,L
6/23/2023,Fri,8:19:00 AM,3.46,105,H
6/23/2023,Fri,2:18:00 PM,0.32,10,L
6/23/2023,Fri,9:00:00 PM,3.15,96,H
6/24/2023,Sat,2:30:00 AM,0.7,21,L
6/24/2023,Sat,9:05:00 AM,3.37,103,H
6/24/2023,Sat,3:01:00 PM,0.4,12,L
6/24/2023,Sat,9:44:00 PM,3.16,96,H
6/25/2023,Sun,3:19:00 AM,0.71,22,L
6/25/2023,Sun,9:52:00 AM,3.27,100,H
6/25/2023,Sun,3:46:00 PM,0.46,14,L
6/25/2023,Sun,10:29:00 PM,3.2,98,H
6/26/2023,Mon,4:09:00 AM,0.7,21,L
6/26/2023,Mon,10:42:00 AM,3.18,97,H
6/26/2023,Mon,4:32:00 PM,0.52,16,L
6/26/2023,Mon,11:14:00 PM,3.25,99,H
6/27/2023,Tue,5:01:00 AM,0.65,20,L
6/27/2023,Tue,11:33:00 AM,3.12,95,H
6/27/2023,Tue,5:19:00 PM,0.55,17,L
6/28/2023,Wed,12:00:00 AM,3.34,102,H
6/28/2023,Wed,5:53:00 AM,0.57,17,L
6/28/2023,Wed,12:25:00 PM,3.08,94,H
6/28/2023,Wed,6:07:00 PM,0.57,17,L
6/29/2023,Thu,12:47:00 AM,3.45,105,H
6/29/2023,Thu,6:46:00 AM,0.45,14,L
6/29/2023,Thu,1:19:00 PM,3.08,94,H
6/29/2023,Thu,6:57:00 PM,0.55,17,L
6/30/2023,Fri,1:36:00 AM,3.58,109,H
6/30/2023,Fri,7:40:00 AM,0.29,9,L
6/30/2023,Fri,2:14:00 PM,3.13,95,H
6/30/2023,Fri,7:48:00 PM,0.49,15,L
7/1/2023,Sat,2:26:00 AM,3.74,114,H
7/1/2023,Sat,8:33:00 AM,0.11,3,L
7/1/2023,Sat,3:07:00 PM,3.21,98,H
7/1/2023,Sat,8:40:00 PM,0.4,12,L
7/2/2023,Sun,3:16:00 AM,3.91,119,H
7/2/2023,Sun,9:24:00 AM,-0.07,-2,L
7/2/2023,Sun,3:58:00 PM,3.3,101,H
7/2/2023,Sun,9:31:00 PM,0.29,9,L
7/3/2023,Mon,4:06:00 AM,4.05,123,H
7/3/2023,Mon,10:15:00 AM,-0.23,-7,L
7/3/2023,Mon,4:50:00 PM,3.4,104,H
7/3/2023,Mon,10:22:00 PM,0.18,5,L
7/4/2023,Tue,4:58:00 AM,4.16,127,H
7/4/2023,Tue,11:06:00 AM,-0.34,-10,L
7/4/2023,Tue,5:43:00 PM,3.49,106,H
7/4/2023,Tue,11:15:00 PM,0.1,3,L
7/5/2023,Wed,5:52:00 AM,4.2,128,H
7/5/2023,Wed,11:58:00 AM,-0.4,-12,L
7/5/2023,Wed,6:37:00 PM,3.58,109,H
7/6/2023,Thu,12:09:00 AM,0.04,1,L
7/6/2023,Thu,6:47:00 AM,4.19,128,H
7/6/2023,Thu,12:49:00 PM,-0.4,-12,L
7/6/2023,Thu,7:30:00 PM,3.65,111,H
7/7/2023,Fri,1:04:00 AM,0.03,1,L
7/7/2023,Fri,7:42:00 AM,4.11,125,H
7/7/2023,Fri,1:41:00 PM,-0.34,-10,L
7/7/2023,Fri,8:24:00 PM,3.7,113,H
7/8/2023,Sat,2:00:00 AM,0.05,2,L
7/8/2023,Sat,8:39:00 AM,3.96,121,H
7/8/2023,Sat,2:34:00 PM,-0.23,-7,L
7/8/2023,Sat,9:19:00 PM,3.73,114,H
7/9/2023,Sun,2:59:00 AM,0.09,3,L
7/9/2023,Sun,9:38:00 AM,3.78,115,H
7/9/2023,Sun,3:29:00 PM,-0.07,-2,L
7/9/2023,Sun,10:16:00 PM,3.73,114,H
7/10/2023,Mon,4:01:00 AM,0.14,4,L
7/10/2023,Mon,10:39:00 AM,3.59,109,H
7/10/2023,Mon,4:25:00 PM,0.09,3,L
7/10/2023,Mon,11:13:00 PM,3.72,113,H
7/11/2023,Tue,5:03:00 AM,0.18,5,L
7/11/2023,Tue,11:41:00 AM,3.41,104,H
7/11/2023,Tue,5:21:00 PM,0.25,8,L
7/12/2023,Wed,12:09:00 AM,3.7,113,H
7/12/2023,Wed,6:05:00 AM,0.2,6,L
7/12/2023,Wed,12:45:00 PM,3.27,100,H
7/12/2023,Wed,6:18:00 PM,0.39,12,L
7/13/2023,Thu,1:06:00 AM,3.68,112,H
7/13/2023,Thu,7:07:00 AM,0.2,6,L
7/13/2023,Thu,1:48:00 PM,3.19,97,H
7/13/2023,Thu,7:15:00 PM,0.49,15,L
7/14/2023,Fri,2:03:00 AM,3.66,112,H
7/14/2023,Fri,8:07:00 AM,0.19,6,L
7/14/2023,Fri,2:47:00 PM,3.15,96,H
7/14/2023,Fri,8:10:00 PM,0.55,17,L
7/15/2023,Sat,2:55:00 AM,3.66,112,H
7/15/2023,Sat,9:00:00 AM,0.16,5,L
7/15/2023,Sat,3:40:00 PM,3.15,96,H
7/15/2023,Sat,9:01:00 PM,0.56,17,L
7/16/2023,Sun,3:43:00 AM,3.66,112,H
7/16/2023,Sun,9:48:00 AM,0.14,4,L
7/16/2023,Sun,4:27:00 PM,3.15,96,H
7/16/2023,Sun,9:47:00 PM,0.56,17,L
7/17/2023,Mon,4:28:00 AM,3.66,112,H
7/17/2023,Mon,10:31:00 AM,0.14,4,L
7/17/2023,Mon,5:10:00 PM,3.17,97,H
7/17/2023,Mon,10:30:00 PM,0.55,17,L
7/18/2023,Tue,5:10:00 AM,3.66,112,H
7/18/2023,Tue,11:12:00 AM,0.14,4,L
7/18/2023,Tue,5:51:00 PM,3.18,97,H
7/18/2023,Tue,11:12:00 PM,0.53,16,L
7/19/2023,Wed,5:51:00 AM,3.64,111,H
7/19/2023,Wed,11:50:00 AM,0.15,5,L
7/19/2023,Wed,6:30:00 PM,3.2,98,H
7/19/2023,Wed,11:54:00 PM,0.52,16,L
7/20/2023,Thu,6:31:00 AM,3.61,110,H
7/20/2023,Thu,12:28:00 PM,0.18,5,L
7/20/2023,Thu,7:08:00 PM,3.23,98,H
7/21/2023,Fri,12:35:00 AM,0.52,16,L
7/21/2023,Fri,7:11:00 AM,3.56,109,H
7/21/2023,Fri,1:06:00 PM,0.21,6,L
7/21/2023,Fri,7:45:00 PM,3.25,99,H
7/22/2023,Sat,1:16:00 AM,0.53,16,L
7/22/2023,Sat,7:51:00 AM,3.48,106,H
7/22/2023,Sat,1:43:00 PM,0.27,8,L
7/22/2023,Sat,8:23:00 PM,3.27,100,H
7/23/2023,Sun,1:58:00 AM,0.55,17,L
7/23/2023,Sun,8:32:00 AM,3.39,103,H
7/23/2023,Sun,2:23:00 PM,0.34,10,L
7/23/2023,Sun,9:02:00 PM,3.29,100,H
7/24/2023,Mon,2:43:00 AM,0.56,17,L
7/24/2023,Mon,9:15:00 AM,3.29,100,H
7/24/2023,Mon,3:04:00 PM,0.42,13,L
7/24/2023,Mon,9:43:00 PM,3.32,101,H
7/25/2023,Tue,3:30:00 AM,0.56,17,L
7/25/2023,Tue,10:02:00 AM,3.18,97,H
7/25/2023,Tue,3:48:00 PM,0.49,15,L
7/25/2023,Tue,10:27:00 PM,3.36,102,H
7/26/2023,Wed,4:20:00 AM,0.53,16,L
7/26/2023,Wed,10:52:00 AM,3.09,94,H
7/26/2023,Wed,4:35:00 PM,0.55,17,L
7/26/2023,Wed,11:14:00 PM,3.42,104,H
7/27/2023,Thu,5:13:00 AM,0.48,15,L
7/27/2023,Thu,11:45:00 AM,3.03,92,H
7/27/2023,Thu,5:25:00 PM,0.58,18,L
7/28/2023,Fri,12:04:00 AM,3.5,107,H
7/28/2023,Fri,6:09:00 AM,0.4,12,L
7/28/2023,Fri,12:42:00 PM,3.02,92,H
7/28/2023,Fri,6:19:00 PM,0.57,17,L
7/29/2023,Sat,12:58:00 AM,3.61,110,H
7/29/2023,Sat,7:07:00 AM,0.27,8,L
7/29/2023,Sat,1:41:00 PM,3.06,93,H
7/29/2023,Sat,7:15:00 PM,0.51,16,L
7/30/2023,Sun,1:54:00 AM,3.76,115,H
7/30/2023,Sun,8:05:00 AM,0.1,3,L
7/30/2023,Sun,2:40:00 PM,3.16,96,H
7/30/2023,Sun,8:13:00 PM,0.39,12,L
7/31/2023,Mon,2:51:00 AM,3.93,120,H
7/31/2023,Mon,9:01:00 AM,-0.09,-3,L
7/31/2023,Mon,3:36:00 PM,3.31,101,H
7/31/2023,Mon,9:09:00 PM,0.22,7,L
8/1/2023,Tue,3:47:00 AM,4.09,125,H
8/1/2023,Tue,9:54:00 AM,-0.26,-8,L
8/1/2023,Tue,4:30:00 PM,3.47,106,H
8/1/2023,Tue,10:04:00 PM,0.06,2,L
8/2/2023,Wed,4:41:00 AM,4.21,128,H
8/2/2023,Wed,10:46:00 AM,-0.4,-12,L
8/2/2023,Wed,5:23:00 PM,3.63,111,H
8/2/2023,Wed,10:58:00 PM,-0.08,-2,L
8/3/2023,Thu,5:37:00 AM,4.25,130,H
8/3/2023,Thu,11:38:00 AM,-0.47,-14,L
8/3/2023,Thu,6:17:00 PM,3.77,115,H
8/3/2023,Thu,11:53:00 PM,-0.17,-5,L
8/4/2023,Fri,6:32:00 AM,4.23,129,H
8/4/2023,Fri,12:28:00 PM,-0.46,-14,L
8/4/2023,Fri,7:09:00 PM,3.87,118,H
8/5/2023,Sat,12:47:00 AM,-0.2,-6,L
8/5/2023,Sat,7:26:00 AM,4.12,126,H
8/5/2023,Sat,1:18:00 PM,-0.37,-11,L
8/5/2023,Sat,8:00:00 PM,3.91,119,H
8/6/2023,Sun,1:42:00 AM,-0.17,-5,L
8/6/2023,Sun,8:21:00 AM,3.95,120,H
8/6/2023,Sun,2:09:00 PM,-0.22,-7,L
8/6/2023,Sun,8:52:00 PM,3.89,119,H
8/7/2023,Mon,2:39:00 AM,-0.08,-2,L
8/7/2023,Mon,9:18:00 AM,3.73,114,H
8/7/2023,Mon,3:02:00 PM,-0.01,0,L
8/7/2023,Mon,9:47:00 PM,3.82,116,H
8/8/2023,Tue,3:38:00 AM,0.04,1,L
8/8/2023,Tue,10:18:00 AM,3.49,106,H
8/8/2023,Tue,3:57:00 PM,0.21,6,L
8/8/2023,Tue,10:43:00 PM,3.73,114,H
8/9/2023,Wed,4:39:00 AM,0.16,5,L
8/9/2023,Wed,11:19:00 AM,3.29,100,H
8/9/2023,Wed,4:54:00 PM,0.41,12,L
8/9/2023,Wed,11:40:00 PM,3.63,111,H
8/10/2023,Thu,5:41:00 AM,0.26,8,L
8/10/2023,Thu,12:22:00 PM,3.13,95,H
8/10/2023,Thu,5:51:00 PM,0.56,17,L
8/11/2023,Fri,12:39:00 AM,3.54,108,H
8/11/2023,Fri,6:44:00 AM,0.32,10,L
8/11/2023,Fri,1:27:00 PM,3.05,93,H
8/11/2023,Fri,6:50:00 PM,0.66,20,L
8/12/2023,Sat,1:39:00 AM,3.5,107,H
8/12/2023,Sat,7:46:00 AM,0.33,10,L
8/12/2023,Sat,2:28:00 PM,3.03,92,H
8/12/2023,Sat,7:48:00 PM,0.68,21,L
8/13/2023,Sun,2:36:00 AM,3.51,107,H
8/13/2023,Sun,8:42:00 AM,0.3,9,L
8/13/2023,Sun,3:20:00 PM,3.06,93,H
8/13/2023,Sun,8:41:00 PM,0.64,20,L
8/14/2023,Mon,3:25:00 AM,3.54,108,H
8/14/2023,Mon,9:28:00 AM,0.26,8,L
8/14/2023,Mon,4:06:00 PM,3.12,95,H
8/14/2023,Mon,9:27:00 PM,0.58,18,L
8/15/2023,Tue,4:09:00 AM,3.58,109,H
8/15/2023,Tue,10:09:00 AM,0.23,7,L
8/15/2023,Tue,4:46:00 PM,3.18,97,H
8/15/2023,Tue,10:09:00 PM,0.52,16,L
8/16/2023,Wed,4:50:00 AM,3.6,110,H
8/16/2023,Wed,10:46:00 AM,0.2,6,L
8/16/2023,Wed,5:24:00 PM,3.24,99,H
8/16/2023,Wed,10:50:00 PM,0.46,14,L
8/17/2023,Thu,5:29:00 AM,3.61,110,H
8/17/2023,Thu,11:22:00 AM,0.18,5,L
8/17/2023,Thu,6:00:00 PM,3.3,101,H
8/17/2023,Thu,11:29:00 PM,0.41,12,L
8/18/2023,Fri,6:07:00 AM,3.59,109,H
8/18/2023,Fri,11:57:00 AM,0.18,5,L
8/18/2023,Fri,6:35:00 PM,3.35,102,H
8/19/2023,Sat,12:08:00 AM,0.38,12,L
8/19/2023,Sat,6:44:00 AM,3.55,108,H
8/19/2023,Sat,12:33:00 PM,0.21,6,L
8/19/2023,Sat,7:10:00 PM,3.39,103,H
8/20/2023,Sun,12:47:00 AM,0.37,11,L
8/20/2023,Sun,7:22:00 AM,3.48,106,H
8/20/2023,Sun,1:08:00 PM,0.26,8,L
8/20/2023,Sun,7:45:00 PM,3.41,104,H
8/21/2023,Mon,1:27:00 AM,0.37,11,L
8/21/2023,Mon,8:01:00 AM,3.39,103,H
8/21/2023,Mon,1:45:00 PM,0.34,10,L
8/21/2023,Mon,8:21:00 PM,3.43,105,H
8/22/2023,Tue,2:09:00 AM,0.39,12,L
8/22/2023,Tue,8:42:00 AM,3.28,100,H
8/22/2023,Tue,2:25:00 PM,0.43,13,L
8/22/2023,Tue,9:01:00 PM,3.44,105,H
8/23/2023,Wed,2:54:00 AM,0.41,12,L
8/23/2023,Wed,9:27:00 AM,3.17,97,H
8/23/2023,Wed,3:09:00 PM,0.52,16,L
8/23/2023,Wed,9:45:00 PM,3.46,105,H
8/24/2023,Thu,3:45:00 AM,0.42,13,L
8/24/2023,Thu,10:17:00 AM,3.07,94,H
8/24/2023,Thu,3:57:00 PM,0.59,18,L
8/24/2023,Thu,10:34:00 PM,3.48,106,H
8/25/2023,Fri,4:40:00 AM,0.41,12,L
8/25/2023,Fri,11:13:00 AM,3,91,H
8/25/2023,Fri,4:52:00 PM,0.62,19,L
8/25/2023,Fri,11:29:00 PM,3.53,108,H
8/26/2023,Sat,5:39:00 AM,0.36,11,L
8/26/2023,Sat,12:13:00 PM,2.99,91,H
8/26/2023,Sat,5:50:00 PM,0.6,18,L
8/27/2023,Sun,12:29:00 AM,3.62,110,H
8/27/2023,Sun,6:40:00 AM,0.26,8,L
8/27/2023,Sun,1:16:00 PM,3.06,93,H
8/27/2023,Sun,6:51:00 PM,0.51,16,L
8/28/2023,Mon,1:31:00 AM,3.75,114,H
8/28/2023,Mon,7:42:00 AM,0.1,3,L
8/28/2023,Mon,2:18:00 PM,3.21,98,H
8/28/2023,Mon,7:53:00 PM,0.34,10,L
8/29/2023,Tue,2:32:00 AM,3.92,119,H
8/29/2023,Tue,8:40:00 AM,-0.09,-3,L
8/29/2023,Tue,3:16:00 PM,3.42,104,H
8/29/2023,Tue,8:52:00 PM,0.13,4,L
8/30/2023,Wed,3:31:00 AM,4.08,124,H
8/30/2023,Wed,9:34:00 AM,-0.27,-8,L
8/30/2023,Wed,4:10:00 PM,3.64,111,H
8/30/2023,Wed,9:48:00 PM,-0.09,-3,L
8/31/2023,Thu,4:26:00 AM,4.19,128,H
8/31/2023,Thu,10:25:00 AM,-0.4,-12,L
8/31/2023,Thu,5:02:00 PM,3.83,117,H
8/31/2023,Thu,10:42:00 PM,-0.25,-8,L
9/1/2023,Fri,5:21:00 AM,4.22,129,H
9/1/2023,Fri,11:15:00 AM,-0.45,-14,L
9/1/2023,Fri,5:53:00 PM,3.98,121,H
9/1/2023,Fri,11:35:00 PM,-0.35,-11,L
9/2/2023,Sat,6:14:00 AM,4.17,127,H
9/2/2023,Sat,12:04:00 PM,-0.41,-12,L
9/2/2023,Sat,6:43:00 PM,4.05,123,H
9/3/2023,Sun,12:28:00 AM,-0.37,-11,L
9/3/2023,Sun,7:08:00 AM,4.04,123,H
9/3/2023,Sun,12:52:00 PM,-0.28,-9,L
9/3/2023,Sun,7:32:00 PM,4.05,123,H
9/4/2023,Mon,1:21:00 AM,-0.3,-9,L
9/4/2023,Mon,8:01:00 AM,3.85,117,H
9/4/2023,Mon,1:41:00 PM,-0.09,-3,L
9/4/2023,Mon,8:22:00 PM,3.96,121,H
9/5/2023,Tue,2:15:00 AM,-0.15,-5,L
9/5/2023,Tue,8:55:00 AM,3.61,110,H
9/5/2023,Tue,2:32:00 PM,0.15,5,L
9/5/2023,Tue,9:14:00 PM,3.82,116,H
9/6/2023,Wed,3:12:00 AM,0.03,1,L
9/6/2023,Wed,9:53:00 AM,3.37,103,H
9/6/2023,Wed,3:27:00 PM,0.39,12,L
9/6/2023,Wed,10:10:00 PM,3.65,111,H
9/7/2023,Thu,4:12:00 AM,0.21,6,L
9/7/2023,Thu,10:54:00 AM,3.17,97,H
9/7/2023,Thu,4:24:00 PM,0.59,18,L
9/7/2023,Thu,11:09:00 PM,3.5,107,H
9/8/2023,Fri,5:14:00 AM,0.35,11,L
9/8/2023,Fri,11:57:00 AM,3.03,92,H
9/8/2023,Fri,5:24:00 PM,0.72,22,L
9/9/2023,Sat,12:11:00 AM,3.4,104,H
9/9/2023,Sat,6:17:00 AM,0.44,13,L
9/9/2023,Sat,1:01:00 PM,2.97,91,H
9/9/2023,Sat,6:24:00 PM,0.78,24,L
9/10/2023,Sun,1:13:00 AM,3.37,103,H
9/10/2023,Sun,7:20:00 AM,0.45,14,L
9/10/2023,Sun,2:02:00 PM,3,91,H
9/10/2023,Sun,7:24:00 PM,0.75,23,L
9/11/2023,Mon,2:11:00 AM,3.39,103,H
9/11/2023,Mon,8:15:00 AM,0.42,13,L
9/11/2023,Mon,2:53:00 PM,3.07,94,H
9/11/2023,Mon,8:17:00 PM,0.67,20,L
9/12/2023,Tue,3:02:00 AM,3.45,105,H
9/12/2023,Tue,9:00:00 AM,0.35,11,L
9/12/2023,Tue,3:37:00 PM,3.17,97,H
9/12/2023,Tue,9:04:00 PM,0.56,17,L
9/13/2023,Wed,3:45:00 AM,3.51,107,H
9/13/2023,Wed,9:38:00 AM,0.29,9,L
