Date,Day,Time,Pred(Ft),Pred(cm),High/Low
5/8/2023,Mon,6:06:00 PM,9.44,288,H
5/9/2023,Tue,12:04:00 AM,0.76,23,L
5/9/2023,Tue,6:11:00 AM,10.94,333,H
5/9/2023,Tue,12:43:00 PM,-0.46,-14,L
5/9/2023,Tue,6:55:00 PM,9.29,283,H
5/10/2023,Wed,12:53:00 AM,0.92,28,L
5/10/2023,Wed,7:02:00 AM,10.78,329,H
5/10/2023,Wed,1:35:00 PM,-0.25,-8,L
5/10/2023,Wed,7:50:00 PM,9.14,279,H
5/11/2023,Thu,1:48:00 AM,1.12,34,L
5/11/2023,Thu,7:59:00 AM,10.52,321,H
5/11/2023,Thu,2:32:00 PM,0,0,L
5/11/2023,Thu,8:49:00 PM,9.07,276,H
5/12/2023,Fri,2:49:00 AM,1.26,38,L
5/12/2023,Fri,9:01:00 AM,10.23,312,H
5/12/2023,Fri,3:33:00 PM,0.2,6,L
5/12/2023,Fri,9:52:00 PM,9.14,279,H
5/13/2023,Sat,3:54:00 AM,1.26,38,L
5/13/2023,Sat,10:06:00 AM,10,305,H
5/13/2023,Sat,4:33:00 PM,0.31,9,L
5/13/2023,Sat,10:55:00 PM,9.38,286,H
5/14/2023,Sun,4:59:00 AM,1.08,33,L
5/14/2023,Sun,11:13:00 AM,9.87,301,H
5/14/2023,Sun,5:34:00 PM,0.35,11,L
5/14/2023,Sun,11:56:00 PM,9.75,297,H
5/15/2023,Mon,6:04:00 AM,0.75,23,L
5/15/2023,Mon,12:19:00 PM,9.85,300,H
5/15/2023,Mon,6:32:00 PM,0.34,10,L
5/16/2023,Tue,12:54:00 AM,10.18,310,H
5/16/2023,Tue,7:06:00 AM,0.32,10,L
5/16/2023,Tue,1:21:00 PM,9.9,302,H
5/16/2023,Tue,7:28:00 PM,0.3,9,L
5/17/2023,Wed,1:47:00 AM,10.58,322,H
5/17/2023,Wed,8:03:00 AM,-0.12,-4,L
5/17/2023,Wed,2:17:00 PM,9.96,304,H
5/17/2023,Wed,8:19:00 PM,0.31,9,L
5/18/2023,Thu,2:35:00 AM,10.86,331,H
5/18/2023,Thu,8:54:00 AM,-0.44,-13,L
5/18/2023,Thu,3:08:00 PM,9.94,303,H
5/18/2023,Thu,9:06:00 PM,0.4,12,L
5/19/2023,Fri,3:20:00 AM,10.98,335,H
5/19/2023,Fri,9:42:00 AM,-0.59,-18,L
5/19/2023,Fri,3:57:00 PM,9.83,300,H
5/19/2023,Fri,9:51:00 PM,0.57,17,L
5/20/2023,Sat,4:03:00 AM,10.94,333,H
5/20/2023,Sat,10:28:00 AM,-0.56,-17,L
5/20/2023,Sat,4:43:00 PM,9.64,294,H
5/20/2023,Sat,10:35:00 PM,0.82,25,L
5/21/2023,Sun,4:46:00 AM,10.77,328,H
5/21/2023,Sun,11:13:00 AM,-0.36,-11,L
5/21/2023,Sun,5:28:00 PM,9.39,286,H
5/21/2023,Sun,11:19:00 PM,1.11,34,L
5/22/2023,Mon,5:30:00 AM,10.51,320,H
5/22/2023,Mon,11:57:00 AM,-0.06,-2,L
5/22/2023,Mon,6:13:00 PM,9.12,278,H
5/23/2023,Tue,12:03:00 AM,1.42,43,L
5/23/2023,Tue,6:13:00 AM,10.2,311,H
5/23/2023,Tue,12:41:00 PM,0.31,9,L
5/23/2023,Tue,6:57:00 PM,8.85,270,H
5/24/2023,Wed,12:47:00 AM,1.72,52,L
5/24/2023,Wed,6:58:00 AM,9.86,301,H
5/24/2023,Wed,1:26:00 PM,0.7,21,L
5/24/2023,Wed,7:43:00 PM,8.62,263,H
5/25/2023,Thu,1:34:00 AM,1.99,61,L
5/25/2023,Thu,7:45:00 AM,9.52,290,H
5/25/2023,Thu,2:13:00 PM,1.05,32,L
5/25/2023,Thu,8:31:00 PM,8.46,258,H
5/26/2023,Fri,2:24:00 AM,2.2,67,L
5/26/2023,Fri,8:35:00 AM,9.2,280,H
5/26/2023,Fri,3:02:00 PM,1.32,40,L
5/26/2023,Fri,9:21:00 PM,8.41,256,H
5/27/2023,Sat,3:17:00 AM,2.3,70,L
5/27/2023,Sat,9:28:00 AM,8.95,273,H
5/27/2023,Sat,3:52:00 PM,1.49,45,L
5/27/2023,Sat,10:11:00 PM,8.49,259,H
5/28/2023,Sun,4:12:00 AM,2.26,69,L
5/28/2023,Sun,10:22:00 AM,8.78,268,H
5/28/2023,Sun,4:41:00 PM,1.58,48,L
5/28/2023,Sun,11:00:00 PM,8.68,265,H
5/29/2023,Mon,5:05:00 AM,2.08,63,L
5/29/2023,Mon,11:16:00 AM,8.7,265,H
5/29/2023,Mon,5:29:00 PM,1.59,48,L
5/29/2023,Mon,11:48:00 PM,8.97,273,H
5/30/2023,Tue,5:58:00 AM,1.78,54,L
5/30/2023,Tue,12:09:00 PM,8.71,265,H
5/30/2023,Tue,6:17:00 PM,1.54,47,L
5/31/2023,Wed,12:34:00 AM,9.35,285,H
5/31/2023,Wed,6:50:00 AM,1.35,41,L
5/31/2023,Wed,1:00:00 PM,8.82,269,H
5/31/2023,Wed,7:04:00 PM,1.41,43,L
6/1/2023,Thu,1:19:00 AM,9.78,298,H
6/1/2023,Thu,7:39:00 AM,0.85,26,L
6/1/2023,Thu,1:49:00 PM,8.99,274,H
6/1/2023,Thu,7:50:00 PM,1.23,37,L
6/2/2023,Fri,2:02:00 AM,10.24,312,H
6/2/2023,Fri,8:26:00 AM,0.33,10,L
6/2/2023,Fri,2:36:00 PM,9.18,280,H
6/2/2023,Fri,8:35:00 PM,1.03,31,L
6/3/2023,Sat,2:45:00 AM,10.67,325,H
6/3/2023,Sat,9:13:00 AM,-0.14,-4,L
6/3/2023,Sat,3:22:00 PM,9.34,285,H
6/3/2023,Sat,9:20:00 PM,0.84,26,L
6/4/2023,Sun,3:28:00 AM,11.03,336,H
6/4/2023,Sun,9:59:00 AM,-0.51,-16,L
6/4/2023,Sun,4:10:00 PM,9.46,288,H
6/4/2023,Sun,10:07:00 PM,0.69,21,L
6/5/2023,Mon,4:15:00 AM,11.27,344,H
6/5/2023,Mon,10:47:00 AM,-0.74,-23,L
6/5/2023,Mon,4:59:00 PM,9.54,291,H
6/5/2023,Mon,10:55:00 PM,0.6,18,L
6/6/2023,Tue,5:05:00 AM,11.38,347,H
6/6/2023,Tue,11:37:00 AM,-0.83,-25,L
6/6/2023,Tue,5:50:00 PM,9.59,292,H
6/6/2023,Tue,11:46:00 PM,0.58,18,L
6/7/2023,Wed,5:57:00 AM,11.35,346,H
6/7/2023,Wed,12:28:00 PM,-0.78,-24,L
6/7/2023,Wed,6:43:00 PM,9.62,293,H
6/8/2023,Thu,12:40:00 AM,0.63,19,L
6/8/2023,Thu,6:51:00 AM,11.16,340,H
6/8/2023,Thu,1:21:00 PM,-0.61,-19,L
6/8/2023,Thu,7:38:00 PM,9.66,294,H
6/9/2023,Fri,1:37:00 AM,0.74,23,L
6/9/2023,Fri,7:49:00 AM,10.84,330,H
6/9/2023,Fri,2:17:00 PM,-0.36,-11,L
6/9/2023,Fri,8:36:00 PM,9.72,296,H
6/10/2023,Sat,2:37:00 AM,0.83,25,L
6/10/2023,Sat,8:50:00 AM,10.45,319,H
6/10/2023,Sat,3:14:00 PM,-0.09,-3,L
6/10/2023,Sat,9:36:00 PM,9.84,300,H
6/11/2023,Sun,3:41:00 AM,0.84,26,L
6/11/2023,Sun,9:53:00 AM,10.07,307,H
6/11/2023,Sun,4:12:00 PM,0.18,5,L
6/11/2023,Sun,10:35:00 PM,10.01,305,H
6/12/2023,Mon,4:44:00 AM,0.76,23,L
6/12/2023,Mon,10:57:00 AM,9.74,297,H
6/12/2023,Mon,5:10:00 PM,0.44,13,L
6/12/2023,Mon,11:33:00 PM,10.19,311,H
6/13/2023,Tue,5:47:00 AM,0.6,18,L
6/13/2023,Tue,12:01:00 PM,9.51,290,H
6/13/2023,Tue,6:06:00 PM,0.67,20,L
6/14/2023,Wed,12:29:00 AM,10.37,316,H
6/14/2023,Wed,6:49:00 AM,0.38,12,L
6/14/2023,Wed,1:04:00 PM,9.37,286,H
6/14/2023,Wed,7:02:00 PM,0.85,26,L
6/15/2023,Thu,1:23:00 AM,10.52,321,H
6/15/2023,Thu,7:46:00 AM,0.15,5,L
6/15/2023,Thu,2:01:00 PM,9.31,284,H
6/15/2023,Thu,7:54:00 PM,0.99,30,L
6/16/2023,Fri,2:13:00 AM,10.6,323,H
6/16/2023,Fri,8:38:00 AM,-0.01,0,L
6/16/2023,Fri,2:53:00 PM,9.26,282,H
6/16/2023,Fri,8:43:00 PM,1.11,34,L
6/17/2023,Sat,2:58:00 AM,10.61,323,H
6/17/2023,Sat,9:26:00 AM,-0.07,-2,L
6/17/2023,Sat,3:40:00 PM,9.18,280,H
6/17/2023,Sat,9:29:00 PM,1.22,37,L
6/18/2023,Sun,3:42:00 AM,10.54,321,H
6/18/2023,Sun,10:11:00 AM,-0.03,-1,L
6/18/2023,Sun,4:26:00 PM,9.08,277,H
6/18/2023,Sun,10:13:00 PM,1.34,41,L
6/19/2023,Mon,4:25:00 AM,10.42,318,H
6/19/2023,Mon,10:54:00 AM,0.1,3,L
6/19/2023,Mon,5:09:00 PM,8.98,274,H
6/19/2023,Mon,10:56:00 PM,1.46,45,L
6/20/2023,Tue,5:08:00 AM,10.27,313,H
6/20/2023,Tue,11:36:00 AM,0.27,8,L
6/20/2023,Tue,5:51:00 PM,8.89,271,H
6/20/2023,Tue,11:39:00 PM,1.58,48,L
6/21/2023,Wed,5:51:00 AM,10.08,307,H
6/21/2023,Wed,12:17:00 PM,0.46,14,L
6/21/2023,Wed,6:33:00 PM,8.81,269,H
6/22/2023,Thu,12:22:00 AM,1.71,52,L
6/22/2023,Thu,6:33:00 AM,9.87,301,H
6/22/2023,Thu,12:58:00 PM,0.68,21,L
6/22/2023,Thu,7:14:00 PM,8.77,267,H
6/23/2023,Fri,1:06:00 AM,1.83,56,L
6/23/2023,Fri,7:16:00 AM,9.62,293,H
6/23/2023,Fri,1:40:00 PM,0.89,27,L
6/23/2023,Fri,7:57:00 PM,8.75,267,H
6/24/2023,Sat,1:52:00 AM,1.93,59,L
6/24/2023,Sat,8:02:00 AM,9.35,285,H
6/24/2023,Sat,2:23:00 PM,1.1,34,L
6/24/2023,Sat,8:41:00 PM,8.79,268,H
6/25/2023,Sun,2:41:00 AM,1.98,60,L
6/25/2023,Sun,8:49:00 AM,9.08,277,H
6/25/2023,Sun,3:08:00 PM,1.28,39,L
6/25/2023,Sun,9:26:00 PM,8.88,271,H
6/26/2023,Mon,3:31:00 AM,1.95,59,L
6/26/2023,Mon,9:39:00 AM,8.84,269,H
6/26/2023,Mon,3:54:00 PM,1.43,44,L
6/26/2023,Mon,10:11:00 PM,9.04,276,H
6/27/2023,Tue,4:23:00 AM,1.82,55,L
6/27/2023,Tue,10:30:00 AM,8.66,264,H
6/27/2023,Tue,4:41:00 PM,1.54,47,L
6/27/2023,Tue,10:57:00 PM,9.27,283,H
6/28/2023,Wed,5:15:00 AM,1.58,48,L
6/28/2023,Wed,11:22:00 AM,8.56,261,H
6/28/2023,Wed,5:29:00 PM,1.58,48,L
6/28/2023,Wed,11:44:00 PM,9.58,292,H
6/29/2023,Thu,6:08:00 AM,1.24,38,L
6/29/2023,Thu,12:16:00 PM,8.57,261,H
6/29/2023,Thu,6:19:00 PM,1.53,47,L
6/30/2023,Fri,12:33:00 AM,9.96,304,H
6/30/2023,Fri,7:02:00 AM,0.8,24,L
6/30/2023,Fri,1:11:00 PM,8.69,265,H
6/30/2023,Fri,7:10:00 PM,1.37,42,L
7/1/2023,Sat,1:23:00 AM,10.4,317,H
7/1/2023,Sat,7:55:00 AM,0.3,9,L
7/1/2023,Sat,2:04:00 PM,8.91,272,H
7/1/2023,Sat,8:02:00 PM,1.11,34,L
7/2/2023,Sun,2:13:00 AM,10.86,331,H
7/2/2023,Sun,8:46:00 AM,-0.2,-6,L
7/2/2023,Sun,2:55:00 PM,9.17,280,H
7/2/2023,Sun,8:53:00 PM,0.81,25,L
7/3/2023,Mon,3:03:00 AM,11.26,343,H
7/3/2023,Mon,9:37:00 AM,-0.63,-19,L
7/3/2023,Mon,3:47:00 PM,9.44,288,H
7/3/2023,Mon,9:44:00 PM,0.52,16,L
7/4/2023,Tue,3:55:00 AM,11.55,352,H
7/4/2023,Tue,10:28:00 AM,-0.94,-29,L
7/4/2023,Tue,4:40:00 PM,9.69,295,H
7/4/2023,Tue,10:37:00 PM,0.28,9,L
7/5/2023,Wed,4:49:00 AM,11.68,356,H
7/5/2023,Wed,11:20:00 AM,-1.11,-34,L
7/5/2023,Wed,5:34:00 PM,9.93,303,H
7/5/2023,Wed,11:31:00 PM,0.13,4,L
7/6/2023,Thu,5:44:00 AM,11.64,355,H
7/6/2023,Thu,12:11:00 PM,-1.11,-34,L
7/6/2023,Thu,6:27:00 PM,10.14,309,H
7/7/2023,Fri,12:26:00 AM,0.08,2,L
7/7/2023,Fri,6:39:00 AM,11.41,348,H
7/7/2023,Fri,1:03:00 PM,-0.94,-29,L
7/7/2023,Fri,7:21:00 PM,10.28,313,H
7/8/2023,Sat,1:22:00 AM,0.13,4,L
7/8/2023,Sat,7:36:00 AM,11.01,336,H
7/8/2023,Sat,1:56:00 PM,-0.63,-19,L
7/8/2023,Sat,8:16:00 PM,10.35,315,H
7/9/2023,Sun,2:21:00 AM,0.26,8,L
7/9/2023,Sun,8:35:00 AM,10.5,320,H
7/9/2023,Sun,2:51:00 PM,-0.21,-6,L
7/9/2023,Sun,9:13:00 PM,10.37,316,H
7/10/2023,Mon,3:23:00 AM,0.39,12,L
7/10/2023,Mon,9:36:00 AM,9.96,304,H
7/10/2023,Mon,3:47:00 PM,0.25,8,L
7/10/2023,Mon,10:10:00 PM,10.34,315,H
7/11/2023,Tue,4:25:00 AM,0.49,15,L
7/11/2023,Tue,10:38:00 AM,9.48,289,H
7/11/2023,Tue,4:43:00 PM,0.7,21,L
7/11/2023,Tue,11:06:00 PM,10.28,313,H
7/12/2023,Wed,5:27:00 AM,0.56,17,L
7/12/2023,Wed,11:42:00 AM,9.09,277,H
7/12/2023,Wed,5:40:00 PM,1.09,33,L
7/13/2023,Thu,12:03:00 AM,10.21,311,H
7/13/2023,Thu,6:29:00 AM,0.57,17,L
7/13/2023,Thu,12:45:00 PM,8.86,270,H
7/13/2023,Thu,6:37:00 PM,1.38,42,L
7/14/2023,Fri,1:00:00 AM,10.17,310,H
7/14/2023,Fri,7:29:00 AM,0.52,16,L
7/14/2023,Fri,1:44:00 PM,8.76,267,H
7/14/2023,Fri,7:32:00 PM,1.53,47,L
7/15/2023,Sat,1:52:00 AM,10.17,310,H
7/15/2023,Sat,8:22:00 AM,0.45,14,L
7/15/2023,Sat,2:37:00 PM,8.74,266,H
7/15/2023,Sat,8:23:00 PM,1.57,48,L
7/16/2023,Sun,2:40:00 AM,10.17,310,H
7/16/2023,Sun,9:10:00 AM,0.39,12,L
7/16/2023,Sun,3:24:00 PM,8.76,267,H
7/16/2023,Sun,9:09:00 PM,1.56,48,L
7/17/2023,Mon,3:25:00 AM,10.17,310,H
7/17/2023,Mon,9:53:00 AM,0.38,12,L
7/17/2023,Mon,4:07:00 PM,8.79,268,H
7/17/2023,Mon,9:52:00 PM,1.52,46,L
7/18/2023,Tue,4:07:00 AM,10.15,309,H
7/18/2023,Tue,10:34:00 AM,0.39,12,L
7/18/2023,Tue,4:48:00 PM,8.84,269,H
7/18/2023,Tue,10:34:00 PM,1.48,45,L
7/19/2023,Wed,4:48:00 AM,10.1,308,H
7/19/2023,Wed,11:12:00 AM,0.43,13,L
7/19/2023,Wed,5:27:00 PM,8.9,271,H
7/19/2023,Wed,11:16:00 PM,1.46,45,L
7/20/2023,Thu,5:28:00 AM,10.02,305,H
7/20/2023,Thu,11:50:00 AM,0.49,15,L
7/20/2023,Thu,6:05:00 PM,8.96,273,H
7/20/2023,Thu,11:57:00 PM,1.45,44,L
7/21/2023,Fri,6:08:00 AM,9.88,301,H
7/21/2023,Fri,12:28:00 PM,0.6,18,L
7/21/2023,Fri,6:42:00 PM,9.03,275,H
7/22/2023,Sat,12:38:00 AM,1.47,45,L
7/22/2023,Sat,6:48:00 AM,9.68,295,H
7/22/2023,Sat,1:05:00 PM,0.75,23,L
7/22/2023,Sat,7:20:00 PM,9.09,277,H
7/23/2023,Sun,1:20:00 AM,1.51,46,L
7/23/2023,Sun,7:29:00 AM,9.42,287,H
7/23/2023,Sun,1:45:00 PM,0.94,29,L
7/23/2023,Sun,7:59:00 PM,9.15,279,H
7/24/2023,Mon,2:05:00 AM,1.55,47,L
7/24/2023,Mon,8:12:00 AM,9.13,278,H
7/24/2023,Mon,2:26:00 PM,1.16,35,L
7/24/2023,Mon,8:40:00 PM,9.23,281,H
7/25/2023,Tue,2:52:00 AM,1.54,47,L
7/25/2023,Tue,8:59:00 AM,8.84,269,H
7/25/2023,Tue,3:10:00 PM,1.37,42,L
7/25/2023,Tue,9:24:00 PM,9.33,284,H
7/26/2023,Wed,3:42:00 AM,1.48,45,L
7/26/2023,Wed,9:49:00 AM,8.59,262,H
7/26/2023,Wed,3:57:00 PM,1.54,47,L
7/26/2023,Wed,10:11:00 PM,9.49,289,H
7/27/2023,Thu,4:35:00 AM,1.34,41,L
7/27/2023,Thu,10:42:00 AM,8.43,257,H
7/27/2023,Thu,4:47:00 PM,1.62,49,L
7/27/2023,Thu,11:01:00 PM,9.72,296,H
7/28/2023,Fri,5:31:00 AM,1.11,34,L
7/28/2023,Fri,11:39:00 AM,8.38,255,H
7/28/2023,Fri,5:41:00 PM,1.6,49,L
7/28/2023,Fri,11:55:00 PM,10.04,306,H
7/29/2023,Sat,6:29:00 AM,0.76,23,L
7/29/2023,Sat,12:38:00 PM,8.5,259,H
7/29/2023,Sat,6:37:00 PM,1.42,43,L
7/30/2023,Sun,12:51:00 AM,10.45,319,H
7/30/2023,Sun,7:27:00 AM,0.29,9,L
7/30/2023,Sun,1:37:00 PM,8.79,268,H
7/30/2023,Sun,7:35:00 PM,1.07,33,L
7/31/2023,Mon,1:48:00 AM,10.92,333,H
7/31/2023,Mon,8:23:00 AM,-0.24,-7,L
7/31/2023,Mon,2:33:00 PM,9.19,280,H
7/31/2023,Mon,8:31:00 PM,0.62,19,L
8/1/2023,Tue,2:44:00 AM,11.36,346,H
8/1/2023,Tue,9:16:00 AM,-0.73,-22,L
8/1/2023,Tue,3:27:00 PM,9.65,294,H
8/1/2023,Tue,9:26:00 PM,0.17,5,L
8/2/2023,Wed,3:38:00 AM,11.68,356,H
8/2/2023,Wed,10:08:00 AM,-1.1,-34,L
8/2/2023,Wed,4:20:00 PM,10.09,308,H
8/2/2023,Wed,10:20:00 PM,-0.21,-6,L
8/3/2023,Thu,4:34:00 AM,11.82,360,H
8/3/2023,Thu,11:00:00 AM,-1.29,-39,L
8/3/2023,Thu,5:14:00 PM,10.47,319,H
8/3/2023,Thu,11:15:00 PM,-0.47,-14,L
8/4/2023,Fri,5:29:00 AM,11.74,358,H
8/4/2023,Fri,11:50:00 AM,-1.28,-39,L
8/4/2023,Fri,6:06:00 PM,10.74,327,H
8/5/2023,Sat,12:09:00 AM,-0.55,-17,L
8/5/2023,Sat,6:23:00 AM,11.45,349,H
8/5/2023,Sat,12:40:00 PM,-1.04,-32,L
8/5/2023,Sat,6:57:00 PM,10.86,331,H
8/6/2023,Sun,1:04:00 AM,-0.46,-14,L
8/6/2023,Sun,7:18:00 AM,10.97,334,H
8/6/2023,Sun,1:31:00 PM,-0.6,-18,L
8/6/2023,Sun,7:49:00 PM,10.81,329,H
8/7/2023,Mon,2:01:00 AM,-0.21,-6,L
8/7/2023,Mon,8:15:00 AM,10.35,315,H
8/7/2023,Mon,2:24:00 PM,-0.03,-1,L
8/7/2023,Mon,8:44:00 PM,10.62,324,H
8/8/2023,Tue,3:00:00 AM,0.11,3,L
8/8/2023,Tue,9:15:00 AM,9.7,296,H
8/8/2023,Tue,3:19:00 PM,0.58,18,L
8/8/2023,Tue,9:40:00 PM,10.35,315,H
8/9/2023,Wed,4:01:00 AM,0.43,13,L
8/9/2023,Wed,10:16:00 AM,9.13,278,H
8/9/2023,Wed,4:16:00 PM,1.13,34,L
8/9/2023,Wed,10:37:00 PM,10.07,307,H
8/10/2023,Thu,5:03:00 AM,0.71,22,L
8/10/2023,Thu,11:19:00 AM,8.7,265,H
8/10/2023,Thu,5:13:00 PM,1.56,48,L
8/10/2023,Thu,11:36:00 PM,9.84,300,H
8/11/2023,Fri,6:06:00 AM,0.88,27,L
8/11/2023,Fri,12:24:00 PM,8.47,258,H
8/11/2023,Fri,6:12:00 PM,1.82,55,L
8/12/2023,Sat,12:36:00 AM,9.73,297,H
8/12/2023,Sat,7:08:00 AM,0.91,28,L
8/12/2023,Sat,1:25:00 PM,8.42,257,H
8/12/2023,Sat,7:10:00 PM,1.88,57,L
8/13/2023,Sun,1:33:00 AM,9.74,297,H
8/13/2023,Sun,8:04:00 AM,0.84,26,L
8/13/2023,Sun,2:17:00 PM,8.51,259,H
8/13/2023,Sun,8:03:00 PM,1.79,55,L
8/14/2023,Mon,2:22:00 AM,9.83,300,H
8/14/2023,Mon,8:50:00 AM,0.73,22,L
8/14/2023,Mon,3:03:00 PM,8.66,264,H
8/14/2023,Mon,8:49:00 PM,1.62,49,L
8/15/2023,Tue,3:06:00 AM,9.93,303,H
8/15/2023,Tue,9:31:00 AM,0.63,19,L
8/15/2023,Tue,3:43:00 PM,8.83,269,H
8/15/2023,Tue,9:31:00 PM,1.43,44,L
8/16/2023,Wed,3:47:00 AM,10,305,H
8/16/2023,Wed,10:08:00 AM,0.55,17,L
8/16/2023,Wed,4:21:00 PM,9,274,H
8/16/2023,Wed,10:12:00 PM,1.27,39,L
8/17/2023,Thu,4:26:00 AM,10.02,305,H
8/17/2023,Thu,10:44:00 AM,0.5,15,L
8/17/2023,Thu,4:57:00 PM,9.16,279,H
8/17/2023,Thu,10:51:00 PM,1.14,35,L
8/18/2023,Fri,5:04:00 AM,9.97,304,H
8/18/2023,Fri,11:19:00 AM,0.51,16,L
8/18/2023,Fri,5:32:00 PM,9.3,283,H
8/18/2023,Fri,11:30:00 PM,1.06,32,L
8/19/2023,Sat,5:41:00 AM,9.85,300,H
8/19/2023,Sat,11:55:00 AM,0.59,18,L
8/19/2023,Sat,6:07:00 PM,9.41,287,H
8/20/2023,Sun,12:09:00 AM,1.03,31,L
8/20/2023,Sun,6:19:00 AM,9.66,294,H
8/20/2023,Sun,12:30:00 PM,0.73,22,L
8/20/2023,Sun,6:42:00 PM,9.48,289,H
8/21/2023,Mon,12:49:00 AM,1.04,32,L
8/21/2023,Mon,6:58:00 AM,9.41,287,H
8/21/2023,Mon,1:07:00 PM,0.94,29,L
8/21/2023,Mon,7:18:00 PM,9.53,290,H
8/22/2023,Tue,1:31:00 AM,1.08,33,L
8/22/2023,Tue,7:39:00 AM,9.11,278,H
8/22/2023,Tue,1:47:00 PM,1.19,36,L
8/22/2023,Tue,7:58:00 PM,9.56,291,H
8/23/2023,Wed,2:16:00 AM,1.14,35,L
8/23/2023,Wed,8:24:00 AM,8.8,268,H
8/23/2023,Wed,2:31:00 PM,1.43,44,L
8/23/2023,Wed,8:42:00 PM,9.6,293,H
8/24/2023,Thu,3:07:00 AM,1.17,36,L
8/24/2023,Thu,9:14:00 AM,8.52,260,H
8/24/2023,Thu,3:19:00 PM,1.63,50,L
8/24/2023,Thu,9:31:00 PM,9.67,295,H
8/25/2023,Fri,4:02:00 AM,1.14,35,L
8/25/2023,Fri,10:10:00 AM,8.34,254,H
8/25/2023,Fri,4:14:00 PM,1.72,52,L
8/25/2023,Fri,10:26:00 PM,9.81,299,H
8/26/2023,Sat,5:01:00 AM,1,30,L
8/26/2023,Sat,11:10:00 AM,8.31,253,H
8/26/2023,Sat,5:12:00 PM,1.66,51,L
8/26/2023,Sat,11:26:00 PM,10.05,306,H
8/27/2023,Sun,6:02:00 AM,0.72,22,L
8/27/2023,Sun,12:13:00 PM,8.49,259,H
8/27/2023,Sun,6:13:00 PM,1.41,43,L
8/28/2023,Mon,12:28:00 AM,10.42,318,H
8/28/2023,Mon,7:04:00 AM,0.28,9,L
8/28/2023,Mon,1:15:00 PM,8.91,272,H
8/28/2023,Mon,7:15:00 PM,0.95,29,L
8/29/2023,Tue,1:29:00 AM,10.88,332,H
8/29/2023,Tue,8:02:00 AM,-0.26,-8,L
8/29/2023,Tue,2:13:00 PM,9.49,289,H
8/29/2023,Tue,8:14:00 PM,0.35,11,L
8/30/2023,Wed,2:28:00 AM,11.32,345,H
8/30/2023,Wed,8:56:00 AM,-0.76,-23,L
8/30/2023,Wed,3:07:00 PM,10.1,308,H
8/30/2023,Wed,9:10:00 PM,-0.24,-7,L
8/31/2023,Thu,3:23:00 AM,11.63,354,H
8/31/2023,Thu,9:47:00 AM,-1.11,-34,L
8/31/2023,Thu,3:59:00 PM,10.65,325,H
8/31/2023,Thu,10:04:00 PM,-0.7,-21,L
9/1/2023,Fri,4:18:00 AM,11.73,358,H
9/1/2023,Fri,10:37:00 AM,-1.25,-38,L
9/1/2023,Fri,4:50:00 PM,11.05,337,H
9/1/2023,Fri,10:57:00 PM,-0.98,-30,L
9/2/2023,Sat,5:11:00 AM,11.59,353,H
9/2/2023,Sat,11:26:00 AM,-1.14,-35,L
9/2/2023,Sat,5:40:00 PM,11.26,343,H
9/2/2023,Sat,11:50:00 PM,-1.02,-31,L
9/3/2023,Sun,6:05:00 AM,11.23,342,H
9/3/2023,Sun,12:14:00 PM,-0.79,-24,L
9/3/2023,Sun,6:29:00 PM,11.24,343,H
9/4/2023,Mon,12:43:00 AM,-0.82,-25,L
9/4/2023,Mon,6:58:00 AM,10.69,326,H
9/4/2023,Mon,1:03:00 PM,-0.24,-7,L
9/4/2023,Mon,7:19:00 PM,11,335,H
9/5/2023,Tue,1:37:00 AM,-0.42,-13,L
9/5/2023,Tue,7:52:00 AM,10.03,306,H
9/5/2023,Tue,1:54:00 PM,0.42,13,L
9/5/2023,Tue,8:11:00 PM,10.6,323,H
9/6/2023,Wed,2:34:00 AM,0.08,2,L
9/6/2023,Wed,8:50:00 AM,9.37,286,H
9/6/2023,Wed,2:49:00 PM,1.08,33,L
9/6/2023,Wed,9:07:00 PM,10.14,309,H
9/7/2023,Thu,3:34:00 AM,0.58,18,L
9/7/2023,Thu,9:51:00 AM,8.8,268,H
9/7/2023,Thu,3:46:00 PM,1.63,50,L
9/7/2023,Thu,10:06:00 PM,9.73,297,H
9/8/2023,Fri,4:36:00 AM,0.98,30,L
9/8/2023,Fri,10:54:00 AM,8.42,257,H
9/8/2023,Fri,4:46:00 PM,2,61,L
9/8/2023,Fri,11:08:00 PM,9.45,288,H
9/9/2023,Sat,5:39:00 AM,1.22,37,L
9/9/2023,Sat,11:58:00 AM,8.26,252,H
9/9/2023,Sat,5:46:00 PM,2.15,66,L
9/10/2023,Sun,12:10:00 AM,9.35,285,H
9/10/2023,Sun,6:42:00 AM,1.26,38,L
9/10/2023,Sun,12:59:00 PM,8.32,254,H
9/10/2023,Sun,6:46:00 PM,2.08,63,L
9/11/2023,Mon,1:08:00 AM,9.42,287,H
9/11/2023,Mon,7:37:00 AM,1.16,35,L
9/11/2023,Mon,1:50:00 PM,8.53,260,H
9/11/2023,Mon,7:39:00 PM,1.85,56,L
9/12/2023,Tue,1:59:00 AM,9.58,292,H
9/12/2023,Tue,8:22:00 AM,0.98,30,L
9/12/2023,Tue,2:34:00 PM,8.81,269,H
9/12/2023,Tue,8:26:00 PM,1.54,47,L
9/13/2023,Wed,2:42:00 AM,9.75,297,H
9/13/2023,Wed,9:00:00 AM,0.81,25,L
9/13/2023,Wed,3:12:00 PM,9.1,277,H
