Date,Day,Time,Pred,High/Low,DateTime (UTC),Subordinate DateTime (Adjusted)
3/11/2021,Thu,2:34:00 AM,2.76,H,2021-03-11 02:34:00,2021-03-11 02:37:00
3/11/2021,Thu,8:27:00 AM,0.2,L,2021-03-11 08:27:00,2021-03-11 08:28:00
3/11/2021,Thu,2:46:00 PM,3.08,H,2021-03-11 14:46:00,2021-03-11 14:49:00
3/11/2021,Thu,9:05:00 PM,-0.04,L,2021-03-11 21:05:00,2021-03-11 21:06:00
3/12/2021,Fri,3:21:00 AM,2.85,H,2021-03-12 03:21:00,2021-03-12 03:24:00
3/12/2021,Fri,9:16:00 AM,0.11,L,2021-03-12 09:16:00,2021-03-12 09:17:00
3/12/2021,Fri,3:33:00 PM,3.11,H,2021-03-12 15:33:00,2021-03-12 15:36:00
3/12/2021,Fri,9:48:00 PM,-0.06,L,2021-03-12 21:48:00,2021-03-12 21:49:00
3/13/2021,Sat,4:03:00 AM,2.91,H,2021-03-13 04:03:00,2021-03-13 04:06:00
3/13/2021,Sat,10:01:00 AM,0.05,L,2021-03-13 10:01:00,2021-03-13 10:02:00
3/13/2021,Sat,4:17:00 PM,3.1,H,2021-03-13 16:17:00,2021-03-13 16:20:00
3/13/2021,Sat,10:28:00 PM,-0.04,L,2021-03-13 22:28:00,2021-03-13 22:29:00
3/14/2021,Sun,4:42:00 AM,2.95,H,2021-03-14 04:42:00,2021-03-14 04:45:00
3/14/2021,Sun,10:43:00 AM,0.01,L,2021-03-14 10:43:00,2021-03-14 10:44:00
3/14/2021,Sun,4:57:00 PM,3.06,H,2021-03-14 16:57:00,2021-03-14 17:00:00
3/14/2021,Sun,11:06:00 PM,0.0,L,2021-03-14 23:06:00,2021-03-14 23:07:00
3/15/2021,Mon,5:18:00 AM,2.96,H,2021-03-15 05:18:00,2021-03-15 05:21:00
3/15/2021,Mon,11:23:00 AM,0.02,L,2021-03-15 11:23:00,2021-03-15 11:24:00
3/15/2021,Mon,5:36:00 PM,2.99,H,2021-03-15 17:36:00,2021-03-15 17:39:00
3/15/2021,Mon,11:43:00 PM,0.08,L,2021-03-15 23:43:00,2021-03-15 23:44:00
3/16/2021,Tue,5:54:00 AM,2.96,H,2021-03-16 05:54:00,2021-03-16 05:57:00
3/16/2021,Tue,12:03:00 PM,0.05,L,2021-03-16 12:03:00,2021-03-16 12:04:00
3/16/2021,Tue,6:15:00 PM,2.9,H,2021-03-16 18:15:00,2021-03-16 18:18:00
3/17/2021,Wed,12:20:00 AM,0.17,L,2021-03-17 00:20:00,2021-03-17 00:21:00
3/17/2021,Wed,6:30:00 AM,2.93,H,2021-03-17 06:30:00,2021-03-17 06:33:00
3/17/2021,Wed,12:43:00 PM,0.11,L,2021-03-17 12:43:00,2021-03-17 12:44:00
3/17/2021,Wed,6:55:00 PM,2.79,H,2021-03-17 18:55:00,2021-03-17 18:58:00
3/18/2021,Thu,12:58:00 AM,0.28,L,2021-03-18 00:58:00,2021-03-18 00:59:00
3/18/2021,Thu,7:08:00 AM,2.87,H,2021-03-18 07:08:00,2021-03-18 07:11:00
3/18/2021,Thu,1:25:00 PM,0.2,L,2021-03-18 13:25:00,2021-03-18 13:26:00
3/18/2021,Thu,7:37:00 PM,2.67,H,2021-03-18 19:37:00,2021-03-18 19:40:00
3/19/2021,Fri,1:38:00 AM,0.41,L,2021-03-19 01:38:00,2021-03-19 01:39:00
3/19/2021,Fri,7:48:00 AM,2.8,H,2021-03-19 07:48:00,2021-03-19 07:51:00
3/19/2021,Fri,2:10:00 PM,0.3,L,2021-03-19 14:10:00,2021-03-19 14:11:00
3/19/2021,Fri,8:22:00 PM,2.54,H,2021-03-19 20:22:00,2021-03-19 20:25:00
3/20/2021,Sat,2:23:00 AM,0.52,L,2021-03-20 02:23:00,2021-03-20 02:24:00
3/20/2021,Sat,8:34:00 AM,2.73,H,2021-03-20 08:34:00,2021-03-20 08:37:00
3/20/2021,Sat,3:00:00 PM,0.39,L,2021-03-20 15:00:00,2021-03-20 15:01:00
3/20/2021,Sat,9:13:00 PM,2.43,H,2021-03-20 21:13:00,2021-03-20 21:16:00
3/21/2021,Sun,3:12:00 AM,0.62,L,2021-03-21 03:12:00,2021-03-21 03:13:00
3/21/2021,Sun,9:24:00 AM,2.67,H,2021-03-21 09:24:00,2021-03-21 09:27:00
3/21/2021,Sun,3:54:00 PM,0.45,L,2021-03-21 15:54:00,2021-03-21 15:55:00
3/21/2021,Sun,10:08:00 PM,2.36,H,2021-03-21 22:08:00,2021-03-21 22:11:00
3/22/2021,Mon,4:06:00 AM,0.67,L,2021-03-22 04:06:00,2021-03-22 04:07:00
3/22/2021,Mon,10:19:00 AM,2.65,H,2021-03-22 10:19:00,2021-03-22 10:22:00
3/22/2021,Mon,4:50:00 PM,0.46,L,2021-03-22 16:50:00,2021-03-22 16:51:00
3/22/2021,Mon,11:05:00 PM,2.34,H,2021-03-22 23:05:00,2021-03-22 23:08:00
3/23/2021,Tue,5:02:00 AM,0.67,L,2021-03-23 05:02:00,2021-03-23 05:03:00
3/23/2021,Tue,11:17:00 AM,2.69,H,2021-03-23 11:17:00,2021-03-23 11:20:00
3/23/2021,Tue,5:47:00 PM,0.41,L,2021-03-23 17:47:00,2021-03-23 17:48:00
3/24/2021,Wed,12:03:00 AM,2.4,H,2021-03-24 00:03:00,2021-03-24 00:06:00
3/24/2021,Wed,5:59:00 AM,0.59,L,2021-03-24 05:59:00,2021-03-24 06:00:00
3/24/2021,Wed,12:15:00 PM,2.78,H,2021-03-24 12:15:00,2021-03-24 12:18:00
3/24/2021,Wed,6:43:00 PM,0.3,L,2021-03-24 18:43:00,2021-03-24 18:44:00
3/25/2021,Thu,12:59:00 AM,2.53,H,2021-03-25 00:59:00,2021-03-25 01:02:00
3/25/2021,Thu,6:56:00 AM,0.44,L,2021-03-25 06:56:00,2021-03-25 06:57:00
3/25/2021,Thu,1:11:00 PM,2.92,H,2021-03-25 13:11:00,2021-03-25 13:14:00
3/25/2021,Thu,7:35:00 PM,0.14,L,2021-03-25 19:35:00,2021-03-25 19:36:00
3/26/2021,Fri,1:49:00 AM,2.72,H,2021-03-26 01:49:00,2021-03-26 01:52:00
3/26/2021,Fri,7:49:00 AM,0.23,L,2021-03-26 07:49:00,2021-03-26 07:50:00
3/26/2021,Fri,2:02:00 PM,3.09,H,2021-03-26 14:02:00,2021-03-26 14:05:00
3/26/2021,Fri,8:23:00 PM,-0.03,L,2021-03-26 20:23:00,2021-03-26 20:24:00
3/27/2021,Sat,2:34:00 AM,2.93,H,2021-03-27 02:34:00,2021-03-27 02:37:00
3/27/2021,Sat,8:39:00 AM,0.01,L,2021-03-27 08:39:00,2021-03-27 08:40:00
3/27/2021,Sat,2:51:00 PM,3.24,H,2021-03-27 14:51:00,2021-03-27 14:54:00
3/27/2021,Sat,9:09:00 PM,-0.19,L,2021-03-27 21:09:00,2021-03-27 21:10:00
3/28/2021,Sun,3:18:00 AM,3.14,H,2021-03-28 03:18:00,2021-03-28 03:21:00
3/28/2021,Sun,9:27:00 AM,-0.21,L,2021-03-28 09:27:00,2021-03-28 09:28:00
3/28/2021,Sun,3:38:00 PM,3.35,H,2021-03-28 15:38:00,2021-03-28 15:41:00
3/28/2021,Sun,9:53:00 PM,-0.3,L,2021-03-28 21:53:00,2021-03-28 21:54:00
3/29/2021,Mon,4:02:00 AM,3.33,H,2021-03-29 04:02:00,2021-03-29 04:05:00
3/29/2021,Mon,10:15:00 AM,-0.38,L,2021-03-29 10:15:00,2021-03-29 10:16:00
3/29/2021,Mon,4:26:00 PM,3.4,H,2021-03-29 16:26:00,2021-03-29 16:29:00
3/29/2021,Mon,10:39:00 PM,-0.36,L,2021-03-29 22:39:00,2021-03-29 22:40:00
3/30/2021,Tue,4:48:00 AM,3.46,H,2021-03-30 04:48:00,2021-03-30 04:51:00
3/30/2021,Tue,11:04:00 AM,-0.48,L,2021-03-30 11:04:00,2021-03-30 11:05:00
3/30/2021,Tue,5:15:00 PM,3.39,H,2021-03-30 17:15:00,2021-03-30 17:18:00
3/30/2021,Tue,11:25:00 PM,-0.34,L,2021-03-30 23:25:00,2021-03-30 23:26:00
3/31/2021,Wed,5:34:00 AM,3.53,H,2021-03-31 05:34:00,2021-03-31 05:37:00
3/31/2021,Wed,11:54:00 AM,-0.51,L,2021-03-31 11:54:00,2021-03-31 11:55:00
3/31/2021,Wed,6:06:00 PM,3.31,H,2021-03-31 18:06:00,2021-03-31 18:09:00
4/1/2021,Thu,12:13:00 AM,-0.26,L,2021-04-01 00:13:00,2021-04-01 00:14:00
4/1/2021,Thu,6:23:00 AM,3.52,H,2021-04-01 06:23:00,2021-04-01 06:26:00
4/1/2021,Thu,12:45:00 PM,-0.45,L,2021-04-01 12:45:00,2021-04-01 12:46:00
4/1/2021,Thu,6:58:00 PM,3.18,H,2021-04-01 18:58:00,2021-04-01 19:01:00
4/2/2021,Fri,1:03:00 AM,-0.12,L,2021-04-02 01:03:00,2021-04-02 01:04:00
4/2/2021,Fri,7:14:00 AM,3.44,H,2021-04-02 07:14:00,2021-04-02 07:17:00
4/2/2021,Fri,1:40:00 PM,-0.32,L,2021-04-02 13:40:00,2021-04-02 13:41:00
4/2/2021,Fri,7:54:00 PM,3.0,H,2021-04-02 19:54:00,2021-04-02 19:57:00
4/3/2021,Sat,1:57:00 AM,0.05,L,2021-04-03 01:57:00,2021-04-03 01:58:00
4/3/2021,Sat,8:09:00 AM,3.29,H,2021-04-03 08:09:00,2021-04-03 08:12:00
4/3/2021,Sat,2:38:00 PM,-0.15,L,2021-04-03 14:38:00,2021-04-03 14:39:00
4/3/2021,Sat,8:55:00 PM,2.83,H,2021-04-03 20:55:00,2021-04-03 20:58:00
4/4/2021,Sun,2:56:00 AM,0.23,L,2021-04-04 02:56:00,2021-04-04 02:57:00
4/4/2021,Sun,9:11:00 AM,3.13,H,2021-04-04 09:11:00,2021-04-04 09:14:00
4/4/2021,Sun,3:42:00 PM,0.01,L,2021-04-04 15:42:00,2021-04-04 15:43:00
4/4/2021,Sun,10:02:00 PM,2.7,H,2021-04-04 22:02:00,2021-04-04 22:05:00
4/5/2021,Mon,4:00:00 AM,0.37,L,2021-04-05 04:00:00,2021-04-05 04:01:00
4/5/2021,Mon,10:18:00 AM,3.0,H,2021-04-05 10:18:00,2021-04-05 10:21:00
4/5/2021,Mon,4:48:00 PM,0.13,L,2021-04-05 16:48:00,2021-04-05 16:49:00
4/5/2021,Mon,11:11:00 PM,2.64,H,2021-04-05 23:11:00,2021-04-05 23:14:00
4/6/2021,Tue,5:06:00 AM,0.43,L,2021-04-06 05:06:00,2021-04-06 05:07:00
4/6/2021,Tue,11:28:00 AM,2.92,H,2021-04-06 11:28:00,2021-04-06 11:31:00
4/6/2021,Tue,5:55:00 PM,0.19,L,2021-04-06 17:55:00,2021-04-06 17:56:00
4/7/2021,Wed,12:20:00 AM,2.66,H,2021-04-07 00:20:00,2021-04-07 00:23:00
4/7/2021,Wed,6:14:00 AM,0.43,L,2021-04-07 06:14:00,2021-04-07 06:15:00
4/7/2021,Wed,12:37:00 PM,2.91,H,2021-04-07 12:37:00,2021-04-07 12:40:00
4/7/2021,Wed,7:00:00 PM,0.19,L,2021-04-07 19:00:00,2021-04-07 19:01:00
4/8/2021,Thu,1:23:00 AM,2.74,H,2021-04-08 01:23:00,2021-04-08 01:26:00
4/8/2021,Thu,7:18:00 AM,0.35,L,2021-04-08 07:18:00,2021-04-08 07:19:00
4/8/2021,Thu,1:39:00 PM,2.94,H,2021-04-08 13:39:00,2021-04-08 13:42:00
4/8/2021,Thu,7:55:00 PM,0.16,L,2021-04-08 19:55:00,2021-04-08 19:56:00
4/9/2021,Fri,2:15:00 AM,2.83,H,2021-04-09 02:15:00,2021-04-09 02:18:00
4/9/2021,Fri,8:13:00 AM,0.25,L,2021-04-09 08:13:00,2021-04-09 08:14:00
4/9/2021,Fri,2:31:00 PM,2.97,H,2021-04-09 14:31:00,2021-04-09 14:34:00
4/9/2021,Fri,8:42:00 PM,0.13,L,2021-04-09 20:42:00,2021-04-09 20:43:00
4/10/2021,Sat,2:58:00 AM,2.92,H,2021-04-10 02:58:00,2021-04-10 03:01:00
4/10/2021,Sat,9:00:00 AM,0.15,L,2021-04-10 09:00:00,2021-04-10 09:01:00
4/10/2021,Sat,3:15:00 PM,2.99,H,2021-04-10 15:15:00,2021-04-10 15:18:00
4/10/2021,Sat,9:22:00 PM,0.13,L,2021-04-10 21:22:00,2021-04-10 21:23:00
4/11/2021,Sun,3:36:00 AM,2.98,H,2021-04-11 03:36:00,2021-04-11 03:39:00
4/11/2021,Sun,9:42:00 AM,0.09,L,2021-04-11 09:42:00,2021-04-11 09:43:00
4/11/2021,Sun,3:56:00 PM,2.98,H,2021-04-11 15:56:00,2021-04-11 15:59:00
4/11/2021,Sun,9:59:00 PM,0.15,L,2021-04-11 21:59:00,2021-04-11 22:00:00
4/12/2021,Mon,4:12:00 AM,3.02,H,2021-04-12 04:12:00,2021-04-12 04:15:00
4/12/2021,Mon,10:21:00 AM,0.04,L,2021-04-12 10:21:00,2021-04-12 10:22:00
4/12/2021,Mon,4:34:00 PM,2.95,H,2021-04-12 16:34:00,2021-04-12 16:37:00
4/12/2021,Mon,10:35:00 PM,0.19,L,2021-04-12 22:35:00,2021-04-12 22:36:00
4/13/2021,Tue,4:46:00 AM,3.04,H,2021-04-13 04:46:00,2021-04-13 04:49:00
4/13/2021,Tue,10:59:00 AM,0.04,L,2021-04-13 10:59:00,2021-04-13 11:00:00
4/13/2021,Tue,5:12:00 PM,2.9,H,2021-04-13 17:12:00,2021-04-13 17:15:00
4/13/2021,Tue,11:11:00 PM,0.24,L,2021-04-13 23:11:00,2021-04-13 23:12:00
4/14/2021,Wed,5:21:00 AM,3.03,H,2021-04-14 05:21:00,2021-04-14 05:24:00
4/14/2021,Wed,11:37:00 AM,0.06,L,2021-04-14 11:37:00,2021-04-14 11:38:00
4/14/2021,Wed,5:50:00 PM,2.83,H,2021-04-14 17:50:00,2021-04-14 17:53:00
4/14/2021,Wed,11:48:00 PM,0.32,L,2021-04-14 23:48:00,2021-04-14 23:49:00
4/15/2021,Thu,5:56:00 AM,3.0,H,2021-04-15 05:56:00,2021-04-15 05:59:00
4/15/2021,Thu,12:16:00 PM,0.11,L,2021-04-15 12:16:00,2021-04-15 12:17:00
4/15/2021,Thu,6:29:00 PM,2.75,H,2021-04-15 18:29:00,2021-04-15 18:32:00
4/16/2021,Fri,12:26:00 AM,0.4,L,2021-04-16 00:26:00,2021-04-16 00:27:00
4/16/2021,Fri,6:34:00 AM,2.95,H,2021-04-16 06:34:00,2021-04-16 06:37:00
4/16/2021,Fri,12:56:00 PM,0.18,L,2021-04-16 12:56:00,2021-04-16 12:57:00
4/16/2021,Fri,7:09:00 PM,2.66,H,2021-04-16 19:09:00,2021-04-16 19:12:00
4/17/2021,Sat,1:05:00 AM,0.49,L,2021-04-17 01:05:00,2021-04-17 01:06:00
4/17/2021,Sat,7:14:00 AM,2.88,H,2021-04-17 07:14:00,2021-04-17 07:17:00
4/17/2021,Sat,1:39:00 PM,0.27,L,2021-04-17 13:39:00,2021-04-17 13:40:00
4/17/2021,Sat,7:53:00 PM,2.57,H,2021-04-17 19:53:00,2021-04-17 19:56:00
4/18/2021,Sun,1:49:00 AM,0.58,L,2021-04-18 01:49:00,2021-04-18 01:50:00
4/18/2021,Sun,7:57:00 AM,2.82,H,2021-04-18 07:57:00,2021-04-18 08:00:00
4/18/2021,Sun,2:26:00 PM,0.34,L,2021-04-18 14:26:00,2021-04-18 14:27:00
4/18/2021,Sun,8:41:00 PM,2.49,H,2021-04-18 20:41:00,2021-04-18 20:44:00
4/19/2021,Mon,2:37:00 AM,0.65,L,2021-04-19 02:37:00,2021-04-19 02:38:00
4/19/2021,Mon,8:47:00 AM,2.77,H,2021-04-19 08:47:00,2021-04-19 08:50:00
4/19/2021,Mon,3:18:00 PM,0.4,L,2021-04-19 15:18:00,2021-04-19 15:19:00
4/19/2021,Mon,9:33:00 PM,2.45,H,2021-04-19 21:33:00,2021-04-19 21:36:00
4/20/2021,Tue,3:31:00 AM,0.68,L,2021-04-20 03:31:00,2021-04-20 03:32:00
4/20/2021,Tue,9:41:00 AM,2.75,H,2021-04-20 09:41:00,2021-04-20 09:44:00
4/20/2021,Tue,4:12:00 PM,0.4,L,2021-04-20 16:12:00,2021-04-20 16:13:00
4/20/2021,Tue,10:28:00 PM,2.47,H,2021-04-20 22:28:00,2021-04-20 22:31:00
4/21/2021,Wed,4:27:00 AM,0.65,L,2021-04-21 04:27:00,2021-04-21 04:28:00
4/21/2021,Wed,10:38:00 AM,2.77,H,2021-04-21 10:38:00,2021-04-21 10:41:00
4/21/2021,Wed,5:08:00 PM,0.36,L,2021-04-21 17:08:00,2021-04-21 17:09:00
4/21/2021,Wed,11:24:00 PM,2.55,H,2021-04-21 23:24:00,2021-04-21 23:27:00
4/22/2021,Thu,5:25:00 AM,0.55,L,2021-04-22 05:25:00,2021-04-22 05:26:00
4/22/2021,Thu,11:36:00 AM,2.85,H,2021-04-22 11:36:00,2021-04-22 11:39:00
4/22/2021,Thu,6:03:00 PM,0.27,L,2021-04-22 18:03:00,2021-04-22 18:04:00
4/23/2021,Fri,12:18:00 AM,2.71,H,2021-04-23 00:18:00,2021-04-23 00:21:00
4/23/2021,Fri,6:23:00 AM,0.38,L,2021-04-23 06:23:00,2021-04-23 06:24:00
4/23/2021,Fri,12:34:00 PM,2.96,H,2021-04-23 12:34:00,2021-04-23 12:37:00
4/23/2021,Fri,6:56:00 PM,0.13,L,2021-04-23 18:56:00,2021-04-23 18:57:00
4/24/2021,Sat,1:10:00 AM,2.92,H,2021-04-24 01:10:00,2021-04-24 01:13:00
4/24/2021,Sat,7:19:00 AM,0.16,L,2021-04-24 07:19:00,2021-04-24 07:20:00
4/24/2021,Sat,1:30:00 PM,3.1,H,2021-04-24 13:30:00,2021-04-24 13:33:00
4/24/2021,Sat,7:47:00 PM,-0.01,L,2021-04-24 19:47:00,2021-04-24 19:48:00
4/25/2021,Sun,1:58:00 AM,3.15,H,2021-04-25 01:58:00,2021-04-25 02:01:00
4/25/2021,Sun,8:12:00 AM,-0.09,L,2021-04-25 08:12:00,2021-04-25 08:13:00
4/25/2021,Sun,2:22:00 PM,3.23,H,2021-04-25 14:22:00,2021-04-25 14:25:00
4/25/2021,Sun,8:36:00 PM,-0.14,L,2021-04-25 20:36:00,2021-04-25 20:37:00
4/26/2021,Mon,2:45:00 AM,3.37,H,2021-04-26 02:45:00,2021-04-26 02:48:00
4/26/2021,Mon,9:03:00 AM,-0.31,L,2021-04-26 09:03:00,2021-04-26 09:04:00
4/26/2021,Mon,3:13:00 PM,3.32,H,2021-04-26 15:13:00,2021-04-26 15:16:00
4/26/2021,Mon,9:23:00 PM,-0.23,L,2021-04-26 21:23:00,2021-04-26 21:24:00
4/27/2021,Tue,3:32:00 AM,3.55,H,2021-04-27 03:32:00,2021-04-27 03:35:00
4/27/2021,Tue,9:53:00 AM,-0.47,L,2021-04-27 09:53:00,2021-04-27 09:54:00
4/27/2021,Tue,4:04:00 PM,3.36,H,2021-04-27 16:04:00,2021-04-27 16:07:00
4/27/2021,Tue,10:11:00 PM,-0.27,L,2021-04-27 22:11:00,2021-04-27 22:12:00
4/28/2021,Wed,4:20:00 AM,3.65,H,2021-04-28 04:20:00,2021-04-28 04:23:00
4/28/2021,Wed,10:44:00 AM,-0.56,L,2021-04-28 10:44:00,2021-04-28 10:45:00
4/28/2021,Wed,4:56:00 PM,3.34,H,2021-04-28 16:56:00,2021-04-28 16:59:00
4/28/2021,Wed,11:00:00 PM,-0.24,L,2021-04-28 23:00:00,2021-04-28 23:01:00
4/29/2021,Thu,5:10:00 AM,3.68,H,2021-04-29 05:10:00,2021-04-29 05:13:00
4/29/2021,Thu,11:35:00 AM,-0.56,L,2021-04-29 11:35:00,2021-04-29 11:36:00
4/29/2021,Thu,5:49:00 PM,3.27,H,2021-04-29 17:49:00,2021-04-29 17:52:00
4/29/2021,Thu,11:51:00 PM,-0.15,L,2021-04-29 23:51:00,2021-04-29 23:52:00
4/30/2021,Fri,6:01:00 AM,3.62,H,2021-04-30 06:01:00,2021-04-30 06:04:00
4/30/2021,Fri,12:28:00 PM,-0.47,L,2021-04-30 12:28:00,2021-04-30 12:29:00
4/30/2021,Fri,6:44:00 PM,3.15,H,2021-04-30 18:44:00,2021-04-30 18:47:00
5/1/2021,Sat,12:43:00 AM,-0.01,L,2021-05-01 00:43:00,2021-05-01 00:44:00
5/1/2021,Sat,6:55:00 AM,3.5,H,2021-05-01 06:55:00,2021-05-01 06:58:00
5/1/2021,Sat,1:23:00 PM,-0.31,L,2021-05-01 13:23:00,2021-05-01 13:24:00
5/1/2021,Sat,7:41:00 PM,3.0,H,2021-05-01 19:41:00,2021-05-01 19:44:00
5/2/2021,Sun,1:39:00 AM,0.15,L,2021-05-02 01:39:00,2021-05-02 01:40:00
5/2/2021,Sun,7:52:00 AM,3.33,H,2021-05-02 07:52:00,2021-05-02 07:55:00
5/2/2021,Sun,2:22:00 PM,-0.13,L,2021-05-02 14:22:00,2021-05-02 14:23:00
5/2/2021,Sun,8:42:00 PM,2.87,H,2021-05-02 20:42:00,2021-05-02 20:45:00
5/3/2021,Mon,2:39:00 AM,0.31,L,2021-05-03 02:39:00,2021-05-03 02:40:00
5/3/2021,Mon,8:55:00 AM,3.14,H,2021-05-03 08:55:00,2021-05-03 08:58:00
5/3/2021,Mon,3:24:00 PM,0.04,L,2021-05-03 15:24:00,2021-05-03 15:25:00
5/3/2021,Mon,9:48:00 PM,2.78,H,2021-05-03 21:48:00,2021-05-03 21:51:00
5/4/2021,Tue,3:43:00 AM,0.42,L,2021-05-04 03:43:00,2021-05-04 03:44:00
5/4/2021,Tue,10:01:00 AM,2.99,H,2021-05-04 10:01:00,2021-05-04 10:04:00
5/4/2021,Tue,4:28:00 PM,0.17,L,2021-05-04 16:28:00,2021-05-04 16:29:00
5/4/2021,Tue,10:53:00 PM,2.74,H,2021-05-04 22:53:00,2021-05-04 22:56:00
5/5/2021,Wed,4:49:00 AM,0.47,L,2021-05-05 04:49:00,2021-05-05 04:50:00
5/5/2021,Wed,11:09:00 AM,2.89,H,2021-05-05 11:09:00,2021-05-05 11:12:00
5/5/2021,Wed,5:30:00 PM,0.25,L,2021-05-05 17:30:00,2021-05-05 17:31:00
5/5/2021,Wed,11:57:00 PM,2.76,H,2021-05-05 23:57:00,2021-05-06 00:00:00
5/6/2021,Thu,5:55:00 AM,0.46,L,2021-05-06 05:55:00,2021-05-06 05:56:00
5/6/2021,Thu,12:14:00 PM,2.84,H,2021-05-06 12:14:00,2021-05-06 12:17:00
5/6/2021,Thu,6:30:00 PM,0.29,L,2021-05-06 18:30:00,2021-05-06 18:31:00
5/7/2021,Fri,12:54:00 AM,2.82,H,2021-05-07 00:54:00,2021-05-07 00:57:00
5/7/2021,Fri,6:57:00 AM,0.39,L,2021-05-07 06:57:00,2021-05-07 06:58:00
5/7/2021,Fri,1:14:00 PM,2.84,H,2021-05-07 13:14:00,2021-05-07 13:17:00
5/7/2021,Fri,7:24:00 PM,0.3,L,2021-05-07 19:24:00,2021-05-07 19:25:00
5/8/2021,Sat,1:44:00 AM,2.9,H,2021-05-08 01:44:00,2021-05-08 01:47:00
5/8/2021,Sat,7:51:00 AM,0.3,L,2021-05-08 07:51:00,2021-05-08 07:52:00
5/8/2021,Sat,2:06:00 PM,2.85,H,2021-05-08 14:06:00,2021-05-08 14:09:00
5/8/2021,Sat,8:09:00 PM,0.31,L,2021-05-08 20:09:00,2021-05-08 20:10:00
5/9/2021,Sun,2:26:00 AM,2.97,H,2021-05-09 02:26:00,2021-05-09 02:29:00
5/9/2021,Sun,8:37:00 AM,0.21,L,2021-05-09 08:37:00,2021-05-09 08:38:00
5/9/2021,Sun,2:50:00 PM,2.85,H,2021-05-09 14:50:00,2021-05-09 14:53:00
5/9/2021,Sun,8:50:00 PM,0.32,L,2021-05-09 20:50:00,2021-05-09 20:51:00
5/10/2021,Mon,3:04:00 AM,3.02,H,2021-05-10 03:04:00,2021-05-10 03:07:00
5/10/2021,Mon,9:18:00 AM,0.14,L,2021-05-10 09:18:00,2021-05-10 09:19:00
5/10/2021,Mon,3:31:00 PM,2.85,H,2021-05-10 15:31:00,2021-05-10 15:34:00
5/10/2021,Mon,9:27:00 PM,0.33,L,2021-05-10 21:27:00,2021-05-10 21:28:00
5/11/2021,Tue,3:39:00 AM,3.06,H,2021-05-11 03:39:00,2021-05-11 03:42:00
5/11/2021,Tue,9:57:00 AM,0.1,L,2021-05-11 09:57:00,2021-05-11 09:58:00
5/11/2021,Tue,4:09:00 PM,2.83,H,2021-05-11 16:09:00,2021-05-11 16:12:00
5/11/2021,Tue,10:04:00 PM,0.36,L,2021-05-11 22:04:00,2021-05-11 22:05:00
5/12/2021,Wed,4:14:00 AM,3.07,H,2021-05-12 04:14:00,2021-05-12 04:17:00
5/12/2021,Wed,10:34:00 AM,0.09,L,2021-05-12 10:34:00,2021-05-12 10:35:00
5/12/2021,Wed,4:48:00 PM,2.8,H,2021-05-12 16:48:00,2021-05-12 16:51:00
5/12/2021,Wed,10:41:00 PM,0.39,L,2021-05-12 22:41:00,2021-05-12 22:42:00
5/13/2021,Thu,4:50:00 AM,3.06,H,2021-05-13 04:50:00,2021-05-13 04:53:00
5/13/2021,Thu,11:12:00 AM,0.1,L,2021-05-13 11:12:00,2021-05-13 11:13:00
5/13/2021,Thu,5:26:00 PM,2.76,H,2021-05-13 17:26:00,2021-05-13 17:29:00
5/13/2021,Thu,11:19:00 PM,0.44,L,2021-05-13 23:19:00,2021-05-13 23:20:00
5/14/2021,Fri,5:27:00 AM,3.04,H,2021-05-14 05:27:00,2021-05-14 05:30:00
5/14/2021,Fri,11:51:00 AM,0.13,L,2021-05-14 11:51:00,2021-05-14 11:52:00
5/14/2021,Fri,6:05:00 PM,2.71,H,2021-05-14 18:05:00,2021-05-14 18:08:00
5/14/2021,Fri,11:57:00 PM,0.49,L,2021-05-14 23:57:00,2021-05-14 23:58:00
5/15/2021,Sat,6:06:00 AM,3.01,H,2021-05-15 06:06:00,2021-05-15 06:09:00
5/15/2021,Sat,12:31:00 PM,0.17,L,2021-05-15 12:31:00,2021-05-15 12:32:00
5/15/2021,Sat,6:46:00 PM,2.66,H,2021-05-15 18:46:00,2021-05-15 18:49:00
5/16/2021,Sun,12:38:00 AM,0.55,L,2021-05-16 00:38:00,2021-05-16 00:39:00
5/16/2021,Sun,6:46:00 AM,2.96,H,2021-05-16 06:46:00,2021-05-16 06:49:00
5/16/2021,Sun,1:13:00 PM,0.22,L,2021-05-16 13:13:00,2021-05-16 13:14:00
5/16/2021,Sun,7:28:00 PM,2.61,H,2021-05-16 19:28:00,2021-05-16 19:31:00
5/17/2021,Mon,1:21:00 AM,0.59,L,2021-05-17 01:21:00,2021-05-17 01:22:00
5/17/2021,Mon,7:29:00 AM,2.92,H,2021-05-17 07:29:00,2021-05-17 07:32:00
5/17/2021,Mon,1:58:00 PM,0.27,L,2021-05-17 13:58:00,2021-05-17 13:59:00
5/17/2021,Mon,8:14:00 PM,2.58,H,2021-05-17 20:14:00,2021-05-17 20:17:00
5/18/2021,Tue,2:09:00 AM,0.62,L,2021-05-18 02:09:00,2021-05-18 02:10:00
5/18/2021,Tue,8:17:00 AM,2.89,H,2021-05-18 08:17:00,2021-05-18 08:20:00
5/18/2021,Tue,2:47:00 PM,0.29,L,2021-05-18 14:47:00,2021-05-18 14:48:00
5/18/2021,Tue,9:03:00 PM,2.59,H,2021-05-18 21:03:00,2021-05-18 21:06:00
