Date,Day,Time,Pred,High/Low,DateTime (UTC),Subordinate DateTime (Adjusted)
3/10/2018,Sat,11:10:00 PM,2.43,H,2018-03-10 23:10:00,2018-03-10 23:11:00
3/11/2018,Sun,5:06:00 AM,0.58,L,2018-03-11 05:06:00,2018-03-11 05:06:00
3/11/2018,Sun,11:25:00 AM,2.67,H,2018-03-11 11:25:00,2018-03-11 11:26:00
3/11/2018,Sun,5:51:00 PM,0.42,L,2018-03-11 17:51:00,2018-03-11 17:51:00
3/12/2018,Mon,12:09:00 AM,2.42,H,2018-03-12 00:09:00,2018-03-12 00:10:00
3/12/2018,Mon,6:03:00 AM,0.57,L,2018-03-12 06:03:00,2018-03-12 06:03:00
3/12/2018,Mon,12:23:00 PM,2.7,H,2018-03-12 12:23:00,2018-03-12 12:24:00
3/12/2018,Mon,6:48:00 PM,0.38,L,2018-03-12 18:48:00,2018-03-12 18:48:00
3/13/2018,Tue,1:06:00 AM,2.48,H,2018-03-13 01:06:00,2018-03-13 01:07:00
3/13/2018,Tue,6:58:00 AM,0.51,L,2018-03-13 06:58:00,2018-03-13 06:58:00
3/13/2018,Tue,1:18:00 PM,2.77,H,2018-03-13 13:18:00,2018-03-13 13:19:00
3/13/2018,Tue,7:38:00 PM,0.3,L,2018-03-13 19:38:00,2018-03-13 19:38:00
3/14/2018,Wed,1:55:00 AM,2.58,H,2018-03-14 01:55:00,2018-03-14 01:56:00
3/14/2018,Wed,7:48:00 AM,0.41,L,2018-03-14 07:48:00,2018-03-14 07:48:00
3/14/2018,Wed,2:06:00 PM,2.87,H,2018-03-14 14:06:00,2018-03-14 14:07:00
3/14/2018,Wed,8:23:00 PM,0.19,L,2018-03-14 20:23:00,2018-03-14 20:23:00
3/15/2018,Thu,2:38:00 AM,2.69,H,2018-03-15 02:38:00,2018-03-15 02:39:00
3/15/2018,Thu,8:33:00 AM,0.28,L,2018-03-15 08:33:00,2018-03-15 08:33:00
3/15/2018,Thu,2:48:00 PM,2.96,H,2018-03-15 14:48:00,2018-03-15 14:49:00
3/15/2018,Thu,9:03:00 PM,0.09,L,2018-03-15 21:03:00,2018-03-15 21:03:00
3/16/2018,Fri,3:16:00 AM,2.81,H,2018-03-16 03:16:00,2018-03-16 03:17:00
3/16/2018,Fri,9:15:00 AM,0.15,L,2018-03-16 09:15:00,2018-03-16 09:15:00
3/16/2018,Fri,3:28:00 PM,3.04,H,2018-03-16 15:28:00,2018-03-16 15:29:00
3/16/2018,Fri,9:41:00 PM,0.0,L,2018-03-16 21:41:00,2018-03-16 21:41:00
3/17/2018,Sat,3:53:00 AM,2.91,H,2018-03-17 03:53:00,2018-03-17 03:54:00
3/17/2018,Sat,9:56:00 AM,0.04,L,2018-03-17 09:56:00,2018-03-17 09:56:00
3/17/2018,Sat,4:08:00 PM,3.1,H,2018-03-17 16:08:00,2018-03-17 16:09:00
3/17/2018,Sat,10:19:00 PM,-0.06,L,2018-03-17 22:19:00,2018-03-17 22:19:00
3/18/2018,Sun,4:30:00 AM,3.01,H,2018-03-18 04:30:00,2018-03-18 04:31:00
3/18/2018,Sun,10:37:00 AM,-0.06,L,2018-03-18 10:37:00,2018-03-18 10:37:00
3/18/2018,Sun,4:47:00 PM,3.13,H,2018-03-18 16:47:00,2018-03-18 16:48:00
3/18/2018,Sun,10:58:00 PM,-0.1,L,2018-03-18 22:58:00,2018-03-18 22:58:00
3/19/2018,Mon,5:07:00 AM,3.09,H,2018-03-19 05:07:00,2018-03-19 05:08:00
3/19/2018,Mon,11:18:00 AM,-0.13,L,2018-03-19 11:18:00,2018-03-19 11:18:00
3/19/2018,Mon,5:27:00 PM,3.13,H,2018-03-19 17:27:00,2018-03-19 17:28:00
3/19/2018,Mon,11:37:00 PM,-0.11,L,2018-03-19 23:37:00,2018-03-19 23:37:00
3/20/2018,Tue,5:46:00 AM,3.16,H,2018-03-20 05:46:00,2018-03-20 05:47:00
3/20/2018,Tue,12:01:00 PM,-0.17,L,2018-03-20 12:01:00,2018-03-20 12:01:00
3/20/2018,Tue,6:10:00 PM,3.1,H,2018-03-20 18:10:00,2018-03-20 18:11:00
3/21/2018,Wed,12:19:00 AM,-0.08,L,2018-03-21 00:19:00,2018-03-21 00:19:00
3/21/2018,Wed,6:27:00 AM,3.2,H,2018-03-21 06:27:00,2018-03-21 06:28:00
3/21/2018,Wed,12:46:00 PM,-0.17,L,2018-03-21 12:46:00,2018-03-21 12:46:00
3/21/2018,Wed,6:54:00 PM,3.03,H,2018-03-21 18:54:00,2018-03-21 18:55:00
3/22/2018,Thu,1:03:00 AM,-0.02,L,2018-03-22 01:03:00,2018-03-22 01:03:00
3/22/2018,Thu,7:11:00 AM,3.2,H,2018-03-22 07:11:00,2018-03-22 07:12:00
3/22/2018,Thu,1:34:00 PM,-0.13,L,2018-03-22 13:34:00,2018-03-22 13:34:00
3/22/2018,Thu,7:43:00 PM,2.94,H,2018-03-22 19:43:00,2018-03-22 19:44:00
3/23/2018,Fri,1:51:00 AM,0.06,L,2018-03-23 01:51:00,2018-03-23 01:51:00
3/23/2018,Fri,8:00:00 AM,3.17,H,2018-03-23 08:00:00,2018-03-23 08:01:00
3/23/2018,Fri,2:28:00 PM,-0.07,L,2018-03-23 14:28:00,2018-03-23 14:28:00
3/23/2018,Fri,8:38:00 PM,2.84,H,2018-03-23 20:38:00,2018-03-23 20:39:00
3/24/2018,Sat,2:46:00 AM,0.16,L,2018-03-24 02:46:00,2018-03-24 02:46:00
3/24/2018,Sat,8:56:00 AM,3.12,H,2018-03-24 08:56:00,2018-03-24 08:57:00
3/24/2018,Sat,3:27:00 PM,-0.01,L,2018-03-24 15:27:00,2018-03-24 15:27:00
3/24/2018,Sat,9:38:00 PM,2.76,H,2018-03-24 21:38:00,2018-03-24 21:39:00
3/25/2018,Sun,3:46:00 AM,0.23,L,2018-03-25 03:46:00,2018-03-25 03:46:00
3/25/2018,Sun,9:57:00 AM,3.08,H,2018-03-25 09:57:00,2018-03-25 09:58:00
3/25/2018,Sun,4:29:00 PM,0.03,L,2018-03-25 16:29:00,2018-03-25 16:29:00
3/25/2018,Sun,10:43:00 PM,2.73,H,2018-03-25 22:43:00,2018-03-25 22:44:00
3/26/2018,Mon,4:49:00 AM,0.25,L,2018-03-26 04:49:00,2018-03-26 04:49:00
3/26/2018,Mon,11:03:00 AM,3.06,H,2018-03-26 11:03:00,2018-03-26 11:04:00
3/26/2018,Mon,5:33:00 PM,0.02,L,2018-03-26 17:33:00,2018-03-26 17:33:00
3/26/2018,Mon,11:50:00 PM,2.76,H,2018-03-26 23:50:00,2018-03-26 23:51:00
3/27/2018,Tue,5:54:00 AM,0.21,L,2018-03-27 05:54:00,2018-03-27 05:54:00
3/27/2018,Tue,12:11:00 PM,3.09,H,2018-03-27 12:11:00,2018-03-27 12:12:00
3/27/2018,Tue,6:37:00 PM,-0.04,L,2018-03-27 18:37:00,2018-03-27 18:37:00
3/28/2018,Wed,12:56:00 AM,2.87,H,2018-03-28 00:56:00,2018-03-28 00:57:00
3/28/2018,Wed,6:58:00 AM,0.11,L,2018-03-28 06:58:00,2018-03-28 06:58:00
3/28/2018,Wed,1:16:00 PM,3.17,H,2018-03-28 13:16:00,2018-03-28 13:17:00
3/28/2018,Wed,7:38:00 PM,-0.12,L,2018-03-28 19:38:00,2018-03-28 19:38:00
3/29/2018,Thu,1:56:00 AM,3.01,H,2018-03-29 01:56:00,2018-03-29 01:57:00
3/29/2018,Thu,7:58:00 AM,-0.03,L,2018-03-29 07:58:00,2018-03-29 07:58:00
3/29/2018,Thu,2:16:00 PM,3.25,H,2018-03-29 14:16:00,2018-03-29 14:17:00
3/29/2018,Thu,8:33:00 PM,-0.21,L,2018-03-29 20:33:00,2018-03-29 20:33:00
3/30/2018,Fri,2:49:00 AM,3.15,H,2018-03-30 02:49:00,2018-03-30 02:50:00
3/30/2018,Fri,8:53:00 AM,-0.16,L,2018-03-30 08:53:00,2018-03-30 08:53:00
3/30/2018,Fri,3:10:00 PM,3.31,H,2018-03-30 15:10:00,2018-03-30 15:11:00
3/30/2018,Fri,9:22:00 PM,-0.26,L,2018-03-30 21:22:00,2018-03-30 21:22:00
3/31/2018,Sat,3:37:00 AM,3.25,H,2018-03-31 03:37:00,2018-03-31 03:38:00
3/31/2018,Sat,9:44:00 AM,-0.25,L,2018-03-31 09:44:00,2018-03-31 09:44:00
3/31/2018,Sat,4:00:00 PM,3.31,H,2018-03-31 16:00:00,2018-03-31 16:01:00
3/31/2018,Sat,10:09:00 PM,-0.25,L,2018-03-31 22:09:00,2018-03-31 22:09:00
4/1/2018,Sun,4:23:00 AM,3.29,H,2018-04-01 04:23:00,2018-04-01 04:24:00
4/1/2018,Sun,10:32:00 AM,-0.29,L,2018-04-01 10:32:00,2018-04-01 10:32:00
4/1/2018,Sun,4:48:00 PM,3.27,H,2018-04-01 16:48:00,2018-04-01 16:49:00
4/1/2018,Sun,10:54:00 PM,-0.19,L,2018-04-01 22:54:00,2018-04-01 22:54:00
4/2/2018,Mon,5:07:00 AM,3.29,H,2018-04-02 05:07:00,2018-04-02 05:08:00
4/2/2018,Mon,11:18:00 AM,-0.27,L,2018-04-02 11:18:00,2018-04-02 11:18:00
4/2/2018,Mon,5:34:00 PM,3.18,H,2018-04-02 17:34:00,2018-04-02 17:35:00
4/2/2018,Mon,11:37:00 PM,-0.08,L,2018-04-02 23:37:00,2018-04-02 23:37:00
4/3/2018,Tue,5:49:00 AM,3.24,H,2018-04-03 05:49:00,2018-04-03 05:50:00
4/3/2018,Tue,12:03:00 PM,-0.19,L,2018-04-03 12:03:00,2018-04-03 12:03:00
4/3/2018,Tue,6:18:00 PM,3.06,H,2018-04-03 18:18:00,2018-04-03 18:19:00
4/4/2018,Wed,12:20:00 AM,0.06,L,2018-04-04 00:20:00,2018-04-04 00:20:00
4/4/2018,Wed,6:31:00 AM,3.15,H,2018-04-04 06:31:00,2018-04-04 06:32:00
4/4/2018,Wed,12:48:00 PM,-0.07,L,2018-04-04 12:48:00,2018-04-04 12:48:00
4/4/2018,Wed,7:03:00 PM,2.92,H,2018-04-04 19:03:00,2018-04-04 19:04:00
4/5/2018,Thu,1:04:00 AM,0.21,L,2018-04-05 01:04:00,2018-04-05 01:04:00
4/5/2018,Thu,7:14:00 AM,3.04,H,2018-04-05 07:14:00,2018-04-05 07:15:00
4/5/2018,Thu,1:34:00 PM,0.07,L,2018-04-05 13:34:00,2018-04-05 13:34:00
4/5/2018,Thu,7:50:00 PM,2.77,H,2018-04-05 19:50:00,2018-04-05 19:51:00
4/6/2018,Fri,1:50:00 AM,0.37,L,2018-04-06 01:50:00,2018-04-06 01:50:00
4/6/2018,Fri,8:00:00 AM,2.92,H,2018-04-06 08:00:00,2018-04-06 08:01:00
4/6/2018,Fri,2:23:00 PM,0.21,L,2018-04-06 14:23:00,2018-04-06 14:23:00
4/6/2018,Fri,8:39:00 PM,2.63,H,2018-04-06 20:39:00,2018-04-06 20:40:00
4/7/2018,Sat,2:39:00 AM,0.5,L,2018-04-07 02:39:00,2018-04-07 02:39:00
4/7/2018,Sat,8:50:00 AM,2.81,H,2018-04-07 08:50:00,2018-04-07 08:51:00
4/7/2018,Sat,3:16:00 PM,0.34,L,2018-04-07 15:16:00,2018-04-07 15:16:00
4/7/2018,Sat,9:33:00 PM,2.53,H,2018-04-07 21:33:00,2018-04-07 21:34:00
4/8/2018,Sun,3:32:00 AM,0.6,L,2018-04-08 03:32:00,2018-04-08 03:32:00
4/8/2018,Sun,9:44:00 AM,2.72,H,2018-04-08 09:44:00,2018-04-08 09:45:00
4/8/2018,Sun,4:10:00 PM,0.42,L,2018-04-08 16:10:00,2018-04-08 16:10:00
4/8/2018,Sun,10:29:00 PM,2.48,H,2018-04-08 22:29:00,2018-04-08 22:30:00
4/9/2018,Mon,4:27:00 AM,0.65,L,2018-04-09 04:27:00,2018-04-09 04:27:00
4/9/2018,Mon,10:41:00 AM,2.68,H,2018-04-09 10:41:00,2018-04-09 10:42:00
4/9/2018,Mon,5:06:00 PM,0.46,L,2018-04-09 17:06:00,2018-04-09 17:06:00
4/9/2018,Mon,11:25:00 PM,2.48,H,2018-04-09 23:25:00,2018-04-09 23:26:00
4/10/2018,Tue,5:23:00 AM,0.63,L,2018-04-10 05:23:00,2018-04-10 05:23:00
4/10/2018,Tue,11:39:00 AM,2.68,H,2018-04-10 11:39:00,2018-04-10 11:40:00
4/10/2018,Tue,6:00:00 PM,0.44,L,2018-04-10 18:00:00,2018-04-10 18:00:00
4/11/2018,Wed,12:21:00 AM,2.54,H,2018-04-11 00:21:00,2018-04-11 00:22:00
4/11/2018,Wed,6:18:00 AM,0.56,L,2018-04-11 06:18:00,2018-04-11 06:18:00
4/11/2018,Wed,12:34:00 PM,2.74,H,2018-04-11 12:34:00,2018-04-11 12:35:00
4/11/2018,Wed,6:52:00 PM,0.37,L,2018-04-11 18:52:00,2018-04-11 18:52:00
4/12/2018,Thu,1:11:00 AM,2.65,H,2018-04-12 01:11:00,2018-04-12 01:12:00
4/12/2018,Thu,7:11:00 AM,0.44,L,2018-04-12 07:11:00,2018-04-12 07:11:00
4/12/2018,Thu,1:26:00 PM,2.83,H,2018-04-12 13:26:00,2018-04-12 13:27:00
4/12/2018,Thu,7:40:00 PM,0.27,L,2018-04-12 19:40:00,2018-04-12 19:40:00
4/13/2018,Fri,1:56:00 AM,2.79,H,2018-04-13 01:56:00,2018-04-13 01:57:00
4/13/2018,Fri,7:59:00 AM,0.29,L,2018-04-13 07:59:00,2018-04-13 07:59:00
4/13/2018,Fri,2:12:00 PM,2.93,H,2018-04-13 14:12:00,2018-04-13 14:13:00
4/13/2018,Fri,8:23:00 PM,0.16,L,2018-04-13 20:23:00,2018-04-13 20:23:00
4/14/2018,Sat,2:37:00 AM,2.94,H,2018-04-14 02:37:00,2018-04-14 02:38:00
4/14/2018,Sat,8:44:00 AM,0.12,L,2018-04-14 08:44:00,2018-04-14 08:44:00
4/14/2018,Sat,2:55:00 PM,3.03,H,2018-04-14 14:55:00,2018-04-14 14:56:00
4/14/2018,Sat,9:04:00 PM,0.06,L,2018-04-14 21:04:00,2018-04-14 21:04:00
4/15/2018,Sun,3:16:00 AM,3.08,H,2018-04-15 03:16:00,2018-04-15 03:17:00
4/15/2018,Sun,9:27:00 AM,-0.03,L,2018-04-15 09:27:00,2018-04-15 09:27:00
4/15/2018,Sun,3:37:00 PM,3.1,H,2018-04-15 15:37:00,2018-04-15 15:38:00
4/15/2018,Sun,9:45:00 PM,-0.02,L,2018-04-15 21:45:00,2018-04-15 21:45:00
4/16/2018,Mon,3:54:00 AM,3.21,H,2018-04-16 03:54:00,2018-04-16 03:55:00
4/16/2018,Mon,10:09:00 AM,-0.17,L,2018-04-16 10:09:00,2018-04-16 10:09:00
4/16/2018,Mon,4:19:00 PM,3.15,H,2018-04-16 16:19:00,2018-04-16 16:20:00
4/16/2018,Mon,10:26:00 PM,-0.07,L,2018-04-16 22:26:00,2018-04-16 22:26:00
4/17/2018,Tue,4:35:00 AM,3.31,H,2018-04-17 04:35:00,2018-04-17 04:36:00
4/17/2018,Tue,10:53:00 AM,-0.26,L,2018-04-17 10:53:00,2018-04-17 10:53:00
4/17/2018,Tue,5:03:00 PM,3.17,H,2018-04-17 17:03:00,2018-04-17 17:04:00
4/17/2018,Tue,11:09:00 PM,-0.09,L,2018-04-17 23:09:00,2018-04-17 23:09:00
4/18/2018,Wed,5:17:00 AM,3.38,H,2018-04-18 05:17:00,2018-04-18 05:18:00
4/18/2018,Wed,11:39:00 AM,-0.31,L,2018-04-18 11:39:00,2018-04-18 11:39:00
4/18/2018,Wed,5:49:00 PM,3.15,H,2018-04-18 17:49:00,2018-04-18 17:50:00
4/18/2018,Wed,11:54:00 PM,-0.07,L,2018-04-18 23:54:00,2018-04-18 23:54:00
4/19/2018,Thu,6:02:00 AM,3.41,H,2018-04-19 06:02:00,2018-04-19 06:03:00
4/19/2018,Thu,12:26:00 PM,-0.31,L,2018-04-19 12:26:00,2018-04-19 12:26:00
4/19/2018,Thu,6:37:00 PM,3.09,H,2018-04-19 18:37:00,2018-04-19 18:38:00
4/20/2018,Fri,12:42:00 AM,-0.01,L,2018-04-20 00:42:00,2018-04-20 00:42:00
4/20/2018,Fri,6:50:00 AM,3.38,H,2018-04-20 06:50:00,2018-04-20 06:51:00
4/20/2018,Fri,1:17:00 PM,-0.25,L,2018-04-20 13:17:00,2018-04-20 13:17:00
4/20/2018,Fri,7:29:00 PM,3.01,H,2018-04-20 19:29:00,2018-04-20 19:30:00
4/21/2018,Sat,1:33:00 AM,0.08,L,2018-04-21 01:33:00,2018-04-21 01:33:00
4/21/2018,Sat,7:42:00 AM,3.31,H,2018-04-21 07:42:00,2018-04-21 07:43:00
4/21/2018,Sat,2:12:00 PM,-0.16,L,2018-04-21 14:12:00,2018-04-21 14:12:00
4/21/2018,Sat,8:26:00 PM,2.93,H,2018-04-21 20:26:00,2018-04-21 20:27:00
4/22/2018,Sun,2:30:00 AM,0.18,L,2018-04-22 02:30:00,2018-04-22 02:30:00
4/22/2018,Sun,8:41:00 AM,3.22,H,2018-04-22 08:41:00,2018-04-22 08:42:00
4/22/2018,Sun,3:12:00 PM,-0.07,L,2018-04-22 15:12:00,2018-04-22 15:12:00
4/22/2018,Sun,9:28:00 PM,2.86,H,2018-04-22 21:28:00,2018-04-22 21:29:00
4/23/2018,Mon,3:32:00 AM,0.25,L,2018-04-23 03:32:00,2018-04-23 03:32:00
4/23/2018,Mon,9:44:00 AM,3.12,H,2018-04-23 09:44:00,2018-04-23 09:45:00
4/23/2018,Mon,4:14:00 PM,0.0,L,2018-04-23 16:14:00,2018-04-23 16:14:00
4/23/2018,Mon,10:33:00 PM,2.85,H,2018-04-23 22:33:00,2018-04-23 22:34:00
4/24/2018,Tue,4:36:00 AM,0.28,L,2018-04-24 04:36:00,2018-04-24 04:36:00
4/24/2018,Tue,10:51:00 AM,3.06,H,2018-04-24 10:51:00,2018-04-24 10:52:00
4/24/2018,Tue,5:17:00 PM,0.04,L,2018-04-24 17:17:00,2018-04-24 17:17:00
4/24/2018,Tue,11:38:00 PM,2.89,H,2018-04-24 23:38:00,2018-04-24 23:39:00
4/25/2018,Wed,5:41:00 AM,0.24,L,2018-04-25 05:41:00,2018-04-25 05:41:00
4/25/2018,Wed,11:59:00 AM,3.05,H,2018-04-25 11:59:00,2018-04-25 12:00:00
4/25/2018,Wed,6:19:00 PM,0.04,L,2018-04-25 18:19:00,2018-04-25 18:19:00
4/26/2018,Thu,12:41:00 AM,2.98,H,2018-04-26 00:41:00,2018-04-26 00:42:00
4/26/2018,Thu,6:46:00 AM,0.16,L,2018-04-26 06:46:00,2018-04-26 06:46:00
4/26/2018,Thu,1:04:00 PM,3.08,H,2018-04-26 13:04:00,2018-04-26 13:05:00
4/26/2018,Thu,7:18:00 PM,0.01,L,2018-04-26 19:18:00,2018-04-26 19:18:00
4/27/2018,Fri,1:39:00 AM,3.1,H,2018-04-27 01:39:00,2018-04-27 01:40:00
4/27/2018,Fri,7:46:00 AM,0.04,L,2018-04-27 07:46:00,2018-04-27 07:46:00
4/27/2018,Fri,2:03:00 PM,3.12,H,2018-04-27 14:03:00,2018-04-27 14:04:00
4/27/2018,Fri,8:12:00 PM,-0.02,L,2018-04-27 20:12:00,2018-04-27 20:12:00
4/28/2018,Sat,2:30:00 AM,3.2,H,2018-04-28 02:30:00,2018-04-28 02:31:00
4/28/2018,Sat,8:39:00 AM,-0.07,L,2018-04-28 08:39:00,2018-04-28 08:39:00
4/28/2018,Sat,2:56:00 PM,3.14,H,2018-04-28 14:56:00,2018-04-28 14:57:00
4/28/2018,Sat,9:00:00 PM,-0.03,L,2018-04-28 21:00:00,2018-04-28 21:00:00
4/29/2018,Sun,3:16:00 AM,3.27,H,2018-04-29 03:16:00,2018-04-29 03:17:00
4/29/2018,Sun,9:28:00 AM,-0.15,L,2018-04-29 09:28:00,2018-04-29 09:28:00
4/29/2018,Sun,3:44:00 PM,3.13,H,2018-04-29 15:44:00,2018-04-29 15:45:00
4/29/2018,Sun,9:45:00 PM,0.0,L,2018-04-29 21:45:00,2018-04-29 21:45:00
4/30/2018,Mon,3:59:00 AM,3.29,H,2018-04-30 03:59:00,2018-04-30 04:00:00
4/30/2018,Mon,10:13:00 AM,-0.18,L,2018-04-30 10:13:00,2018-04-30 10:13:00
4/30/2018,Mon,4:29:00 PM,3.09,H,2018-04-30 16:29:00,2018-04-30 16:30:00
4/30/2018,Mon,10:28:00 PM,0.06,L,2018-04-30 22:28:00,2018-04-30 22:28:00
5/1/2018,Tue,4:40:00 AM,3.27,H,2018-05-01 04:40:00,2018-05-01 04:41:00
5/1/2018,Tue,10:57:00 AM,-0.15,L,2018-05-01 10:57:00,2018-05-01 10:57:00
5/1/2018,Tue,5:13:00 PM,3.03,H,2018-05-01 17:13:00,2018-05-01 17:14:00
5/1/2018,Tue,11:10:00 PM,0.14,L,2018-05-01 23:10:00,2018-05-01 23:10:00
5/2/2018,Wed,5:20:00 AM,3.22,H,2018-05-02 05:20:00,2018-05-02 05:21:00
5/2/2018,Wed,11:40:00 AM,-0.1,L,2018-05-02 11:40:00,2018-05-02 11:40:00
5/2/2018,Wed,5:55:00 PM,2.94,H,2018-05-02 17:55:00,2018-05-02 17:56:00
5/2/2018,Wed,11:52:00 PM,0.24,L,2018-05-02 23:52:00,2018-05-02 23:52:00
5/3/2018,Thu,6:01:00 AM,3.15,H,2018-05-03 06:01:00,2018-05-03 06:02:00
5/3/2018,Thu,12:22:00 PM,0.0,L,2018-05-03 12:22:00,2018-05-03 12:22:00
5/3/2018,Thu,6:38:00 PM,2.85,H,2018-05-03 18:38:00,2018-05-03 18:39:00
5/4/2018,Fri,12:34:00 AM,0.35,L,2018-05-04 00:34:00,2018-05-04 00:34:00
5/4/2018,Fri,6:43:00 AM,3.06,H,2018-05-04 06:43:00,2018-05-04 06:44:00
5/4/2018,Fri,1:05:00 PM,0.11,L,2018-05-04 13:05:00,2018-05-04 13:05:00
5/4/2018,Fri,7:21:00 PM,2.75,H,2018-05-04 19:21:00,2018-05-04 19:22:00
5/5/2018,Sat,1:17:00 AM,0.46,L,2018-05-05 01:17:00,2018-05-05 01:17:00
5/5/2018,Sat,7:26:00 AM,2.96,H,2018-05-05 07:26:00,2018-05-05 07:27:00
5/5/2018,Sat,1:51:00 PM,0.22,L,2018-05-05 13:51:00,2018-05-05 13:51:00
5/5/2018,Sat,8:08:00 PM,2.66,H,2018-05-05 20:08:00,2018-05-05 20:09:00
5/6/2018,Sun,2:04:00 AM,0.56,L,2018-05-06 02:04:00,2018-05-06 02:04:00
5/6/2018,Sun,8:14:00 AM,2.86,H,2018-05-06 08:14:00,2018-05-06 08:15:00
5/6/2018,Sun,2:39:00 PM,0.32,L,2018-05-06 14:39:00,2018-05-06 14:39:00
5/6/2018,Sun,8:57:00 PM,2.6,H,2018-05-06 20:57:00,2018-05-06 20:58:00
5/7/2018,Mon,2:55:00 AM,0.63,L,2018-05-07 02:55:00,2018-05-07 02:55:00
5/7/2018,Mon,9:05:00 AM,2.78,H,2018-05-07 09:05:00,2018-05-07 09:06:00
5/7/2018,Mon,3:30:00 PM,0.39,L,2018-05-07 15:30:00,2018-05-07 15:30:00
5/7/2018,Mon,9:49:00 PM,2.57,H,2018-05-07 21:49:00,2018-05-07 21:50:00
5/8/2018,Tue,3:49:00 AM,0.66,L,2018-05-08 03:49:00,2018-05-08 03:49:00
5/8/2018,Tue,9:59:00 AM,2.73,H,2018-05-08 09:59:00,2018-05-08 10:00:00
5/8/2018,Tue,4:22:00 PM,0.43,L,2018-05-08 16:22:00,2018-05-08 16:22:00
5/8/2018,Tue,10:42:00 PM,2.59,H,2018-05-08 22:42:00,2018-05-08 22:43:00
5/9/2018,Wed,4:43:00 AM,0.64,L,2018-05-09 04:43:00,2018-05-09 04:43:00
5/9/2018,Wed,10:54:00 AM,2.71,H,2018-05-09 10:54:00,2018-05-09 10:55:00
5/9/2018,Wed,5:13:00 PM,0.42,L,2018-05-09 17:13:00,2018-05-09 17:13:00
5/9/2018,Wed,11:33:00 PM,2.65,H,2018-05-09 23:33:00,2018-05-09 23:34:00
5/10/2018,Thu,5:37:00 AM,0.57,L,2018-05-10 05:37:00,2018-05-10 05:37:00
5/10/2018,Thu,11:48:00 AM,2.74,H,2018-05-10 11:48:00,2018-05-10 11:49:00
5/10/2018,Thu,6:04:00 PM,0.38,L,2018-05-10 18:04:00,2018-05-10 18:04:00
5/11/2018,Fri,12:23:00 AM,2.76,H,2018-05-11 00:23:00,2018-05-11 00:24:00
5/11/2018,Fri,6:30:00 AM,0.44,L,2018-05-11 06:30:00,2018-05-11 06:30:00
5/11/2018,Fri,12:41:00 PM,2.8,H,2018-05-11 12:41:00,2018-05-11 12:42:00
5/11/2018,Fri,6:54:00 PM,0.31,L,2018-05-11 18:54:00,2018-05-11 18:54:00
5/12/2018,Sat,1:10:00 AM,2.9,H,2018-05-12 01:10:00,2018-05-12 01:11:00
5/12/2018,Sat,7:21:00 AM,0.28,L,2018-05-12 07:21:00,2018-05-12 07:21:00
5/12/2018,Sat,1:32:00 PM,2.89,H,2018-05-12 13:32:00,2018-05-12 13:33:00
5/12/2018,Sat,7:41:00 PM,0.21,L,2018-05-12 19:41:00,2018-05-12 19:41:00
5/13/2018,Sun,1:54:00 AM,3.07,H,2018-05-13 01:54:00,2018-05-13 01:55:00
5/13/2018,Sun,8:10:00 AM,0.09,L,2018-05-13 08:10:00,2018-05-13 08:10:00
5/13/2018,Sun,2:19:00 PM,2.99,H,2018-05-13 14:19:00,2018-05-13 14:20:00
5/13/2018,Sun,8:26:00 PM,0.11,L,2018-05-13 20:26:00,2018-05-13 20:26:00
5/14/2018,Mon,2:37:00 AM,3.24,H,2018-05-14 02:37:00,2018-05-14 02:38:00
5/14/2018,Mon,8:56:00 AM,-0.09,L,2018-05-14 08:56:00,2018-05-14 08:56:00
5/14/2018,Mon,3:05:00 PM,3.08,H,2018-05-14 15:05:00,2018-05-14 15:06:00
5/14/2018,Mon,9:11:00 PM,0.02,L,2018-05-14 21:11:00,2018-05-14 21:11:00
5/15/2018,Tue,3:20:00 AM,3.39,H,2018-05-15 03:20:00,2018-05-15 03:21:00
5/15/2018,Tue,9:43:00 AM,-0.25,L,2018-05-15 09:43:00,2018-05-15 09:43:00
5/15/2018,Tue,3:52:00 PM,3.14,H,2018-05-15 15:52:00,2018-05-15 15:53:00
5/15/2018,Tue,9:56:00 PM,-0.04,L,2018-05-15 21:56:00,2018-05-15 21:56:00
5/16/2018,Wed,4:04:00 AM,3.5,H,2018-05-16 04:04:00,2018-05-16 04:05:00
5/16/2018,Wed,10:30:00 AM,-0.36,L,2018-05-16 10:30:00,2018-05-16 10:30:00
5/16/2018,Wed,4:40:00 PM,3.17,H,2018-05-16 16:40:00,2018-05-16 16:41:00
5/16/2018,Wed,10:43:00 PM,-0.07,L,2018-05-16 22:43:00,2018-05-16 22:43:00
5/17/2018,Thu,4:52:00 AM,3.56,H,2018-05-17 04:52:00,2018-05-17 04:53:00
5/17/2018,Thu,11:19:00 AM,-0.41,L,2018-05-17 11:19:00,2018-05-17 11:19:00
5/17/2018,Thu,5:30:00 PM,3.17,H,2018-05-17 17:30:00,2018-05-17 17:31:00
5/17/2018,Thu,11:32:00 PM,-0.06,L,2018-05-17 23:32:00,2018-05-17 23:32:00
5/18/2018,Fri,5:41:00 AM,3.57,H,2018-05-18 05:41:00,2018-05-18 05:42:00
5/18/2018,Fri,12:09:00 PM,-0.41,L,2018-05-18 12:09:00,2018-05-18 12:09:00
5/18/2018,Fri,6:22:00 PM,3.15,H,2018-05-18 18:22:00,2018-05-18 18:23:00
