Date,Day,Time,Pred(Ft),Pred(cm),High/Low
5/7/2023,Sun,6:58:00 PM,-0.17,-5,L
5/8/2023,Mon,1:59:00 AM,4.25,130,H
5/8/2023,Mon,7:58:00 AM,-0.14,-4,L
5/8/2023,Mon,2:30:00 PM,3.43,105,H
5/8/2023,Mon,7:42:00 PM,-0.09,-3,L
5/9/2023,Tue,2:50:00 AM,4.14,126,H
5/9/2023,Tue,8:42:00 AM,0,0,L
5/9/2023,Tue,3:24:00 PM,3.37,103,H
5/9/2023,Tue,8:30:00 PM,0.04,1,L
5/10/2023,Wed,3:46:00 AM,4,122,H
5/10/2023,Wed,9:32:00 AM,0.18,5,L
5/10/2023,Wed,4:21:00 PM,3.34,102,H
5/10/2023,Wed,9:22:00 PM,0.23,7,L
5/11/2023,Thu,4:46:00 AM,3.87,118,H
5/11/2023,Thu,10:35:00 AM,0.36,11,L
5/11/2023,Thu,5:21:00 PM,3.37,103,H
5/11/2023,Thu,10:27:00 PM,0.43,13,L
5/12/2023,Fri,5:47:00 AM,3.76,115,H
5/12/2023,Fri,12:11:00 PM,0.43,13,L
5/12/2023,Fri,6:21:00 PM,3.46,105,H
5/12/2023,Fri,11:59:00 PM,0.55,17,L
5/13/2023,Sat,6:47:00 AM,3.66,112,H
5/13/2023,Sat,1:29:00 PM,0.37,11,L
5/13/2023,Sat,7:22:00 PM,3.62,110,H
5/14/2023,Sun,1:52:00 AM,0.48,15,L
5/14/2023,Sun,7:50:00 AM,3.6,110,H
5/14/2023,Sun,2:21:00 PM,0.26,8,L
5/14/2023,Sun,8:26:00 PM,3.83,117,H
5/15/2023,Mon,3:02:00 AM,0.31,9,L
5/15/2023,Mon,8:54:00 AM,3.58,109,H
5/15/2023,Mon,3:01:00 PM,0.15,5,L
5/15/2023,Mon,9:27:00 PM,4.1,125,H
5/16/2023,Tue,3:55:00 AM,0.16,5,L
5/16/2023,Tue,9:53:00 AM,3.62,110,H
5/16/2023,Tue,3:35:00 PM,0.05,2,L
5/16/2023,Tue,10:21:00 PM,4.34,132,H
5/17/2023,Wed,4:42:00 AM,0.06,2,L
5/17/2023,Wed,10:45:00 AM,3.67,112,H
5/17/2023,Wed,4:09:00 PM,-0.01,0,L
5/17/2023,Wed,11:11:00 PM,4.5,137,H
5/18/2023,Thu,5:26:00 AM,0.01,0,L
5/18/2023,Thu,11:34:00 AM,3.69,112,H
5/18/2023,Thu,4:46:00 PM,-0.03,-1,L
5/18/2023,Thu,11:57:00 PM,4.53,138,H
5/19/2023,Fri,6:08:00 AM,0,0,L
5/19/2023,Fri,12:20:00 PM,3.67,112,H
5/19/2023,Fri,5:25:00 PM,-0.01,0,L
5/20/2023,Sat,12:41:00 AM,4.44,135,H
5/20/2023,Sat,6:47:00 AM,0.04,1,L
5/20/2023,Sat,1:05:00 PM,3.59,109,H
5/20/2023,Sat,6:06:00 PM,0.05,2,L
5/21/2023,Sun,1:25:00 AM,4.24,129,H
5/21/2023,Sun,7:24:00 AM,0.13,4,L
5/21/2023,Sun,1:50:00 PM,3.47,106,H
5/21/2023,Sun,6:50:00 PM,0.15,5,L
5/22/2023,Mon,2:08:00 AM,3.97,121,H
5/22/2023,Mon,7:59:00 AM,0.25,8,L
5/22/2023,Mon,2:35:00 PM,3.31,101,H
5/22/2023,Mon,7:34:00 PM,0.28,9,L
5/23/2023,Tue,2:52:00 AM,3.67,112,H
5/23/2023,Tue,8:36:00 AM,0.4,12,L
5/23/2023,Tue,3:22:00 PM,3.14,96,H
5/23/2023,Tue,8:17:00 PM,0.42,13,L
5/24/2023,Wed,3:38:00 AM,3.38,103,H
5/24/2023,Wed,9:15:00 AM,0.56,17,L
5/24/2023,Wed,4:10:00 PM,3,91,H
5/24/2023,Wed,9:03:00 PM,0.59,18,L
5/25/2023,Thu,4:25:00 AM,3.14,96,H
5/25/2023,Thu,10:00:00 AM,0.7,21,L
5/25/2023,Thu,4:59:00 PM,2.9,88,H
5/25/2023,Thu,9:53:00 PM,0.76,23,L
5/26/2023,Fri,5:11:00 AM,2.96,90,H
5/26/2023,Fri,10:55:00 AM,0.8,24,L
5/26/2023,Fri,5:46:00 PM,2.87,87,H
5/26/2023,Fri,10:54:00 PM,0.89,27,L
5/27/2023,Sat,5:54:00 AM,2.83,86,H
5/27/2023,Sat,12:00:00 PM,0.8,24,L
5/27/2023,Sat,6:32:00 PM,2.9,88,H
5/28/2023,Sun,12:09:00 AM,0.93,28,L
5/28/2023,Sun,6:38:00 AM,2.75,84,H
5/28/2023,Sun,12:56:00 PM,0.73,22,L
5/28/2023,Sun,7:19:00 PM,3,91,H
5/29/2023,Mon,1:24:00 AM,0.85,26,L
5/29/2023,Mon,7:26:00 AM,2.72,83,H
5/29/2023,Mon,1:41:00 PM,0.6,18,L
5/29/2023,Mon,8:09:00 PM,3.16,96,H
5/30/2023,Tue,2:24:00 AM,0.69,21,L
5/30/2023,Tue,8:20:00 AM,2.75,84,H
5/30/2023,Tue,2:21:00 PM,0.44,13,L
5/30/2023,Tue,9:00:00 PM,3.4,104,H
5/31/2023,Wed,3:13:00 AM,0.49,15,L
5/31/2023,Wed,9:16:00 AM,2.86,87,H
5/31/2023,Wed,3:00:00 PM,0.27,8,L
5/31/2023,Wed,9:49:00 PM,3.68,112,H
6/1/2023,Thu,3:58:00 AM,0.28,9,L
6/1/2023,Thu,10:08:00 AM,3.04,93,H
6/1/2023,Thu,3:39:00 PM,0.11,3,L
6/1/2023,Thu,10:35:00 PM,3.97,121,H
6/2/2023,Fri,4:41:00 AM,0.09,3,L
6/2/2023,Fri,10:58:00 AM,3.24,99,H
6/2/2023,Fri,4:20:00 PM,-0.03,-1,L
6/2/2023,Fri,11:20:00 PM,4.23,129,H
6/3/2023,Sat,5:26:00 AM,-0.06,-2,L
6/3/2023,Sat,11:46:00 AM,3.42,104,H
6/3/2023,Sat,5:04:00 PM,-0.13,-4,L
6/4/2023,Sun,12:07:00 AM,4.41,134,H
6/4/2023,Sun,6:14:00 AM,-0.15,-5,L
6/4/2023,Sun,12:34:00 PM,3.57,109,H
6/4/2023,Sun,5:51:00 PM,-0.18,-5,L
6/5/2023,Mon,12:55:00 AM,4.51,137,H
6/5/2023,Mon,7:03:00 AM,-0.18,-5,L
6/5/2023,Mon,1:24:00 PM,3.66,112,H
6/5/2023,Mon,6:41:00 PM,-0.17,-5,L
6/6/2023,Tue,1:46:00 AM,4.51,137,H
6/6/2023,Tue,7:52:00 AM,-0.14,-4,L
6/6/2023,Tue,2:16:00 PM,3.7,113,H
6/6/2023,Tue,7:33:00 PM,-0.11,-3,L
6/7/2023,Wed,2:39:00 AM,4.43,135,H
6/7/2023,Wed,8:40:00 AM,-0.06,-2,L
6/7/2023,Wed,3:11:00 PM,3.71,113,H
6/7/2023,Wed,8:26:00 PM,0.02,1,L
6/8/2023,Thu,3:35:00 AM,4.28,130,H
6/8/2023,Thu,9:30:00 AM,0.07,2,L
6/8/2023,Thu,4:08:00 PM,3.74,114,H
6/8/2023,Thu,9:22:00 PM,0.22,7,L
6/9/2023,Fri,4:33:00 AM,4.11,125,H
6/9/2023,Fri,10:28:00 AM,0.2,6,L
6/9/2023,Fri,5:07:00 PM,3.79,116,H
6/9/2023,Fri,10:31:00 PM,0.43,13,L
6/10/2023,Sat,5:30:00 AM,3.92,119,H
6/10/2023,Sat,11:38:00 AM,0.28,9,L
6/10/2023,Sat,6:05:00 PM,3.87,118,H
6/11/2023,Sun,12:17:00 AM,0.56,17,L
6/11/2023,Sun,6:27:00 AM,3.71,113,H
6/11/2023,Sun,12:43:00 PM,0.31,9,L
6/11/2023,Sun,7:03:00 PM,3.95,120,H
6/12/2023,Mon,1:51:00 AM,0.54,16,L
6/12/2023,Mon,7:26:00 AM,3.52,107,H
6/12/2023,Mon,1:35:00 PM,0.3,9,L
6/12/2023,Mon,8:03:00 PM,4.03,123,H
6/13/2023,Tue,2:55:00 AM,0.46,14,L
6/13/2023,Tue,8:27:00 AM,3.38,103,H
6/13/2023,Tue,2:18:00 PM,0.29,9,L
6/13/2023,Tue,9:04:00 PM,4.12,126,H
6/14/2023,Wed,3:47:00 AM,0.39,12,L
6/14/2023,Wed,9:28:00 AM,3.33,101,H
6/14/2023,Wed,2:57:00 PM,0.28,9,L
6/14/2023,Wed,10:00:00 PM,4.21,128,H
6/15/2023,Thu,4:33:00 AM,0.34,10,L
6/15/2023,Thu,10:23:00 AM,3.35,102,H
6/15/2023,Thu,3:35:00 PM,0.26,8,L
6/15/2023,Thu,10:51:00 PM,4.26,130,H
6/16/2023,Fri,5:14:00 AM,0.32,10,L
6/16/2023,Fri,11:14:00 AM,3.4,104,H
6/16/2023,Fri,4:15:00 PM,0.25,8,L
6/16/2023,Fri,11:38:00 PM,4.24,129,H
6/17/2023,Sat,5:53:00 AM,0.31,9,L
6/17/2023,Sat,12:01:00 PM,3.44,105,H
6/17/2023,Sat,4:57:00 PM,0.25,8,L
6/18/2023,Sun,12:23:00 AM,4.16,127,H
6/18/2023,Sun,6:30:00 AM,0.31,9,L
6/18/2023,Sun,12:45:00 PM,3.44,105,H
6/18/2023,Sun,5:42:00 PM,0.27,8,L
6/19/2023,Mon,1:05:00 AM,4.02,123,H
6/19/2023,Mon,7:07:00 AM,0.33,10,L
6/19/2023,Mon,1:29:00 PM,3.4,104,H
6/19/2023,Mon,6:28:00 PM,0.3,9,L
6/20/2023,Tue,1:47:00 AM,3.85,117,H
6/20/2023,Tue,7:42:00 AM,0.36,11,L
6/20/2023,Tue,2:11:00 PM,3.32,101,H
6/20/2023,Tue,7:14:00 PM,0.35,11,L
6/21/2023,Wed,2:27:00 AM,3.65,111,H
6/21/2023,Wed,8:17:00 AM,0.41,12,L
6/21/2023,Wed,2:55:00 PM,3.22,98,H
6/21/2023,Wed,7:59:00 PM,0.43,13,L
6/22/2023,Thu,3:07:00 AM,3.44,105,H
6/22/2023,Thu,8:52:00 AM,0.48,15,L
6/22/2023,Thu,3:38:00 PM,3.12,95,H
6/22/2023,Thu,8:43:00 PM,0.55,17,L
6/23/2023,Fri,3:48:00 AM,3.25,99,H
6/23/2023,Fri,9:29:00 AM,0.55,17,L
6/23/2023,Fri,4:22:00 PM,3.06,93,H
6/23/2023,Fri,9:28:00 PM,0.69,21,L
6/24/2023,Sat,4:28:00 AM,3.09,94,H
6/24/2023,Sat,10:08:00 AM,0.61,19,L
6/24/2023,Sat,5:05:00 PM,3.06,93,H
6/24/2023,Sat,10:19:00 PM,0.82,25,L
6/25/2023,Sun,5:08:00 AM,2.95,90,H
6/25/2023,Sun,10:51:00 AM,0.64,20,L
6/25/2023,Sun,5:47:00 PM,3.1,94,H
6/25/2023,Sun,11:20:00 PM,0.9,27,L
6/26/2023,Mon,5:50:00 AM,2.86,87,H
6/26/2023,Mon,11:38:00 AM,0.63,19,L
6/26/2023,Mon,6:29:00 PM,3.19,97,H
6/27/2023,Tue,12:30:00 AM,0.89,27,L
6/27/2023,Tue,6:35:00 AM,2.79,85,H
6/27/2023,Tue,12:28:00 PM,0.57,17,L
6/27/2023,Tue,7:15:00 PM,3.33,101,H
6/28/2023,Wed,1:38:00 AM,0.79,24,L
6/28/2023,Wed,7:28:00 AM,2.77,84,H
6/28/2023,Wed,1:18:00 PM,0.47,14,L
6/28/2023,Wed,8:08:00 PM,3.5,107,H
6/29/2023,Thu,2:36:00 AM,0.61,19,L
6/29/2023,Thu,8:29:00 AM,2.83,86,H
6/29/2023,Thu,2:09:00 PM,0.33,10,L
6/29/2023,Thu,9:05:00 PM,3.73,114,H
6/30/2023,Fri,3:27:00 AM,0.41,12,L
6/30/2023,Fri,9:32:00 AM,2.98,91,H
6/30/2023,Fri,3:00:00 PM,0.17,5,L
6/30/2023,Fri,10:02:00 PM,4.01,122,H
7/1/2023,Sat,4:16:00 AM,0.21,6,L
7/1/2023,Sat,10:30:00 AM,3.22,98,H
7/1/2023,Sat,3:50:00 PM,0,0,L
7/1/2023,Sat,10:56:00 PM,4.29,131,H
7/2/2023,Sun,5:06:00 AM,0.04,1,L
7/2/2023,Sun,11:23:00 AM,3.48,106,H
7/2/2023,Sun,4:41:00 PM,-0.14,-4,L
7/2/2023,Sun,11:48:00 PM,4.53,138,H
7/3/2023,Mon,5:58:00 AM,-0.09,-3,L
7/3/2023,Mon,12:15:00 PM,3.73,114,H
7/3/2023,Mon,5:35:00 PM,-0.23,-7,L
7/4/2023,Tue,12:40:00 AM,4.68,143,H
7/4/2023,Tue,6:52:00 AM,-0.18,-5,L
7/4/2023,Tue,1:07:00 PM,3.92,119,H
7/4/2023,Tue,6:31:00 PM,-0.26,-8,L
7/5/2023,Wed,1:32:00 AM,4.72,144,H
7/5/2023,Wed,7:42:00 AM,-0.22,-7,L
7/5/2023,Wed,2:00:00 PM,4.04,123,H
7/5/2023,Wed,7:28:00 PM,-0.21,-6,L
7/6/2023,Thu,2:25:00 AM,4.65,142,H
7/6/2023,Thu,8:29:00 AM,-0.2,-6,L
7/6/2023,Thu,2:54:00 PM,4.12,126,H
7/6/2023,Thu,8:24:00 PM,-0.08,-2,L
7/7/2023,Fri,3:19:00 AM,4.47,136,H
7/7/2023,Fri,9:14:00 AM,-0.12,-4,L
7/7/2023,Fri,3:50:00 PM,4.16,127,H
7/7/2023,Fri,9:21:00 PM,0.13,4,L
7/8/2023,Sat,4:14:00 AM,4.22,129,H
7/8/2023,Sat,10:00:00 AM,0.01,0,L
7/8/2023,Sat,4:47:00 PM,4.17,127,H
7/8/2023,Sat,10:30:00 PM,0.38,12,L
7/9/2023,Sun,5:09:00 AM,3.94,120,H
7/9/2023,Sun,10:50:00 AM,0.16,5,L
7/9/2023,Sun,5:44:00 PM,4.15,126,H
7/10/2023,Mon,12:09:00 AM,0.57,17,L
7/10/2023,Mon,6:04:00 AM,3.65,111,H
7/10/2023,Mon,11:45:00 AM,0.3,9,L
7/10/2023,Mon,6:40:00 PM,4.1,125,H
7/11/2023,Tue,1:37:00 AM,0.63,19,L
7/11/2023,Tue,7:00:00 AM,3.38,103,H
7/11/2023,Tue,12:41:00 PM,0.42,13,L
7/11/2023,Tue,7:38:00 PM,4.02,123,H
7/12/2023,Wed,2:43:00 AM,0.62,19,L
7/12/2023,Wed,8:00:00 AM,3.19,97,H
7/12/2023,Wed,1:34:00 PM,0.5,15,L
7/12/2023,Wed,8:40:00 PM,3.95,120,H
7/13/2023,Thu,3:36:00 AM,0.6,18,L
7/13/2023,Thu,9:03:00 AM,3.1,94,H
7/13/2023,Thu,2:23:00 PM,0.53,16,L
7/13/2023,Thu,9:40:00 PM,3.92,119,H
7/14/2023,Fri,4:22:00 AM,0.58,18,L
7/14/2023,Fri,10:03:00 AM,3.14,96,H
7/14/2023,Fri,3:10:00 PM,0.53,16,L
7/14/2023,Fri,10:34:00 PM,3.92,119,H
7/15/2023,Sat,5:01:00 AM,0.56,17,L
7/15/2023,Sat,10:55:00 AM,3.23,98,H
7/15/2023,Sat,3:54:00 PM,0.48,15,L
7/15/2023,Sat,11:22:00 PM,3.92,119,H
7/16/2023,Sun,5:37:00 AM,0.52,16,L
7/16/2023,Sun,11:41:00 AM,3.33,101,H
7/16/2023,Sun,4:39:00 PM,0.43,13,L
7/17/2023,Mon,12:06:00 AM,3.91,119,H
7/17/2023,Mon,6:12:00 AM,0.47,14,L
7/17/2023,Mon,12:24:00 PM,3.4,104,H
7/17/2023,Mon,5:25:00 PM,0.37,11,L
7/18/2023,Tue,12:46:00 AM,3.87,118,H
7/18/2023,Tue,6:47:00 AM,0.41,12,L
7/18/2023,Tue,1:06:00 PM,3.42,104,H
7/18/2023,Tue,6:12:00 PM,0.34,10,L
7/19/2023,Wed,1:24:00 AM,3.79,116,H
7/19/2023,Wed,7:20:00 AM,0.37,11,L
7/19/2023,Wed,1:45:00 PM,3.41,104,H
7/19/2023,Wed,6:57:00 PM,0.33,10,L
7/20/2023,Thu,2:00:00 AM,3.67,112,H
7/20/2023,Thu,7:53:00 AM,0.34,10,L
7/20/2023,Thu,2:24:00 PM,3.36,102,H
7/20/2023,Thu,7:41:00 PM,0.37,11,L
7/21/2023,Fri,2:35:00 AM,3.52,107,H
7/21/2023,Fri,8:23:00 AM,0.35,11,L
7/21/2023,Fri,3:03:00 PM,3.31,101,H
7/21/2023,Fri,8:22:00 PM,0.45,14,L
7/22/2023,Sat,3:10:00 AM,3.35,102,H
7/22/2023,Sat,8:53:00 AM,0.39,12,L
7/22/2023,Sat,3:42:00 PM,3.27,100,H
7/22/2023,Sat,9:02:00 PM,0.57,17,L
7/23/2023,Sun,3:47:00 AM,3.19,97,H
7/23/2023,Sun,9:23:00 AM,0.43,13,L
7/23/2023,Sun,4:22:00 PM,3.26,99,H
7/23/2023,Sun,9:45:00 PM,0.7,21,L
7/24/2023,Mon,4:27:00 AM,3.04,93,H
7/24/2023,Mon,9:57:00 AM,0.48,15,L
7/24/2023,Mon,5:03:00 PM,3.3,101,H
7/24/2023,Mon,10:34:00 PM,0.81,25,L
7/25/2023,Tue,5:11:00 AM,2.92,89,H
7/25/2023,Tue,10:36:00 AM,0.51,16,L
7/25/2023,Tue,5:46:00 PM,3.36,102,H
7/25/2023,Tue,11:34:00 PM,0.87,27,L
7/26/2023,Wed,5:59:00 AM,2.84,87,H
7/26/2023,Wed,11:26:00 AM,0.53,16,L
7/26/2023,Wed,6:33:00 PM,3.46,105,H
7/27/2023,Thu,12:47:00 AM,0.84,26,L
7/27/2023,Thu,6:53:00 AM,2.81,86,H
7/27/2023,Thu,12:25:00 PM,0.5,15,L
7/27/2023,Thu,7:28:00 PM,3.57,109,H
7/28/2023,Fri,1:59:00 AM,0.72,22,L
7/28/2023,Fri,7:55:00 AM,2.85,87,H
7/28/2023,Fri,1:28:00 PM,0.41,12,L
7/28/2023,Fri,8:32:00 PM,3.75,114,H
7/29/2023,Sat,3:02:00 AM,0.53,16,L
7/29/2023,Sat,9:03:00 AM,3.01,92,H
7/29/2023,Sat,2:31:00 PM,0.24,7,L
7/29/2023,Sat,9:37:00 PM,4.01,122,H
7/30/2023,Sun,3:57:00 AM,0.31,9,L
7/30/2023,Sun,10:07:00 AM,3.3,101,H
7/30/2023,Sun,3:31:00 PM,0.04,1,L
7/30/2023,Sun,10:37:00 PM,4.33,132,H
7/31/2023,Mon,4:49:00 AM,0.1,3,L
7/31/2023,Mon,11:04:00 AM,3.65,111,H
7/31/2023,Mon,4:28:00 PM,-0.15,-5,L
7/31/2023,Mon,11:32:00 PM,4.61,141,H
8/1/2023,Tue,5:42:00 AM,-0.08,-2,L
8/1/2023,Tue,11:58:00 AM,3.99,122,H
8/1/2023,Tue,5:25:00 PM,-0.29,-9,L
8/2/2023,Wed,12:24:00 AM,4.8,146,H
8/2/2023,Wed,6:33:00 AM,-0.23,-7,L
8/2/2023,Wed,12:50:00 PM,4.26,130,H
8/2/2023,Wed,6:24:00 PM,-0.35,-11,L
8/3/2023,Thu,1:15:00 AM,4.85,148,H
8/3/2023,Thu,7:20:00 AM,-0.32,-10,L
8/3/2023,Thu,1:42:00 PM,4.45,136,H
8/3/2023,Thu,7:22:00 PM,-0.32,-10,L
8/4/2023,Fri,2:06:00 AM,4.74,144,H
8/4/2023,Fri,8:03:00 AM,-0.33,-10,L
8/4/2023,Fri,2:34:00 PM,4.53,138,H
8/4/2023,Fri,8:17:00 PM,-0.17,-5,L
8/5/2023,Sat,2:58:00 AM,4.51,137,H
8/5/2023,Sat,8:42:00 AM,-0.24,-7,L
8/5/2023,Sat,3:28:00 PM,4.51,137,H
8/5/2023,Sat,9:11:00 PM,0.07,2,L
8/6/2023,Sun,3:51:00 AM,4.19,128,H
8/6/2023,Sun,9:22:00 AM,-0.08,-2,L
8/6/2023,Sun,4:23:00 PM,4.42,135,H
8/6/2023,Sun,10:13:00 PM,0.36,11,L
8/7/2023,Mon,4:45:00 AM,3.84,117,H
8/7/2023,Mon,10:04:00 AM,0.15,5,L
8/7/2023,Mon,5:18:00 PM,4.26,130,H
8/7/2023,Mon,11:42:00 PM,0.63,19,L
8/8/2023,Tue,5:40:00 AM,3.52,107,H
8/8/2023,Tue,10:53:00 AM,0.39,12,L
8/8/2023,Tue,6:14:00 PM,4.05,123,H
8/9/2023,Wed,1:16:00 AM,0.76,23,L
8/9/2023,Wed,6:36:00 AM,3.24,99,H
8/9/2023,Wed,11:50:00 AM,0.61,19,L
8/9/2023,Wed,7:12:00 PM,3.83,117,H
8/10/2023,Thu,2:26:00 AM,0.81,25,L
8/10/2023,Thu,7:35:00 AM,3.05,93,H
8/10/2023,Thu,12:54:00 PM,0.75,23,L
8/10/2023,Thu,8:16:00 PM,3.66,112,H
8/11/2023,Fri,3:21:00 AM,0.8,24,L
8/11/2023,Fri,8:39:00 AM,2.98,91,H
8/11/2023,Fri,1:59:00 PM,0.79,24,L
8/11/2023,Fri,9:21:00 PM,3.59,109,H
8/12/2023,Sat,4:06:00 AM,0.77,23,L
8/12/2023,Sat,9:42:00 AM,3.05,93,H
8/12/2023,Sat,2:55:00 PM,0.74,23,L
8/12/2023,Sat,10:18:00 PM,3.62,110,H
8/13/2023,Sun,4:42:00 AM,0.71,22,L
8/13/2023,Sun,10:35:00 AM,3.18,97,H
8/13/2023,Sun,3:43:00 PM,0.63,19,L
8/13/2023,Sun,11:05:00 PM,3.68,112,H
8/14/2023,Mon,5:14:00 AM,0.63,19,L
8/14/2023,Mon,11:20:00 AM,3.33,101,H
8/14/2023,Mon,4:28:00 PM,0.51,16,L
8/14/2023,Mon,11:46:00 PM,3.74,114,H
8/15/2023,Tue,5:44:00 AM,0.52,16,L
8/15/2023,Tue,12:01:00 PM,3.46,105,H
8/15/2023,Tue,5:12:00 PM,0.39,12,L
8/16/2023,Wed,12:23:00 AM,3.77,115,H
8/16/2023,Wed,6:16:00 AM,0.4,12,L
8/16/2023,Wed,12:39:00 PM,3.54,108,H
8/16/2023,Wed,5:56:00 PM,0.31,9,L
8/17/2023,Thu,12:56:00 AM,3.76,115,H
8/17/2023,Thu,6:48:00 AM,0.3,9,L
8/17/2023,Thu,1:16:00 PM,3.59,109,H
8/17/2023,Thu,6:40:00 PM,0.27,8,L
8/18/2023,Fri,1:28:00 AM,3.69,112,H
8/18/2023,Fri,7:18:00 AM,0.25,8,L
8/18/2023,Fri,1:51:00 PM,3.59,109,H
8/18/2023,Fri,7:21:00 PM,0.28,9,L
8/19/2023,Sat,2:00:00 AM,3.58,109,H
8/19/2023,Sat,7:46:00 AM,0.24,7,L
8/19/2023,Sat,2:26:00 PM,3.57,109,H
8/19/2023,Sat,7:59:00 PM,0.35,11,L
8/20/2023,Sun,2:34:00 AM,3.42,104,H
8/20/2023,Sun,8:13:00 AM,0.26,8,L
8/20/2023,Sun,3:02:00 PM,3.53,108,H
8/20/2023,Sun,8:35:00 PM,0.45,14,L
8/21/2023,Mon,3:11:00 AM,3.26,99,H
8/21/2023,Mon,8:42:00 AM,0.32,10,L
8/21/2023,Mon,3:40:00 PM,3.5,107,H
8/21/2023,Mon,9:13:00 PM,0.57,17,L
8/22/2023,Tue,3:54:00 AM,3.1,94,H
8/22/2023,Tue,9:13:00 AM,0.38,12,L
8/22/2023,Tue,4:23:00 PM,3.49,106,H
8/22/2023,Tue,9:55:00 PM,0.7,21,L
8/23/2023,Wed,4:41:00 AM,2.97,91,H
8/23/2023,Wed,9:51:00 AM,0.46,14,L
8/23/2023,Wed,5:10:00 PM,3.5,107,H
8/23/2023,Wed,10:48:00 PM,0.82,25,L
8/24/2023,Thu,5:33:00 AM,2.89,88,H
8/24/2023,Thu,10:41:00 AM,0.53,16,L
8/24/2023,Thu,6:02:00 PM,3.54,108,H
8/25/2023,Fri,12:01:00 AM,0.88,27,L
8/25/2023,Fri,6:29:00 AM,2.87,87,H
8/25/2023,Fri,11:45:00 AM,0.57,17,L
8/25/2023,Fri,7:01:00 PM,3.61,110,H
8/26/2023,Sat,1:33:00 AM,0.81,25,L
8/26/2023,Sat,7:33:00 AM,2.94,90,H
8/26/2023,Sat,1:00:00 PM,0.51,16,L
8/26/2023,Sat,8:09:00 PM,3.75,114,H
8/27/2023,Sun,2:48:00 AM,0.62,19,L
8/27/2023,Sun,8:42:00 AM,3.14,96,H
8/27/2023,Sun,2:14:00 PM,0.33,10,L
8/27/2023,Sun,9:19:00 PM,4.01,122,H
8/28/2023,Mon,3:44:00 AM,0.37,11,L
8/28/2023,Mon,9:48:00 AM,3.49,106,H
8/28/2023,Mon,3:21:00 PM,0.08,2,L
8/28/2023,Mon,10:21:00 PM,4.34,132,H
8/29/2023,Tue,4:33:00 AM,0.11,3,L
8/29/2023,Tue,10:47:00 AM,3.92,119,H
8/29/2023,Tue,4:21:00 PM,-0.15,-5,L
8/29/2023,Tue,11:15:00 PM,4.63,141,H
8/30/2023,Wed,5:19:00 AM,-0.12,-4,L
8/30/2023,Wed,11:40:00 AM,4.32,132,H
8/30/2023,Wed,5:19:00 PM,-0.32,-10,L
8/31/2023,Thu,12:06:00 AM,4.8,146,H
8/31/2023,Thu,6:04:00 AM,-0.29,-9,L
8/31/2023,Thu,12:31:00 PM,4.64,141,H
8/31/2023,Thu,6:16:00 PM,-0.39,-12,L
9/1/2023,Fri,12:56:00 AM,4.81,147,H
9/1/2023,Fri,6:47:00 AM,-0.38,-12,L
9/1/2023,Fri,1:21:00 PM,4.82,147,H
9/1/2023,Fri,7:12:00 PM,-0.34,-10,L
9/2/2023,Sat,1:45:00 AM,4.67,142,H
9/2/2023,Sat,7:27:00 AM,-0.38,-12,L
9/2/2023,Sat,2:11:00 PM,4.85,148,H
9/2/2023,Sat,8:03:00 PM,-0.19,-6,L
9/3/2023,Sun,2:34:00 AM,4.39,134,H
9/3/2023,Sun,8:06:00 AM,-0.26,-8,L
9/3/2023,Sun,3:02:00 PM,4.72,144,H
9/3/2023,Sun,8:53:00 PM,0.07,2,L
9/4/2023,Mon,3:26:00 AM,4.05,123,H
9/4/2023,Mon,8:44:00 AM,-0.05,-2,L
9/4/2023,Mon,3:55:00 PM,4.48,137,H
9/4/2023,Mon,9:45:00 PM,0.39,12,L
9/5/2023,Tue,4:19:00 AM,3.69,112,H
9/5/2023,Tue,9:24:00 AM,0.22,7,L
9/5/2023,Tue,4:50:00 PM,4.17,127,H
9/5/2023,Tue,10:54:00 PM,0.72,22,L
9/6/2023,Wed,5:15:00 AM,3.38,103,H
9/6/2023,Wed,10:10:00 AM,0.53,16,L
9/6/2023,Wed,5:47:00 PM,3.85,117,H
9/7/2023,Thu,12:47:00 AM,0.92,28,L
9/7/2023,Thu,6:11:00 AM,3.14,96,H
9/7/2023,Thu,11:06:00 AM,0.8,24,L
9/7/2023,Thu,6:46:00 PM,3.57,109,H
9/8/2023,Fri,2:03:00 AM,0.97,30,L
9/8/2023,Fri,7:10:00 AM,2.99,91,H
9/8/2023,Fri,12:20:00 PM,0.96,29,L
9/8/2023,Fri,7:50:00 PM,3.38,103,H
9/9/2023,Sat,2:59:00 AM,0.95,29,L
9/9/2023,Sat,8:14:00 AM,2.95,90,H
9/9/2023,Sat,1:44:00 PM,0.97,30,L
9/9/2023,Sat,8:58:00 PM,3.32,101,H
9/10/2023,Sun,3:40:00 AM,0.88,27,L
9/10/2023,Sun,9:17:00 AM,3.03,92,H
9/10/2023,Sun,2:48:00 PM,0.86,26,L
9/10/2023,Sun,9:56:00 PM,3.38,103,H
9/11/2023,Mon,4:12:00 AM,0.78,24,L
9/11/2023,Mon,10:11:00 AM,3.2,98,H
9/11/2023,Mon,3:35:00 PM,0.69,21,L
9/11/2023,Mon,10:42:00 PM,3.49,106,H
9/12/2023,Tue,4:40:00 AM,0.63,19,L
9/12/2023,Tue,10:55:00 AM,3.39,103,H
9/12/2023,Tue,4:16:00 PM,0.52,16,L
9/12/2023,Tue,11:19:00 PM,3.59,109,H
