,Date,Day,Time,Pred,High/Low,DateTime (UTC),Subordinate DateTime (Adjusted)
256,3/7/2020,Sat,7:37:00 AM,0.17,L,2020-03-07 07:37:00,2020-03-07 07:38:00
257,3/7/2020,Sat,1:50:00 PM,3.19,H,2020-03-07 13:50:00,2020-03-07 13:53:00
258,3/7/2020,Sat,8:18:00 PM,-0.16,L,2020-03-07 20:18:00,2020-03-07 20:19:00
259,3/8/2020,Sun,2:28:00 AM,2.89,H,2020-03-08 02:28:00,2020-03-08 02:31:00
260,3/8/2020,Sun,8:31:00 AM,-0.04,L,2020-03-08 08:31:00,2020-03-08 08:32:00
261,3/8/2020,Sun,2:44:00 PM,3.36,H,2020-03-08 14:44:00,2020-03-08 14:47:00
262,3/8/2020,Sun,9:08:00 PM,-0.34,L,2020-03-08 21:08:00,2020-03-08 21:09:00
263,3/9/2020,Mon,3:18:00 AM,3.1,H,2020-03-09 03:18:00,2020-03-09 03:21:00
264,3/9/2020,Mon,9:23:00 AM,-0.25,L,2020-03-09 09:23:00,2020-03-09 09:24:00
265,3/9/2020,Mon,3:35:00 PM,3.49,H,2020-03-09 15:35:00,2020-03-09 15:38:00
266,3/9/2020,Mon,9:56:00 PM,-0.47,L,2020-03-09 21:56:00,2020-03-09 21:57:00
267,3/10/2020,Tue,4:06:00 AM,3.29,H,2020-03-10 04:06:00,2020-03-10 04:09:00
268,3/10/2020,Tue,10:14:00 AM,-0.42,L,2020-03-10 10:14:00,2020-03-10 10:15:00
269,3/10/2020,Tue,4:27:00 PM,3.55,H,2020-03-10 16:27:00,2020-03-10 16:30:00
270,3/10/2020,Tue,10:44:00 PM,-0.53,L,2020-03-10 22:44:00,2020-03-10 22:45:00
271,3/11/2020,Wed,4:55:00 AM,3.42,H,2020-03-11 04:55:00,2020-03-11 04:58:00
272,3/11/2020,Wed,11:06:00 AM,-0.52,L,2020-03-11 11:06:00,2020-03-11 11:07:00
273,3/11/2020,Wed,5:18:00 PM,3.53,H,2020-03-11 17:18:00,2020-03-11 17:21:00
274,3/11/2020,Wed,11:32:00 PM,-0.52,L,2020-03-11 23:32:00,2020-03-11 23:33:00
275,3/12/2020,Thu,5:44:00 AM,3.48,H,2020-03-12 05:44:00,2020-03-12 05:47:00
276,3/12/2020,Thu,11:57:00 AM,-0.53,L,2020-03-12 11:57:00,2020-03-12 11:58:00
277,3/12/2020,Thu,6:10:00 PM,3.44,H,2020-03-12 18:10:00,2020-03-12 18:13:00
278,3/13/2020,Fri,12:21:00 AM,-0.42,L,2020-03-13 00:21:00,2020-03-13 00:22:00
279,3/13/2020,Fri,6:33:00 AM,3.48,H,2020-03-13 06:33:00,2020-03-13 06:36:00
280,3/13/2020,Fri,12:49:00 PM,-0.47,L,2020-03-13 12:49:00,2020-03-13 12:50:00
281,3/13/2020,Fri,7:03:00 PM,3.28,H,2020-03-13 19:03:00,2020-03-13 19:06:00
282,3/14/2020,Sat,1:11:00 AM,-0.26,L,2020-03-14 01:11:00,2020-03-14 01:12:00
283,3/14/2020,Sat,7:24:00 AM,3.39,H,2020-03-14 07:24:00,2020-03-14 07:27:00
284,3/14/2020,Sat,1:44:00 PM,-0.33,L,2020-03-14 13:44:00,2020-03-14 13:45:00
285,3/14/2020,Sat,7:59:00 PM,3.08,H,2020-03-14 19:59:00,2020-03-14 20:02:00
286,3/15/2020,Sun,2:04:00 AM,-0.06,L,2020-03-15 02:04:00,2020-03-15 02:05:00
287,3/15/2020,Sun,8:19:00 AM,3.25,H,2020-03-15 08:19:00,2020-03-15 08:22:00
288,3/15/2020,Sun,2:42:00 PM,-0.15,L,2020-03-15 14:42:00,2020-03-15 14:43:00
289,3/15/2020,Sun,8:59:00 PM,2.87,H,2020-03-15 20:59:00,2020-03-15 21:02:00
290,3/16/2020,Mon,3:01:00 AM,0.15,L,2020-03-16 03:01:00,2020-03-16 03:02:00
291,3/16/2020,Mon,9:18:00 AM,3.1,H,2020-03-16 09:18:00,2020-03-16 09:21:00
292,3/16/2020,Mon,3:44:00 PM,0.01,L,2020-03-16 15:44:00,2020-03-16 15:45:00
293,3/16/2020,Mon,10:03:00 PM,2.7,H,2020-03-16 22:03:00,2020-03-16 22:06:00
294,3/17/2020,Tue,4:02:00 AM,0.32,L,2020-03-17 04:02:00,2020-03-17 04:03:00
295,3/17/2020,Tue,10:21:00 AM,2.96,H,2020-03-17 10:21:00,2020-03-17 10:24:00
296,3/17/2020,Tue,4:49:00 PM,0.15,L,2020-03-17 16:49:00,2020-03-17 16:50:00
297,3/17/2020,Tue,11:11:00 PM,2.59,H,2020-03-17 23:11:00,2020-03-17 23:14:00
298,3/18/2020,Wed,5:05:00 AM,0.43,L,2020-03-18 05:05:00,2020-03-18 05:06:00
299,3/18/2020,Wed,11:27:00 AM,2.87,H,2020-03-18 11:27:00,2020-03-18 11:30:00
300,3/18/2020,Wed,5:56:00 PM,0.22,L,2020-03-18 17:56:00,2020-03-18 17:57:00
301,3/19/2020,Thu,12:19:00 AM,2.56,H,2020-03-19 00:19:00,2020-03-19 00:22:00
302,3/19/2020,Thu,6:10:00 AM,0.47,L,2020-03-19 06:10:00,2020-03-19 06:11:00
303,3/19/2020,Thu,12:34:00 PM,2.84,H,2020-03-19 12:34:00,2020-03-19 12:37:00
304,3/19/2020,Thu,7:01:00 PM,0.23,L,2020-03-19 19:01:00,2020-03-19 19:02:00
305,3/20/2020,Fri,1:22:00 AM,2.6,H,2020-03-20 01:22:00,2020-03-20 01:25:00
306,3/20/2020,Fri,7:12:00 AM,0.43,L,2020-03-20 07:12:00,2020-03-20 07:13:00
307,3/20/2020,Fri,1:34:00 PM,2.87,H,2020-03-20 13:34:00,2020-03-20 13:37:00
308,3/20/2020,Fri,7:57:00 PM,0.2,L,2020-03-20 19:57:00,2020-03-20 19:58:00
309,3/21/2020,Sat,2:14:00 AM,2.67,H,2020-03-21 02:14:00,2020-03-21 02:17:00
310,3/21/2020,Sat,8:06:00 AM,0.35,L,2020-03-21 08:06:00,2020-03-21 08:07:00
311,3/21/2020,Sat,2:25:00 PM,2.91,H,2020-03-21 14:25:00,2020-03-21 14:28:00
312,3/21/2020,Sat,8:42:00 PM,0.16,L,2020-03-21 20:42:00,2020-03-21 20:43:00
313,3/22/2020,Sun,2:57:00 AM,2.75,H,2020-03-22 02:57:00,2020-03-22 03:00:00
314,3/22/2020,Sun,8:52:00 AM,0.26,L,2020-03-22 08:52:00,2020-03-22 08:53:00
315,3/22/2020,Sun,3:08:00 PM,2.95,H,2020-03-22 15:08:00,2020-03-22 15:11:00
316,3/22/2020,Sun,9:21:00 PM,0.12,L,2020-03-22 21:21:00,2020-03-22 21:22:00
317,3/23/2020,Mon,3:35:00 AM,2.82,H,2020-03-23 03:35:00,2020-03-23 03:38:00
318,3/23/2020,Mon,9:33:00 AM,0.18,L,2020-03-23 09:33:00,2020-03-23 09:34:00
319,3/23/2020,Mon,3:47:00 PM,2.98,H,2020-03-23 15:47:00,2020-03-23 15:50:00
320,3/23/2020,Mon,9:57:00 PM,0.11,L,2020-03-23 21:57:00,2020-03-23 21:58:00
321,3/24/2020,Tue,4:09:00 AM,2.88,H,2020-03-24 04:09:00,2020-03-24 04:12:00
322,3/24/2020,Tue,10:11:00 AM,0.12,L,2020-03-24 10:11:00,2020-03-24 10:12:00
323,3/24/2020,Tue,4:24:00 PM,2.98,H,2020-03-24 16:24:00,2020-03-24 16:27:00
324,3/24/2020,Tue,10:31:00 PM,0.11,L,2020-03-24 22:31:00,2020-03-24 22:32:00
325,3/25/2020,Wed,4:43:00 AM,2.92,H,2020-03-25 04:43:00,2020-03-25 04:46:00
326,3/25/2020,Wed,10:49:00 AM,0.09,L,2020-03-25 10:49:00,2020-03-25 10:50:00
327,3/25/2020,Wed,5:01:00 PM,2.95,H,2020-03-25 17:01:00,2020-03-25 17:04:00
328,3/25/2020,Wed,11:06:00 PM,0.13,L,2020-03-25 23:06:00,2020-03-25 23:07:00
329,3/26/2020,Thu,5:17:00 AM,2.95,H,2020-03-26 05:17:00,2020-03-26 05:20:00
330,3/26/2020,Thu,11:26:00 AM,0.08,L,2020-03-26 11:26:00,2020-03-26 11:27:00
331,3/26/2020,Thu,5:38:00 PM,2.91,H,2020-03-26 17:38:00,2020-03-26 17:41:00
332,3/26/2020,Thu,11:41:00 PM,0.18,L,2020-03-26 23:41:00,2020-03-26 23:42:00
333,3/27/2020,Fri,5:51:00 AM,2.95,H,2020-03-27 05:51:00,2020-03-27 05:54:00
334,3/27/2020,Fri,12:04:00 PM,0.1,L,2020-03-27 12:04:00,2020-03-27 12:05:00
335,3/27/2020,Fri,6:15:00 PM,2.84,H,2020-03-27 18:15:00,2020-03-27 18:18:00
336,3/28/2020,Sat,12:18:00 AM,0.25,L,2020-03-28 00:18:00,2020-03-28 00:19:00
337,3/28/2020,Sat,6:26:00 AM,2.93,H,2020-03-28 06:26:00,2020-03-28 06:29:00
338,3/28/2020,Sat,12:43:00 PM,0.14,L,2020-03-28 12:43:00,2020-03-28 12:44:00
339,3/28/2020,Sat,6:54:00 PM,2.75,H,2020-03-28 18:54:00,2020-03-28 18:57:00
340,3/29/2020,Sun,12:56:00 AM,0.33,L,2020-03-29 00:56:00,2020-03-29 00:57:00
341,3/29/2020,Sun,7:03:00 AM,2.9,H,2020-03-29 07:03:00,2020-03-29 07:06:00
342,3/29/2020,Sun,1:24:00 PM,0.19,L,2020-03-29 13:24:00,2020-03-29 13:25:00
343,3/29/2020,Sun,7:35:00 PM,2.66,H,2020-03-29 19:35:00,2020-03-29 19:38:00
344,3/30/2020,Mon,1:36:00 AM,0.42,L,2020-03-30 01:36:00,2020-03-30 01:37:00
345,3/30/2020,Mon,7:44:00 AM,2.86,H,2020-03-30 07:44:00,2020-03-30 07:47:00
346,3/30/2020,Mon,2:10:00 PM,0.25,L,2020-03-30 14:10:00,2020-03-30 14:11:00
347,3/30/2020,Mon,8:21:00 PM,2.57,H,2020-03-30 20:21:00,2020-03-30 20:24:00
348,3/31/2020,Tue,2:22:00 AM,0.49,L,2020-03-31 02:22:00,2020-03-31 02:23:00
349,3/31/2020,Tue,8:31:00 AM,2.83,H,2020-03-31 08:31:00,2020-03-31 08:34:00
350,3/31/2020,Tue,3:01:00 PM,0.3,L,2020-03-31 15:01:00,2020-03-31 15:02:00
351,3/31/2020,Tue,9:12:00 PM,2.5,H,2020-03-31 21:12:00,2020-03-31 21:15:00
352,4/1/2020,Wed,3:14:00 AM,0.54,L,2020-04-01 03:14:00,2020-04-01 03:15:00
353,4/1/2020,Wed,9:23:00 AM,2.82,H,2020-04-01 09:23:00,2020-04-01 09:26:00
354,4/1/2020,Wed,3:57:00 PM,0.31,L,2020-04-01 15:57:00,2020-04-01 15:58:00
355,4/1/2020,Wed,10:09:00 PM,2.48,H,2020-04-01 22:09:00,2020-04-01 22:12:00
356,4/2/2020,Thu,4:11:00 AM,0.54,L,2020-04-02 04:11:00,2020-04-02 04:12:00
357,4/2/2020,Thu,10:22:00 AM,2.85,H,2020-04-02 10:22:00,2020-04-02 10:25:00
358,4/2/2020,Thu,4:55:00 PM,0.27,L,2020-04-02 16:55:00,2020-04-02 16:56:00
359,4/2/2020,Thu,11:08:00 PM,2.53,H,2020-04-02 23:08:00,2020-04-02 23:11:00
360,4/3/2020,Fri,5:11:00 AM,0.47,L,2020-04-03 05:11:00,2020-04-03 05:12:00
361,4/3/2020,Fri,11:23:00 AM,2.92,H,2020-04-03 11:23:00,2020-04-03 11:26:00
362,4/3/2020,Fri,5:55:00 PM,0.17,L,2020-04-03 17:55:00,2020-04-03 17:56:00
363,4/4/2020,Sat,12:09:00 AM,2.66,H,2020-04-04 00:09:00,2020-04-04 00:12:00
364,4/4/2020,Sat,6:13:00 AM,0.33,L,2020-04-04 06:13:00,2020-04-04 06:14:00
365,4/4/2020,Sat,12:26:00 PM,3.05,H,2020-04-04 12:26:00,2020-04-04 12:29:00
366,4/4/2020,Sat,6:54:00 PM,0.03,L,2020-04-04 18:54:00,2020-04-04 18:55:00
367,4/5/2020,Sun,1:07:00 AM,2.85,H,2020-04-05 01:07:00,2020-04-05 01:10:00
368,4/5/2020,Sun,7:13:00 AM,0.12,L,2020-04-05 07:13:00,2020-04-05 07:14:00
369,4/5/2020,Sun,1:26:00 PM,3.2,H,2020-04-05 13:26:00,2020-04-05 13:29:00
370,4/5/2020,Sun,7:49:00 PM,-0.14,L,2020-04-05 19:49:00,2020-04-05 19:50:00
371,4/6/2020,Mon,2:01:00 AM,3.08,H,2020-04-06 02:01:00,2020-04-06 02:04:00
372,4/6/2020,Mon,8:10:00 AM,-0.12,L,2020-04-06 08:10:00,2020-04-06 08:11:00
373,4/6/2020,Mon,2:22:00 PM,3.35,H,2020-04-06 14:22:00,2020-04-06 14:25:00
374,4/6/2020,Mon,8:40:00 PM,-0.29,L,2020-04-06 20:40:00,2020-04-06 20:41:00
375,4/7/2020,Tue,2:51:00 AM,3.31,H,2020-04-07 02:51:00,2020-04-07 02:54:00
376,4/7/2020,Tue,9:03:00 AM,-0.34,L,2020-04-07 09:03:00,2020-04-07 09:04:00
377,4/7/2020,Tue,3:15:00 PM,3.46,H,2020-04-07 15:15:00,2020-04-07 15:18:00
378,4/7/2020,Tue,9:30:00 PM,-0.39,L,2020-04-07 21:30:00,2020-04-07 21:31:00
379,4/8/2020,Wed,3:40:00 AM,3.49,H,2020-04-08 03:40:00,2020-04-08 03:43:00
380,4/8/2020,Wed,9:55:00 AM,-0.5,L,2020-04-08 09:55:00,2020-04-08 09:56:00
381,4/8/2020,Wed,4:08:00 PM,3.5,H,2020-04-08 16:08:00,2020-04-08 16:11:00
382,4/8/2020,Wed,10:19:00 PM,-0.43,L,2020-04-08 22:19:00,2020-04-08 22:20:00
383,4/9/2020,Thu,4:29:00 AM,3.6,H,2020-04-09 04:29:00,2020-04-09 04:32:00
384,4/9/2020,Thu,10:47:00 AM,-0.58,L,2020-04-09 10:47:00,2020-04-09 10:48:00
385,4/9/2020,Thu,5:00:00 PM,3.47,H,2020-04-09 17:00:00,2020-04-09 17:03:00
386,4/9/2020,Thu,11:08:00 PM,-0.39,L,2020-04-09 23:08:00,2020-04-09 23:09:00
387,4/10/2020,Fri,5:19:00 AM,3.62,H,2020-04-10 05:19:00,2020-04-10 05:22:00
388,4/10/2020,Fri,11:38:00 AM,-0.58,L,2020-04-10 11:38:00,2020-04-10 11:39:00
389,4/10/2020,Fri,5:53:00 PM,3.37,H,2020-04-10 17:53:00,2020-04-10 17:56:00
390,4/10/2020,Fri,11:57:00 PM,-0.27,L,2020-04-10 23:57:00,2020-04-10 23:58:00
391,4/11/2020,Sat,6:09:00 AM,3.57,H,2020-04-11 06:09:00,2020-04-11 06:12:00
392,4/11/2020,Sat,12:30:00 PM,-0.48,L,2020-04-11 12:30:00,2020-04-11 12:31:00
393,4/11/2020,Sat,6:46:00 PM,3.22,H,2020-04-11 18:46:00,2020-04-11 18:49:00
394,4/12/2020,Sun,12:47:00 AM,-0.11,L,2020-04-12 00:47:00,2020-04-12 00:48:00
395,4/12/2020,Sun,7:00:00 AM,3.44,H,2020-04-12 07:00:00,2020-04-12 07:03:00
396,4/12/2020,Sun,1:24:00 PM,-0.32,L,2020-04-12 13:24:00,2020-04-12 13:25:00
397,4/12/2020,Sun,7:41:00 PM,3.04,H,2020-04-12 19:41:00,2020-04-12 19:44:00
398,4/13/2020,Mon,1:40:00 AM,0.1,L,2020-04-13 01:40:00,2020-04-13 01:41:00
399,4/13/2020,Mon,7:54:00 AM,3.27,H,2020-04-13 07:54:00,2020-04-13 07:57:00
400,4/13/2020,Mon,2:20:00 PM,-0.12,L,2020-04-13 14:20:00,2020-04-13 14:21:00
401,4/13/2020,Mon,8:39:00 PM,2.85,H,2020-04-13 20:39:00,2020-04-13 20:42:00
402,4/14/2020,Tue,2:37:00 AM,0.29,L,2020-04-14 02:37:00,2020-04-14 02:38:00
403,4/14/2020,Tue,8:52:00 AM,3.08,H,2020-04-14 08:52:00,2020-04-14 08:55:00
404,4/14/2020,Tue,3:21:00 PM,0.08,L,2020-04-14 15:21:00,2020-04-14 15:22:00
405,4/14/2020,Tue,9:42:00 PM,2.71,H,2020-04-14 21:42:00,2020-04-14 21:45:00
406,4/15/2020,Wed,3:38:00 AM,0.45,L,2020-04-15 03:38:00,2020-04-15 03:39:00
407,4/15/2020,Wed,9:55:00 AM,2.92,H,2020-04-15 09:55:00,2020-04-15 09:58:00
408,4/15/2020,Wed,4:23:00 PM,0.22,L,2020-04-15 16:23:00,2020-04-15 16:24:00
409,4/15/2020,Wed,10:47:00 PM,2.62,H,2020-04-15 22:47:00,2020-04-15 22:50:00
410,4/16/2020,Thu,4:41:00 AM,0.54,L,2020-04-16 04:41:00,2020-04-16 04:42:00
411,4/16/2020,Thu,11:00:00 AM,2.82,H,2020-04-16 11:00:00,2020-04-16 11:03:00
412,4/16/2020,Thu,5:26:00 PM,0.31,L,2020-04-16 17:26:00,2020-04-16 17:27:00
413,4/16/2020,Thu,11:51:00 PM,2.6,H,2020-04-16 23:51:00,2020-04-16 23:54:00
414,4/17/2020,Fri,5:45:00 AM,0.55,L,2020-04-17 05:45:00,2020-04-17 05:46:00
415,4/17/2020,Fri,12:05:00 PM,2.77,H,2020-04-17 12:05:00,2020-04-17 12:08:00
416,4/17/2020,Fri,6:27:00 PM,0.35,L,2020-04-17 18:27:00,2020-04-17 18:28:00
417,4/18/2020,Sat,12:50:00 AM,2.65,H,2020-04-18 00:50:00,2020-04-18 00:53:00
418,4/18/2020,Sat,6:46:00 AM,0.51,L,2020-04-18 06:46:00,2020-04-18 06:47:00
419,4/18/2020,Sat,1:05:00 PM,2.79,H,2020-04-18 13:05:00,2020-04-18 13:08:00
420,4/18/2020,Sat,7:22:00 PM,0.34,L,2020-04-18 19:22:00,2020-04-18 19:23:00
421,4/19/2020,Sun,1:40:00 AM,2.73,H,2020-04-19 01:40:00,2020-04-19 01:43:00
422,4/19/2020,Sun,7:40:00 AM,0.41,L,2020-04-19 07:40:00,2020-04-19 07:41:00
423,4/19/2020,Sun,1:56:00 PM,2.83,H,2020-04-19 13:56:00,2020-04-19 13:59:00
424,4/19/2020,Sun,8:07:00 PM,0.3,L,2020-04-19 20:07:00,2020-04-19 20:08:00
425,4/20/2020,Mon,2:23:00 AM,2.82,H,2020-04-20 02:23:00,2020-04-20 02:26:00
426,4/20/2020,Mon,8:26:00 AM,0.31,L,2020-04-20 08:26:00,2020-04-20 08:27:00
427,4/20/2020,Mon,2:40:00 PM,2.87,H,2020-04-20 14:40:00,2020-04-20 14:43:00
428,4/20/2020,Mon,8:46:00 PM,0.27,L,2020-04-20 20:46:00,2020-04-20 20:47:00
429,4/21/2020,Tue,3:00:00 AM,2.91,H,2020-04-21 03:00:00,2020-04-21 03:03:00
430,4/21/2020,Tue,9:06:00 AM,0.21,L,2020-04-21 09:06:00,2020-04-21 09:07:00
431,4/21/2020,Tue,3:19:00 PM,2.89,H,2020-04-21 15:19:00,2020-04-21 15:22:00
432,4/21/2020,Tue,9:22:00 PM,0.25,L,2020-04-21 21:22:00,2020-04-21 21:23:00
433,4/22/2020,Wed,3:35:00 AM,2.97,H,2020-04-22 03:35:00,2020-04-22 03:38:00
434,4/22/2020,Wed,9:45:00 AM,0.14,L,2020-04-22 09:45:00,2020-04-22 09:46:00
435,4/22/2020,Wed,3:57:00 PM,2.9,H,2020-04-22 15:57:00,2020-04-22 16:00:00
436,4/22/2020,Wed,9:58:00 PM,0.25,L,2020-04-22 21:58:00,2020-04-22 21:59:00
437,4/23/2020,Thu,4:09:00 AM,3.02,H,2020-04-23 04:09:00,2020-04-23 04:12:00
438,4/23/2020,Thu,10:22:00 AM,0.09,L,2020-04-23 10:22:00,2020-04-23 10:23:00
439,4/23/2020,Thu,4:35:00 PM,2.89,H,2020-04-23 16:35:00,2020-04-23 16:38:00
440,4/23/2020,Thu,10:34:00 PM,0.26,L,2020-04-23 22:34:00,2020-04-23 22:35:00
441,4/24/2020,Fri,4:44:00 AM,3.05,H,2020-04-24 04:44:00,2020-04-24 04:47:00
442,4/24/2020,Fri,11:00:00 AM,0.07,L,2020-04-24 11:00:00,2020-04-24 11:01:00
443,4/24/2020,Fri,5:12:00 PM,2.85,H,2020-04-24 17:12:00,2020-04-24 17:15:00
444,4/24/2020,Fri,11:10:00 PM,0.29,L,2020-04-24 23:10:00,2020-04-24 23:11:00
445,4/25/2020,Sat,5:19:00 AM,3.05,H,2020-04-25 05:19:00,2020-04-25 05:22:00
446,4/25/2020,Sat,11:38:00 AM,0.07,L,2020-04-25 11:38:00,2020-04-25 11:39:00
447,4/25/2020,Sat,5:50:00 PM,2.81,H,2020-04-25 17:50:00,2020-04-25 17:53:00
448,4/25/2020,Sat,11:48:00 PM,0.34,L,2020-04-25 23:48:00,2020-04-25 23:49:00
449,4/26/2020,Sun,5:55:00 AM,3.04,H,2020-04-26 05:55:00,2020-04-26 05:58:00
450,4/26/2020,Sun,12:18:00 PM,0.09,L,2020-04-26 12:18:00,2020-04-26 12:19:00
451,4/26/2020,Sun,6:30:00 PM,2.75,H,2020-04-26 18:30:00,2020-04-26 18:33:00
452,4/27/2020,Mon,12:27:00 AM,0.4,L,2020-04-27 00:27:00,2020-04-27 00:28:00
453,4/27/2020,Mon,6:34:00 AM,3.02,H,2020-04-27 06:34:00,2020-04-27 06:37:00
454,4/27/2020,Mon,12:59:00 PM,0.12,L,2020-04-27 12:59:00,2020-04-27 13:00:00
455,4/27/2020,Mon,7:12:00 PM,2.69,H,2020-04-27 19:12:00,2020-04-27 19:15:00
456,4/28/2020,Tue,1:09:00 AM,0.46,L,2020-04-28 01:09:00,2020-04-28 01:10:00
457,4/28/2020,Tue,7:16:00 AM,3.0,H,2020-04-28 07:16:00,2020-04-28 07:19:00
458,4/28/2020,Tue,1:45:00 PM,0.17,L,2020-04-28 13:45:00,2020-04-28 13:46:00
459,4/28/2020,Tue,7:57:00 PM,2.64,H,2020-04-28 19:57:00,2020-04-28 20:00:00
460,4/29/2020,Wed,1:56:00 AM,0.5,L,2020-04-29 01:56:00,2020-04-29 01:57:00
461,4/29/2020,Wed,8:03:00 AM,2.97,H,2020-04-29 08:03:00,2020-04-29 08:06:00
462,4/29/2020,Wed,2:36:00 PM,0.2,L,2020-04-29 14:36:00,2020-04-29 14:37:00
463,4/29/2020,Wed,8:49:00 PM,2.62,H,2020-04-29 20:49:00,2020-04-29 20:52:00
464,4/30/2020,Thu,2:49:00 AM,0.52,L,2020-04-30 02:49:00,2020-04-30 02:50:00
465,4/30/2020,Thu,8:57:00 AM,2.95,H,2020-04-30 08:57:00,2020-04-30 09:00:00
466,4/30/2020,Thu,3:31:00 PM,0.21,L,2020-04-30 15:31:00,2020-04-30 15:32:00
467,4/30/2020,Thu,9:45:00 PM,2.64,H,2020-04-30 21:45:00,2020-04-30 21:48:00
468,5/1/2020,Fri,3:48:00 AM,0.5,L,2020-05-01 03:48:00,2020-05-01 03:49:00
469,5/1/2020,Fri,9:56:00 AM,2.96,H,2020-05-01 09:56:00,2020-05-01 09:59:00
470,5/1/2020,Fri,4:28:00 PM,0.18,L,2020-05-01 16:28:00,2020-05-01 16:29:00
471,5/1/2020,Fri,10:43:00 PM,2.72,H,2020-05-01 22:43:00,2020-05-01 22:46:00
472,5/2/2020,Sat,4:48:00 AM,0.41,L,2020-05-02 04:48:00,2020-05-02 04:49:00
473,5/2/2020,Sat,10:58:00 AM,3.0,H,2020-05-02 10:58:00,2020-05-02 11:01:00
474,5/2/2020,Sat,5:26:00 PM,0.12,L,2020-05-02 17:26:00,2020-05-02 17:27:00
475,5/2/2020,Sat,11:41:00 PM,2.86,H,2020-05-02 23:41:00,2020-05-02 23:44:00
476,5/3/2020,Sun,5:50:00 AM,0.26,L,2020-05-03 05:50:00,2020-05-03 05:51:00
477,5/3/2020,Sun,12:01:00 PM,3.07,H,2020-05-03 12:01:00,2020-05-03 12:04:00
478,5/3/2020,Sun,6:24:00 PM,0.02,L,2020-05-03 18:24:00,2020-05-03 18:25:00
479,5/4/2020,Mon,12:39:00 AM,3.05,H,2020-05-04 00:39:00,2020-05-04 00:42:00
480,5/4/2020,Mon,6:51:00 AM,0.07,L,2020-05-04 06:51:00,2020-05-04 06:52:00
481,5/4/2020,Mon,1:03:00 PM,3.17,H,2020-05-04 13:03:00,2020-05-04 13:06:00
482,5/4/2020,Mon,7:20:00 PM,-0.09,L,2020-05-04 19:20:00,2020-05-04 19:21:00
483,5/5/2020,Tue,1:34:00 AM,3.26,H,2020-05-05 01:34:00,2020-05-05 01:37:00
484,5/5/2020,Tue,7:49:00 AM,-0.15,L,2020-05-05 07:49:00,2020-05-05 07:50:00
485,5/5/2020,Tue,2:01:00 PM,3.27,H,2020-05-05 14:01:00,2020-05-05 14:04:00
486,5/5/2020,Tue,8:13:00 PM,-0.18,L,2020-05-05 20:13:00,2020-05-05 20:14:00
487,5/6/2020,Wed,2:26:00 AM,3.46,H,2020-05-06 02:26:00,2020-05-06 02:29:00
488,5/6/2020,Wed,8:44:00 AM,-0.34,L,2020-05-06 08:44:00,2020-05-06 08:45:00
489,5/6/2020,Wed,2:56:00 PM,3.34,H,2020-05-06 14:56:00,2020-05-06 14:59:00
490,5/6/2020,Wed,9:04:00 PM,-0.24,L,2020-05-06 21:04:00,2020-05-06 21:05:00
491,5/7/2020,Thu,3:16:00 AM,3.59,H,2020-05-07 03:16:00,2020-05-07 03:19:00
492,5/7/2020,Thu,9:37:00 AM,-0.48,L,2020-05-07 09:37:00,2020-05-07 09:38:00
493,5/7/2020,Thu,3:49:00 PM,3.35,H,2020-05-07 15:49:00,2020-05-07 15:52:00
494,5/7/2020,Thu,9:54:00 PM,-0.24,L,2020-05-07 21:54:00,2020-05-07 21:55:00
495,5/8/2020,Fri,4:05:00 AM,3.66,H,2020-05-08 04:05:00,2020-05-08 04:08:00
496,5/8/2020,Fri,10:28:00 AM,-0.53,L,2020-05-08 10:28:00,2020-05-08 10:29:00
497,5/8/2020,Fri,4:42:00 PM,3.32,H,2020-05-08 16:42:00,2020-05-08 16:45:00
498,5/8/2020,Fri,10:44:00 PM,-0.19,L,2020-05-08 22:44:00,2020-05-08 22:45:00
499,5/9/2020,Sat,4:55:00 AM,3.64,H,2020-05-09 04:55:00,2020-05-09 04:58:00
500,5/9/2020,Sat,11:20:00 AM,-0.5,L,2020-05-09 11:20:00,2020-05-09 11:21:00
501,5/9/2020,Sat,5:36:00 PM,3.23,H,2020-05-09 17:36:00,2020-05-09 17:39:00
502,5/9/2020,Sat,11:34:00 PM,-0.08,L,2020-05-09 23:34:00,2020-05-09 23:35:00
503,5/10/2020,Sun,5:46:00 AM,3.56,H,2020-05-10 05:46:00,2020-05-10 05:49:00
504,5/10/2020,Sun,12:11:00 PM,-0.4,L,2020-05-10 12:11:00,2020-05-10 12:12:00
505,5/10/2020,Sun,6:28:00 PM,3.11,H,2020-05-10 18:28:00,2020-05-10 18:31:00
506,5/11/2020,Mon,12:25:00 AM,0.07,L,2020-05-11 00:25:00,2020-05-11 00:26:00
507,5/11/2020,Mon,6:37:00 AM,3.42,H,2020-05-11 06:37:00,2020-05-11 06:40:00
508,5/11/2020,Mon,1:03:00 PM,-0.24,L,2020-05-11 13:03:00,2020-05-11 13:04:00
509,5/11/2020,Mon,7:22:00 PM,2.98,H,2020-05-11 19:22:00,2020-05-11 19:25:00
510,5/12/2020,Tue,1:17:00 AM,0.23,L,2020-05-12 01:17:00,2020-05-12 01:18:00
511,5/12/2020,Tue,7:30:00 AM,3.25,H,2020-05-12 07:30:00,2020-05-12 07:33:00
512,5/12/2020,Tue,1:57:00 PM,-0.05,L,2020-05-12 13:57:00,2020-05-12 13:58:00
