,Date,Day,Time,Pred(Ft),Pred(cm),High/Low,DateTime (UTC),Subordinate DateTime (Adjusted)
246,3/5/2023,Sun,9:17:00 PM,0.51,16,L,2023-03-05 21:17:00,2023-03-05 21:18:00
247,3/6/2023,Mon,3:29:00 AM,8.75,267,H,2023-03-06 03:29:00,2023-03-06 03:32:00
248,3/6/2023,Mon,9:22:00 AM,0.93,28,L,2023-03-06 09:22:00,2023-03-06 09:23:00
249,3/6/2023,Mon,3:37:00 PM,9.7,296,H,2023-03-06 15:37:00,2023-03-06 15:40:00
250,3/6/2023,Mon,9:53:00 PM,0.3,9,L,2023-03-06 21:53:00,2023-03-06 21:54:00
251,3/7/2023,Tue,4:04:00 AM,9.05,276,H,2023-03-07 04:04:00,2023-03-07 04:07:00
252,3/7/2023,Tue,10:01:00 AM,0.63,19,L,2023-03-07 10:01:00,2023-03-07 10:02:00
253,3/7/2023,Tue,4:14:00 PM,9.8,299,H,2023-03-07 16:14:00,2023-03-07 16:17:00
254,3/7/2023,Tue,10:27:00 PM,0.17,5,L,2023-03-07 22:27:00,2023-03-07 22:28:00
255,3/8/2023,Wed,4:38:00 AM,9.31,284,H,2023-03-08 04:38:00,2023-03-08 04:41:00
256,3/8/2023,Wed,10:39:00 AM,0.39,12,L,2023-03-08 10:39:00,2023-03-08 10:40:00
257,3/8/2023,Wed,4:51:00 PM,9.81,299,H,2023-03-08 16:51:00,2023-03-08 16:54:00
258,3/8/2023,Wed,11:02:00 PM,0.12,4,L,2023-03-08 23:02:00,2023-03-08 23:03:00
259,3/9/2023,Thu,5:12:00 AM,9.52,290,H,2023-03-09 05:12:00,2023-03-09 05:15:00
260,3/9/2023,Thu,11:17:00 AM,0.22,7,L,2023-03-09 11:17:00,2023-03-09 11:18:00
261,3/9/2023,Thu,5:28:00 PM,9.73,297,H,2023-03-09 17:28:00,2023-03-09 17:31:00
262,3/9/2023,Thu,11:37:00 PM,0.17,5,L,2023-03-09 23:37:00,2023-03-09 23:38:00
263,3/10/2023,Fri,5:46:00 AM,9.68,295,H,2023-03-10 05:46:00,2023-03-10 05:49:00
264,3/10/2023,Fri,11:56:00 AM,0.13,4,L,2023-03-10 11:56:00,2023-03-10 11:57:00
265,3/10/2023,Fri,6:05:00 PM,9.57,292,H,2023-03-10 18:05:00,2023-03-10 18:08:00
266,3/11/2023,Sat,12:13:00 AM,0.3,9,L,2023-03-11 00:13:00,2023-03-11 00:14:00
267,3/11/2023,Sat,6:21:00 AM,9.79,298,H,2023-03-11 06:21:00,2023-03-11 06:24:00
268,3/11/2023,Sat,12:36:00 PM,0.11,3,L,2023-03-11 12:36:00,2023-03-11 12:37:00
269,3/11/2023,Sat,6:44:00 PM,9.33,284,H,2023-03-11 18:44:00,2023-03-11 18:47:00
270,3/12/2023,Sun,12:51:00 AM,0.51,16,L,2023-03-12 00:51:00,2023-03-12 00:52:00
271,3/12/2023,Sun,6:59:00 AM,9.85,300,H,2023-03-12 06:59:00,2023-03-12 07:02:00
272,3/12/2023,Sun,1:19:00 PM,0.18,5,L,2023-03-12 13:19:00,2023-03-12 13:20:00
273,3/12/2023,Sun,7:27:00 PM,9.02,275,H,2023-03-12 19:27:00,2023-03-12 19:30:00
274,3/13/2023,Mon,1:33:00 AM,0.78,24,L,2023-03-13 01:33:00,2023-03-13 01:34:00
275,3/13/2023,Mon,7:41:00 AM,9.83,300,H,2023-03-13 07:41:00,2023-03-13 07:44:00
276,3/13/2023,Mon,2:08:00 PM,0.33,10,L,2023-03-13 14:08:00,2023-03-13 14:09:00
277,3/13/2023,Mon,8:16:00 PM,8.67,264,H,2023-03-13 20:16:00,2023-03-13 20:19:00
278,3/14/2023,Tue,2:21:00 AM,1.07,33,L,2023-03-14 02:21:00,2023-03-14 02:22:00
279,3/14/2023,Tue,8:30:00 AM,9.76,297,H,2023-03-14 08:30:00,2023-03-14 08:33:00
280,3/14/2023,Tue,3:03:00 PM,0.5,15,L,2023-03-14 15:03:00,2023-03-14 15:04:00
281,3/14/2023,Tue,9:11:00 PM,8.35,255,H,2023-03-14 21:11:00,2023-03-14 21:14:00
282,3/15/2023,Wed,3:16:00 AM,1.31,40,L,2023-03-15 03:16:00,2023-03-15 03:17:00
283,3/15/2023,Wed,9:27:00 AM,9.69,295,H,2023-03-15 09:27:00,2023-03-15 09:30:00
284,3/15/2023,Wed,4:04:00 PM,0.59,18,L,2023-03-15 16:04:00,2023-03-15 16:05:00
285,3/15/2023,Wed,10:14:00 PM,8.17,249,H,2023-03-15 22:14:00,2023-03-15 22:17:00
286,3/16/2023,Thu,4:18:00 AM,1.42,43,L,2023-03-16 04:18:00,2023-03-16 04:19:00
287,3/16/2023,Thu,10:31:00 AM,9.7,296,H,2023-03-16 10:31:00,2023-03-16 10:34:00
288,3/16/2023,Thu,5:08:00 PM,0.54,16,L,2023-03-16 17:08:00,2023-03-16 17:09:00
289,3/16/2023,Thu,11:21:00 PM,8.22,251,H,2023-03-16 23:21:00,2023-03-16 23:24:00
290,3/17/2023,Fri,5:23:00 AM,1.3,40,L,2023-03-17 05:23:00,2023-03-17 05:24:00
291,3/17/2023,Fri,11:38:00 AM,9.86,301,H,2023-03-17 11:38:00,2023-03-17 11:41:00
292,3/17/2023,Fri,6:14:00 PM,0.29,9,L,2023-03-17 18:14:00,2023-03-17 18:15:00
293,3/18/2023,Sat,12:29:00 AM,8.56,261,H,2023-03-18 00:29:00,2023-03-18 00:32:00
294,3/18/2023,Sat,6:30:00 AM,0.94,29,L,2023-03-18 06:30:00,2023-03-18 06:31:00
295,3/18/2023,Sat,12:46:00 PM,10.2,311,H,2023-03-18 12:46:00,2023-03-18 12:49:00
296,3/18/2023,Sat,7:17:00 PM,-0.13,-4,L,2023-03-18 19:17:00,2023-03-18 19:18:00
297,3/19/2023,Sun,1:32:00 AM,9.15,279,H,2023-03-19 01:32:00,2023-03-19 01:35:00
298,3/19/2023,Sun,7:33:00 AM,0.35,11,L,2023-03-19 07:33:00,2023-03-19 07:34:00
299,3/19/2023,Sun,1:50:00 PM,10.62,324,H,2023-03-19 13:50:00,2023-03-19 13:53:00
300,3/19/2023,Sun,8:14:00 PM,-0.61,-19,L,2023-03-19 20:14:00,2023-03-19 20:15:00
301,3/20/2023,Mon,2:29:00 AM,9.82,299,H,2023-03-20 02:29:00,2023-03-20 02:32:00
302,3/20/2023,Mon,8:31:00 AM,-0.3,-9,L,2023-03-20 08:31:00,2023-03-20 08:32:00
303,3/20/2023,Mon,2:47:00 PM,10.99,335,H,2023-03-20 14:47:00,2023-03-20 14:50:00
304,3/20/2023,Mon,9:06:00 PM,-0.99,-30,L,2023-03-20 21:06:00,2023-03-20 21:07:00
305,3/21/2023,Tue,3:20:00 AM,10.43,318,H,2023-03-21 03:20:00,2023-03-21 03:23:00
306,3/21/2023,Tue,9:25:00 AM,-0.86,-26,L,2023-03-21 09:25:00,2023-03-21 09:26:00
307,3/21/2023,Tue,3:40:00 PM,11.19,341,H,2023-03-21 15:40:00,2023-03-21 15:43:00
308,3/21/2023,Tue,9:55:00 PM,-1.17,-36,L,2023-03-21 21:55:00,2023-03-21 21:56:00
309,3/22/2023,Wed,4:08:00 AM,10.86,331,H,2023-03-22 04:08:00,2023-03-22 04:11:00
310,3/22/2023,Wed,10:17:00 AM,-1.22,-37,L,2023-03-22 10:17:00,2023-03-22 10:18:00
311,3/22/2023,Wed,4:31:00 PM,11.15,340,H,2023-03-22 16:31:00,2023-03-22 16:34:00
312,3/22/2023,Wed,10:41:00 PM,-1.11,-34,L,2023-03-22 22:41:00,2023-03-22 22:42:00
313,3/23/2023,Thu,4:54:00 AM,11.08,338,H,2023-03-23 04:54:00,2023-03-23 04:57:00
314,3/23/2023,Thu,11:06:00 AM,-1.33,-41,L,2023-03-23 11:06:00,2023-03-23 11:07:00
315,3/23/2023,Thu,5:21:00 PM,10.9,332,H,2023-03-23 17:21:00,2023-03-23 17:24:00
316,3/23/2023,Thu,11:27:00 PM,-0.82,-25,L,2023-03-23 23:27:00,2023-03-23 23:28:00
317,3/24/2023,Fri,5:40:00 AM,11.06,337,H,2023-03-24 05:40:00,2023-03-24 05:43:00
318,3/24/2023,Fri,11:55:00 AM,-1.18,-36,L,2023-03-24 11:55:00,2023-03-24 11:56:00
319,3/24/2023,Fri,6:10:00 PM,10.46,319,H,2023-03-24 18:10:00,2023-03-24 18:13:00
320,3/25/2023,Sat,12:12:00 AM,-0.33,-10,L,2023-03-25 00:12:00,2023-03-25 00:13:00
321,3/25/2023,Sat,6:25:00 AM,10.81,329,H,2023-03-25 06:25:00,2023-03-25 06:28:00
322,3/25/2023,Sat,12:43:00 PM,-0.8,-24,L,2023-03-25 12:43:00,2023-03-25 12:44:00
323,3/25/2023,Sat,6:58:00 PM,9.88,301,H,2023-03-25 18:58:00,2023-03-25 19:01:00
324,3/26/2023,Sun,12:58:00 AM,0.28,9,L,2023-03-26 00:58:00,2023-03-26 00:59:00
325,3/26/2023,Sun,7:10:00 AM,10.39,317,H,2023-03-26 07:10:00,2023-03-26 07:13:00
326,3/26/2023,Sun,1:32:00 PM,-0.24,-7,L,2023-03-26 13:32:00,2023-03-26 13:33:00
327,3/26/2023,Sun,7:47:00 PM,9.23,281,H,2023-03-26 19:47:00,2023-03-26 19:50:00
328,3/27/2023,Mon,1:45:00 AM,0.94,29,L,2023-03-27 01:45:00,2023-03-27 01:46:00
329,3/27/2023,Mon,7:58:00 AM,9.87,301,H,2023-03-27 07:58:00,2023-03-27 08:01:00
330,3/27/2023,Mon,2:25:00 PM,0.38,12,L,2023-03-27 14:25:00,2023-03-27 14:26:00
331,3/27/2023,Mon,8:40:00 PM,8.61,262,H,2023-03-27 20:40:00,2023-03-27 20:43:00
332,3/28/2023,Tue,2:37:00 AM,1.55,47,L,2023-03-28 02:37:00,2023-03-28 02:38:00
333,3/28/2023,Tue,8:51:00 AM,9.35,285,H,2023-03-28 08:51:00,2023-03-28 08:54:00
334,3/28/2023,Tue,3:21:00 PM,0.94,29,L,2023-03-28 15:21:00,2023-03-28 15:22:00
335,3/28/2023,Tue,9:38:00 PM,8.12,247,H,2023-03-28 21:38:00,2023-03-28 21:41:00
336,3/29/2023,Wed,3:32:00 AM,2.02,62,L,2023-03-29 03:32:00,2023-03-29 03:33:00
337,3/29/2023,Wed,9:48:00 AM,8.94,272,H,2023-03-29 09:48:00,2023-03-29 09:51:00
338,3/29/2023,Wed,4:20:00 PM,1.36,41,L,2023-03-29 16:20:00,2023-03-29 16:21:00
339,3/29/2023,Wed,10:38:00 PM,7.83,239,H,2023-03-29 22:38:00,2023-03-29 22:41:00
340,3/30/2023,Thu,4:31:00 AM,2.28,69,L,2023-03-30 04:31:00,2023-03-30 04:32:00
341,3/30/2023,Thu,10:49:00 AM,8.7,265,H,2023-03-30 10:49:00,2023-03-30 10:52:00
342,3/30/2023,Thu,5:21:00 PM,1.56,48,L,2023-03-30 17:21:00,2023-03-30 17:22:00
343,3/30/2023,Thu,11:40:00 PM,7.77,237,H,2023-03-30 23:40:00,2023-03-30 23:43:00
344,3/31/2023,Fri,5:31:00 AM,2.31,70,L,2023-03-31 05:31:00,2023-03-31 05:32:00
345,3/31/2023,Fri,11:51:00 AM,8.66,264,H,2023-03-31 11:51:00,2023-03-31 11:54:00
346,3/31/2023,Fri,6:20:00 PM,1.55,47,L,2023-03-31 18:20:00,2023-03-31 18:21:00
347,4/1/2023,Sat,12:38:00 AM,7.95,242,H,2023-04-01 00:38:00,2023-04-01 00:41:00
348,4/1/2023,Sat,6:30:00 AM,2.12,65,L,2023-04-01 06:30:00,2023-04-01 06:31:00
349,4/1/2023,Sat,12:50:00 PM,8.82,269,H,2023-04-01 12:50:00,2023-04-01 12:53:00
350,4/1/2023,Sat,7:14:00 PM,1.37,42,L,2023-04-01 19:14:00,2023-04-01 19:15:00
351,4/2/2023,Sun,1:30:00 AM,8.29,253,H,2023-04-02 01:30:00,2023-04-02 01:33:00
352,4/2/2023,Sun,7:23:00 AM,1.76,54,L,2023-04-02 07:23:00,2023-04-02 07:24:00
353,4/2/2023,Sun,1:42:00 PM,9.07,276,H,2023-04-02 13:42:00,2023-04-02 13:45:00
354,4/2/2023,Sun,7:59:00 PM,1.1,34,L,2023-04-02 19:59:00,2023-04-02 20:00:00
355,4/3/2023,Mon,2:13:00 AM,8.71,265,H,2023-04-03 02:13:00,2023-04-03 02:16:00
356,4/3/2023,Mon,8:10:00 AM,1.32,40,L,2023-04-03 08:10:00,2023-04-03 08:11:00
357,4/3/2023,Mon,2:26:00 PM,9.34,285,H,2023-04-03 14:26:00,2023-04-03 14:29:00
358,4/3/2023,Mon,8:38:00 PM,0.82,25,L,2023-04-03 20:38:00,2023-04-03 20:39:00
359,4/4/2023,Tue,2:51:00 AM,9.13,278,H,2023-04-04 02:51:00,2023-04-04 02:54:00
360,4/4/2023,Tue,8:52:00 AM,0.87,27,L,2023-04-04 08:52:00,2023-04-04 08:53:00
361,4/4/2023,Tue,3:06:00 PM,9.56,291,H,2023-04-04 15:06:00,2023-04-04 15:09:00
362,4/4/2023,Tue,9:15:00 PM,0.6,18,L,2023-04-04 21:15:00,2023-04-04 21:16:00
363,4/5/2023,Wed,3:26:00 AM,9.52,290,H,2023-04-05 03:26:00,2023-04-05 03:29:00
364,4/5/2023,Wed,9:32:00 AM,0.46,14,L,2023-04-05 09:32:00,2023-04-05 09:33:00
365,4/5/2023,Wed,3:44:00 PM,9.69,295,H,2023-04-05 15:44:00,2023-04-05 15:47:00
366,4/5/2023,Wed,9:51:00 PM,0.44,13,L,2023-04-05 21:51:00,2023-04-05 21:52:00
367,4/6/2023,Thu,4:01:00 AM,9.85,300,H,2023-04-06 04:01:00,2023-04-06 04:04:00
368,4/6/2023,Thu,10:11:00 AM,0.12,4,L,2023-04-06 10:11:00,2023-04-06 10:12:00
369,4/6/2023,Thu,4:22:00 PM,9.74,297,H,2023-04-06 16:22:00,2023-04-06 16:25:00
370,4/6/2023,Thu,10:27:00 PM,0.38,12,L,2023-04-06 22:27:00,2023-04-06 22:28:00
371,4/7/2023,Fri,4:35:00 AM,10.11,308,H,2023-04-07 04:35:00,2023-04-07 04:38:00
372,4/7/2023,Fri,10:50:00 AM,-0.12,-4,L,2023-04-07 10:50:00,2023-04-07 10:51:00
373,4/7/2023,Fri,5:01:00 PM,9.7,296,H,2023-04-07 17:01:00,2023-04-07 17:04:00
374,4/7/2023,Fri,11:04:00 PM,0.4,12,L,2023-04-07 23:04:00,2023-04-07 23:05:00
375,4/8/2023,Sat,5:12:00 AM,10.31,314,H,2023-04-08 05:12:00,2023-04-08 05:15:00
376,4/8/2023,Sat,11:31:00 AM,-0.27,-8,L,2023-04-08 11:31:00,2023-04-08 11:32:00
377,4/8/2023,Sat,5:41:00 PM,9.58,292,H,2023-04-08 17:41:00,2023-04-08 17:44:00
378,4/8/2023,Sat,11:43:00 PM,0.5,15,L,2023-04-08 23:43:00,2023-04-08 23:44:00
379,4/9/2023,Sun,5:50:00 AM,10.42,318,H,2023-04-09 05:50:00,2023-04-09 05:53:00
380,4/9/2023,Sun,12:13:00 PM,-0.28,-9,L,2023-04-09 12:13:00,2023-04-09 12:14:00
381,4/9/2023,Sun,6:23:00 PM,9.38,286,H,2023-04-09 18:23:00,2023-04-09 18:26:00
382,4/10/2023,Mon,12:25:00 AM,0.68,21,L,2023-04-10 00:25:00,2023-04-10 00:26:00
383,4/10/2023,Mon,6:31:00 AM,10.43,318,H,2023-04-10 06:31:00,2023-04-10 06:34:00
384,4/10/2023,Mon,12:59:00 PM,-0.17,-5,L,2023-04-10 12:59:00,2023-04-10 13:00:00
385,4/10/2023,Mon,7:09:00 PM,9.12,278,H,2023-04-10 19:09:00,2023-04-10 19:12:00
386,4/11/2023,Tue,1:10:00 AM,0.92,28,L,2023-04-11 01:10:00,2023-04-11 01:11:00
387,4/11/2023,Tue,7:18:00 AM,10.34,315,H,2023-04-11 07:18:00,2023-04-11 07:21:00
388,4/11/2023,Tue,1:49:00 PM,0.04,1,L,2023-04-11 13:49:00,2023-04-11 13:50:00
389,4/11/2023,Tue,8:00:00 PM,8.83,269,H,2023-04-11 20:00:00,2023-04-11 20:03:00
390,4/12/2023,Wed,2:01:00 AM,1.19,36,L,2023-04-12 02:01:00,2023-04-12 02:02:00
391,4/12/2023,Wed,8:10:00 AM,10.15,309,H,2023-04-12 08:10:00,2023-04-12 08:13:00
392,4/12/2023,Wed,2:46:00 PM,0.28,9,L,2023-04-12 14:46:00,2023-04-12 14:47:00
393,4/12/2023,Wed,8:58:00 PM,8.59,262,H,2023-04-12 20:58:00,2023-04-12 21:01:00
394,4/13/2023,Thu,3:00:00 AM,1.4,43,L,2023-04-13 03:00:00,2023-04-13 03:01:00
395,4/13/2023,Thu,9:11:00 AM,9.95,303,H,2023-04-13 09:11:00,2023-04-13 09:14:00
396,4/13/2023,Thu,3:47:00 PM,0.45,14,L,2023-04-13 15:47:00,2023-04-13 15:48:00
397,4/13/2023,Thu,10:02:00 PM,8.53,260,H,2023-04-13 22:02:00,2023-04-13 22:05:00
398,4/14/2023,Fri,4:04:00 AM,1.46,45,L,2023-04-14 04:04:00,2023-04-14 04:05:00
399,4/14/2023,Fri,10:17:00 AM,9.84,300,H,2023-04-14 10:17:00,2023-04-14 10:20:00
400,4/14/2023,Fri,4:51:00 PM,0.47,14,L,2023-04-14 16:51:00,2023-04-14 16:52:00
401,4/14/2023,Fri,11:08:00 PM,8.7,265,H,2023-04-14 23:08:00,2023-04-14 23:11:00
402,4/15/2023,Sat,5:11:00 AM,1.29,39,L,2023-04-15 05:11:00,2023-04-15 05:12:00
403,4/15/2023,Sat,11:25:00 AM,9.88,301,H,2023-04-15 11:25:00,2023-04-15 11:28:00
404,4/15/2023,Sat,5:55:00 PM,0.34,10,L,2023-04-15 17:55:00,2023-04-15 17:56:00
405,4/16/2023,Sun,12:14:00 AM,9.11,278,H,2023-04-16 00:14:00,2023-04-16 00:17:00
406,4/16/2023,Sun,6:17:00 AM,0.9,27,L,2023-04-16 06:17:00,2023-04-16 06:18:00
407,4/16/2023,Sun,12:33:00 PM,10.06,307,H,2023-04-16 12:33:00,2023-04-16 12:36:00
408,4/16/2023,Sun,6:56:00 PM,0.08,2,L,2023-04-16 18:56:00,2023-04-16 18:57:00
409,4/17/2023,Mon,1:15:00 AM,9.69,295,H,2023-04-17 01:15:00,2023-04-17 01:18:00
410,4/17/2023,Mon,7:20:00 AM,0.33,10,L,2023-04-17 07:20:00,2023-04-17 07:21:00
411,4/17/2023,Mon,1:36:00 PM,10.33,315,H,2023-04-17 13:36:00,2023-04-17 13:39:00
412,4/17/2023,Mon,7:52:00 PM,-0.21,-6,L,2023-04-17 19:52:00,2023-04-17 19:53:00
413,4/18/2023,Tue,2:09:00 AM,10.3,314,H,2023-04-18 02:09:00,2023-04-18 02:12:00
414,4/18/2023,Tue,8:18:00 AM,-0.27,-8,L,2023-04-18 08:18:00,2023-04-18 08:19:00
415,4/18/2023,Tue,2:33:00 PM,10.55,322,H,2023-04-18 14:33:00,2023-04-18 14:36:00
416,4/18/2023,Tue,8:43:00 PM,-0.4,-12,L,2023-04-18 20:43:00,2023-04-18 20:44:00
417,4/19/2023,Wed,2:58:00 AM,10.79,329,H,2023-04-19 02:58:00,2023-04-19 03:01:00
418,4/19/2023,Wed,9:10:00 AM,-0.75,-23,L,2023-04-19 09:10:00,2023-04-19 09:11:00
419,4/19/2023,Wed,3:25:00 PM,10.63,324,H,2023-04-19 15:25:00,2023-04-19 15:28:00
420,4/19/2023,Wed,9:30:00 PM,-0.43,-13,L,2023-04-19 21:30:00,2023-04-19 21:31:00
421,4/20/2023,Thu,3:44:00 AM,11.08,338,H,2023-04-20 03:44:00,2023-04-20 03:47:00
422,4/20/2023,Thu,10:00:00 AM,-1.03,-31,L,2023-04-20 10:00:00,2023-04-20 10:01:00
423,4/20/2023,Thu,4:14:00 PM,10.54,321,H,2023-04-20 16:14:00,2023-04-20 16:17:00
424,4/20/2023,Thu,10:16:00 PM,-0.28,-9,L,2023-04-20 22:16:00,2023-04-20 22:17:00
425,4/21/2023,Fri,4:28:00 AM,11.16,340,H,2023-04-21 04:28:00,2023-04-21 04:31:00
426,4/21/2023,Fri,10:47:00 AM,-1.06,-32,L,2023-04-21 10:47:00,2023-04-21 10:48:00
427,4/21/2023,Fri,5:02:00 PM,10.3,314,H,2023-04-21 17:02:00,2023-04-21 17:05:00
428,4/21/2023,Fri,11:01:00 PM,0.03,1,L,2023-04-21 23:01:00,2023-04-21 23:02:00
429,4/22/2023,Sat,5:12:00 AM,11.03,336,H,2023-04-22 05:12:00,2023-04-22 05:15:00
430,4/22/2023,Sat,11:33:00 AM,-0.86,-26,L,2023-04-22 11:33:00,2023-04-22 11:34:00
431,4/22/2023,Sat,5:49:00 PM,9.93,303,H,2023-04-22 17:49:00,2023-04-22 17:52:00
432,4/22/2023,Sat,11:45:00 PM,0.45,14,L,2023-04-22 23:45:00,2023-04-22 23:46:00
433,4/23/2023,Sun,5:55:00 AM,10.73,327,H,2023-04-23 05:55:00,2023-04-23 05:58:00
434,4/23/2023,Sun,12:19:00 PM,-0.47,-14,L,2023-04-23 12:19:00,2023-04-23 12:20:00
435,4/23/2023,Sun,6:35:00 PM,9.49,289,H,2023-04-23 18:35:00,2023-04-23 18:38:00
436,4/24/2023,Mon,12:29:00 AM,0.94,29,L,2023-04-24 00:29:00,2023-04-24 00:30:00
437,4/24/2023,Mon,6:40:00 AM,10.32,315,H,2023-04-24 06:40:00,2023-04-24 06:43:00
438,4/24/2023,Mon,1:06:00 PM,0.03,1,L,2023-04-24 13:06:00,2023-04-24 13:07:00
439,4/24/2023,Mon,7:21:00 PM,9.01,275,H,2023-04-24 19:21:00,2023-04-24 19:24:00
440,4/25/2023,Tue,1:15:00 AM,1.44,44,L,2023-04-25 01:15:00,2023-04-25 01:16:00
441,4/25/2023,Tue,7:26:00 AM,9.86,301,H,2023-04-25 07:26:00,2023-04-25 07:29:00
442,4/25/2023,Tue,1:54:00 PM,0.58,18,L,2023-04-25 13:54:00,2023-04-25 13:55:00
443,4/25/2023,Tue,8:11:00 PM,8.57,261,H,2023-04-25 20:11:00,2023-04-25 20:14:00
444,4/26/2023,Wed,2:04:00 AM,1.89,58,L,2023-04-26 02:04:00,2023-04-26 02:05:00
445,4/26/2023,Wed,8:16:00 AM,9.4,287,H,2023-04-26 08:16:00,2023-04-26 08:19:00
446,4/26/2023,Wed,2:46:00 PM,1.08,33,L,2023-04-26 14:46:00,2023-04-26 14:47:00
447,4/26/2023,Wed,9:04:00 PM,8.23,251,H,2023-04-26 21:04:00,2023-04-26 21:07:00
448,4/27/2023,Thu,2:58:00 AM,2.23,68,L,2023-04-27 02:58:00,2023-04-27 02:59:00
449,4/27/2023,Thu,9:11:00 AM,9.02,275,H,2023-04-27 09:11:00,2023-04-27 09:14:00
450,4/27/2023,Thu,3:41:00 PM,1.44,44,L,2023-04-27 15:41:00,2023-04-27 15:42:00
451,4/27/2023,Thu,10:00:00 PM,8.06,246,H,2023-04-27 22:00:00,2023-04-27 22:03:00
452,4/28/2023,Fri,3:54:00 AM,2.4,73,L,2023-04-28 03:54:00,2023-04-28 03:55:00
453,4/28/2023,Fri,10:09:00 AM,8.78,268,H,2023-04-28 10:09:00,2023-04-28 10:12:00
454,4/28/2023,Fri,4:37:00 PM,1.63,50,L,2023-04-28 16:37:00,2023-04-28 16:38:00
455,4/28/2023,Fri,10:56:00 PM,8.08,246,H,2023-04-28 22:56:00,2023-04-28 22:59:00
456,4/29/2023,Sat,4:52:00 AM,2.39,73,L,2023-04-29 04:52:00,2023-04-29 04:53:00
457,4/29/2023,Sat,11:07:00 AM,8.69,265,H,2023-04-29 11:07:00,2023-04-29 11:10:00
458,4/29/2023,Sat,5:31:00 PM,1.67,51,L,2023-04-29 17:31:00,2023-04-29 17:32:00
459,4/29/2023,Sat,11:50:00 PM,8.28,252,H,2023-04-29 23:50:00,2023-04-29 23:53:00
460,4/30/2023,Sun,5:48:00 AM,2.19,67,L,2023-04-30 05:48:00,2023-04-30 05:49:00
461,4/30/2023,Sun,12:04:00 PM,8.73,266,H,2023-04-30 12:04:00,2023-04-30 12:07:00
462,4/30/2023,Sun,6:22:00 PM,1.57,48,L,2023-04-30 18:22:00,2023-04-30 18:23:00
463,5/1/2023,Mon,12:41:00 AM,8.62,263,H,2023-05-01 00:41:00,2023-05-01 00:44:00
464,5/1/2023,Mon,6:43:00 AM,1.83,56,L,2023-05-01 06:43:00,2023-05-01 06:44:00
465,5/1/2023,Mon,12:57:00 PM,8.89,271,H,2023-05-01 12:57:00,2023-05-01 13:00:00
466,5/1/2023,Mon,7:09:00 PM,1.39,42,L,2023-05-01 19:09:00,2023-05-01 19:10:00
467,5/2/2023,Tue,1:26:00 AM,9.05,276,H,2023-05-02 01:26:00,2023-05-02 01:29:00
468,5/2/2023,Tue,7:32:00 AM,1.37,42,L,2023-05-02 07:32:00,2023-05-02 07:33:00
469,5/2/2023,Tue,1:45:00 PM,9.1,277,H,2023-05-02 13:45:00,2023-05-02 13:48:00
470,5/2/2023,Tue,7:52:00 PM,1.17,36,L,2023-05-02 19:52:00,2023-05-02 19:53:00
471,5/3/2023,Wed,2:07:00 AM,9.51,290,H,2023-05-03 02:07:00,2023-05-03 02:10:00
472,5/3/2023,Wed,8:17:00 AM,0.86,26,L,2023-05-03 08:17:00,2023-05-03 08:18:00
473,5/3/2023,Wed,2:29:00 PM,9.31,284,H,2023-05-03 14:29:00,2023-05-03 14:32:00
474,5/3/2023,Wed,8:33:00 PM,0.95,29,L,2023-05-03 20:33:00,2023-05-03 20:34:00
475,5/4/2023,Thu,2:44:00 AM,9.94,303,H,2023-05-04 02:44:00,2023-05-04 02:47:00
476,5/4/2023,Thu,9:00:00 AM,0.37,11,L,2023-05-04 09:00:00,2023-05-04 09:01:00
477,5/4/2023,Thu,3:11:00 PM,9.47,289,H,2023-05-04 15:11:00,2023-05-04 15:14:00
478,5/4/2023,Thu,9:13:00 PM,0.78,24,L,2023-05-04 21:13:00,2023-05-04 21:14:00
479,5/5/2023,Fri,3:22:00 AM,10.33,315,H,2023-05-05 03:22:00,2023-05-05 03:25:00
480,5/5/2023,Fri,9:41:00 AM,-0.04,-1,L,2023-05-05 09:41:00,2023-05-05 09:42:00
481,5/5/2023,Fri,3:52:00 PM,9.57,292,H,2023-05-05 15:52:00,2023-05-05 15:55:00
482,5/5/2023,Fri,9:52:00 PM,0.67,20,L,2023-05-05 21:52:00,2023-05-05 21:53:00
483,5/6/2023,Sat,4:00:00 AM,10.64,324,H,2023-05-06 04:00:00,2023-05-06 04:03:00
484,5/6/2023,Sat,10:24:00 AM,-0.35,-11,L,2023-05-06 10:24:00,2023-05-06 10:25:00
485,5/6/2023,Sat,4:34:00 PM,9.6,293,H,2023-05-06 16:34:00,2023-05-06 16:37:00
486,5/6/2023,Sat,10:34:00 PM,0.63,19,L,2023-05-06 22:34:00,2023-05-06 22:35:00
487,5/7/2023,Sun,4:41:00 AM,10.86,331,H,2023-05-07 04:41:00,2023-05-07 04:44:00
488,5/7/2023,Sun,11:08:00 AM,-0.53,-16,L,2023-05-07 11:08:00,2023-05-07 11:09:00
489,5/7/2023,Sun,5:19:00 PM,9.55,291,H,2023-05-07 17:19:00,2023-05-07 17:22:00
490,5/7/2023,Sun,11:17:00 PM,0.66,20,L,2023-05-07 23:17:00,2023-05-07 23:18:00
491,5/8/2023,Mon,5:24:00 AM,10.96,334,H,2023-05-08 05:24:00,2023-05-08 05:27:00
492,5/8/2023,Mon,11:54:00 AM,-0.56,-17,L,2023-05-08 11:54:00,2023-05-08 11:55:00
