Date,Day,Time,Pred(Ft),Pred(cm),High/Low
5/8/2022,Sun,3:35:00 AM,0.85,26,L
5/8/2022,Sun,10:11:00 AM,3.24,99,H
5/8/2022,Sun,4:15:00 PM,0.52,16,L
5/8/2022,Sun,10:58:00 PM,2.94,90,H
5/9/2022,Mon,4:29:00 AM,0.85,26,L
5/9/2022,Mon,11:05:00 AM,3.2,98,H
5/9/2022,Mon,5:06:00 PM,0.53,16,L
5/9/2022,Mon,11:50:00 PM,3,91,H
5/10/2022,Tue,5:24:00 AM,0.79,24,L
5/10/2022,Tue,12:00:00 PM,3.21,98,H
5/10/2022,Tue,5:58:00 PM,0.49,15,L
5/11/2022,Wed,12:40:00 AM,3.12,95,H
5/11/2022,Wed,6:19:00 AM,0.67,20,L
5/11/2022,Wed,12:55:00 PM,3.27,100,H
5/11/2022,Wed,6:48:00 PM,0.42,13,L
5/12/2022,Thu,1:29:00 AM,3.29,100,H
5/12/2022,Thu,7:13:00 AM,0.47,14,L
5/12/2022,Thu,1:49:00 PM,3.36,102,H
5/12/2022,Thu,7:37:00 PM,0.32,10,L
5/13/2022,Fri,2:16:00 AM,3.51,107,H
5/13/2022,Fri,8:05:00 AM,0.24,7,L
5/13/2022,Fri,2:40:00 PM,3.47,106,H
5/13/2022,Fri,8:24:00 PM,0.2,6,L
5/14/2022,Sat,3:01:00 AM,3.74,114,H
5/14/2022,Sat,8:55:00 AM,-0.02,-1,L
5/14/2022,Sat,3:29:00 PM,3.58,109,H
5/14/2022,Sat,9:11:00 PM,0.09,3,L
5/15/2022,Sun,3:45:00 AM,3.96,121,H
5/15/2022,Sun,9:43:00 AM,-0.24,-7,L
5/15/2022,Sun,4:17:00 PM,3.66,112,H
5/15/2022,Sun,9:57:00 PM,0,0,L
5/16/2022,Mon,4:30:00 AM,4.14,126,H
5/16/2022,Mon,10:32:00 AM,-0.41,-12,L
5/16/2022,Mon,5:06:00 PM,3.7,113,H
5/16/2022,Mon,10:44:00 PM,-0.04,-1,L
5/17/2022,Tue,5:17:00 AM,4.24,129,H
5/17/2022,Tue,11:21:00 AM,-0.5,-15,L
5/17/2022,Tue,5:57:00 PM,3.7,113,H
5/17/2022,Tue,11:33:00 PM,-0.03,-1,L
5/18/2022,Wed,6:07:00 AM,4.27,130,H
5/18/2022,Wed,12:12:00 PM,-0.5,-15,L
5/18/2022,Wed,6:50:00 PM,3.65,111,H
5/19/2022,Thu,12:24:00 AM,0.02,1,L
5/19/2022,Thu,7:00:00 AM,4.22,129,H
5/19/2022,Thu,1:05:00 PM,-0.43,-13,L
5/19/2022,Thu,7:45:00 PM,3.58,109,H
5/20/2022,Fri,1:18:00 AM,0.12,4,L
5/20/2022,Fri,7:55:00 AM,4.1,125,H
5/20/2022,Fri,2:00:00 PM,-0.3,-9,L
5/20/2022,Fri,8:43:00 PM,3.49,106,H
5/21/2022,Sat,2:15:00 AM,0.24,7,L
5/21/2022,Sat,8:54:00 AM,3.94,120,H
5/21/2022,Sat,2:59:00 PM,-0.14,-4,L
5/21/2022,Sat,9:44:00 PM,3.42,104,H
5/22/2022,Sun,3:17:00 AM,0.35,11,L
5/22/2022,Sun,9:57:00 AM,3.76,115,H
5/22/2022,Sun,4:00:00 PM,0.01,0,L
5/22/2022,Sun,10:49:00 PM,3.4,104,H
5/23/2022,Mon,4:23:00 AM,0.42,13,L
5/23/2022,Mon,11:04:00 AM,3.6,110,H
5/23/2022,Mon,5:02:00 PM,0.12,4,L
5/23/2022,Mon,11:52:00 PM,3.42,104,H
5/24/2022,Tue,5:28:00 AM,0.43,13,L
5/24/2022,Tue,12:10:00 PM,3.48,106,H
5/24/2022,Tue,6:02:00 PM,0.21,6,L
5/25/2022,Wed,12:53:00 AM,3.47,106,H
5/25/2022,Wed,6:33:00 AM,0.38,12,L
5/25/2022,Wed,1:15:00 PM,3.42,104,H
5/25/2022,Wed,7:00:00 PM,0.28,9,L
5/26/2022,Thu,1:50:00 AM,3.55,108,H
5/26/2022,Thu,7:35:00 AM,0.29,9,L
5/26/2022,Thu,2:16:00 PM,3.38,103,H
5/26/2022,Thu,7:54:00 PM,0.33,10,L
5/27/2022,Fri,2:41:00 AM,3.62,110,H
5/27/2022,Fri,8:31:00 AM,0.2,6,L
5/27/2022,Fri,3:10:00 PM,3.37,103,H
5/27/2022,Fri,8:42:00 PM,0.36,11,L
5/28/2022,Sat,3:25:00 AM,3.68,112,H
5/28/2022,Sat,9:19:00 AM,0.12,4,L
5/28/2022,Sat,3:58:00 PM,3.35,102,H
5/28/2022,Sat,9:26:00 PM,0.4,12,L
5/29/2022,Sun,4:06:00 AM,3.71,113,H
5/29/2022,Sun,10:02:00 AM,0.07,2,L
5/29/2022,Sun,4:41:00 PM,3.32,101,H
5/29/2022,Sun,10:07:00 PM,0.45,14,L
5/30/2022,Mon,4:44:00 AM,3.71,113,H
5/30/2022,Mon,10:43:00 AM,0.06,2,L
5/30/2022,Mon,5:22:00 PM,3.29,100,H
5/30/2022,Mon,10:47:00 PM,0.49,15,L
5/31/2022,Tue,5:23:00 AM,3.68,112,H
5/31/2022,Tue,11:23:00 AM,0.08,2,L
5/31/2022,Tue,6:03:00 PM,3.24,99,H
5/31/2022,Tue,11:26:00 PM,0.54,16,L
6/1/2022,Wed,6:01:00 AM,3.65,111,H
6/1/2022,Wed,12:03:00 PM,0.12,4,L
6/1/2022,Wed,6:43:00 PM,3.2,98,H
6/2/2022,Thu,12:06:00 AM,0.59,18,L
6/2/2022,Thu,6:41:00 AM,3.6,110,H
6/2/2022,Thu,12:43:00 PM,0.18,5,L
6/2/2022,Thu,7:23:00 PM,3.15,96,H
6/3/2022,Fri,12:47:00 AM,0.65,20,L
6/3/2022,Fri,7:22:00 AM,3.54,108,H
6/3/2022,Fri,1:23:00 PM,0.24,7,L
6/3/2022,Fri,8:05:00 PM,3.11,95,H
6/4/2022,Sat,1:30:00 AM,0.7,21,L
6/4/2022,Sat,8:04:00 AM,3.48,106,H
6/4/2022,Sat,2:06:00 PM,0.31,9,L
6/4/2022,Sat,8:47:00 PM,3.08,94,H
6/5/2022,Sun,2:15:00 AM,0.74,23,L
6/5/2022,Sun,8:49:00 AM,3.41,104,H
6/5/2022,Sun,2:50:00 PM,0.37,11,L
6/5/2022,Sun,9:33:00 PM,3.08,94,H
6/6/2022,Mon,3:03:00 AM,0.77,23,L
6/6/2022,Mon,9:36:00 AM,3.34,102,H
6/6/2022,Mon,3:37:00 PM,0.4,12,L
6/6/2022,Mon,10:19:00 PM,3.11,95,H
6/7/2022,Tue,3:54:00 AM,0.74,23,L
6/7/2022,Tue,10:27:00 AM,3.3,101,H
6/7/2022,Tue,4:25:00 PM,0.42,13,L
6/7/2022,Tue,11:07:00 PM,3.19,97,H
6/8/2022,Wed,4:47:00 AM,0.67,20,L
6/8/2022,Wed,11:19:00 AM,3.28,100,H
6/8/2022,Wed,5:13:00 PM,0.41,12,L
6/8/2022,Wed,11:54:00 PM,3.32,101,H
6/9/2022,Thu,5:41:00 AM,0.54,16,L
6/9/2022,Thu,12:13:00 PM,3.29,100,H
6/9/2022,Thu,6:03:00 PM,0.38,12,L
6/10/2022,Fri,12:43:00 AM,3.48,106,H
6/10/2022,Fri,6:35:00 AM,0.37,11,L
6/10/2022,Fri,1:08:00 PM,3.33,101,H
6/10/2022,Fri,6:54:00 PM,0.32,10,L
6/11/2022,Sat,1:32:00 AM,3.68,112,H
6/11/2022,Sat,7:31:00 AM,0.16,5,L
6/11/2022,Sat,2:04:00 PM,3.39,103,H
6/11/2022,Sat,7:46:00 PM,0.24,7,L
6/12/2022,Sun,2:22:00 AM,3.89,119,H
6/12/2022,Sun,8:25:00 AM,-0.07,-2,L
6/12/2022,Sun,2:58:00 PM,3.48,106,H
6/12/2022,Sun,8:37:00 PM,0.15,5,L
6/13/2022,Mon,3:12:00 AM,4.08,124,H
6/13/2022,Mon,9:18:00 AM,-0.27,-8,L
6/13/2022,Mon,3:52:00 PM,3.56,109,H
6/13/2022,Mon,9:29:00 PM,0.07,2,L
6/14/2022,Tue,4:03:00 AM,4.23,129,H
6/14/2022,Tue,10:10:00 AM,-0.42,-13,L
6/14/2022,Tue,4:45:00 PM,3.61,110,H
6/14/2022,Tue,10:20:00 PM,0.01,0,L
6/15/2022,Wed,4:55:00 AM,4.32,132,H
6/15/2022,Wed,11:03:00 AM,-0.51,-16,L
6/15/2022,Wed,5:40:00 PM,3.64,111,H
6/15/2022,Wed,11:13:00 PM,-0.01,0,L
6/16/2022,Thu,5:49:00 AM,4.32,132,H
6/16/2022,Thu,11:56:00 AM,-0.52,-16,L
6/16/2022,Thu,6:36:00 PM,3.64,111,H
6/17/2022,Fri,12:08:00 AM,0.01,0,L
6/17/2022,Fri,6:45:00 AM,4.26,130,H
6/17/2022,Fri,12:50:00 PM,-0.46,-14,L
6/17/2022,Fri,7:32:00 PM,3.63,111,H
6/18/2022,Sat,1:03:00 AM,0.07,2,L
6/18/2022,Sat,7:42:00 AM,4.14,126,H
6/18/2022,Sat,1:45:00 PM,-0.34,-10,L
6/18/2022,Sat,8:29:00 PM,3.6,110,H
6/19/2022,Sun,2:01:00 AM,0.16,5,L
6/19/2022,Sun,8:41:00 AM,3.97,121,H
6/19/2022,Sun,2:41:00 PM,-0.19,-6,L
6/19/2022,Sun,9:28:00 PM,3.57,109,H
6/20/2022,Mon,3:01:00 AM,0.25,8,L
6/20/2022,Mon,9:42:00 AM,3.77,115,H
6/20/2022,Mon,3:38:00 PM,-0.02,-1,L
6/20/2022,Mon,10:27:00 PM,3.55,108,H
6/21/2022,Tue,4:04:00 AM,0.32,10,L
6/21/2022,Tue,10:45:00 AM,3.58,109,H
6/21/2022,Tue,4:36:00 PM,0.14,4,L
6/21/2022,Tue,11:25:00 PM,3.54,108,H
6/22/2022,Wed,5:07:00 AM,0.36,11,L
6/22/2022,Wed,11:47:00 AM,3.41,104,H
6/22/2022,Wed,5:32:00 PM,0.28,9,L
6/23/2022,Thu,12:22:00 AM,3.54,108,H
6/23/2022,Thu,6:09:00 AM,0.36,11,L
6/23/2022,Thu,12:49:00 PM,3.29,100,H
6/23/2022,Thu,6:27:00 PM,0.41,12,L
6/24/2022,Fri,1:16:00 AM,3.55,108,H
6/24/2022,Fri,7:10:00 AM,0.34,10,L
6/24/2022,Fri,1:49:00 PM,3.21,98,H
6/24/2022,Fri,7:20:00 PM,0.51,16,L
6/25/2022,Sat,2:08:00 AM,3.57,109,H
6/25/2022,Sat,8:06:00 AM,0.29,9,L
6/25/2022,Sat,2:45:00 PM,3.17,97,H
6/25/2022,Sat,8:11:00 PM,0.56,17,L
6/26/2022,Sun,2:55:00 AM,3.59,109,H
6/26/2022,Sun,8:56:00 AM,0.24,7,L
6/26/2022,Sun,3:34:00 PM,3.15,96,H
6/26/2022,Sun,8:57:00 PM,0.59,18,L
6/27/2022,Mon,3:39:00 AM,3.61,110,H
6/27/2022,Mon,9:41:00 AM,0.2,6,L
6/27/2022,Mon,4:18:00 PM,3.15,96,H
6/27/2022,Mon,9:40:00 PM,0.6,18,L
6/28/2022,Tue,4:19:00 AM,3.62,110,H
6/28/2022,Tue,10:22:00 AM,0.18,5,L
6/28/2022,Tue,5:00:00 PM,3.15,96,H
6/28/2022,Tue,10:21:00 PM,0.6,18,L
6/29/2022,Wed,4:59:00 AM,3.62,110,H
6/29/2022,Wed,11:01:00 AM,0.17,5,L
6/29/2022,Wed,5:41:00 PM,3.15,96,H
6/29/2022,Wed,11:02:00 PM,0.59,18,L
6/30/2022,Thu,5:39:00 AM,3.62,110,H
6/30/2022,Thu,11:40:00 AM,0.17,5,L
6/30/2022,Thu,6:21:00 PM,3.15,96,H
6/30/2022,Thu,11:42:00 PM,0.59,18,L
7/1/2022,Fri,6:19:00 AM,3.61,110,H
7/1/2022,Fri,12:19:00 PM,0.18,5,L
7/1/2022,Fri,7:00:00 PM,3.16,96,H
7/2/2022,Sat,12:23:00 AM,0.6,18,L
7/2/2022,Sat,6:59:00 AM,3.58,109,H
7/2/2022,Sat,12:58:00 PM,0.19,6,L
7/2/2022,Sat,7:39:00 PM,3.17,97,H
7/3/2022,Sun,1:04:00 AM,0.6,18,L
7/3/2022,Sun,7:39:00 AM,3.54,108,H
7/3/2022,Sun,1:37:00 PM,0.22,7,L
7/3/2022,Sun,8:18:00 PM,3.19,97,H
7/4/2022,Mon,1:47:00 AM,0.61,19,L
7/4/2022,Mon,8:21:00 AM,3.49,106,H
7/4/2022,Mon,2:18:00 PM,0.25,8,L
7/4/2022,Mon,8:58:00 PM,3.23,98,H
7/5/2022,Tue,2:32:00 AM,0.59,18,L
7/5/2022,Tue,9:05:00 AM,3.43,105,H
7/5/2022,Tue,3:01:00 PM,0.28,9,L
7/5/2022,Tue,9:41:00 PM,3.29,100,H
7/6/2022,Wed,3:21:00 AM,0.56,17,L
7/6/2022,Wed,9:52:00 AM,3.37,103,H
7/6/2022,Wed,3:46:00 PM,0.31,9,L
7/6/2022,Wed,10:25:00 PM,3.38,103,H
7/7/2022,Thu,4:12:00 AM,0.49,15,L
7/7/2022,Thu,10:43:00 AM,3.32,101,H
7/7/2022,Thu,4:34:00 PM,0.33,10,L
7/7/2022,Thu,11:13:00 PM,3.5,107,H
7/8/2022,Fri,5:06:00 AM,0.39,12,L
7/8/2022,Fri,11:37:00 AM,3.28,100,H
7/8/2022,Fri,5:24:00 PM,0.34,10,L
7/9/2022,Sat,12:02:00 AM,3.63,111,H
7/9/2022,Sat,6:02:00 AM,0.26,8,L
7/9/2022,Sat,12:34:00 PM,3.27,100,H
7/9/2022,Sat,6:17:00 PM,0.33,10,L
7/10/2022,Sun,12:55:00 AM,3.78,115,H
7/10/2022,Sun,7:01:00 AM,0.11,3,L
7/10/2022,Sun,1:33:00 PM,3.29,100,H
7/10/2022,Sun,7:13:00 PM,0.29,9,L
7/11/2022,Mon,1:51:00 AM,3.93,120,H
7/11/2022,Mon,7:59:00 AM,-0.07,-2,L
7/11/2022,Mon,2:33:00 PM,3.36,102,H
7/11/2022,Mon,8:10:00 PM,0.21,6,L
7/12/2022,Tue,2:47:00 AM,4.09,125,H
7/12/2022,Tue,8:57:00 AM,-0.24,-7,L
7/12/2022,Tue,3:31:00 PM,3.45,105,H
7/12/2022,Tue,9:06:00 PM,0.11,3,L
7/13/2022,Wed,3:43:00 AM,4.21,128,H
7/13/2022,Wed,9:52:00 AM,-0.38,-12,L
7/13/2022,Wed,4:28:00 PM,3.54,108,H
7/13/2022,Wed,10:02:00 PM,0.03,1,L
7/14/2022,Thu,4:39:00 AM,4.29,131,H
7/14/2022,Thu,10:46:00 AM,-0.47,-14,L
7/14/2022,Thu,5:24:00 PM,3.62,110,H
7/14/2022,Thu,10:57:00 PM,-0.04,-1,L
7/15/2022,Fri,5:35:00 AM,4.29,131,H
7/15/2022,Fri,11:40:00 AM,-0.49,-15,L
7/15/2022,Fri,6:20:00 PM,3.68,112,H
7/15/2022,Fri,11:52:00 PM,-0.06,-2,L
7/16/2022,Sat,6:32:00 AM,4.24,129,H
7/16/2022,Sat,12:33:00 PM,-0.45,-14,L
7/16/2022,Sat,7:15:00 PM,3.71,113,H
7/17/2022,Sun,12:48:00 AM,-0.03,-1,L
7/17/2022,Sun,7:28:00 AM,4.12,126,H
7/17/2022,Sun,1:24:00 PM,-0.34,-10,L
7/17/2022,Sun,8:09:00 PM,3.72,113,H
7/18/2022,Mon,1:43:00 AM,0.04,1,L
7/18/2022,Mon,8:24:00 AM,3.93,120,H
7/18/2022,Mon,2:16:00 PM,-0.17,-5,L
7/18/2022,Mon,9:02:00 PM,3.69,112,H
7/19/2022,Tue,2:40:00 AM,0.13,4,L
7/19/2022,Tue,9:20:00 AM,3.72,113,H
7/19/2022,Tue,3:09:00 PM,0.02,1,L
7/19/2022,Tue,9:56:00 PM,3.63,111,H
7/20/2022,Wed,3:39:00 AM,0.23,7,L
7/20/2022,Wed,10:19:00 AM,3.5,107,H
7/20/2022,Wed,4:03:00 PM,0.22,7,L
7/20/2022,Wed,10:50:00 PM,3.57,109,H
7/21/2022,Thu,4:39:00 AM,0.32,10,L
7/21/2022,Thu,11:18:00 AM,3.3,101,H
7/21/2022,Thu,4:57:00 PM,0.41,12,L
7/21/2022,Thu,11:44:00 PM,3.52,107,H
7/22/2022,Fri,5:39:00 AM,0.38,12,L
7/22/2022,Fri,12:18:00 PM,3.14,96,H
7/22/2022,Fri,5:51:00 PM,0.56,17,L
7/23/2022,Sat,12:38:00 AM,3.47,106,H
7/23/2022,Sat,6:38:00 AM,0.41,12,L
7/23/2022,Sat,1:17:00 PM,3.04,93,H
7/23/2022,Sat,6:45:00 PM,0.66,20,L
7/24/2022,Sun,1:32:00 AM,3.45,105,H
7/24/2022,Sun,7:36:00 AM,0.41,12,L
7/24/2022,Sun,2:15:00 PM,3.01,92,H
7/24/2022,Sun,7:38:00 PM,0.71,22,L
7/25/2022,Mon,2:24:00 AM,3.46,105,H
7/25/2022,Mon,8:30:00 AM,0.37,11,L
7/25/2022,Mon,3:07:00 PM,3.02,92,H
7/25/2022,Mon,8:28:00 PM,0.7,21,L
7/26/2022,Tue,3:12:00 AM,3.5,107,H
7/26/2022,Tue,9:16:00 AM,0.32,10,L
7/26/2022,Tue,3:53:00 PM,3.05,93,H
7/26/2022,Tue,9:14:00 PM,0.66,20,L
7/27/2022,Wed,3:55:00 AM,3.55,108,H
7/27/2022,Wed,9:58:00 AM,0.26,8,L
7/27/2022,Wed,4:35:00 PM,3.1,94,H
7/27/2022,Wed,9:56:00 PM,0.6,18,L
7/28/2022,Thu,4:37:00 AM,3.59,109,H
7/28/2022,Thu,10:37:00 AM,0.21,6,L
7/28/2022,Thu,5:15:00 PM,3.15,96,H
7/28/2022,Thu,10:37:00 PM,0.55,17,L
7/29/2022,Fri,5:16:00 AM,3.62,110,H
7/29/2022,Fri,11:15:00 AM,0.17,5,L
7/29/2022,Fri,5:54:00 PM,3.2,98,H
7/29/2022,Fri,11:18:00 PM,0.5,15,L
7/30/2022,Sat,5:56:00 AM,3.63,111,H
7/30/2022,Sat,11:52:00 AM,0.14,4,L
7/30/2022,Sat,6:32:00 PM,3.25,99,H
7/30/2022,Sat,11:58:00 PM,0.46,14,L
7/31/2022,Sun,6:35:00 AM,3.63,111,H
7/31/2022,Sun,12:29:00 PM,0.12,4,L
7/31/2022,Sun,7:08:00 PM,3.31,101,H
8/1/2022,Mon,12:39:00 AM,0.43,13,L
8/1/2022,Mon,7:13:00 AM,3.6,110,H
8/1/2022,Mon,1:07:00 PM,0.13,4,L
8/1/2022,Mon,7:45:00 PM,3.36,102,H
8/2/2022,Tue,1:20:00 AM,0.4,12,L
8/2/2022,Tue,7:53:00 AM,3.56,109,H
8/2/2022,Tue,1:45:00 PM,0.16,5,L
8/2/2022,Tue,8:22:00 PM,3.43,105,H
8/3/2022,Wed,2:03:00 AM,0.36,11,L
8/3/2022,Wed,8:36:00 AM,3.49,106,H
8/3/2022,Wed,2:26:00 PM,0.2,6,L
8/3/2022,Wed,9:03:00 PM,3.49,106,H
8/4/2022,Thu,2:51:00 AM,0.34,10,L
8/4/2022,Thu,9:22:00 AM,3.4,104,H
8/4/2022,Thu,3:11:00 PM,0.26,8,L
8/4/2022,Thu,9:47:00 PM,3.56,109,H
8/5/2022,Fri,3:42:00 AM,0.3,9,L
8/5/2022,Fri,10:13:00 AM,3.31,101,H
8/5/2022,Fri,3:59:00 PM,0.32,10,L
8/5/2022,Fri,10:37:00 PM,3.63,111,H
8/6/2022,Sat,4:37:00 AM,0.26,8,L
8/6/2022,Sat,11:09:00 AM,3.24,99,H
8/6/2022,Sat,4:52:00 PM,0.37,11,L
8/6/2022,Sat,11:30:00 PM,3.7,113,H
8/7/2022,Sun,5:36:00 AM,0.2,6,L
8/7/2022,Sun,12:08:00 PM,3.2,98,H
8/7/2022,Sun,5:49:00 PM,0.38,12,L
8/8/2022,Mon,12:28:00 AM,3.78,115,H
8/8/2022,Mon,6:37:00 AM,0.11,3,L
8/8/2022,Mon,1:11:00 PM,3.2,98,H
8/8/2022,Mon,6:49:00 PM,0.35,11,L
8/9/2022,Tue,1:29:00 AM,3.88,118,H
8/9/2022,Tue,7:39:00 AM,-0.02,-1,L
8/9/2022,Tue,2:15:00 PM,3.28,100,H
8/9/2022,Tue,7:51:00 PM,0.27,8,L
8/10/2022,Wed,2:30:00 AM,4,122,H
8/10/2022,Wed,8:39:00 AM,-0.16,-5,L
8/10/2022,Wed,3:16:00 PM,3.4,104,H
8/10/2022,Wed,8:51:00 PM,0.14,4,L
8/11/2022,Thu,3:30:00 AM,4.12,126,H
8/11/2022,Thu,9:36:00 AM,-0.3,-9,L
8/11/2022,Thu,4:13:00 PM,3.54,108,H
8/11/2022,Thu,9:48:00 PM,0.01,0,L
8/12/2022,Fri,4:27:00 AM,4.19,128,H
8/12/2022,Fri,10:30:00 AM,-0.39,-12,L
8/12/2022,Fri,5:08:00 PM,3.67,112,H
8/12/2022,Fri,10:43:00 PM,-0.09,-3,L
8/13/2022,Sat,5:22:00 AM,4.2,128,H
8/13/2022,Sat,11:21:00 AM,-0.41,-12,L
8/13/2022,Sat,6:01:00 PM,3.76,115,H
8/13/2022,Sat,11:37:00 PM,-0.14,-4,L
8/14/2022,Sun,6:17:00 AM,4.14,126,H
8/14/2022,Sun,12:11:00 PM,-0.37,-11,L
8/14/2022,Sun,6:52:00 PM,3.81,116,H
8/15/2022,Mon,12:29:00 AM,-0.13,-4,L
8/15/2022,Mon,7:10:00 AM,4.02,123,H
8/15/2022,Mon,12:59:00 PM,-0.24,-7,L
8/15/2022,Mon,7:41:00 PM,3.8,116,H
8/16/2022,Tue,1:22:00 AM,-0.06,-2,L
8/16/2022,Tue,8:02:00 AM,3.83,117,H
8/16/2022,Tue,1:47:00 PM,-0.06,-2,L
8/16/2022,Tue,8:30:00 PM,3.74,114,H
8/17/2022,Wed,2:14:00 AM,0.05,2,L
8/17/2022,Wed,8:54:00 AM,3.61,110,H
8/17/2022,Wed,2:36:00 PM,0.15,5,L
8/17/2022,Wed,9:19:00 PM,3.65,111,H
8/18/2022,Thu,3:09:00 AM,0.19,6,L
8/18/2022,Thu,9:48:00 AM,3.38,103,H
8/18/2022,Thu,3:27:00 PM,0.38,12,L
8/18/2022,Thu,10:10:00 PM,3.53,108,H
8/19/2022,Fri,4:05:00 AM,0.33,10,L
8/19/2022,Fri,10:45:00 AM,3.17,97,H
8/19/2022,Fri,4:19:00 PM,0.57,17,L
8/19/2022,Fri,11:03:00 PM,3.43,105,H
8/20/2022,Sat,5:03:00 AM,0.44,13,L
8/20/2022,Sat,11:43:00 AM,3.02,92,H
8/20/2022,Sat,5:13:00 PM,0.71,22,L
8/20/2022,Sat,11:58:00 PM,3.35,102,H
8/21/2022,Sun,6:02:00 AM,0.51,16,L
8/21/2022,Sun,12:42:00 PM,2.93,89,H
8/21/2022,Sun,6:08:00 PM,0.8,24,L
8/22/2022,Mon,12:55:00 AM,3.32,101,H
8/22/2022,Mon,7:01:00 AM,0.52,16,L
8/22/2022,Mon,1:42:00 PM,2.91,89,H
8/22/2022,Mon,7:04:00 PM,0.81,25,L
8/23/2022,Tue,1:51:00 AM,3.34,102,H
8/23/2022,Tue,7:57:00 AM,0.48,15,L
8/23/2022,Tue,2:36:00 PM,2.96,90,H
8/23/2022,Tue,7:58:00 PM,0.76,23,L
8/24/2022,Wed,2:43:00 AM,3.41,104,H
8/24/2022,Wed,8:46:00 AM,0.4,12,L
8/24/2022,Wed,3:24:00 PM,3.04,93,H
8/24/2022,Wed,8:46:00 PM,0.66,20,L
8/25/2022,Thu,3:29:00 AM,3.5,107,H
8/25/2022,Thu,9:28:00 AM,0.31,9,L
8/25/2022,Thu,4:06:00 PM,3.14,96,H
8/25/2022,Thu,9:30:00 PM,0.55,17,L
8/26/2022,Fri,4:11:00 AM,3.58,109,H
8/26/2022,Fri,10:07:00 AM,0.22,7,L
8/26/2022,Fri,4:44:00 PM,3.24,99,H
8/26/2022,Fri,10:11:00 PM,0.45,14,L
8/27/2022,Sat,4:50:00 AM,3.63,111,H
8/27/2022,Sat,10:43:00 AM,0.15,5,L
8/27/2022,Sat,5:21:00 PM,3.34,102,H
8/27/2022,Sat,10:51:00 PM,0.35,11,L
8/28/2022,Sun,5:29:00 AM,3.67,112,H
8/28/2022,Sun,11:20:00 AM,0.1,3,L
8/28/2022,Sun,5:57:00 PM,3.43,105,H
8/28/2022,Sun,11:31:00 PM,0.26,8,L
8/29/2022,Mon,6:07:00 AM,3.67,112,H
8/29/2022,Mon,11:57:00 AM,0.07,2,L
8/29/2022,Mon,6:33:00 PM,3.51,107,H
8/30/2022,Tue,12:12:00 AM,0.2,6,L
8/30/2022,Tue,6:46:00 AM,3.65,111,H
8/30/2022,Tue,12:34:00 PM,0.08,2,L
8/30/2022,Tue,7:09:00 PM,3.59,109,H
8/31/2022,Wed,12:53:00 AM,0.15,5,L
8/31/2022,Wed,7:27:00 AM,3.6,110,H
8/31/2022,Wed,1:13:00 PM,0.12,4,L
8/31/2022,Wed,7:47:00 PM,3.65,111,H
9/1/2022,Thu,1:37:00 AM,0.12,4,L
9/1/2022,Thu,8:10:00 AM,3.51,107,H
9/1/2022,Thu,1:54:00 PM,0.19,6,L
9/1/2022,Thu,8:29:00 PM,3.69,112,H
9/2/2022,Fri,2:24:00 AM,0.13,4,L
9/2/2022,Fri,8:57:00 AM,3.41,104,H
9/2/2022,Fri,2:40:00 PM,0.28,9,L
9/2/2022,Fri,9:15:00 PM,3.71,113,H
9/3/2022,Sat,3:17:00 AM,0.15,5,L
9/3/2022,Sat,9:50:00 AM,3.29,100,H
9/3/2022,Sat,3:32:00 PM,0.37,11,L
9/3/2022,Sat,10:08:00 PM,3.71,113,H
9/4/2022,Sun,4:15:00 AM,0.18,5,L
9/4/2022,Sun,10:48:00 AM,3.19,97,H
9/4/2022,Sun,4:29:00 PM,0.44,13,L
9/4/2022,Sun,11:06:00 PM,3.71,113,H
9/5/2022,Mon,5:16:00 AM,0.18,5,L
9/5/2022,Mon,11:52:00 AM,3.15,96,H
9/5/2022,Mon,5:30:00 PM,0.46,14,L
9/6/2022,Tue,12:09:00 AM,3.73,114,H
9/6/2022,Tue,6:20:00 AM,0.14,4,L
9/6/2022,Tue,12:58:00 PM,3.17,97,H
9/6/2022,Tue,6:34:00 PM,0.42,13,L
9/7/2022,Wed,1:15:00 AM,3.79,116,H
9/7/2022,Wed,7:24:00 AM,0.05,2,L
9/7/2022,Wed,2:04:00 PM,3.28,100,H
9/7/2022,Wed,7:38:00 PM,0.31,9,L
9/8/2022,Thu,2:20:00 AM,3.88,118,H
9/8/2022,Thu,8:24:00 AM,-0.08,-2,L
9/8/2022,Thu,3:05:00 PM,3.45,105,H
9/8/2022,Thu,8:39:00 PM,0.15,5,L
9/9/2022,Fri,3:20:00 AM,3.99,122,H
9/9/2022,Fri,9:20:00 AM,-0.2,-6,L
9/9/2022,Fri,3:59:00 PM,3.63,111,H
9/9/2022,Fri,9:36:00 PM,-0.02,-1,L
9/10/2022,Sat,4:16:00 AM,4.05,123,H
9/10/2022,Sat,10:11:00 AM,-0.27,-8,L
9/10/2022,Sat,4:50:00 PM,3.77,115,H
9/10/2022,Sat,10:29:00 PM,-0.14,-4,L
9/11/2022,Sun,5:08:00 AM,4.05,123,H
9/11/2022,Sun,10:59:00 AM,-0.27,-8,L
9/11/2022,Sun,5:38:00 PM,3.86,118,H
9/11/2022,Sun,11:19:00 PM,-0.2,-6,L
9/12/2022,Mon,5:59:00 AM,3.98,121,H
9/12/2022,Mon,11:46:00 AM,-0.2,-6,L
9/12/2022,Mon,6:25:00 PM,3.88,118,H
9/13/2022,Tue,12:09:00 AM,-0.18,-5,L
