"Plot Title: Carolina September 2021"
"#","Date Time, GMT-04:00","High Range, μS/cm (LGR S/N: 20200318, SEN S/N: 20200318)","Temp, °F (LGR S/N: 20200318, SEN S/N: 20200318)","Coupler Detached (LGR S/N: 20200318)","Coupler Attached (LGR S/N: 20200318)","Host Connected (LGR S/N: 20200318)","Stopped (LGR S/N: 20200318)","End Of File (LGR S/N: 20200318)"
440,10/07/21 12:36:39 PM,24253.8,68.50,,,,,
441,10/07/21 01:06:39 PM,24209.3,68.54,,,,,
442,10/07/21 01:36:39 PM,24278.7,68.54,,,,,
443,10/07/21 02:06:39 PM,24245.6,69.04,,,,,
444,10/07/21 02:36:39 PM,24267.1,69.39,,,,,
445,10/07/21 03:06:39 PM,24368.4,69.55,,,,,
446,10/07/21 03:36:39 PM,24338.4,69.51,,,,,
447,10/07/21 04:06:39 PM,24355.1,69.66,,,,,
448,10/07/21 04:36:39 PM,24313.5,69.76,,,,,
449,10/07/21 05:06:39 PM,24338.4,69.80,,,,,
450,10/07/21 05:36:39 PM,24316.8,69.75,,,,,
451,10/07/21 06:06:39 PM,24253.8,69.51,,,,,
452,10/07/21 06:36:39 PM,24260.5,69.40,,,,,
453,10/07/21 07:06:39 PM,24234.0,69.53,,,,,
454,10/07/21 07:36:39 PM,24229.1,69.51,,,,,
455,10/07/21 08:06:39 PM,24204.3,69.42,,,,,
456,10/07/21 08:36:39 PM,24262.1,69.39,,,,,
457,10/07/21 09:06:39 PM,24338.4,69.40,,,,,
458,10/07/21 09:36:39 PM,24360.1,69.37,,,,,
459,10/07/21 10:06:39 PM,24415.2,69.37,,,,,
460,10/07/21 10:36:39 PM,24386.8,69.28,,,,,
461,10/07/21 11:06:39 PM,24426.9,69.31,,,,,
462,10/07/21 11:36:39 PM,24391.8,69.28,,,,,
463,10/08/21 12:06:39 AM,24418.5,69.31,,,,,
464,10/08/21 12:36:39 AM,24386.8,69.28,,,,,
465,10/08/21 01:06:39 AM,24385.1,68.90,,,,,
466,10/08/21 01:36:39 AM,24400.1,68.97,,,,,
467,10/08/21 02:06:39 AM,24445.3,69.10,,,,,
468,10/08/21 02:36:39 AM,24440.3,69.04,,,,,
469,10/08/21 03:06:39 AM,24411.8,68.99,,,,,
470,10/08/21 03:36:39 AM,24326.8,68.54,,,,,
471,10/08/21 04:06:39 AM,24146.8,67.87,,,,,
472,10/08/21 04:36:39 AM,24143.6,68.02,,,,,
473,10/08/21 05:06:39 AM,24107.5,67.93,,,,,
474,10/08/21 05:36:39 AM,24084.7,67.95,,,,,
475,10/08/21 06:06:39 AM,24074.9,67.84,,,,,
476,10/08/21 06:36:39 AM,24014.7,67.80,,,,,
477,10/08/21 07:06:39 AM,24087.9,67.96,,,,,
478,10/08/21 07:36:39 AM,24063.5,67.86,,,,,
479,10/08/21 08:06:39 AM,24143.6,68.32,,,,,
480,10/08/21 08:36:39 AM,24206.0,68.47,,,,,
481,10/08/21 09:06:39 AM,24260.5,68.52,,,,,
482,10/08/21 09:36:39 AM,24277.0,68.54,,,,,
483,10/08/21 10:06:39 AM,24214.2,68.49,,,,,
484,10/08/21 10:36:39 AM,24315.1,68.86,,,,,
485,10/08/21 11:06:39 AM,24277.0,68.70,,,,,
486,10/08/21 11:36:39 AM,24101.0,68.54,,,,,
487,10/08/21 12:06:39 PM,24168.2,68.74,,,,,
488,10/08/21 12:36:39 PM,24164.9,68.77,,,,,
489,10/08/21 01:06:39 PM,24194.5,68.99,,,,,
490,10/08/21 01:36:39 PM,24197.8,69.40,,,,,
491,10/08/21 02:06:39 PM,24243.9,69.64,,,,,
492,10/08/21 02:36:39 PM,24242.3,69.78,,,,,
493,10/08/21 03:06:39 PM,24242.3,70.03,,,,,
494,10/08/21 03:36:39 PM,24267.1,70.07,,,,,
495,10/08/21 04:06:39 PM,24222.5,70.18,,,,,
496,10/08/21 04:36:39 PM,24207.6,70.20,,,,,
497,10/08/21 05:06:39 PM,23956.4,69.28,,,,,
498,10/08/21 05:36:39 PM,23705.0,69.04,,,,,
499,10/08/21 06:06:39 PM,23980.6,69.55,,,,,
500,10/08/21 06:36:39 PM,23916.0,69.39,,,,,
501,10/08/21 07:06:39 PM,24009.8,69.53,,,,,
502,10/08/21 07:36:39 PM,24000.1,69.55,,,,,
503,10/08/21 08:06:39 PM,24091.2,69.57,,,,,
504,10/08/21 08:36:39 PM,24004.9,69.48,,,,,
505,10/08/21 09:06:39 PM,24130.4,69.60,,,,,
506,10/08/21 09:36:39 PM,24042.3,69.40,,,,,
507,10/08/21 10:06:39 PM,24110.8,69.40,,,,,
508,10/08/21 10:36:39 PM,24009.8,69.21,,,,,
509,10/08/21 11:06:39 PM,24156.7,69.35,,,,,
510,10/08/21 11:36:39 PM,24173.1,69.30,,,,,
511,10/09/21 12:06:39 AM,24232.4,69.35,,,,,
512,10/09/21 12:36:39 AM,24173.1,69.22,,,,,
513,10/09/21 01:06:39 AM,23941.8,68.83,,,,,
514,10/09/21 01:36:39 AM,24040.7,68.86,,,,,
515,10/09/21 02:06:39 AM,23975.8,68.67,,,,,
516,10/09/21 02:36:39 AM,24073.2,68.70,,,,,
517,10/09/21 03:06:39 AM,24032.5,68.43,,,,,
518,10/09/21 03:36:39 AM,23864.6,67.96,,,,,
519,10/09/21 04:06:39 AM,23859.7,67.77,,,,,
520,10/09/21 04:36:39 AM,23652.8,67.21,,,,,
521,10/09/21 05:06:39 AM,23779.7,67.50,,,,,
522,10/09/21 05:36:39 AM,23591.3,66.90,,,,,
523,10/09/21 06:06:39 AM,23695.5,67.28,,,,,
524,10/09/21 06:36:39 AM,23613.3,66.97,,,,,
525,10/09/21 07:06:39 AM,23522.3,66.76,,,,,
526,10/09/21 07:36:39 AM,23509.8,66.72,,,,,
527,10/09/21 08:06:39 AM,23563.0,66.83,,,,,
528,10/09/21 08:36:39 AM,23794.1,67.69,,,,,
529,10/09/21 09:06:39 AM,23530.1,66.90,,,,,
530,10/09/21 09:36:39 AM,23585.0,67.05,,,,,
531,10/09/21 10:06:39 AM,23736.8,67.60,,,,,
532,10/09/21 10:36:39 AM,23789.3,67.93,,,,,
533,10/09/21 11:06:39 AM,23895.1,68.05,,,,,
534,10/09/21 11:36:39 AM,23762.2,67.84,,,,,
535,10/09/21 12:06:39 PM,23730.4,67.75,,,,,
536,10/09/21 12:36:39 PM,23622.8,67.10,,,,,
537,10/09/21 01:06:39 PM,23959.6,68.07,,,,,
538,10/09/21 01:36:39 PM,24060.2,68.27,,,,,
539,10/09/21 02:06:39 PM,23982.2,68.20,,,,,
540,10/09/21 02:36:39 PM,23970.9,68.14,,,,,
541,10/09/21 03:06:39 PM,23925.7,68.13,,,,,
542,10/09/21 03:36:39 PM,23945.1,68.14,,,,,
543,10/09/21 04:06:39 PM,23985.5,68.18,,,,,
544,10/09/21 04:36:39 PM,23924.1,67.98,,,,,
545,10/09/21 05:06:39 PM,23895.1,68.00,,,,,
546,10/09/21 05:36:39 PM,23846.9,67.86,,,,,
547,10/09/21 06:06:39 PM,23752.7,67.57,,,,,
548,10/09/21 06:36:39 PM,23924.1,67.96,,,,,
549,10/09/21 07:06:39 PM,23751.1,67.46,,,,,
550,10/09/21 07:36:39 PM,23762.2,67.53,,,,,
551,10/09/21 08:06:39 PM,23724.0,67.35,,,,,
552,10/09/21 08:36:39 PM,23773.4,67.53,,,,,
553,10/09/21 09:06:39 PM,23790.9,67.60,,,,,
554,10/09/21 09:36:39 PM,23911.2,67.86,,,,,
555,10/09/21 10:06:39 PM,23912.8,67.71,,,,,
556,10/09/21 10:36:39 PM,23992.0,67.86,,,,,
557,10/09/21 11:06:39 PM,23877.4,67.55,,,,,
558,10/09/21 11:36:39 PM,23966.1,67.77,,,,,
559,10/10/21 12:06:39 AM,24055.3,67.87,,,,,
560,10/10/21 12:36:39 AM,24050.4,67.77,,,,,
561,10/10/21 01:06:39 AM,24092.8,67.84,,,,,
562,10/10/21 01:36:39 AM,24068.4,67.77,,,,,
563,10/10/21 02:06:39 AM,23964.4,67.41,,,,,
564,10/10/21 02:36:39 AM,23990.3,67.42,,,,,
565,10/10/21 03:06:39 AM,23949.9,67.19,,,,,
566,10/10/21 03:36:39 AM,24009.8,67.24,,,,,
567,10/10/21 04:06:39 AM,24013.1,67.23,,,,,
568,10/10/21 04:36:39 AM,23988.7,67.08,,,,,
569,10/10/21 05:06:39 AM,23867.8,66.51,,,,,
570,10/10/21 05:36:39 AM,23725.6,65.88,,,,,
571,10/10/21 06:06:39 AM,23720.9,65.88,,,,,
572,10/10/21 06:36:39 AM,23803.7,66.25,,,,,
573,10/10/21 07:06:39 AM,23693.9,65.82,,,,,
574,10/10/21 07:36:39 AM,23632.2,65.57,,,,,
575,10/10/21 08:06:39 AM,23728.8,65.98,,,,,
576,10/10/21 08:36:39 AM,23778.2,66.07,,,,,
577,10/10/21 09:06:39 AM,23662.2,65.86,,,,,
578,10/10/21 09:36:39 AM,23743.1,66.06,,,,,
579,10/10/21 10:06:39 AM,23775.0,66.29,,,,,
580,10/10/21 10:36:39 AM,23935.4,66.79,,,,,
581,10/10/21 11:06:39 AM,23877.4,66.65,,,,,
582,10/10/21 11:36:39 AM,23819.7,66.56,,,,,
583,10/10/21 12:06:39 PM,24003.3,67.05,,,,,
584,10/10/21 12:36:39 PM,23891.9,66.92,,,,,
585,10/10/21 01:06:39 PM,23798.9,66.65,,,,,
586,10/10/21 01:36:39 PM,23919.2,67.10,,,,,
587,10/10/21 02:06:39 PM,23977.4,67.17,,,,,
588,10/10/21 02:36:39 PM,23893.5,67.03,,,,,
589,10/10/21 03:06:39 PM,23959.6,67.03,,,,,
590,10/10/21 03:36:39 PM,23879.0,66.81,,,,,
591,10/10/21 04:06:39 PM,23992.0,67.06,,,,,
592,10/10/21 04:36:39 PM,23982.2,66.90,,,,,
593,10/10/21 05:06:39 PM,23859.7,66.67,,,,,
594,10/10/21 05:36:39 PM,23838.9,66.83,,,,,
595,10/10/21 06:06:39 PM,23982.2,67.06,,,,,
596,10/10/21 06:36:39 PM,23687.6,66.51,,,,,
597,10/10/21 07:06:39 PM,23901.5,66.76,,,,,
598,10/10/21 07:36:39 PM,23810.1,66.47,,,,,
599,10/10/21 08:06:39 PM,23779.7,66.31,,,,,
600,10/10/21 08:36:39 PM,23754.3,66.33,,,,,
601,10/10/21 09:06:39 PM,23787.7,66.33,,,,,
602,10/10/21 09:36:39 PM,23816.5,66.34,,,,,
603,10/10/21 10:06:39 PM,23861.3,66.51,,,,,
604,10/10/21 10:36:39 PM,23846.9,66.47,,,,,
605,10/10/21 11:06:39 PM,23845.3,66.45,,,,,
606,10/10/21 11:36:39 PM,23869.4,66.43,,,,,
607,10/11/21 12:06:39 AM,23899.9,66.45,,,,,
608,10/11/21 12:36:39 AM,23980.6,66.58,,,,,
609,10/11/21 01:06:39 AM,23995.2,66.54,,,,,
610,10/11/21 01:36:39 AM,24042.3,66.60,,,,,
611,10/11/21 02:06:39 AM,23751.1,65.75,,,,,
612,10/11/21 02:36:39 AM,23760.6,65.75,,,,,
613,10/11/21 03:06:39 AM,23830.9,65.79,,,,,
614,10/11/21 03:36:39 AM,23885.4,65.95,,,,,
615,10/11/21 04:06:39 AM,23850.1,65.82,,,,,
616,10/11/21 04:36:39 AM,23711.3,65.53,,,,,
617,10/11/21 05:06:39 AM,23563.0,65.05,,,,,
618,10/11/21 05:36:39 AM,23450.5,64.65,,,,,
619,10/11/21 06:06:39 AM,23385.3,64.35,,,,,
620,10/11/21 06:36:39 AM,23569.3,64.90,,,,,
621,10/11/21 07:06:39 AM,23621.2,65.01,,,,,
622,10/11/21 07:36:39 AM,23633.8,65.14,,,,,
623,10/11/21 08:06:39 AM,23509.8,64.85,,,,,
624,10/11/21 08:36:39 AM,23396.1,64.45,,,,,
625,10/11/21 09:06:39 AM,23377.5,64.51,,,,,
626,10/11/21 09:36:39 AM,23497.3,64.80,,,,,
627,10/11/21 10:06:39 AM,23545.8,65.39,,,,,
628,10/11/21 10:36:39 AM,23594.4,65.57,,,,,
629,10/11/21 11:06:39 AM,23556.7,65.66,,,,,
630,10/11/21 11:36:39 AM,23484.8,65.64,,,,,
631,10/11/21 12:06:39 PM,23517.6,65.75,,,,,
632,10/11/21 12:36:39 PM,23613.3,66.11,,,,,
633,10/11/21 01:06:39 PM,23698.7,66.31,,,,,
634,10/11/21 01:36:39 PM,23703.4,66.52,,,,,
635,10/11/21 02:06:39 PM,23738.3,66.94,,,,,
636,10/11/21 02:36:39 PM,23775.0,67.33,,,,,
637,10/11/21 03:06:39 PM,23763.8,67.44,,,,,
638,10/11/21 03:36:39 PM,23792.5,67.44,,,,,
639,10/11/21 04:06:39 PM,23834.1,67.46,,,,,
640,10/11/21 04:36:39 PM,23779.7,67.66,,,,,
641,10/11/21 05:06:39 PM,23733.6,67.86,,,,,
642,10/11/21 05:36:39 PM,23751.1,67.84,,,,,
643,10/11/21 06:06:39 PM,23771.8,67.73,,,,,
644,10/11/21 06:36:39 PM,23703.4,67.69,,,,,
645,10/11/21 07:06:39 PM,23806.9,67.66,,,,,
646,10/11/21 07:36:39 PM,23768.6,67.60,,,,,
647,10/11/21 08:06:39 PM,23840.5,67.53,,,,,
648,10/11/21 08:36:39 PM,23811.7,67.48,,,,,
649,10/11/21 09:06:39 PM,23794.1,67.41,,,,,
650,10/11/21 09:36:39 PM,23858.1,67.44,,,,,
651,10/11/21 10:06:39 PM,23665.4,67.24,,,,,
652,10/11/21 10:36:39 PM,23861.3,67.37,,,,,
653,10/11/21 11:06:39 PM,23949.9,67.50,,,,,
654,10/11/21 11:36:39 PM,23959.6,67.46,,,,,
655,10/12/21 12:06:39 AM,24011.4,67.55,,,,,
656,10/12/21 12:36:39 AM,23983.9,67.46,,,,,
657,10/12/21 01:06:39 AM,24024.4,67.44,,,,,
658,10/12/21 01:36:39 AM,24030.9,67.46,,,,,
659,10/12/21 02:06:39 AM,24045.6,67.42,,,,,
660,10/12/21 02:36:39 AM,24057.0,67.23,,,,,
661,10/12/21 03:06:39 AM,23982.2,67.19,,,,,
662,10/12/21 03:36:39 AM,24057.0,67.24,,,,,
663,10/12/21 04:06:39 AM,23819.7,66.99,,,,,
664,10/12/21 04:36:39 AM,23853.3,66.99,,,,,
665,10/12/21 05:06:39 AM,23961.2,66.96,,,,,
666,10/12/21 05:36:39 AM,23678.1,66.42,,,,,
667,10/12/21 06:06:39 AM,23495.7,65.89,,,,,
668,10/12/21 06:36:39 AM,23594.4,65.88,,,,,
669,10/12/21 07:06:39 AM,23786.1,66.33,,,,,
670,10/12/21 07:36:39 AM,23789.3,66.33,,,,,
671,10/12/21 08:06:39 AM,23776.6,66.31,,,,,
672,10/12/21 08:36:39 AM,23743.1,66.13,,,,,
673,10/12/21 09:06:39 AM,23534.8,65.57,,,,,
674,10/12/21 09:36:39 AM,23436.5,65.35,,,,,
675,10/12/21 10:06:39 AM,23523.8,65.53,,,,,
676,10/12/21 10:36:39 AM,23640.1,65.89,,,,,
677,10/12/21 11:06:39 AM,23682.8,66.11,,,,,
678,10/12/21 11:36:39 AM,23814.9,66.79,,,,,
679,10/12/21 12:06:39 PM,23888.7,66.81,,,,,
680,10/12/21 12:36:39 PM,23909.6,66.92,,,,,
681,10/12/21 01:06:39 PM,23966.1,67.17,,,,,
682,10/12/21 01:36:39 PM,24024.4,67.37,,,,,
683,10/12/21 02:06:39 PM,23959.6,67.57,,,,,
684,10/12/21 02:36:39 PM,24061.8,67.75,,,,,
685,10/12/21 03:06:39 PM,24133.7,67.84,,,,,
686,10/12/21 03:36:39 PM,24086.3,68.07,,,,,
687,10/12/21 04:06:39 PM,24101.0,68.22,,,,,
688,10/12/21 04:36:39 PM,24114.1,68.13,,,,,
689,10/12/21 05:06:39 PM,24117.3,68.20,,,,,
690,10/12/21 05:36:39 PM,24123.9,68.22,,,,,
691,10/12/21 06:06:39 PM,24097.7,68.20,,,,,
692,10/12/21 06:36:39 PM,24071.6,68.14,,,,,
693,10/12/21 07:06:39 PM,24065.1,68.18,,,,,
694,10/12/21 07:36:39 PM,24081.4,68.20,,,,,
695,10/12/21 08:06:39 PM,24107.5,68.18,,,,,
696,10/12/21 08:36:39 PM,24065.1,68.02,,,,,
697,10/12/21 09:06:39 PM,24086.3,68.02,,,,,
698,10/12/21 09:36:39 PM,24032.5,67.93,,,,,
699,10/12/21 10:06:39 PM,23974.2,67.93,,,,,
700,10/12/21 10:36:39 PM,23937.0,67.82,,,,,
701,10/12/21 11:06:39 PM,23962.8,67.69,,,,,
702,10/12/21 11:36:39 PM,23974.2,67.73,,,,,
703,10/13/21 12:06:39 AM,23943.4,67.75,,,,,
704,10/13/21 12:36:39 AM,23954.7,67.75,,,,,
705,10/13/21 01:06:39 AM,23988.7,67.75,,,,,
706,10/13/21 01:36:39 AM,24001.7,67.77,,,,,
707,10/13/21 02:06:39 AM,24040.7,67.82,,,,,
708,10/13/21 02:36:39 AM,24050.4,67.75,,,,,
709,10/13/21 03:06:39 AM,24078.1,67.75,,,,,
710,10/13/21 03:36:39 AM,24073.2,67.77,,,,,
711,10/13/21 04:06:39 AM,24114.1,67.77,,,,,
712,10/13/21 04:36:39 AM,24040.7,67.60,,,,,
713,10/13/21 05:06:39 AM,24071.6,67.66,,,,,
714,10/13/21 05:36:39 AM,24078.1,67.60,,,,,
715,10/13/21 06:06:39 AM,24078.1,67.59,,,,,
716,10/13/21 06:36:39 AM,23993.6,66.79,,,,,
717,10/13/21 07:06:39 AM,24021.2,67.03,,,,,
718,10/13/21 07:36:39 AM,23995.2,66.88,,,,,
719,10/13/21 08:06:39 AM,23969.3,66.72,,,,,
720,10/13/21 08:36:39 AM,23959.6,66.76,,,,,
721,10/13/21 09:06:39 AM,23898.3,66.27,,,,,
722,10/13/21 09:36:39 AM,23789.3,65.95,,,,,
723,10/13/21 10:06:39 AM,23858.1,66.27,,,,,
724,10/13/21 10:36:39 AM,23914.4,66.56,,,,,
725,10/13/21 11:06:39 AM,23893.5,66.51,,,,,
726,10/13/21 11:36:39 AM,23883.8,66.63,,,,,
727,10/13/21 12:06:39 PM,23945.1,67.06,,,,,
728,10/13/21 12:36:39 PM,24029.3,67.82,,,,,
729,10/13/21 01:06:39 PM,24040.7,67.71,,,,,
730,10/13/21 01:36:39 PM,24048.8,68.14,,,,,
731,10/13/21 02:06:39 PM,24141.9,68.45,,,,,
732,10/13/21 02:36:39 PM,24199.4,68.72,,,,,
733,10/13/21 03:06:39 PM,24209.3,68.67,,,,,
734,10/13/21 03:36:39 PM,24224.1,68.74,,,,,
735,10/13/21 04:06:39 PM,24272.0,68.79,,,,,
736,10/13/21 04:36:39 PM,24313.5,68.86,,,,,
737,10/13/21 05:06:39 PM,24295.2,68.86,,,,,
738,10/13/21 05:36:39 PM,24298.6,68.86,,,,,
739,10/13/21 06:06:39 PM,24219.2,68.72,,,,,
740,10/13/21 06:36:39 PM,24181.3,68.49,,,,,
741,10/13/21 07:06:39 PM,24160.0,68.13,,,,,
742,10/13/21 07:36:39 PM,24191.2,68.22,,,,,
743,10/13/21 08:06:39 PM,24184.6,68.09,,,,,
744,10/13/21 08:36:39 PM,24156.7,67.86,,,,,
745,10/13/21 09:06:39 PM,24132.1,67.87,,,,,
746,10/13/21 09:36:39 PM,24181.3,68.05,,,,,
747,10/13/21 10:06:39 PM,24156.7,67.95,,,,,
748,10/13/21 10:36:39 PM,24097.7,67.71,,,,,
749,10/13/21 11:06:39 PM,24094.5,67.71,,,,,
750,10/13/21 11:36:39 PM,24102.6,67.77,,,,,
751,10/14/21 12:06:39 AM,24084.7,67.84,,,,,
752,10/14/21 12:36:39 AM,24107.5,67.96,,,,,
753,10/14/21 01:06:39 AM,24081.4,67.82,,,,,
754,10/14/21 01:36:39 AM,24042.3,68.02,,,,,
755,10/14/21 02:06:39 AM,24017.9,67.71,,,,,
756,10/14/21 02:36:39 AM,24087.9,67.95,,,,,
757,10/14/21 03:06:39 AM,24206.0,68.36,,,,,
758,10/14/21 03:36:39 AM,24229.1,68.47,,,,,
759,10/14/21 04:06:39 AM,24270.4,68.58,,,,,
760,10/14/21 04:36:39 AM,24272.0,68.59,,,,,
761,10/14/21 05:06:39 AM,24270.4,68.59,,,,,
762,10/14/21 05:36:39 AM,24288.6,68.65,,,,,
763,10/14/21 06:06:39 AM,24285.3,68.59,,,,,
764,10/14/21 06:36:39 AM,24303.5,68.43,,,,,
765,10/14/21 07:06:39 AM,24267.1,68.27,,,,,
766,10/14/21 07:36:39 AM,24229.1,67.98,,,,,
767,10/14/21 08:06:39 AM,24133.7,67.42,,,,,
768,10/14/21 08:36:39 AM,24078.1,66.99,,,,,
769,10/14/21 09:06:39 AM,24055.3,67.15,,,,,
770,10/14/21 09:36:39 AM,24019.5,67.08,,,,,
771,10/14/21 10:06:39 AM,24024.4,67.23,,,,,
772,10/14/21 10:36:39 AM,23935.4,67.21,,,,,
773,10/14/21 11:06:39 AM,23932.1,67.28,,,,,
774,10/14/21 11:36:39 AM,23912.8,67.33,,,,,
775,10/14/21 12:06:39 PM,23888.7,67.68,,,,,
776,10/14/21 12:36:39 PM,23930.5,67.82,,,,,
777,10/14/21 01:06:39 PM,24022.8,68.25,,,,,
778,10/14/21 01:36:39 PM,24061.8,68.72,,,,,
779,10/14/21 02:06:39 PM,24086.3,68.95,,,,,
780,10/14/21 02:36:39 PM,24229.1,69.66,,,,,
781,10/14/21 03:06:39 PM,24135.4,69.62,,,,,
782,10/14/21 03:36:39 PM,24163.2,69.85,,,,,
783,10/14/21 04:06:39 PM,24132.1,69.91,,,,,
784,10/14/21 04:36:39 PM,24096.1,69.67,,,,,
785,10/14/21 05:06:39 PM,24065.1,69.64,,,,,
786,10/14/21 05:36:39 PM,23995.2,69.60,,,,,
787,10/14/21 06:06:39 PM,24013.1,69.62,,,,,
788,10/14/21 06:36:39 PM,24048.8,69.57,,,,,
789,10/14/21 07:06:39 PM,24055.3,69.49,,,,,
790,10/14/21 07:36:39 PM,24081.4,69.48,,,,,
791,10/14/21 08:06:39 PM,24110.8,69.48,,,,,
792,10/14/21 08:36:39 PM,24078.1,69.53,,,,,
793,10/14/21 09:06:39 PM,24120.6,69.49,,,,,
794,10/14/21 09:36:39 PM,24145.2,69.48,,,,,
795,10/14/21 10:06:39 PM,24081.4,69.51,,,,,
796,10/14/21 10:36:39 PM,24128.8,69.44,,,,,
797,10/14/21 11:06:39 PM,24048.8,69.37,,,,,
798,10/14/21 11:36:39 PM,24061.8,69.37,,,,,
799,10/15/21 12:06:39 AM,24053.7,69.30,,,,,
800,10/15/21 12:36:39 AM,23995.2,69.13,,,,,
801,10/15/21 01:06:39 AM,23982.2,69.04,,,,,
802,10/15/21 01:36:39 AM,24019.5,69.08,,,,,
803,10/15/21 02:06:39 AM,23969.3,69.12,,,,,
804,10/15/21 02:36:39 AM,23951.5,69.03,,,,,
805,10/15/21 03:06:39 AM,24003.3,69.12,,,,,
806,10/15/21 03:36:39 AM,24050.4,69.21,,,,,
807,10/15/21 04:06:39 AM,24004.9,68.99,,,,,
808,10/15/21 04:36:39 AM,23987.1,68.92,,,,,
809,10/15/21 05:06:39 AM,24027.7,68.97,,,,,
810,10/15/21 05:36:39 AM,24070.0,68.99,,,,,
811,10/15/21 06:06:39 AM,24083.0,68.99,,,,,
812,10/15/21 06:36:39 AM,24119.0,68.99,,,,,
813,10/15/21 07:06:39 AM,24053.7,68.61,,,,,
814,10/15/21 07:36:39 AM,24008.2,68.54,,,,,
815,10/15/21 08:06:39 AM,23985.5,68.47,,,,,
816,10/15/21 08:36:39 AM,23875.8,67.80,,,,,
817,10/15/21 09:06:39 AM,23770.2,67.08,,,,,
818,10/15/21 09:36:39 AM,23709.8,66.97,,,,,
819,10/15/21 10:06:39 AM,23898.3,67.89,,,,,
820,10/15/21 10:36:39 AM,23854.9,67.71,,,,,
821,10/15/21 11:06:39 AM,23896.7,67.89,,,,,
822,10/15/21 11:36:39 AM,23917.6,68.00,,,,,
823,10/15/21 12:06:39 PM,23961.2,68.31,,,,,
824,10/15/21 12:36:39 PM,23840.5,67.89,,,,,
825,10/15/21 01:06:39 PM,23893.5,68.34,,,,,
826,10/15/21 01:36:39 PM,23920.9,68.50,,,,,
827,10/15/21 02:06:39 PM,23987.1,69.10,,,,,
828,10/15/21 02:36:39 PM,23996.8,69.04,,,,,
829,10/15/21 03:06:39 PM,23996.8,69.35,,,,,
830,10/15/21 03:36:39 PM,24061.8,69.55,,,,,
831,10/15/21 04:06:39 PM,24034.2,69.44,,,,,
832,10/15/21 04:36:39 PM,24017.9,69.48,,,,,
833,10/15/21 05:06:39 PM,24065.1,69.42,,,,,
834,10/15/21 05:36:39 PM,24104.3,69.40,,,,,
835,10/15/21 06:06:39 PM,24141.9,69.44,,,,,
836,10/15/21 06:36:39 PM,24117.3,69.39,,,,,
837,10/15/21 07:06:39 PM,24151.7,69.35,,,,,
838,10/15/21 07:36:39 PM,24153.4,69.37,,,,,
839,10/15/21 08:06:39 PM,24114.1,69.12,,,,,
840,10/15/21 08:36:39 PM,24101.0,69.08,,,,,
841,10/15/21 09:06:39 PM,24119.0,69.01,,,,,
842,10/15/21 09:36:39 PM,24089.6,68.83,,,,,
843,10/15/21 10:06:39 PM,24029.3,68.36,,,,,
844,10/15/21 10:36:39 PM,24045.6,68.36,,,,,
845,10/15/21 11:06:39 PM,24048.8,68.47,,,,,
846,10/15/21 11:36:39 PM,24052.1,68.47,,,,,
847,10/16/21 12:06:39 AM,24008.2,68.32,,,,,
848,10/16/21 12:36:39 AM,23993.6,68.27,,,,,
849,10/16/21 01:06:39 AM,23941.8,68.09,,,,,
850,10/16/21 01:36:39 AM,23980.6,68.25,,,,,
851,10/16/21 02:06:39 AM,23970.9,68.32,,,,,
852,10/16/21 02:36:39 AM,23970.9,68.36,,,,,
853,10/16/21 03:06:39 AM,23906.4,68.14,,,,,
854,10/16/21 03:36:39 AM,23871.0,68.11,,,,,
855,10/16/21 04:06:39 AM,23980.6,68.47,,,,,
856,10/16/21 04:36:39 AM,23979.0,68.50,,,,,
857,10/16/21 05:06:39 AM,24034.2,68.70,,,,,
858,10/16/21 05:36:39 AM,24063.5,68.77,,,,,
859,10/16/21 06:06:39 AM,24081.4,68.83,,,,,
860,10/16/21 06:36:39 AM,24132.1,68.86,,,,,
861,10/16/21 07:06:39 AM,24151.7,68.97,,,,,
862,10/16/21 07:36:39 AM,24183.0,69.03,,,,,
863,10/16/21 08:06:39 AM,24160.0,68.99,,,,,
864,10/16/21 08:36:39 AM,24191.2,69.03,,,,,
865,10/16/21 09:06:39 AM,24209.3,69.01,,,,,
866,10/16/21 09:36:39 AM,24214.2,69.04,,,,,
867,10/16/21 10:06:39 AM,24227.4,69.22,,,,,
868,10/16/21 10:36:39 AM,24247.2,69.26,,,,,
869,10/16/21 11:06:39 AM,24239.0,69.44,,,,,
870,10/16/21 11:36:39 AM,24232.4,69.60,,,,,
871,10/16/21 12:06:39 PM,24235.7,69.89,,,,,
872,10/16/21 12:36:39 PM,24164.9,69.87,,,,,
873,10/16/21 01:06:39 PM,24187.9,69.89,,,,,
874,10/16/21 01:36:39 PM,24189.5,70.14,,,,,
875,10/16/21 02:06:39 PM,24181.3,70.21,,,,,
876,10/16/21 02:36:39 PM,24171.4,70.03,,,,,
877,10/16/21 03:06:39 PM,24166.5,70.05,,,,,
878,10/16/21 03:36:39 PM,24169.8,70.07,,,,,
879,10/16/21 04:06:39 PM,24158.3,70.12,,,,,
880,10/16/21 04:36:39 PM,24204.3,70.03,,,,,
881,10/16/21 05:06:39 PM,24209.3,70.02,,,,,
882,10/16/21 05:36:39 PM,24229.1,70.02,,,,,
883,10/16/21 06:06:39 PM,24247.2,69.93,,,,,
884,10/16/21 06:36:39 PM,24258.8,69.85,,,,,
