,Date,Temperature (C),pH,Battery
3515,2022-10-21 12:05:02,13.97,7.9,7.97
3516,2022-10-21 13:04:56,14.15,7.8939,7.97
3517,2022-10-21 14:04:59,14.24,7.861,7.97
3518,2022-10-21 15:05:02,14.36,7.8321,7.97
3519,2022-10-21 16:04:56,14.59,7.8874,7.98
3520,2022-10-21 17:04:59,14.66,7.9563,7.99
3521,2022-10-21 18:05:02,14.75,7.8745,7.99
3522,2022-10-21 19:04:56,14.93,7.8172,8.0
3523,2022-10-21 20:04:59,15.05,7.5605,8.01
3524,2022-10-21 21:05:02,15.09,7.6398,8.01
3525,2022-10-21 22:04:56,15.16,7.8762,8.02
3526,2022-10-21 23:04:59,15.14,7.8614,8.02
3527,2022-10-22 00:05:02,14.98,7.8891,8.02
3528,2022-10-22 01:04:56,14.86,7.8906,8.01
3529,2022-10-22 02:04:59,14.8,7.8488,8.01
3530,2022-10-22 03:05:02,14.75,7.8072,8.0
3531,2022-10-22 04:04:56,14.68,7.8014,7.99
3532,2022-10-22 05:04:59,14.66,7.8573,7.99
3533,2022-10-22 06:05:02,14.63,7.7999,7.99
3534,2022-10-22 07:04:56,14.43,7.7281,7.99
3535,2022-10-22 08:04:59,14.22,7.4879,7.98
3536,2022-10-22 09:05:02,14.15,7.4594,7.97
3537,2022-10-22 10:04:56,14.43,7.7775,7.97
3538,2022-10-22 11:04:59,14.38,7.8529,7.97
3539,2022-10-22 12:05:02,14.24,7.7843,7.96
3540,2022-10-22 13:04:56,14.43,7.8466,7.96
3541,2022-10-22 14:04:59,14.57,7.811,7.97
3542,2022-10-22 15:05:02,14.63,7.8963,7.97
3543,2022-10-22 16:04:56,14.82,7.86,7.97
3544,2022-10-22 17:04:59,15.03,7.9341,7.98
3545,2022-10-22 18:05:02,15.14,7.8173,7.99
3546,2022-10-22 19:04:56,15.3,7.8423,7.99
3547,2022-10-22 20:04:59,15.44,7.6689,8.0
3548,2022-10-22 21:05:02,15.42,7.5297,8.01
3549,2022-10-22 22:04:56,15.51,7.8105,8.01
3550,2022-10-22 23:04:59,15.56,7.8344,8.02
3551,2022-10-23 00:05:02,15.46,7.8743,8.02
3552,2022-10-23 01:04:56,15.14,7.9398,8.01
3553,2022-10-23 02:04:59,15.12,7.8996,8.0
3554,2022-10-23 03:05:02,15.07,7.8688,7.99
3555,2022-10-23 04:04:56,15.05,7.879,7.99
3556,2022-10-23 05:04:59,14.98,7.7515,7.99
3557,2022-10-23 06:05:02,14.96,7.8869,7.98
3558,2022-10-23 07:04:56,14.91,7.7909,7.98
3559,2022-10-23 08:04:59,14.8,7.5773,7.98
3560,2022-10-23 09:05:02,14.7,7.4584,7.97
3561,2022-10-23 10:04:56,14.77,7.7283,7.97
3562,2022-10-23 11:04:59,15.05,7.8376,7.97
3563,2022-10-23 12:05:02,14.96,7.8013,7.97
3564,2022-10-23 13:04:56,14.89,7.8299,7.97
3565,2022-10-23 14:04:59,14.86,7.8815,7.97
3566,2022-10-23 15:05:02,14.91,7.9017,7.97
3567,2022-10-23 16:04:56,14.93,7.8515,7.97
3568,2022-10-23 17:04:59,14.96,7.8609,7.97
3569,2022-10-23 18:05:02,14.98,7.8807,7.97
3570,2022-10-23 19:04:56,15.07,7.8904,7.97
3571,2022-10-23 20:04:59,15.12,7.7497,7.97
3572,2022-10-23 21:05:02,15.03,7.5039,7.97
3573,2022-10-23 22:04:56,15.0,7.4759,7.97
3574,2022-10-23 23:04:59,15.16,7.855,7.97
3575,2022-10-24 00:05:02,15.05,7.7836,7.97
3576,2022-10-24 01:04:56,14.98,7.9172,7.96
3577,2022-10-24 02:04:59,14.96,7.8466,7.96
3578,2022-10-24 03:05:02,14.98,7.9369,7.96
3579,2022-10-24 04:04:56,15.0,7.9773,7.95
3580,2022-10-24 05:04:59,15.05,7.8816,7.96
3581,2022-10-24 06:05:02,14.98,7.8343,7.95
3582,2022-10-24 07:04:56,14.96,7.7683,7.95
3583,2022-10-24 08:04:59,14.93,7.7371,7.95
3584,2022-10-24 09:05:02,14.91,7.4192,7.95
3586,2022-10-24 11:04:59,15.16,7.7481,7.94
3587,2022-10-24 12:05:02,15.19,7.826,7.95
3588,2022-10-24 13:04:56,15.23,7.9456,7.95
3589,2022-10-24 14:04:59,15.33,7.9156,7.95
3590,2022-10-24 15:05:02,15.4,7.8718,7.96
3591,2022-10-24 16:04:56,15.44,7.8309,7.96
3592,2022-10-24 17:04:59,15.49,7.7407,7.97
3593,2022-10-24 18:05:02,15.56,7.7472,7.97
3594,2022-10-24 19:04:56,15.65,7.6137,7.97
3595,2022-10-24 20:04:59,15.84,7.5497,7.97
3596,2022-10-24 21:05:02,15.93,7.4306,7.98
3599,2022-10-25 00:05:02,15.58,7.5786,7.98
3600,2022-10-25 01:04:56,15.63,7.7983,7.97
3601,2022-10-25 02:04:59,15.65,7.8114,7.97
3602,2022-10-25 03:05:02,15.67,7.7798,7.97
3603,2022-10-25 04:04:56,15.65,7.6502,7.97
3604,2022-10-25 05:04:59,15.67,8.0775,7.97
3605,2022-10-25 06:05:02,15.65,7.7766,7.97
3606,2022-10-25 07:04:56,15.63,7.7498,7.97
3607,2022-10-25 08:04:59,15.6,7.5499,7.96
3608,2022-10-25 09:05:02,15.6,7.5887,7.96
3609,2022-10-25 10:04:56,15.65,7.3933,7.96
3610,2022-10-25 11:04:59,15.65,7.4057,7.96
3611,2022-10-25 12:05:02,15.63,7.5668,7.96
3612,2022-10-25 13:04:56,15.65,7.6328,7.96
3613,2022-10-25 14:04:59,15.79,7.8144,7.96
3614,2022-10-25 15:05:02,15.93,7.7171,7.97
3615,2022-10-25 16:04:56,16.09,7.7769,7.97
3616,2022-10-25 17:04:59,16.21,7.7959,7.97
3617,2022-10-25 18:05:02,16.32,7.856,7.98
3618,2022-10-25 19:04:56,16.53,7.7564,7.99
3619,2022-10-25 20:04:59,16.91,7.7888,8.0
3620,2022-10-25 21:05:02,17.69,7.6836,8.02
3621,2022-10-25 22:04:56,17.88,7.6393,8.05
3623,2022-10-26 00:05:02,17.76,7.3782,8.06
3624,2022-10-26 01:04:56,16.72,7.7577,8.05
3625,2022-10-26 02:04:59,16.7,7.6651,8.03
3626,2022-10-26 03:05:02,16.58,7.6877,8.02
3627,2022-10-26 04:04:56,16.56,7.6913,8.01
3628,2022-10-26 05:04:59,16.51,7.8159,8.01
3629,2022-10-26 06:05:02,16.53,7.7919,8.0
3630,2022-10-26 07:04:56,16.53,7.7278,8.0
3631,2022-10-26 08:04:59,16.56,7.7921,8.0
3632,2022-10-26 09:05:02,16.65,7.7825,8.0
3633,2022-10-26 10:04:56,16.89,7.6105,8.0
3634,2022-10-26 11:04:59,17.1,7.4737,8.01
3635,2022-10-26 12:05:02,16.89,7.5576,8.02
3636,2022-10-26 13:04:56,16.56,7.7389,8.01
3637,2022-10-26 14:04:59,16.56,7.7138,8.0
3638,2022-10-26 15:05:02,16.56,7.6975,7.99
3639,2022-10-26 16:04:56,16.58,7.7036,7.99
3640,2022-10-26 17:04:59,16.6,7.7426,7.99
3641,2022-10-26 18:05:02,16.7,7.754,7.99
3642,2022-10-26 19:04:56,16.79,7.677,7.99
3643,2022-10-26 20:04:59,16.91,7.7684,7.99
3644,2022-10-26 21:05:02,17.28,7.7622,8.0
3645,2022-10-26 22:04:56,17.9,7.5577,8.02
3649,2022-10-27 02:04:59,16.67,7.6842,8.05
3650,2022-10-27 03:05:02,16.6,7.7636,8.02
3651,2022-10-27 04:04:56,16.46,7.7718,7.99
3652,2022-10-27 05:04:59,16.42,7.7788,7.98
3653,2022-10-27 06:05:02,16.46,7.7821,7.98
3654,2022-10-27 07:04:56,16.39,7.7824,7.97
3655,2022-10-27 08:04:59,16.44,7.7601,7.97
3656,2022-10-27 09:05:02,16.49,7.7204,7.97
3657,2022-10-27 10:04:56,16.67,7.6146,7.97
3660,2022-10-27 13:04:56,16.58,7.5811,7.99
3661,2022-10-27 14:04:59,16.21,7.7251,7.97
3662,2022-10-27 15:05:02,16.3,7.7397,7.96
3663,2022-10-27 16:04:56,16.37,7.7629,7.95
3664,2022-10-27 17:04:59,16.56,7.7805,7.95
3665,2022-10-27 18:05:02,16.51,7.8057,7.95
3666,2022-10-27 19:04:56,16.51,7.805,7.95
3667,2022-10-27 20:04:59,16.67,7.8283,7.95
3668,2022-10-27 21:05:02,16.81,7.7828,7.96
3669,2022-10-27 22:04:56,17.19,7.7034,7.97
3670,2022-10-27 23:04:59,17.4,7.5769,7.98
3674,2022-10-28 03:05:02,15.72,7.6957,7.96
3675,2022-10-28 04:04:56,15.33,7.7181,7.92
3676,2022-10-28 05:04:59,15.23,7.7281,7.9
3677,2022-10-28 06:05:02,15.12,7.7448,7.88
3678,2022-10-28 07:04:56,14.98,7.7797,7.87
3679,2022-10-28 08:04:59,14.89,7.7826,7.86
3680,2022-10-28 09:05:02,14.8,7.7701,7.85
3681,2022-10-28 10:04:56,14.7,7.7474,7.84
3682,2022-10-28 11:04:59,14.68,7.6475,7.83
3683,2022-10-28 12:05:02,14.89,7.4346,7.83
3684,2022-10-28 13:04:56,14.38,7.7412,7.83
3685,2022-10-28 14:04:59,14.43,7.7991,7.81
3686,2022-10-28 15:05:02,14.47,7.8315,7.8
3687,2022-10-28 16:04:56,14.54,7.8516,7.8
3688,2022-10-28 17:04:59,14.73,7.8698,7.81
3689,2022-10-28 18:05:02,14.77,7.8637,7.81
3690,2022-10-28 19:04:56,14.8,7.9213,7.81
3691,2022-10-28 20:04:59,14.8,7.8771,7.81
3692,2022-10-28 21:05:02,14.7,7.9023,7.81
3693,2022-10-28 22:04:56,14.61,7.8811,7.81
3694,2022-10-28 23:04:59,14.57,7.8122,7.8
3695,2022-10-29 00:05:02,14.5,7.7297,7.8
3696,2022-10-29 01:04:56,14.47,7.4945,7.79
3698,2022-10-29 03:05:02,14.27,7.7608,7.79
3699,2022-10-29 04:04:56,14.27,7.7831,7.77
3700,2022-10-29 05:04:59,14.2,7.8078,7.77
3701,2022-10-29 06:05:02,13.99,7.8278,7.76
3702,2022-10-29 07:04:56,13.92,7.854,7.76
3703,2022-10-29 08:04:59,13.9,7.8559,7.75
3704,2022-10-29 09:05:02,13.86,7.8064,7.75
3705,2022-10-29 10:04:56,13.79,7.8418,7.74
3706,2022-10-29 11:04:59,13.74,7.788,7.73
3707,2022-10-29 12:05:02,13.56,7.7241,7.73
3708,2022-10-29 13:04:56,13.49,7.4577,7.72
3709,2022-10-29 14:04:59,13.63,7.7403,7.71
3710,2022-10-29 15:05:02,14.08,7.8467,7.72
3711,2022-10-29 16:04:56,14.29,7.8956,7.73
3712,2022-10-29 17:04:59,14.38,7.8712,7.74
3713,2022-10-29 18:05:02,14.59,7.925,7.76
3714,2022-10-29 19:04:56,14.61,7.8985,7.76
3715,2022-10-29 20:04:59,14.5,7.9084,7.76
3716,2022-10-29 21:05:02,14.41,7.9137,7.76
3717,2022-10-29 22:04:56,14.5,7.915,7.76
3718,2022-10-29 23:04:59,14.54,7.889,7.76
3719,2022-10-30 00:05:02,14.47,7.8305,7.77
3720,2022-10-30 01:04:56,14.24,7.6795,7.76
3721,2022-10-30 02:04:59,13.97,7.5276,7.75
3723,2022-10-30 04:04:56,14.08,7.7641,7.73
3724,2022-10-30 05:04:59,14.34,7.8308,7.73
3725,2022-10-30 06:05:02,13.88,7.8498,7.73
3726,2022-10-30 07:04:56,13.79,7.8604,7.72
3727,2022-10-30 08:04:59,13.81,7.8393,7.72
3728,2022-10-30 09:05:02,13.74,7.859,7.72
3729,2022-10-30 10:04:56,13.65,7.8541,7.71
3730,2022-10-30 11:04:59,13.49,7.8403,7.7
3731,2022-10-30 12:05:02,13.38,7.8322,7.69
3732,2022-10-30 13:04:56,13.22,7.6949,7.68
3733,2022-10-30 14:04:59,13.08,7.4578,7.66
3734,2022-10-30 15:05:02,13.29,7.7241,7.65
3735,2022-10-30 16:04:56,14.29,7.838,7.68
3736,2022-10-30 17:04:59,14.57,7.8678,7.71
3737,2022-10-30 18:05:02,14.82,7.8951,7.73
3738,2022-10-30 19:04:56,15.03,7.8897,7.75
3739,2022-10-30 20:04:59,14.98,7.9036,7.76
3740,2022-10-30 21:05:02,14.96,7.8969,7.76
3741,2022-10-30 22:04:56,14.91,7.8532,7.76
3742,2022-10-30 23:04:59,14.84,7.8826,7.76
3743,2022-10-31 00:05:02,14.75,7.8859,7.76
3744,2022-10-31 01:04:56,14.52,7.7954,7.76
3745,2022-10-31 02:04:59,14.11,7.674,7.74
3746,2022-10-31 03:05:02,13.7,7.4589,7.72
3748,2022-10-31 05:04:59,14.43,7.7731,7.7
3749,2022-10-31 06:05:02,14.29,7.8149,7.71
3750,2022-10-31 07:04:56,14.15,7.8363,7.71
3751,2022-10-31 08:04:59,14.22,7.842,7.71
3752,2022-10-31 09:05:02,14.15,7.8674,7.71
3753,2022-10-31 10:04:56,14.06,7.8541,7.71
3754,2022-10-31 11:04:59,14.06,7.8348,7.7
3755,2022-10-31 12:05:02,14.02,7.8363,7.7
3756,2022-10-31 13:04:56,13.95,7.8363,7.69
3757,2022-10-31 14:04:59,13.77,7.7372,7.68
3758,2022-10-31 15:05:02,13.56,7.5827,7.67
3759,2022-10-31 16:04:56,13.7,7.6307,7.66
3760,2022-10-31 17:04:59,14.66,7.8384,7.68
3761,2022-10-31 18:05:02,14.91,7.8599,7.71
3762,2022-10-31 19:04:56,15.09,7.8614,7.73
3763,2022-10-31 20:04:59,14.96,7.9295,7.73
3764,2022-10-31 21:05:02,14.84,7.9013,7.73
3765,2022-10-31 22:04:56,14.8,7.8763,7.73
3766,2022-10-31 23:04:59,14.8,7.9032,7.73
3767,2022-11-01 00:05:02,14.8,7.8851,7.73
3768,2022-11-01 01:04:56,14.86,7.8721,7.73
3769,2022-11-01 02:04:59,14.89,7.7898,7.73
3770,2022-11-01 03:05:02,14.75,7.6772,7.73
3773,2022-11-01 06:05:02,14.8,7.6781,7.69
3774,2022-11-01 07:04:56,15.07,7.7983,7.71
3775,2022-11-01 08:04:59,15.07,7.8172,7.72
3776,2022-11-01 09:05:02,15.03,7.7942,7.73
3777,2022-11-01 10:04:56,15.05,7.8212,7.73
3778,2022-11-01 11:04:59,15.05,7.809,7.73
3779,2022-11-01 12:05:02,15.03,7.8135,7.73
3780,2022-11-01 13:04:56,15.05,7.7878,7.73
3781,2022-11-01 14:04:59,15.03,7.7755,7.73
3782,2022-11-01 15:05:02,14.91,7.6384,7.72
3783,2022-11-01 16:04:56,14.7,7.488,7.72
3785,2022-11-01 18:05:02,15.07,7.7814,7.71
3786,2022-11-01 19:04:56,15.07,7.8045,7.72
3787,2022-11-01 20:04:59,15.07,7.7919,7.72
3788,2022-11-01 21:05:02,15.09,7.822,7.72
3789,2022-11-01 22:04:56,15.14,7.8591,7.72
3790,2022-11-01 23:04:59,15.16,7.8397,7.72
