Date,Day,Time,Pred(Ft),Pred(cm),High/Low
5/7/2022,Sat,10:52:00 PM,0.89,27,L
5/8/2022,Sun,5:43:00 AM,3.25,99,H
5/8/2022,Sun,12:07:00 PM,0.97,30,L
5/8/2022,Sun,6:25:00 PM,3.09,94,H
5/8/2022,Sun,11:59:00 PM,0.98,30,L
5/9/2022,Mon,6:33:00 AM,3.22,98,H
5/9/2022,Mon,1:23:00 PM,0.9,27,L
5/9/2022,Mon,7:15:00 PM,3.21,98,H
5/10/2022,Tue,1:17:00 AM,0.93,28,L
5/10/2022,Tue,7:26:00 AM,3.25,99,H
5/10/2022,Tue,2:16:00 PM,0.72,22,L
5/10/2022,Tue,8:09:00 PM,3.45,105,H
5/11/2022,Wed,2:28:00 AM,0.73,22,L
5/11/2022,Wed,8:24:00 AM,3.36,102,H
5/11/2022,Wed,2:57:00 PM,0.47,14,L
5/11/2022,Wed,9:05:00 PM,3.8,116,H
5/12/2022,Thu,3:25:00 AM,0.44,13,L
5/12/2022,Thu,9:24:00 AM,3.56,109,H
5/12/2022,Thu,3:35:00 PM,0.19,6,L
5/12/2022,Thu,9:59:00 PM,4.25,130,H
5/13/2022,Fri,4:14:00 AM,0.13,4,L
5/13/2022,Fri,10:19:00 AM,3.82,116,H
5/13/2022,Fri,4:14:00 PM,-0.08,-2,L
5/13/2022,Fri,10:48:00 PM,4.71,144,H
5/14/2022,Sat,5:01:00 AM,-0.15,-5,L
5/14/2022,Sat,11:10:00 AM,4.08,124,H
5/14/2022,Sat,4:54:00 PM,-0.31,-9,L
5/14/2022,Sat,11:35:00 PM,5.12,156,H
5/15/2022,Sun,5:49:00 AM,-0.36,-11,L
5/15/2022,Sun,11:59:00 AM,4.29,131,H
5/15/2022,Sun,5:37:00 PM,-0.46,-14,L
5/16/2022,Mon,12:23:00 AM,5.41,165,H
5/16/2022,Mon,6:38:00 AM,-0.48,-15,L
5/16/2022,Mon,12:49:00 PM,4.42,135,H
5/16/2022,Mon,6:23:00 PM,-0.51,-16,L
5/17/2022,Tue,1:12:00 AM,5.53,169,H
5/17/2022,Tue,7:30:00 AM,-0.49,-15,L
5/17/2022,Tue,1:40:00 PM,4.46,136,H
5/17/2022,Tue,7:12:00 PM,-0.46,-14,L
5/18/2022,Wed,2:03:00 AM,5.49,167,H
5/18/2022,Wed,8:21:00 AM,-0.39,-12,L
5/18/2022,Wed,2:33:00 PM,4.42,135,H
5/18/2022,Wed,8:03:00 PM,-0.32,-10,L
5/19/2022,Thu,2:57:00 AM,5.3,162,H
5/19/2022,Thu,9:12:00 AM,-0.18,-5,L
5/19/2022,Thu,3:29:00 PM,4.33,132,H
5/19/2022,Thu,8:55:00 PM,-0.09,-3,L
5/20/2022,Fri,3:55:00 AM,5.04,154,H
5/20/2022,Fri,10:07:00 AM,0.08,2,L
5/20/2022,Fri,4:27:00 PM,4.24,129,H
5/20/2022,Fri,9:51:00 PM,0.21,6,L
5/21/2022,Sat,4:55:00 AM,4.75,145,H
5/21/2022,Sat,11:22:00 AM,0.33,10,L
5/21/2022,Sat,5:28:00 PM,4.2,128,H
5/21/2022,Sat,11:00:00 PM,0.53,16,L
5/22/2022,Sun,5:55:00 AM,4.47,136,H
5/22/2022,Sun,12:56:00 PM,0.45,14,L
5/22/2022,Sun,6:28:00 PM,4.2,128,H
5/23/2022,Mon,1:05:00 AM,0.71,22,L
5/23/2022,Mon,6:54:00 AM,4.23,129,H
5/23/2022,Mon,2:01:00 PM,0.47,14,L
5/23/2022,Mon,7:28:00 PM,4.23,129,H
5/24/2022,Tue,2:35:00 AM,0.67,20,L
5/24/2022,Tue,7:55:00 AM,4.02,123,H
5/24/2022,Tue,2:50:00 PM,0.46,14,L
5/24/2022,Tue,8:29:00 PM,4.32,132,H
5/25/2022,Wed,3:34:00 AM,0.58,18,L
5/25/2022,Wed,8:56:00 AM,3.88,118,H
5/25/2022,Wed,3:25:00 PM,0.43,13,L
5/25/2022,Wed,9:29:00 PM,4.46,136,H
5/26/2022,Thu,4:21:00 AM,0.5,15,L
5/26/2022,Thu,9:53:00 AM,3.84,117,H
5/26/2022,Thu,3:50:00 PM,0.4,12,L
5/26/2022,Thu,10:23:00 PM,4.6,140,H
5/27/2022,Fri,4:59:00 AM,0.43,13,L
5/27/2022,Fri,10:44:00 AM,3.84,117,H
5/27/2022,Fri,4:17:00 PM,0.34,10,L
5/27/2022,Fri,11:09:00 PM,4.69,143,H
5/28/2022,Sat,5:33:00 AM,0.37,11,L
5/28/2022,Sat,11:30:00 AM,3.86,118,H
5/28/2022,Sat,4:48:00 PM,0.28,9,L
5/28/2022,Sat,11:52:00 PM,4.71,144,H
5/29/2022,Sun,6:05:00 AM,0.31,9,L
5/29/2022,Sun,12:13:00 PM,3.86,118,H
5/29/2022,Sun,5:25:00 PM,0.25,8,L
5/30/2022,Mon,12:31:00 AM,4.66,142,H
5/30/2022,Mon,6:40:00 AM,0.26,8,L
5/30/2022,Mon,12:53:00 PM,3.83,117,H
5/30/2022,Mon,6:05:00 PM,0.25,8,L
5/31/2022,Tue,1:09:00 AM,4.53,138,H
5/31/2022,Tue,7:18:00 AM,0.25,8,L
5/31/2022,Tue,1:33:00 PM,3.76,115,H
5/31/2022,Tue,6:47:00 PM,0.28,9,L
6/1/2022,Wed,1:46:00 AM,4.35,133,H
6/1/2022,Wed,7:56:00 AM,0.29,9,L
6/1/2022,Wed,2:13:00 PM,3.65,111,H
6/1/2022,Wed,7:30:00 PM,0.34,10,L
6/2/2022,Thu,2:23:00 AM,4.14,126,H
6/2/2022,Thu,8:33:00 AM,0.38,12,L
6/2/2022,Thu,2:53:00 PM,3.52,107,H
6/2/2022,Thu,8:13:00 PM,0.44,13,L
6/3/2022,Fri,3:00:00 AM,3.93,120,H
6/3/2022,Fri,9:10:00 AM,0.5,15,L
6/3/2022,Fri,3:35:00 PM,3.4,104,H
6/3/2022,Fri,8:54:00 PM,0.56,17,L
6/4/2022,Sat,3:40:00 AM,3.74,114,H
6/4/2022,Sat,9:47:00 AM,0.63,19,L
6/4/2022,Sat,4:19:00 PM,3.32,101,H
6/4/2022,Sat,9:37:00 PM,0.71,22,L
6/5/2022,Sun,4:23:00 AM,3.6,110,H
6/5/2022,Sun,10:27:00 AM,0.73,22,L
6/5/2022,Sun,5:05:00 PM,3.32,101,H
6/5/2022,Sun,10:24:00 PM,0.84,26,L
6/6/2022,Mon,5:09:00 AM,3.51,107,H
6/6/2022,Mon,11:13:00 AM,0.78,24,L
6/6/2022,Mon,5:51:00 PM,3.4,104,H
6/6/2022,Mon,11:22:00 PM,0.94,29,L
6/7/2022,Tue,5:56:00 AM,3.47,106,H
6/7/2022,Tue,12:06:00 PM,0.73,22,L
6/7/2022,Tue,6:37:00 PM,3.57,109,H
6/8/2022,Wed,12:32:00 AM,0.93,28,L
6/8/2022,Wed,6:45:00 AM,3.46,105,H
6/8/2022,Wed,1:00:00 PM,0.61,19,L
6/8/2022,Wed,7:27:00 PM,3.82,116,H
6/9/2022,Thu,1:45:00 AM,0.79,24,L
6/9/2022,Thu,7:40:00 AM,3.49,106,H
6/9/2022,Thu,1:52:00 PM,0.41,12,L
6/9/2022,Thu,8:22:00 PM,4.13,126,H
6/10/2022,Fri,2:49:00 AM,0.54,16,L
6/10/2022,Fri,8:41:00 AM,3.57,109,H
6/10/2022,Fri,2:42:00 PM,0.18,5,L
6/10/2022,Fri,9:20:00 PM,4.5,137,H
6/11/2022,Sat,3:45:00 AM,0.25,8,L
6/11/2022,Sat,9:44:00 AM,3.75,114,H
6/11/2022,Sat,3:31:00 PM,-0.05,-2,L
6/11/2022,Sat,10:17:00 PM,4.91,150,H
6/12/2022,Sun,4:37:00 AM,-0.01,0,L
6/12/2022,Sun,10:43:00 AM,3.99,122,H
6/12/2022,Sun,4:20:00 PM,-0.25,-8,L
6/12/2022,Sun,11:11:00 PM,5.28,161,H
6/13/2022,Mon,5:29:00 AM,-0.21,-6,L
6/13/2022,Mon,11:38:00 AM,4.25,130,H
6/13/2022,Mon,5:09:00 PM,-0.38,-12,L
6/14/2022,Tue,12:03:00 AM,5.54,169,H
6/14/2022,Tue,6:24:00 AM,-0.32,-10,L
6/14/2022,Tue,12:31:00 PM,4.45,136,H
6/14/2022,Tue,6:02:00 PM,-0.43,-13,L
6/15/2022,Wed,12:56:00 AM,5.66,173,H
6/15/2022,Wed,7:20:00 AM,-0.35,-11,L
6/15/2022,Wed,1:24:00 PM,4.58,140,H
6/15/2022,Wed,6:58:00 PM,-0.4,-12,L
6/16/2022,Thu,1:49:00 AM,5.62,171,H
6/16/2022,Thu,8:15:00 AM,-0.3,-9,L
6/16/2022,Thu,2:18:00 PM,4.64,141,H
6/16/2022,Thu,7:54:00 PM,-0.28,-9,L
6/17/2022,Fri,2:44:00 AM,5.45,166,H
6/17/2022,Fri,9:07:00 AM,-0.17,-5,L
6/17/2022,Fri,3:14:00 PM,4.62,141,H
6/17/2022,Fri,8:50:00 PM,-0.07,-2,L
6/18/2022,Sat,3:40:00 AM,5.18,158,H
6/18/2022,Sat,9:59:00 AM,0.01,0,L
6/18/2022,Sat,4:11:00 PM,4.58,140,H
6/18/2022,Sat,9:48:00 PM,0.22,7,L
6/19/2022,Sun,4:37:00 AM,4.85,148,H
6/19/2022,Sun,10:56:00 AM,0.21,6,L
6/19/2022,Sun,5:09:00 PM,4.53,138,H
6/19/2022,Sun,10:59:00 PM,0.53,16,L
6/20/2022,Mon,5:34:00 AM,4.52,138,H
6/20/2022,Mon,12:01:00 PM,0.38,12,L
6/20/2022,Mon,6:07:00 PM,4.49,137,H
6/21/2022,Tue,12:48:00 AM,0.74,23,L
6/21/2022,Tue,6:29:00 AM,4.19,128,H
6/21/2022,Tue,1:01:00 PM,0.49,15,L
6/21/2022,Tue,7:03:00 PM,4.44,135,H
6/22/2022,Wed,2:11:00 AM,0.79,24,L
6/22/2022,Wed,7:24:00 AM,3.88,118,H
6/22/2022,Wed,1:48:00 PM,0.57,17,L
6/22/2022,Wed,8:01:00 PM,4.39,134,H
6/23/2022,Thu,3:11:00 AM,0.78,24,L
6/23/2022,Thu,8:21:00 AM,3.65,111,H
6/23/2022,Thu,2:24:00 PM,0.6,18,L
6/23/2022,Thu,8:59:00 PM,4.37,133,H
6/24/2022,Fri,3:58:00 AM,0.75,23,L
6/24/2022,Fri,9:21:00 AM,3.52,107,H
6/24/2022,Fri,2:59:00 PM,0.6,18,L
6/24/2022,Fri,9:55:00 PM,4.38,134,H
6/25/2022,Sat,4:36:00 AM,0.7,21,L
6/25/2022,Sat,10:16:00 AM,3.51,107,H
6/25/2022,Sat,3:36:00 PM,0.56,17,L
6/25/2022,Sat,10:45:00 PM,4.4,134,H
6/26/2022,Sun,5:09:00 AM,0.63,19,L
6/26/2022,Sun,11:04:00 AM,3.56,109,H
6/26/2022,Sun,4:16:00 PM,0.5,15,L
6/26/2022,Sun,11:29:00 PM,4.41,134,H
6/27/2022,Mon,5:43:00 AM,0.54,16,L
6/27/2022,Mon,11:48:00 AM,3.64,111,H
6/27/2022,Mon,4:57:00 PM,0.44,13,L
6/28/2022,Tue,12:09:00 AM,4.4,134,H
6/28/2022,Tue,6:20:00 AM,0.46,14,L
6/28/2022,Tue,12:30:00 PM,3.7,113,H
6/28/2022,Tue,5:41:00 PM,0.39,12,L
6/29/2022,Wed,12:47:00 AM,4.35,133,H
6/29/2022,Wed,7:00:00 AM,0.41,12,L
6/29/2022,Wed,1:09:00 PM,3.72,113,H
6/29/2022,Wed,6:26:00 PM,0.37,11,L
6/30/2022,Thu,1:23:00 AM,4.28,130,H
6/30/2022,Thu,7:40:00 AM,0.38,12,L
6/30/2022,Thu,1:48:00 PM,3.71,113,H
6/30/2022,Thu,7:12:00 PM,0.38,12,L
7/1/2022,Fri,1:59:00 AM,4.19,128,H
7/1/2022,Fri,8:17:00 AM,0.39,12,L
7/1/2022,Fri,2:27:00 PM,3.67,112,H
7/1/2022,Fri,7:55:00 PM,0.42,13,L
7/2/2022,Sat,2:35:00 AM,4.07,124,H
7/2/2022,Sat,8:51:00 AM,0.42,13,L
7/2/2022,Sat,3:07:00 PM,3.62,110,H
7/2/2022,Sat,8:36:00 PM,0.49,15,L
7/3/2022,Sun,3:12:00 AM,3.95,120,H
7/3/2022,Sun,9:22:00 AM,0.47,14,L
7/3/2022,Sun,3:48:00 PM,3.6,110,H
7/3/2022,Sun,9:16:00 PM,0.59,18,L
7/4/2022,Mon,3:53:00 AM,3.84,117,H
7/4/2022,Mon,9:53:00 AM,0.5,15,L
7/4/2022,Mon,4:32:00 PM,3.64,111,H
7/4/2022,Mon,9:59:00 PM,0.7,21,L
7/5/2022,Tue,4:37:00 AM,3.74,114,H
7/5/2022,Tue,10:28:00 AM,0.51,16,L
7/5/2022,Tue,5:17:00 PM,3.75,114,H
7/5/2022,Tue,10:49:00 PM,0.8,24,L
7/6/2022,Wed,5:24:00 AM,3.66,112,H
7/6/2022,Wed,11:10:00 AM,0.49,15,L
7/6/2022,Wed,6:03:00 PM,3.92,119,H
7/6/2022,Wed,11:50:00 PM,0.84,26,L
7/7/2022,Thu,6:14:00 AM,3.59,109,H
7/7/2022,Thu,12:01:00 PM,0.44,13,L
7/7/2022,Thu,6:52:00 PM,4.13,126,H
7/8/2022,Fri,1:03:00 AM,0.79,24,L
7/8/2022,Fri,7:09:00 AM,3.55,108,H
7/8/2022,Fri,12:59:00 PM,0.35,11,L
7/8/2022,Fri,7:47:00 PM,4.36,133,H
7/9/2022,Sat,2:17:00 AM,0.63,19,L
7/9/2022,Sat,8:10:00 AM,3.56,109,H
7/9/2022,Sat,1:58:00 PM,0.22,7,L
7/9/2022,Sat,8:49:00 PM,4.62,141,H
7/10/2022,Sun,3:23:00 AM,0.4,12,L
7/10/2022,Sun,9:17:00 AM,3.69,112,H
7/10/2022,Sun,2:58:00 PM,0.05,2,L
7/10/2022,Sun,9:52:00 PM,4.94,151,H
7/11/2022,Mon,4:21:00 AM,0.17,5,L
7/11/2022,Mon,10:21:00 AM,3.94,120,H
7/11/2022,Mon,3:55:00 PM,-0.13,-4,L
7/11/2022,Mon,10:52:00 PM,5.26,160,H
7/12/2022,Tue,5:16:00 AM,-0.02,-1,L
7/12/2022,Tue,11:20:00 AM,4.26,130,H
7/12/2022,Tue,4:52:00 PM,-0.27,-8,L
7/12/2022,Tue,11:48:00 PM,5.52,168,H
7/13/2022,Wed,6:13:00 AM,-0.15,-5,L
7/13/2022,Wed,12:15:00 PM,4.55,139,H
7/13/2022,Wed,5:49:00 PM,-0.35,-11,L
7/14/2022,Thu,12:42:00 AM,5.66,173,H
7/14/2022,Thu,7:10:00 AM,-0.23,-7,L
7/14/2022,Thu,1:08:00 PM,4.78,146,H
7/14/2022,Thu,6:49:00 PM,-0.36,-11,L
7/15/2022,Fri,1:35:00 AM,5.64,172,H
7/15/2022,Fri,8:03:00 AM,-0.26,-8,L
7/15/2022,Fri,2:02:00 PM,4.9,149,H
7/15/2022,Fri,7:48:00 PM,-0.27,-8,L
7/16/2022,Sat,2:28:00 AM,5.48,167,H
7/16/2022,Sat,8:49:00 AM,-0.2,-6,L
7/16/2022,Sat,2:55:00 PM,4.93,150,H
7/16/2022,Sat,8:44:00 PM,-0.09,-3,L
7/17/2022,Sun,3:20:00 AM,5.19,158,H
7/17/2022,Sun,9:31:00 AM,-0.07,-2,L
7/17/2022,Sun,3:50:00 PM,4.87,148,H
7/17/2022,Sun,9:39:00 PM,0.19,6,L
7/18/2022,Mon,4:14:00 AM,4.82,147,H
7/18/2022,Mon,10:11:00 AM,0.11,3,L
7/18/2022,Mon,4:45:00 PM,4.77,145,H
7/18/2022,Mon,10:39:00 PM,0.51,16,L
7/19/2022,Tue,5:07:00 AM,4.43,135,H
7/19/2022,Tue,10:53:00 AM,0.32,10,L
7/19/2022,Tue,5:40:00 PM,4.62,141,H
7/20/2022,Wed,12:02:00 AM,0.8,24,L
7/20/2022,Wed,5:59:00 AM,4.04,123,H
7/20/2022,Wed,11:38:00 AM,0.53,16,L
7/20/2022,Wed,6:33:00 PM,4.46,136,H
7/21/2022,Thu,1:33:00 AM,0.94,29,L
7/21/2022,Thu,6:51:00 AM,3.7,113,H
7/21/2022,Thu,12:28:00 PM,0.69,21,L
7/21/2022,Thu,7:27:00 PM,4.27,130,H
7/22/2022,Fri,2:38:00 AM,0.99,30,L
7/22/2022,Fri,7:46:00 AM,3.44,105,H
7/22/2022,Fri,1:21:00 PM,0.79,24,L
7/22/2022,Fri,8:25:00 PM,4.12,126,H
7/23/2022,Sat,3:29:00 AM,0.97,30,L
7/23/2022,Sat,8:46:00 AM,3.29,100,H
7/23/2022,Sat,2:13:00 PM,0.82,25,L
7/23/2022,Sat,9:25:00 PM,4.04,123,H
7/24/2022,Sun,4:10:00 AM,0.91,28,L
7/24/2022,Sun,9:46:00 AM,3.29,100,H
7/24/2022,Sun,3:04:00 PM,0.78,24,L
7/24/2022,Sun,10:20:00 PM,4.05,123,H
7/25/2022,Mon,4:45:00 AM,0.82,25,L
7/25/2022,Mon,10:38:00 AM,3.4,104,H
7/25/2022,Mon,3:52:00 PM,0.68,21,L
7/25/2022,Mon,11:07:00 PM,4.11,125,H
7/26/2022,Tue,5:21:00 AM,0.7,21,L
7/26/2022,Tue,11:24:00 AM,3.55,108,H
7/26/2022,Tue,4:39:00 PM,0.56,17,L
7/26/2022,Tue,11:47:00 PM,4.18,127,H
7/27/2022,Wed,6:00:00 AM,0.57,17,L
7/27/2022,Wed,12:05:00 PM,3.69,112,H
7/27/2022,Wed,5:24:00 PM,0.45,14,L
7/28/2022,Thu,12:24:00 AM,4.25,130,H
7/28/2022,Thu,6:40:00 AM,0.46,14,L
7/28/2022,Thu,12:43:00 PM,3.81,116,H
7/28/2022,Thu,6:10:00 PM,0.36,11,L
7/29/2022,Fri,12:59:00 AM,4.29,131,H
7/29/2022,Fri,7:19:00 AM,0.36,11,L
7/29/2022,Fri,1:21:00 PM,3.88,118,H
7/29/2022,Fri,6:55:00 PM,0.31,9,L
7/30/2022,Sat,1:33:00 AM,4.29,131,H
7/30/2022,Sat,7:53:00 AM,0.3,9,L
7/30/2022,Sat,1:58:00 PM,3.93,120,H
7/30/2022,Sat,7:37:00 PM,0.31,9,L
7/31/2022,Sun,2:07:00 AM,4.25,130,H
7/31/2022,Sun,8:22:00 AM,0.27,8,L
7/31/2022,Sun,2:36:00 PM,3.96,121,H
7/31/2022,Sun,8:17:00 PM,0.35,11,L
8/1/2022,Mon,2:44:00 AM,4.16,127,H
8/1/2022,Mon,8:49:00 AM,0.26,8,L
8/1/2022,Mon,3:16:00 PM,3.99,122,H
8/1/2022,Mon,8:55:00 PM,0.42,13,L
8/2/2022,Tue,3:24:00 AM,4.04,123,H
8/2/2022,Tue,9:17:00 AM,0.27,8,L
8/2/2022,Tue,3:58:00 PM,4.05,123,H
8/2/2022,Tue,9:35:00 PM,0.52,16,L
8/3/2022,Wed,4:09:00 AM,3.9,119,H
8/3/2022,Wed,9:50:00 AM,0.28,9,L
8/3/2022,Wed,4:44:00 PM,4.13,126,H
8/3/2022,Wed,10:21:00 PM,0.64,20,L
8/4/2022,Thu,4:58:00 AM,3.76,115,H
8/4/2022,Thu,10:29:00 AM,0.32,10,L
8/4/2022,Thu,5:32:00 PM,4.24,129,H
8/4/2022,Thu,11:17:00 PM,0.75,23,L
8/5/2022,Fri,5:50:00 AM,3.65,111,H
8/5/2022,Fri,11:19:00 AM,0.37,11,L
8/5/2022,Fri,6:24:00 PM,4.35,133,H
8/6/2022,Sat,12:29:00 AM,0.8,24,L
8/6/2022,Sat,6:47:00 AM,3.58,109,H
8/6/2022,Sat,12:19:00 PM,0.4,12,L
8/6/2022,Sat,7:22:00 PM,4.47,136,H
8/7/2022,Sun,1:54:00 AM,0.74,23,L
8/7/2022,Sun,7:49:00 AM,3.58,109,H
8/7/2022,Sun,1:27:00 PM,0.37,11,L
8/7/2022,Sun,8:27:00 PM,4.62,141,H
8/8/2022,Mon,3:13:00 AM,0.57,17,L
8/8/2022,Mon,8:58:00 AM,3.71,113,H
8/8/2022,Mon,2:38:00 PM,0.24,7,L
8/8/2022,Mon,9:35:00 PM,4.85,148,H
8/9/2022,Tue,4:15:00 AM,0.36,11,L
8/9/2022,Tue,10:05:00 AM,4,122,H
8/9/2022,Tue,3:44:00 PM,0.05,2,L
8/9/2022,Tue,10:39:00 PM,5.15,157,H
8/10/2022,Wed,5:10:00 AM,0.15,5,L
8/10/2022,Wed,11:05:00 AM,4.38,134,H
8/10/2022,Wed,4:45:00 PM,-0.13,-4,L
8/10/2022,Wed,11:36:00 PM,5.42,165,H
8/11/2022,Thu,6:02:00 AM,-0.03,-1,L
8/11/2022,Thu,12:00:00 PM,4.75,145,H
8/11/2022,Thu,5:44:00 PM,-0.26,-8,L
8/12/2022,Fri,12:28:00 AM,5.56,169,H
8/12/2022,Fri,6:52:00 AM,-0.15,-5,L
8/12/2022,Fri,12:52:00 PM,5.03,153,H
8/12/2022,Fri,6:42:00 PM,-0.3,-9,L
8/13/2022,Sat,1:18:00 AM,5.55,169,H
8/13/2022,Sat,7:37:00 AM,-0.22,-7,L
8/13/2022,Sat,1:43:00 PM,5.18,158,H
8/13/2022,Sat,7:39:00 PM,-0.24,-7,L
8/14/2022,Sun,2:08:00 AM,5.38,164,H
8/14/2022,Sun,8:16:00 AM,-0.2,-6,L
8/14/2022,Sun,2:33:00 PM,5.19,158,H
8/14/2022,Sun,8:30:00 PM,-0.07,-2,L
8/15/2022,Mon,2:56:00 AM,5.06,154,H
8/15/2022,Mon,8:51:00 AM,-0.1,-3,L
8/15/2022,Mon,3:24:00 PM,5.07,155,H
8/15/2022,Mon,9:18:00 PM,0.19,6,L
8/16/2022,Tue,3:46:00 AM,4.66,142,H
8/16/2022,Tue,9:25:00 AM,0.09,3,L
8/16/2022,Tue,4:15:00 PM,4.86,148,H
8/16/2022,Tue,10:06:00 PM,0.52,16,L
8/17/2022,Wed,4:36:00 AM,4.24,129,H
8/17/2022,Wed,10:00:00 AM,0.32,10,L
8/17/2022,Wed,5:07:00 PM,4.6,140,H
8/17/2022,Wed,11:01:00 PM,0.84,26,L
8/18/2022,Thu,5:27:00 AM,3.86,118,H
8/18/2022,Thu,10:41:00 AM,0.57,17,L
8/18/2022,Thu,5:59:00 PM,4.31,131,H
8/19/2022,Fri,12:23:00 AM,1.08,33,L
8/19/2022,Fri,6:18:00 AM,3.54,108,H
8/19/2022,Fri,11:30:00 AM,0.81,25,L
8/19/2022,Fri,6:51:00 PM,4.04,123,H
8/20/2022,Sat,1:54:00 AM,1.18,36,L
8/20/2022,Sat,7:12:00 AM,3.3,101,H
8/20/2022,Sat,12:29:00 PM,0.98,30,L
8/20/2022,Sat,7:47:00 PM,3.82,116,H
8/21/2022,Sun,2:56:00 AM,1.17,36,L
8/21/2022,Sun,8:10:00 AM,3.18,97,H
8/21/2022,Sun,1:35:00 PM,1.03,31,L
8/21/2022,Sun,8:51:00 PM,3.71,113,H
8/22/2022,Mon,3:42:00 AM,1.08,33,L
8/22/2022,Mon,9:13:00 AM,3.2,98,H
8/22/2022,Mon,2:40:00 PM,0.96,29,L
8/22/2022,Mon,9:52:00 PM,3.74,114,H
8/23/2022,Tue,4:21:00 AM,0.95,29,L
8/23/2022,Tue,10:09:00 AM,3.35,102,H
8/23/2022,Tue,3:36:00 PM,0.8,24,L
8/23/2022,Tue,10:42:00 PM,3.87,118,H
8/24/2022,Wed,4:57:00 AM,0.78,24,L
8/24/2022,Wed,10:56:00 AM,3.57,109,H
8/24/2022,Wed,4:24:00 PM,0.61,19,L
8/24/2022,Wed,11:21:00 PM,4.04,123,H
8/25/2022,Thu,5:34:00 AM,0.59,18,L
8/25/2022,Thu,11:36:00 AM,3.79,116,H
8/25/2022,Thu,5:10:00 PM,0.43,13,L
8/25/2022,Thu,11:56:00 PM,4.2,128,H
8/26/2022,Fri,6:09:00 AM,0.42,13,L
8/26/2022,Fri,12:14:00 PM,4,122,H
8/26/2022,Fri,5:53:00 PM,0.29,9,L
8/27/2022,Sat,12:29:00 AM,4.32,132,H
8/27/2022,Sat,6:44:00 AM,0.27,8,L
8/27/2022,Sat,12:50:00 PM,4.18,127,H
8/27/2022,Sat,6:36:00 PM,0.2,6,L
8/28/2022,Sun,1:02:00 AM,4.4,134,H
8/28/2022,Sun,7:15:00 AM,0.16,5,L
8/28/2022,Sun,1:26:00 PM,4.31,131,H
8/28/2022,Sun,7:17:00 PM,0.16,5,L
8/29/2022,Mon,1:38:00 AM,4.4,134,H
8/29/2022,Mon,7:44:00 AM,0.09,3,L
8/29/2022,Mon,2:04:00 PM,4.41,134,H
8/29/2022,Mon,7:56:00 PM,0.17,5,L
8/30/2022,Tue,2:16:00 AM,4.32,132,H
8/30/2022,Tue,8:12:00 AM,0.06,2,L
8/30/2022,Tue,2:44:00 PM,4.47,136,H
8/30/2022,Tue,8:35:00 PM,0.23,7,L
8/31/2022,Wed,2:58:00 AM,4.18,127,H
8/31/2022,Wed,8:43:00 AM,0.08,2,L
8/31/2022,Wed,3:27:00 PM,4.49,137,H
8/31/2022,Wed,9:14:00 PM,0.33,10,L
9/1/2022,Thu,3:45:00 AM,4,122,H
9/1/2022,Thu,9:17:00 AM,0.14,4,L
9/1/2022,Thu,4:15:00 PM,4.49,137,H
9/1/2022,Thu,9:58:00 PM,0.49,15,L
9/2/2022,Fri,4:37:00 AM,3.83,117,H
9/2/2022,Fri,9:58:00 AM,0.25,8,L
9/2/2022,Fri,5:07:00 PM,4.48,137,H
9/2/2022,Fri,10:52:00 PM,0.69,21,L
9/3/2022,Sat,5:33:00 AM,3.69,112,H
9/3/2022,Sat,10:49:00 AM,0.41,12,L
9/3/2022,Sat,6:04:00 PM,4.47,136,H
9/4/2022,Sun,12:07:00 AM,0.86,26,L
9/4/2022,Sun,6:32:00 AM,3.63,111,H
9/4/2022,Sun,11:53:00 AM,0.55,17,L
9/4/2022,Sun,7:05:00 PM,4.48,137,H
9/5/2022,Mon,1:57:00 AM,0.86,26,L
9/5/2022,Mon,7:36:00 AM,3.66,112,H
9/5/2022,Mon,1:11:00 PM,0.58,18,L
9/5/2022,Mon,8:13:00 PM,4.55,139,H
9/6/2022,Tue,3:19:00 AM,0.68,21,L
9/6/2022,Tue,8:45:00 AM,3.83,117,H
9/6/2022,Tue,2:34:00 PM,0.46,14,L
9/6/2022,Tue,9:23:00 PM,4.74,144,H
9/7/2022,Wed,4:15:00 AM,0.45,14,L
9/7/2022,Wed,9:52:00 AM,4.17,127,H
9/7/2022,Wed,3:47:00 PM,0.23,7,L
9/7/2022,Wed,10:26:00 PM,5.01,153,H
9/8/2022,Thu,5:01:00 AM,0.23,7,L
9/8/2022,Thu,10:51:00 AM,4.59,140,H
9/8/2022,Thu,4:47:00 PM,0.01,0,L
9/8/2022,Thu,11:21:00 PM,5.24,160,H
9/9/2022,Fri,5:43:00 AM,0.04,1,L
9/9/2022,Fri,11:44:00 AM,4.98,152,H
9/9/2022,Fri,5:42:00 PM,-0.14,-4,L
9/10/2022,Sat,12:11:00 AM,5.35,163,H
9/10/2022,Sat,6:23:00 AM,-0.1,-3,L
9/10/2022,Sat,12:34:00 PM,5.26,160,H
9/10/2022,Sat,6:35:00 PM,-0.19,-6,L
9/11/2022,Sun,12:58:00 AM,5.31,162,H
9/11/2022,Sun,6:59:00 AM,-0.16,-5,L
9/11/2022,Sun,1:21:00 PM,5.38,164,H
9/11/2022,Sun,7:25:00 PM,-0.14,-4,L
9/12/2022,Mon,1:44:00 AM,5.12,156,H
9/12/2022,Mon,7:34:00 AM,-0.15,-5,L
9/12/2022,Mon,2:08:00 PM,5.33,162,H
9/12/2022,Mon,8:10:00 PM,0,0,L
