,Date,Temperature (C),pH,Battery
573,2021-07-28 19:59:57,23.47,7.8896,9.92
574,2021-07-28 21:00:00,23.57,7.8922,9.92
575,2021-07-28 22:00:02,23.6,7.8998,9.92
576,2021-07-28 22:59:57,23.63,7.8898,9.92
577,2021-07-29 00:00:00,23.63,7.8512,9.91
578,2021-07-29 01:00:02,23.78,7.736,9.91
579,2021-07-29 01:59:57,23.96,7.4997,9.91
580,2021-07-29 03:00:00,24.04,7.3737,9.93
581,2021-07-29 04:00:02,22.81,7.7714,9.92
582,2021-07-29 04:59:57,22.56,7.8166,9.91
583,2021-07-29 06:00:00,22.46,7.8227,9.9
584,2021-07-29 07:00:02,22.46,7.8217,9.9
585,2021-07-29 07:59:57,22.43,7.83,9.9
586,2021-07-29 09:00:00,22.28,7.8143,9.9
587,2021-07-29 10:00:02,22.23,7.814,9.9
588,2021-07-29 10:59:57,22.18,7.7957,9.88
589,2021-07-29 12:00:00,22.21,7.7668,9.88
590,2021-07-29 13:00:02,22.18,7.6873,9.87
591,2021-07-29 13:59:57,22.46,7.5331,9.87
594,2021-07-29 16:59:57,23.24,7.8232,9.9
595,2021-07-29 18:00:00,23.32,7.8724,9.91
596,2021-07-29 19:00:02,23.42,7.8878,9.91
597,2021-07-29 19:59:57,23.5,7.8998,9.91
598,2021-07-29 21:00:00,23.37,7.894,9.91
599,2021-07-29 22:00:02,23.22,7.8898,9.92
600,2021-07-29 22:59:57,23.22,7.8851,9.91
601,2021-07-30 00:00:00,23.09,7.8809,9.91
602,2021-07-30 01:00:02,23.07,7.8477,9.9
603,2021-07-30 01:59:57,22.89,7.7537,9.89
604,2021-07-30 03:00:00,22.76,7.632,9.89
605,2021-07-30 04:00:02,22.76,7.5079,9.9
606,2021-07-30 04:59:57,22.64,7.5987,9.9
607,2021-07-30 06:00:00,23.07,7.7129,9.9
608,2021-07-30 07:00:02,23.34,7.7457,9.91
609,2021-07-30 07:59:57,23.04,7.7478,9.91
610,2021-07-30 09:00:00,23.09,7.7382,9.91
611,2021-07-30 10:00:02,23.12,7.7437,9.91
612,2021-07-30 10:59:57,23.12,7.7239,9.91
613,2021-07-30 12:00:00,23.07,7.7088,9.9
614,2021-07-30 13:00:02,23.09,7.6797,9.9
615,2021-07-30 13:59:57,23.12,7.5847,9.9
616,2021-07-30 15:00:00,23.19,7.4302,9.9
619,2021-07-30 18:00:00,24.11,7.7241,9.92
620,2021-07-30 19:00:02,24.22,7.7729,9.93
621,2021-07-30 19:59:57,24.42,7.7942,9.93
622,2021-07-30 21:00:00,24.48,7.8028,9.93
623,2021-07-30 22:00:02,24.55,7.8385,9.94
624,2021-07-30 22:59:57,24.5,7.8486,9.94
625,2021-07-31 00:00:00,24.45,7.8239,9.94
626,2021-07-31 01:00:02,24.37,7.7917,9.94
627,2021-07-31 01:59:57,24.27,7.7191,9.93
628,2021-07-31 03:00:00,24.06,7.579,9.92
629,2021-07-31 04:00:02,23.88,7.4162,9.93
631,2021-07-31 06:00:00,23.01,7.6349,9.93
632,2021-07-31 07:00:02,22.76,7.7219,9.92
633,2021-07-31 07:59:57,22.58,7.7453,9.91
634,2021-07-31 09:00:00,22.41,7.7275,9.9
635,2021-07-31 10:00:02,22.31,7.7032,9.9
636,2021-07-31 10:59:57,22.16,7.6967,9.9
637,2021-07-31 12:00:00,22.16,7.6943,9.9
638,2021-07-31 13:00:02,22.28,7.7045,9.9
639,2021-07-31 13:59:57,22.43,7.6999,9.89
640,2021-07-31 15:00:00,22.69,7.6255,9.89
641,2021-07-31 16:00:02,23.07,7.4637,9.9
642,2021-07-31 16:59:57,23.29,7.3963,9.91
643,2021-07-31 18:00:00,23.17,7.7691,9.91
644,2021-07-31 19:00:02,23.45,7.8489,9.91
645,2021-07-31 19:59:57,23.63,7.8648,9.91
646,2021-07-31 21:00:00,23.63,7.8735,9.91
647,2021-07-31 22:00:02,23.57,7.8751,9.92
648,2021-07-31 22:59:57,23.52,7.8674,9.92
649,2021-08-01 00:00:00,23.42,7.855,9.92
650,2021-08-01 01:00:02,23.32,7.8477,9.91
651,2021-08-01 01:59:57,23.29,7.8235,9.91
652,2021-08-01 03:00:00,23.12,7.7646,9.9
653,2021-08-01 04:00:02,22.99,7.6348,9.9
656,2021-08-01 07:00:02,22.69,7.6955,9.9
657,2021-08-01 07:59:57,22.69,7.7632,9.9
658,2021-08-01 09:00:00,22.61,7.7768,9.9
659,2021-08-01 10:00:02,22.33,7.7494,9.89
660,2021-08-01 10:59:57,22.31,7.7314,9.89
661,2021-08-01 12:00:00,22.31,7.7436,9.89
662,2021-08-01 13:00:02,22.41,7.733,9.89
663,2021-08-01 13:59:57,22.53,7.735,9.89
664,2021-08-01 15:00:00,22.81,7.7333,9.89
665,2021-08-01 16:00:02,23.12,7.6724,9.89
666,2021-08-01 16:59:57,23.4,7.57,9.9
667,2021-08-01 18:00:00,23.65,7.5568,9.91
668,2021-08-01 19:00:02,23.93,7.8249,9.91
669,2021-08-01 19:59:57,24.01,7.8516,9.92
670,2021-08-01 21:00:00,24.04,7.8909,9.92
671,2021-08-01 22:00:02,24.06,7.9188,9.92
672,2021-08-01 22:59:57,23.96,7.9371,9.92
673,2021-08-02 00:00:00,23.78,7.894,9.92
674,2021-08-02 01:00:02,23.63,7.8486,9.92
675,2021-08-02 01:59:57,23.65,7.8679,9.91
676,2021-08-02 03:00:00,23.63,7.8601,9.91
677,2021-08-02 04:00:02,23.47,7.7725,9.91
678,2021-08-02 04:59:57,23.27,7.6217,9.9
681,2021-08-02 07:59:57,23.09,7.7132,9.9
682,2021-08-02 09:00:00,22.99,7.7845,9.9
683,2021-08-02 10:00:02,22.94,7.7886,9.9
684,2021-08-02 10:59:57,22.94,7.7945,9.9
685,2021-08-02 12:00:00,22.96,7.79,9.9
687,2021-08-02 13:59:57,23.17,7.9077,9.88
688,2021-08-02 15:00:00,23.32,7.8811,9.88
689,2021-08-02 16:00:02,23.42,7.8568,9.89
690,2021-08-02 16:59:57,23.7,7.7389,9.9
691,2021-08-02 18:00:00,23.99,7.6599,9.9
692,2021-08-02 19:00:02,24.06,7.7443,9.91
693,2021-08-02 19:59:57,24.06,7.9742,9.91
694,2021-08-02 22:00:02,24.17,8.009,9.91
695,2021-08-02 22:59:57,24.01,7.9922,9.91
696,2021-08-03 00:00:00,23.93,7.9863,9.91
697,2021-08-03 01:00:02,23.86,8.0008,9.91
698,2021-08-03 01:59:57,23.81,8.1404,9.91
699,2021-08-03 03:00:00,23.75,7.8689,9.91
700,2021-08-03 04:00:02,23.73,7.9245,9.9
701,2021-08-03 04:59:57,23.65,7.8201,9.9
702,2021-08-03 06:00:00,23.63,7.5989,9.9
705,2021-08-03 09:00:00,22.99,7.8634,9.9
706,2021-08-03 10:00:02,22.81,7.8778,9.89
707,2021-08-03 10:59:57,22.76,7.8663,9.88
708,2021-08-03 12:00:00,22.79,7.8639,9.88
709,2021-08-03 13:00:02,22.91,7.9259,9.88
710,2021-08-03 13:59:57,23.04,8.1108,9.89
711,2021-08-03 15:00:00,23.14,7.9578,9.88
712,2021-08-03 16:00:02,23.19,7.9311,9.88
713,2021-08-03 16:59:57,23.27,7.87,9.88
714,2021-08-03 18:00:00,23.5,7.7971,9.89
715,2021-08-03 19:00:02,23.68,7.7366,9.89
716,2021-08-03 19:59:57,23.5,7.9854,9.9
717,2021-08-03 21:00:00,23.45,7.9978,9.9
718,2021-08-03 22:00:02,23.29,7.9754,9.89
719,2021-08-03 22:59:57,23.19,7.9912,9.89
720,2021-08-04 00:00:00,23.09,7.9511,9.88
721,2021-08-04 01:00:02,23.19,7.9596,9.88
722,2021-08-04 01:59:57,23.22,7.9653,9.88
723,2021-08-04 03:00:00,23.17,8.0492,9.88
724,2021-08-04 04:00:02,23.04,7.9446,9.88
725,2021-08-04 04:59:57,22.96,7.8833,9.87
726,2021-08-04 06:00:00,22.94,7.7697,9.87
727,2021-08-04 07:00:02,23.01,7.5774,9.87
730,2021-08-04 10:00:02,22.81,7.8806,9.87
731,2021-08-04 10:59:57,22.79,7.8921,9.87
732,2021-08-04 12:00:00,22.74,7.8628,9.87
733,2021-08-04 13:00:02,22.81,7.8575,9.87
734,2021-08-04 13:59:57,22.86,7.8828,9.87
735,2021-08-04 15:00:00,22.89,8.0885,9.87
736,2021-08-04 18:00:00,22.96,7.8577,9.86
737,2021-08-04 19:59:57,23.04,7.7942,9.87
738,2021-08-04 21:00:00,22.91,7.9459,9.87
739,2021-08-04 22:00:02,22.79,7.953,9.86
740,2021-08-04 22:59:57,22.76,7.9701,9.86
741,2021-08-05 00:00:00,22.64,7.9585,9.86
742,2021-08-05 01:00:02,22.64,7.9503,9.85
743,2021-08-05 01:59:57,22.58,7.9299,9.85
744,2021-08-05 03:00:00,22.53,7.9496,9.85
745,2021-08-05 04:00:02,22.48,8.0214,9.85
746,2021-08-05 04:59:57,22.48,7.9357,9.85
747,2021-08-05 06:00:00,22.41,7.8777,9.84
748,2021-08-05 07:00:02,22.28,7.7525,9.84
749,2021-08-05 07:59:57,22.26,7.5744,9.84
752,2021-08-05 10:59:57,22.26,7.7823,9.84
753,2021-08-05 12:00:00,22.28,7.8613,9.84
754,2021-08-05 13:00:02,22.31,7.8638,9.84
755,2021-08-05 13:59:57,22.33,7.8799,9.84
756,2021-08-05 15:00:00,22.38,7.9234,9.84
757,2021-08-05 16:00:02,22.43,7.9125,9.84
758,2021-08-05 16:59:57,22.46,8.0195,9.84
759,2021-08-05 18:00:00,22.48,7.8922,9.84
760,2021-08-05 19:00:02,22.56,7.8322,9.84
761,2021-08-05 19:59:57,22.66,7.6642,9.84
762,2021-08-05 21:00:00,22.79,7.6146,9.84
763,2021-08-05 22:00:02,22.79,7.7996,9.84
764,2021-08-05 22:59:57,22.89,7.8706,9.84
765,2021-08-06 00:00:00,22.84,7.8784,9.84
766,2021-08-06 01:00:02,22.76,7.8809,9.85
767,2021-08-06 01:59:57,22.74,7.8934,9.84
768,2021-08-06 03:00:00,22.66,7.899,9.84
769,2021-08-06 04:00:02,22.66,7.9361,9.84
770,2021-08-06 04:59:57,22.64,7.911,9.84
771,2021-08-06 06:00:00,22.64,7.6897,9.83
772,2021-08-06 07:00:02,22.56,7.7414,9.83
773,2021-08-06 07:59:57,22.46,7.537,9.83
776,2021-08-06 10:59:57,22.31,7.586,9.83
777,2021-08-06 12:00:00,22.41,7.8063,9.83
778,2021-08-06 13:00:02,22.58,7.8421,9.83
779,2021-08-06 13:59:57,22.76,7.8418,9.83
780,2021-08-06 15:00:00,22.91,7.896,9.83
781,2021-08-06 16:00:02,23.07,7.9848,9.84
782,2021-08-06 16:59:57,23.19,8.0415,9.84
783,2021-08-06 18:00:00,23.65,8.0332,9.84
784,2021-08-06 19:00:02,23.86,7.9607,9.85
785,2021-08-06 19:59:57,24.11,7.8731,9.85
786,2021-08-06 21:00:00,24.4,7.7992,9.86
787,2021-08-06 22:00:02,24.45,7.7716,9.87
788,2021-08-06 22:59:57,24.45,7.8794,9.87
789,2021-08-07 00:00:00,24.35,7.8757,9.87
790,2021-08-07 01:00:02,24.22,7.8947,9.87
791,2021-08-07 01:59:57,24.14,7.8631,9.87
792,2021-08-07 03:00:00,24.17,7.8791,9.87
793,2021-08-07 04:00:02,24.06,7.8602,9.87
794,2021-08-07 04:59:57,24.04,7.9851,9.87
795,2021-08-07 06:00:00,23.96,7.9104,9.86
796,2021-08-07 07:00:02,23.88,7.7914,9.86
797,2021-08-07 07:59:57,23.68,7.6628,9.85
800,2021-08-07 10:59:57,23.52,7.555,9.86
801,2021-08-07 12:00:00,23.68,7.7439,9.85
802,2021-08-07 13:00:02,23.81,7.7923,9.85
803,2021-08-07 13:59:57,23.91,7.8067,9.85
804,2021-08-07 15:00:00,24.09,7.8442,9.86
805,2021-08-07 16:00:02,24.32,7.9074,9.86
806,2021-08-07 16:59:57,24.5,8.0798,9.87
807,2021-08-07 18:00:00,24.74,8.1046,9.87
808,2021-08-07 19:00:02,24.95,7.9855,9.87
809,2021-08-07 19:59:57,25.05,7.8952,9.87
810,2021-08-07 21:00:00,25.29,7.8348,9.88
811,2021-08-07 22:00:02,25.39,7.9109,9.88
812,2021-08-07 22:59:57,25.31,7.8557,9.89
813,2021-08-08 00:00:00,24.76,7.9558,9.88
814,2021-08-08 01:00:02,24.66,7.9645,9.88
815,2021-08-08 01:59:57,24.58,7.964,9.88
816,2021-08-08 03:00:00,24.53,7.9437,9.87
817,2021-08-08 04:59:57,24.3,7.9738,9.87
818,2021-08-08 06:00:00,24.27,8.1159,9.87
819,2021-08-08 07:00:02,24.24,7.9568,9.86
820,2021-08-08 07:59:57,24.22,7.8232,9.86
821,2021-08-08 09:00:00,24.06,7.6546,9.85
822,2021-08-08 10:00:02,24.06,7.5197,9.85
825,2021-08-08 13:00:02,24.17,7.8563,9.86
826,2021-08-08 13:59:57,24.24,7.9217,9.85
827,2021-08-08 15:00:00,24.32,7.9186,9.86
828,2021-08-08 16:00:02,24.42,7.931,9.86
829,2021-08-08 16:59:57,24.53,8.0056,9.86
830,2021-08-08 18:00:00,24.66,8.1419,9.86
831,2021-08-08 19:00:02,24.95,8.143,9.87
832,2021-08-08 19:59:57,25.13,8.0161,9.87
833,2021-08-08 21:00:00,25.34,7.9133,9.87
834,2021-08-08 22:00:02,25.6,7.796,9.87
835,2021-08-08 22:59:57,25.68,7.8024,9.88
836,2021-08-09 00:00:00,24.92,7.9792,9.88
837,2021-08-09 01:00:02,24.68,7.9911,9.87
838,2021-08-09 01:59:57,24.5,7.9537,9.87
839,2021-08-09 03:00:00,24.5,7.947,9.86
840,2021-08-09 04:00:02,24.37,7.9594,9.85
841,2021-08-09 04:59:57,24.22,7.9749,9.85
842,2021-08-09 06:00:00,24.17,8.0064,9.85
843,2021-08-09 07:00:02,24.14,8.0618,9.85
844,2021-08-09 07:59:57,24.11,7.91,9.84
845,2021-08-09 09:00:00,24.04,7.7837,9.84
846,2021-08-09 10:00:02,23.93,7.6199,9.84
849,2021-08-09 13:00:02,24.14,7.524,9.84
850,2021-08-09 13:59:57,23.99,7.8566,9.84
851,2021-08-09 15:00:00,24.01,7.896,9.84
852,2021-08-09 16:00:02,24.37,7.9232,9.84
853,2021-08-09 16:59:57,24.63,8.0113,9.85
854,2021-08-09 18:00:00,24.81,8.1321,9.85
855,2021-08-09 19:00:02,24.84,8.0859,9.85
856,2021-08-09 19:59:57,24.89,8.0283,9.85
857,2021-08-09 21:00:00,24.89,7.9198,9.85
858,2021-08-09 22:00:02,24.97,7.7898,9.85
859,2021-08-09 22:59:57,25.18,7.6689,9.85
860,2021-08-10 00:00:00,25.18,7.6339,9.86
861,2021-08-10 01:00:02,24.55,7.9635,9.85
862,2021-08-10 01:59:57,24.4,7.9605,9.85
863,2021-08-10 03:00:00,24.35,7.9602,9.84
864,2021-08-10 04:00:02,24.27,7.9495,9.84
865,2021-08-10 04:59:57,24.22,7.9225,9.84
866,2021-08-10 07:00:02,24.22,8.0216,9.84
867,2021-08-10 07:59:57,24.17,7.9612,9.83
868,2021-08-10 09:00:00,24.14,7.7771,9.83
869,2021-08-10 10:00:02,24.06,7.6461,9.83
873,2021-08-10 13:59:57,24.04,7.8974,9.83
874,2021-08-10 15:00:00,24.01,8.004,9.83
875,2021-08-10 16:00:02,24.01,8.0052,9.83
876,2021-08-10 16:59:57,24.14,7.9961,9.83
877,2021-08-10 18:00:00,24.24,8.0588,9.83
878,2021-08-10 19:00:02,24.3,8.0305,9.83
879,2021-08-10 19:59:57,24.45,8.0647,9.83
880,2021-08-10 21:00:00,24.55,7.9787,9.83
881,2021-08-10 22:00:02,24.66,7.8887,9.83
882,2021-08-10 22:59:57,24.84,7.7523,9.83
883,2021-08-11 00:00:00,25.05,7.6326,9.83
884,2021-08-11 01:00:02,25.0,7.6098,9.84
885,2021-08-11 01:59:57,24.3,7.8889,9.83
886,2021-08-11 03:00:00,24.11,7.8849,9.83
887,2021-08-11 04:00:02,24.06,7.9063,9.82
888,2021-08-11 04:59:57,24.04,7.9084,9.82
889,2021-08-11 06:00:00,23.91,7.8763,9.82
890,2021-08-11 07:00:02,23.93,7.893,9.81
891,2021-08-11 07:59:57,23.96,7.9849,9.81
892,2021-08-11 09:00:00,23.86,7.9579,9.81
893,2021-08-11 10:00:02,23.88,7.7378,9.8
894,2021-08-11 10:59:57,23.88,7.6146,9.8
895,2021-08-11 12:00:00,24.01,7.5163,9.8
898,2021-08-11 15:00:00,24.68,7.9128,9.81
899,2021-08-11 16:00:02,24.81,8.0052,9.81
900,2021-08-11 16:59:57,24.92,7.9989,9.82
901,2021-08-11 18:00:00,25.0,8.0158,9.82
902,2021-08-11 19:00:02,25.15,8.0468,9.82
903,2021-08-11 19:59:57,25.31,8.0579,9.82
904,2021-08-11 21:00:00,25.44,7.9339,9.83
905,2021-08-11 22:00:02,25.52,7.8748,9.83
906,2021-08-11 22:59:57,25.81,7.8138,9.83
907,2021-08-12 00:00:00,26.13,7.6667,9.83
908,2021-08-12 01:00:02,26.08,7.5312,9.84
909,2021-08-12 01:59:57,26.03,7.5775,9.84
910,2021-08-12 03:00:00,25.42,7.9304,9.83
911,2021-08-12 04:00:02,25.47,7.9981,9.83
912,2021-08-12 04:59:57,25.55,8.0099,9.83
913,2021-08-12 06:00:00,25.42,7.9743,9.82
914,2021-08-12 07:00:02,25.31,7.9585,9.82
915,2021-08-12 07:59:57,25.29,8.0009,9.82
916,2021-08-12 09:00:00,25.29,7.9826,9.82
917,2021-08-12 10:00:02,25.23,7.8219,9.81
918,2021-08-12 10:59:57,25.23,7.6345,9.81
919,2021-08-12 12:00:00,25.23,7.5432,9.81
923,2021-08-12 16:00:02,25.68,7.95,9.81
924,2021-08-12 16:59:57,25.89,8.0321,9.82
925,2021-08-12 18:00:00,26.05,8.0578,9.82
926,2021-08-12 19:00:02,26.08,8.0825,9.82
927,2021-08-12 19:59:57,26.08,8.0847,9.83
928,2021-08-12 21:00:00,26.11,8.0671,9.83
929,2021-08-12 22:00:02,26.29,7.9141,9.82
930,2021-08-12 22:59:57,26.51,7.9088,9.83
931,2021-08-13 00:00:00,26.89,7.8135,9.83
932,2021-08-13 01:00:02,26.97,7.6473,9.83
935,2021-08-13 04:00:02,25.87,7.8528,9.83
936,2021-08-13 04:59:57,25.81,7.9182,9.82
937,2021-08-13 06:00:00,25.81,7.951,9.82
938,2021-08-13 07:00:02,25.76,7.945,9.81
940,2021-08-13 09:00:00,25.68,7.9255,9.81
941,2021-08-13 10:00:02,25.66,7.8675,9.81
945,2021-08-13 16:00:02,26.29,7.8164,9.81
946,2021-08-13 16:59:57,26.56,7.9367,9.82
947,2021-08-13 18:00:00,26.59,7.9978,9.82
948,2021-08-13 19:00:02,26.8,7.8302,9.82
949,2021-08-13 19:59:57,26.83,8.018,9.83
950,2021-08-13 21:00:00,26.7,8.0064,9.82
951,2021-08-13 22:00:02,26.64,7.993,9.82
952,2021-08-13 22:59:57,26.89,7.9873,9.82
953,2021-08-14 00:00:00,27.1,7.8677,9.82
954,2021-08-14 01:00:02,27.37,7.7696,9.83
955,2021-08-14 01:59:57,27.46,7.6607,9.83
958,2021-08-14 04:59:57,26.0,7.8875,9.82
959,2021-08-14 06:00:00,25.89,7.9794,9.81
960,2021-08-14 07:00:02,25.92,7.992,9.81
961,2021-08-14 07:59:57,25.79,7.9436,9.8
962,2021-08-14 09:00:00,25.6,7.9486,9.8
963,2021-08-14 10:00:02,25.47,7.9351,9.8
964,2021-08-14 10:59:57,25.5,7.9244,9.79
965,2021-08-14 12:00:00,25.66,7.8063,9.79
966,2021-08-14 13:00:02,25.79,7.7071,9.79
967,2021-08-14 13:59:57,26.11,7.5568,9.79
970,2021-08-14 16:59:57,26.67,7.8646,9.8
971,2021-08-14 18:00:00,26.78,7.9136,9.81
972,2021-08-14 19:00:02,26.75,7.9471,9.81
973,2021-08-14 19:59:57,26.89,7.9133,9.81
974,2021-08-14 21:00:00,26.99,7.9089,9.81
975,2021-08-14 22:00:02,26.94,7.9435,9.81
976,2021-08-14 22:59:57,26.8,8.0047,9.81
977,2021-08-15 00:00:00,26.99,7.9589,9.8
978,2021-08-15 01:59:57,27.26,7.6039,9.81
982,2021-08-15 06:00:00,25.21,7.8111,9.8
983,2021-08-15 07:00:02,25.05,7.8722,9.78
984,2021-08-15 07:59:57,24.87,7.8534,9.77
985,2021-08-15 09:00:00,24.66,7.8674,9.76
986,2021-08-15 10:00:02,24.63,7.8908,9.76
987,2021-08-15 10:59:57,24.55,7.8444,9.75
988,2021-08-15 12:00:00,24.55,7.8367,9.75
989,2021-08-15 13:00:02,24.66,7.7942,9.74
990,2021-08-15 13:59:57,25.02,7.7191,9.75
991,2021-08-15 15:00:00,25.84,7.5084,9.76
993,2021-08-15 16:59:57,25.08,7.8687,9.77
994,2021-08-15 18:00:00,24.89,7.9768,9.76
995,2021-08-15 19:00:02,25.23,8.0133,9.76
996,2021-08-15 19:59:57,25.47,8.0794,9.76
997,2021-08-15 21:00:00,25.31,8.0803,9.76
998,2021-08-15 22:00:02,25.23,8.1162,9.76
999,2021-08-15 22:59:57,25.08,8.1192,9.75
1000,2021-08-16 00:00:00,25.02,8.0633,9.75
1001,2021-08-16 01:00:02,25.05,8.0959,9.75
1002,2021-08-16 01:59:57,25.0,7.9974,9.74
1003,2021-08-16 03:00:00,24.89,7.7627,9.74
1004,2021-08-16 04:00:02,24.92,7.5849,9.74
1007,2021-08-16 07:00:02,24.14,7.85,9.73
1008,2021-08-16 07:59:57,24.04,7.9485,9.73
1009,2021-08-16 09:00:00,23.99,7.9825,9.72
1010,2021-08-16 10:00:02,23.93,7.9716,9.72
1011,2021-08-16 10:59:57,23.86,7.9685,9.72
1012,2021-08-16 12:00:00,23.88,8.0046,9.71
1013,2021-08-16 13:59:57,24.09,7.9841,9.71
1014,2021-08-16 15:00:00,24.3,7.9191,9.71
1015,2021-08-16 16:00:02,24.74,7.7475,9.72
1016,2021-08-16 18:00:00,24.95,7.9463,9.73
1017,2021-08-16 19:00:02,24.97,8.0165,9.73
1018,2021-08-16 19:59:57,25.08,8.0229,9.73
1019,2021-08-16 21:00:00,25.31,8.091,9.73
1020,2021-08-16 22:00:02,25.31,8.0977,9.73
1021,2021-08-16 22:59:57,25.13,8.0514,9.73
1022,2021-08-17 00:00:00,25.05,8.0749,9.73
1023,2021-08-17 01:00:02,25.02,8.0439,9.72
1024,2021-08-17 01:59:57,24.97,8.0667,9.72
1025,2021-08-17 03:00:00,24.89,7.9025,9.72
1026,2021-08-17 04:00:02,24.61,7.7298,9.71
1027,2021-08-17 04:59:57,24.5,7.5921,9.71
1028,2021-08-17 06:00:00,24.48,7.6409,9.71
1029,2021-08-17 07:00:02,24.4,7.5804,9.7
1030,2021-08-17 07:59:57,23.93,7.9178,9.7
1031,2021-08-17 09:00:00,23.88,7.9992,9.69
1032,2021-08-17 10:00:02,23.93,7.9918,9.69
1033,2021-08-17 10:59:57,23.96,8.0069,9.69
1034,2021-08-17 12:00:00,23.83,7.9557,9.68
1035,2021-08-17 18:00:00,25.26,7.6967,9.69
1036,2021-08-17 19:00:02,25.6,7.9475,9.7
1037,2021-08-17 19:59:57,25.81,8.0764,9.7
1038,2021-08-17 21:00:00,25.81,8.113,9.71
1039,2021-08-17 22:00:02,25.84,7.9816,9.71
1040,2021-08-17 22:59:57,25.89,8.1204,9.71
1041,2021-08-18 00:00:00,25.84,8.1514,9.71
1042,2021-08-18 01:00:02,25.63,8.1335,9.7
1043,2021-08-18 01:59:57,25.5,8.079,9.7
1044,2021-08-18 03:00:00,25.44,8.0971,9.7
1045,2021-08-18 04:00:02,25.26,8.0481,9.69
1046,2021-08-18 04:59:57,24.81,7.8785,9.69
1047,2021-08-18 06:00:00,24.63,7.7341,9.68
1048,2021-08-18 07:00:02,24.53,7.7284,9.68
1049,2021-08-18 07:59:57,24.48,7.6522,9.67
1050,2021-08-18 09:00:00,24.45,7.9177,9.67
1051,2021-08-18 10:00:02,24.68,7.9339,9.67
1052,2021-08-18 10:59:57,24.68,8.0102,9.67
1053,2021-08-18 12:00:00,24.63,8.0341,9.67
1054,2021-08-18 13:00:02,24.63,7.9943,9.67
1055,2021-08-18 13:59:57,24.68,7.9073,9.67
1056,2021-08-18 15:00:00,24.92,7.9921,9.67
1057,2021-08-18 16:00:02,25.1,8.0141,9.67
1058,2021-08-18 16:59:57,25.39,7.9921,9.67
1059,2021-08-18 18:00:00,25.66,7.8742,9.68
1060,2021-08-18 19:00:02,25.89,7.8207,9.68
1061,2021-08-18 19:59:57,26.05,7.9873,9.69
1062,2021-08-18 21:00:00,26.11,8.0557,9.69
1063,2021-08-18 22:00:02,25.97,8.0255,9.69
1064,2021-08-18 22:59:57,25.79,8.0708,9.69
1065,2021-08-19 00:00:00,25.63,8.0688,9.68
1066,2021-08-19 01:00:02,25.52,8.0492,9.68
1067,2021-08-19 01:59:57,25.44,8.0404,9.67
1068,2021-08-19 03:00:00,25.39,8.0188,9.67
1069,2021-08-19 04:00:02,25.36,8.0531,9.67
1070,2021-08-19 04:59:57,25.31,7.9821,9.66
1071,2021-08-19 06:00:00,25.18,7.8409,9.66
1072,2021-08-19 07:00:02,25.15,7.6707,9.66
1075,2021-08-19 10:00:02,24.97,7.8078,9.65
1076,2021-08-19 10:59:57,25.08,7.9449,9.65
1077,2021-08-19 12:00:00,24.95,7.9496,9.65
1078,2021-08-19 13:00:02,24.87,7.9512,9.65
1079,2021-08-19 13:59:57,24.97,7.9325,9.65
1080,2021-08-19 15:00:00,24.97,7.9428,9.65
1081,2021-08-19 16:00:02,25.0,7.9434,9.64
1082,2021-08-19 16:59:57,24.97,7.9443,9.64
1083,2021-08-19 18:00:00,25.05,7.9203,9.64
1084,2021-08-19 19:00:02,25.08,7.9138,9.64
1085,2021-08-19 19:59:57,25.13,7.8277,9.64
1086,2021-08-19 21:00:00,25.1,7.8734,9.64
1087,2021-08-19 22:00:02,25.15,7.9999,9.64
1088,2021-08-19 22:59:57,25.26,8.0463,9.64
1089,2021-08-20 00:00:00,25.26,8.055,9.64
1090,2021-08-20 01:00:02,25.18,8.0544,9.64
1091,2021-08-20 01:59:57,25.13,8.0568,9.64
1092,2021-08-20 03:00:00,25.15,8.0761,9.64
1093,2021-08-20 04:00:02,25.13,8.0021,9.64
1094,2021-08-20 09:00:00,24.71,7.6264,9.62
1095,2021-08-20 10:00:02,24.66,7.5424,9.62
1096,2021-08-20 10:59:57,24.66,7.5856,9.61
1097,2021-08-20 12:00:00,24.68,7.9153,9.61
1098,2021-08-20 13:00:02,24.79,8.0011,9.61
1099,2021-08-20 13:59:57,24.89,8.0171,9.61
1100,2021-08-20 15:00:00,25.05,7.9682,9.61
1101,2021-08-20 16:00:02,25.23,8.0031,9.61
1102,2021-08-20 16:59:57,25.55,7.9946,9.62
1103,2021-08-20 18:00:00,25.84,8.0406,9.62
1104,2021-08-20 19:00:02,26.37,8.015,9.63
1105,2021-08-20 19:59:57,26.94,7.9037,9.64
1106,2021-08-20 21:00:00,27.02,7.7094,9.65
1107,2021-08-20 22:00:02,26.48,7.8324,9.65
1108,2021-08-20 22:59:57,26.11,7.991,9.64
1109,2021-08-21 00:00:00,26.0,8.0473,9.64
1110,2021-08-21 01:00:02,26.0,8.0403,9.63
1111,2021-08-21 01:59:57,25.92,8.0089,9.62
1112,2021-08-21 03:00:00,25.84,8.0276,9.62
1113,2021-08-21 04:00:02,25.73,8.0182,9.62
1114,2021-08-21 04:59:57,25.71,7.9735,9.62
1115,2021-08-21 06:00:00,25.66,8.006,9.62
1116,2021-08-21 10:00:02,25.42,7.5118,9.61
1118,2021-08-21 12:00:00,25.21,7.773,9.6
1119,2021-08-21 13:00:02,25.23,7.9326,9.6
