Date,Day,Time,Pred(Ft),Pred(cm),High/Low
5/8/2022,Sun,2:57:00 AM,2.35,72,L
5/8/2022,Sun,9:08:00 AM,9,274,H
5/8/2022,Sun,3:37:00 PM,1.45,44,L
5/8/2022,Sun,9:55:00 PM,8.17,249,H
5/9/2022,Mon,3:51:00 AM,2.37,72,L
5/9/2022,Mon,10:02:00 AM,8.9,271,H
5/9/2022,Mon,4:28:00 PM,1.47,45,L
5/9/2022,Mon,10:47:00 PM,8.33,254,H
5/10/2022,Tue,4:46:00 AM,2.2,67,L
5/10/2022,Tue,10:57:00 AM,8.92,272,H
5/10/2022,Tue,5:20:00 PM,1.37,42,L
5/10/2022,Tue,11:37:00 PM,8.66,264,H
5/11/2022,Wed,5:41:00 AM,1.85,56,L
5/11/2022,Wed,11:52:00 AM,9.07,276,H
5/11/2022,Wed,6:10:00 PM,1.17,36,L
5/12/2022,Thu,12:26:00 AM,9.15,279,H
5/12/2022,Thu,6:35:00 AM,1.32,40,L
5/12/2022,Thu,12:46:00 PM,9.32,284,H
5/12/2022,Thu,6:59:00 PM,0.88,27,L
5/13/2022,Fri,1:13:00 AM,9.75,297,H
5/13/2022,Fri,7:27:00 AM,0.66,20,L
5/13/2022,Fri,1:37:00 PM,9.64,294,H
5/13/2022,Fri,7:46:00 PM,0.55,17,L
5/14/2022,Sat,1:58:00 AM,10.4,317,H
5/14/2022,Sat,8:17:00 AM,-0.04,-1,L
5/14/2022,Sat,2:26:00 PM,9.94,303,H
5/14/2022,Sat,8:33:00 PM,0.24,7,L
5/15/2022,Sun,2:42:00 AM,11.01,336,H
5/15/2022,Sun,9:05:00 AM,-0.67,-20,L
5/15/2022,Sun,3:14:00 PM,10.17,310,H
5/15/2022,Sun,9:19:00 PM,0,0,L
5/16/2022,Mon,3:27:00 AM,11.49,350,H
5/16/2022,Mon,9:54:00 AM,-1.14,-35,L
5/16/2022,Mon,4:03:00 PM,10.28,313,H
5/16/2022,Mon,10:06:00 PM,-0.11,-3,L
5/17/2022,Tue,4:14:00 AM,11.78,359,H
5/17/2022,Tue,10:43:00 AM,-1.38,-42,L
5/17/2022,Tue,4:54:00 PM,10.27,313,H
5/17/2022,Tue,10:55:00 PM,-0.09,-3,L
5/18/2022,Wed,5:04:00 AM,11.86,361,H
5/18/2022,Wed,11:34:00 AM,-1.4,-43,L
5/18/2022,Wed,5:47:00 PM,10.15,309,H
5/18/2022,Wed,11:46:00 PM,0.06,2,L
5/19/2022,Thu,5:57:00 AM,11.72,357,H
5/19/2022,Thu,12:27:00 PM,-1.2,-37,L
5/19/2022,Thu,6:42:00 PM,9.94,303,H
5/20/2022,Fri,12:40:00 AM,0.33,10,L
5/20/2022,Fri,6:52:00 AM,11.39,347,H
5/20/2022,Fri,1:22:00 PM,-0.84,-26,L
5/20/2022,Fri,7:40:00 PM,9.71,296,H
5/21/2022,Sat,1:37:00 AM,0.67,20,L
5/21/2022,Sat,7:51:00 AM,10.93,333,H
5/21/2022,Sat,2:21:00 PM,-0.4,-12,L
5/21/2022,Sat,8:41:00 PM,9.51,290,H
5/22/2022,Sun,2:39:00 AM,0.98,30,L
5/22/2022,Sun,8:54:00 AM,10.43,318,H
5/22/2022,Sun,3:22:00 PM,0.02,1,L
5/22/2022,Sun,9:46:00 PM,9.43,287,H
5/23/2022,Mon,3:45:00 AM,1.17,36,L
5/23/2022,Mon,10:01:00 AM,10,305,H
5/23/2022,Mon,4:24:00 PM,0.35,11,L
5/23/2022,Mon,10:49:00 PM,9.49,289,H
5/24/2022,Tue,4:50:00 AM,1.19,36,L
5/24/2022,Tue,11:07:00 AM,9.68,295,H
5/24/2022,Tue,5:24:00 PM,0.6,18,L
5/24/2022,Tue,11:50:00 PM,9.65,294,H
5/25/2022,Wed,5:55:00 AM,1.06,32,L
5/25/2022,Wed,12:12:00 PM,9.49,289,H
5/25/2022,Wed,6:22:00 PM,0.78,24,L
5/26/2022,Thu,12:47:00 AM,9.86,301,H
5/26/2022,Thu,6:57:00 AM,0.82,25,L
5/26/2022,Thu,1:13:00 PM,9.4,287,H
5/26/2022,Thu,7:16:00 PM,0.9,27,L
5/27/2022,Fri,1:38:00 AM,10.07,307,H
5/27/2022,Fri,7:53:00 AM,0.55,17,L
5/27/2022,Fri,2:07:00 PM,9.36,285,H
5/27/2022,Fri,8:04:00 PM,1.01,31,L
5/28/2022,Sat,2:22:00 AM,10.22,312,H
5/28/2022,Sat,8:41:00 AM,0.32,10,L
5/28/2022,Sat,2:55:00 PM,9.31,284,H
5/28/2022,Sat,8:48:00 PM,1.12,34,L
5/29/2022,Sun,3:03:00 AM,10.29,314,H
5/29/2022,Sun,9:24:00 AM,0.19,6,L
5/29/2022,Sun,3:38:00 PM,9.23,281,H
5/29/2022,Sun,9:29:00 PM,1.24,38,L
5/30/2022,Mon,3:41:00 AM,10.29,314,H
5/30/2022,Mon,10:05:00 AM,0.17,5,L
5/30/2022,Mon,4:19:00 PM,9.13,278,H
5/30/2022,Mon,10:09:00 PM,1.37,42,L
5/31/2022,Tue,4:20:00 AM,10.23,312,H
5/31/2022,Tue,10:45:00 AM,0.22,7,L
5/31/2022,Tue,5:00:00 PM,9.01,275,H
5/31/2022,Tue,10:48:00 PM,1.51,46,L
6/1/2022,Wed,4:58:00 AM,10.13,309,H
6/1/2022,Wed,11:25:00 AM,0.34,10,L
6/1/2022,Wed,5:40:00 PM,8.88,271,H
6/1/2022,Wed,11:28:00 PM,1.65,50,L
6/2/2022,Thu,5:38:00 AM,10,305,H
6/2/2022,Thu,12:05:00 PM,0.5,15,L
6/2/2022,Thu,6:20:00 PM,8.75,267,H
6/3/2022,Fri,12:09:00 AM,1.79,55,L
6/3/2022,Fri,6:19:00 AM,9.84,300,H
6/3/2022,Fri,12:45:00 PM,0.68,21,L
6/3/2022,Fri,7:02:00 PM,8.63,263,H
6/4/2022,Sat,12:52:00 AM,1.94,59,L
6/4/2022,Sat,7:01:00 AM,9.66,294,H
6/4/2022,Sat,1:28:00 PM,0.86,26,L
6/4/2022,Sat,7:44:00 PM,8.55,261,H
6/5/2022,Sun,1:37:00 AM,2.07,63,L
6/5/2022,Sun,7:46:00 AM,9.47,289,H
6/5/2022,Sun,2:12:00 PM,1.02,31,L
6/5/2022,Sun,8:30:00 PM,8.54,260,H
6/6/2022,Mon,2:25:00 AM,2.12,65,L
6/6/2022,Mon,8:33:00 AM,9.29,283,H
6/6/2022,Mon,2:59:00 PM,1.12,34,L
6/6/2022,Mon,9:16:00 PM,8.64,263,H
6/7/2022,Tue,3:16:00 AM,2.07,63,L
6/7/2022,Tue,9:24:00 AM,9.16,279,H
6/7/2022,Tue,3:47:00 PM,1.16,35,L
6/7/2022,Tue,10:04:00 PM,8.87,270,H
6/8/2022,Wed,4:09:00 AM,1.86,57,L
6/8/2022,Wed,10:16:00 AM,9.11,278,H
6/8/2022,Wed,4:35:00 PM,1.13,34,L
6/8/2022,Wed,10:51:00 PM,9.22,281,H
6/9/2022,Thu,5:03:00 AM,1.51,46,L
6/9/2022,Thu,11:10:00 AM,9.13,278,H
6/9/2022,Thu,5:25:00 PM,1.04,32,L
6/9/2022,Thu,11:40:00 PM,9.68,295,H
6/10/2022,Fri,5:57:00 AM,1.03,31,L
6/10/2022,Fri,12:05:00 PM,9.24,282,H
6/10/2022,Fri,6:16:00 PM,0.89,27,L
6/11/2022,Sat,12:29:00 AM,10.22,312,H
6/11/2022,Sat,6:53:00 AM,0.44,13,L
6/11/2022,Sat,1:01:00 PM,9.43,287,H
6/11/2022,Sat,7:08:00 PM,0.67,20,L
6/12/2022,Sun,1:19:00 AM,10.8,329,H
6/12/2022,Sun,7:47:00 AM,-0.18,-5,L
6/12/2022,Sun,1:55:00 PM,9.66,294,H
6/12/2022,Sun,7:59:00 PM,0.42,13,L
6/13/2022,Mon,2:09:00 AM,11.34,346,H
6/13/2022,Mon,8:40:00 AM,-0.75,-23,L
6/13/2022,Mon,2:49:00 PM,9.88,301,H
6/13/2022,Mon,8:51:00 PM,0.19,6,L
6/14/2022,Tue,3:00:00 AM,11.76,358,H
6/14/2022,Tue,9:32:00 AM,-1.17,-36,L
6/14/2022,Tue,3:42:00 PM,10.03,306,H
6/14/2022,Tue,9:42:00 PM,0.03,1,L
6/15/2022,Wed,3:52:00 AM,11.98,365,H
6/15/2022,Wed,10:25:00 AM,-1.4,-43,L
6/15/2022,Wed,4:37:00 PM,10.11,308,H
6/15/2022,Wed,10:35:00 PM,-0.03,-1,L
6/16/2022,Thu,4:46:00 AM,12.01,366,H
6/16/2022,Thu,11:18:00 AM,-1.43,-44,L
6/16/2022,Thu,5:33:00 PM,10.12,308,H
6/16/2022,Thu,11:30:00 PM,0.03,1,L
6/17/2022,Fri,5:42:00 AM,11.85,361,H
6/17/2022,Fri,12:12:00 PM,-1.27,-39,L
6/17/2022,Fri,6:29:00 PM,10.09,308,H
6/18/2022,Sat,12:25:00 AM,0.2,6,L
6/18/2022,Sat,6:39:00 AM,11.5,351,H
6/18/2022,Sat,1:07:00 PM,-0.95,-29,L
6/18/2022,Sat,7:26:00 PM,10.01,305,H
6/19/2022,Sun,1:23:00 AM,0.44,13,L
6/19/2022,Sun,7:38:00 AM,11.02,336,H
6/19/2022,Sun,2:03:00 PM,-0.52,-16,L
6/19/2022,Sun,8:25:00 PM,9.92,302,H
6/20/2022,Mon,2:23:00 AM,0.7,21,L
6/20/2022,Mon,8:39:00 AM,10.47,319,H
6/20/2022,Mon,3:00:00 PM,-0.06,-2,L
6/20/2022,Mon,9:24:00 PM,9.87,301,H
6/21/2022,Tue,3:26:00 AM,0.9,27,L
6/21/2022,Tue,9:42:00 AM,9.94,303,H
6/21/2022,Tue,3:58:00 PM,0.38,12,L
6/21/2022,Tue,10:22:00 PM,9.85,300,H
6/22/2022,Wed,4:29:00 AM,1,30,L
6/22/2022,Wed,10:44:00 AM,9.48,289,H
6/22/2022,Wed,4:54:00 PM,0.79,24,L
6/22/2022,Wed,11:19:00 PM,9.85,300,H
6/23/2022,Thu,5:31:00 AM,1,30,L
6/23/2022,Thu,11:46:00 AM,9.13,278,H
6/23/2022,Thu,5:49:00 PM,1.14,35,L
6/24/2022,Fri,12:13:00 AM,9.87,301,H
6/24/2022,Fri,6:32:00 AM,0.93,28,L
6/24/2022,Fri,12:46:00 PM,8.91,272,H
6/24/2022,Fri,6:42:00 PM,1.4,43,L
6/25/2022,Sat,1:05:00 AM,9.92,302,H
6/25/2022,Sat,7:28:00 AM,0.81,25,L
6/25/2022,Sat,1:42:00 PM,8.8,268,H
6/25/2022,Sat,7:33:00 PM,1.56,48,L
6/26/2022,Sun,1:52:00 AM,9.97,304,H
6/26/2022,Sun,8:18:00 AM,0.67,20,L
6/26/2022,Sun,2:31:00 PM,8.76,267,H
6/26/2022,Sun,8:19:00 PM,1.64,50,L
6/27/2022,Mon,2:36:00 AM,10.03,306,H
6/27/2022,Mon,9:03:00 AM,0.56,17,L
6/27/2022,Mon,3:15:00 PM,8.75,267,H
6/27/2022,Mon,9:02:00 PM,1.66,51,L
6/28/2022,Tue,3:16:00 AM,10.06,307,H
6/28/2022,Tue,9:44:00 AM,0.5,15,L
6/28/2022,Tue,3:57:00 PM,8.75,267,H
6/28/2022,Tue,9:43:00 PM,1.66,51,L
6/29/2022,Wed,3:56:00 AM,10.07,307,H
6/29/2022,Wed,10:23:00 AM,0.47,14,L
6/29/2022,Wed,4:38:00 PM,8.75,267,H
6/29/2022,Wed,10:24:00 PM,1.65,50,L
6/30/2022,Thu,4:36:00 AM,10.06,307,H
6/30/2022,Thu,11:02:00 AM,0.47,14,L
6/30/2022,Thu,5:18:00 PM,8.76,267,H
6/30/2022,Thu,11:04:00 PM,1.65,50,L
7/1/2022,Fri,5:16:00 AM,10.02,305,H
7/1/2022,Fri,11:41:00 AM,0.49,15,L
7/1/2022,Fri,5:57:00 PM,8.78,268,H
7/1/2022,Fri,11:45:00 PM,1.67,51,L
7/2/2022,Sat,5:56:00 AM,9.95,303,H
7/2/2022,Sat,12:20:00 PM,0.54,16,L
7/2/2022,Sat,6:36:00 PM,8.81,269,H
7/3/2022,Sun,12:26:00 AM,1.68,51,L
7/3/2022,Sun,6:36:00 AM,9.84,300,H
7/3/2022,Sun,12:59:00 PM,0.6,18,L
7/3/2022,Sun,7:15:00 PM,8.87,270,H
7/4/2022,Mon,1:09:00 AM,1.69,52,L
7/4/2022,Mon,7:18:00 AM,9.7,296,H
7/4/2022,Mon,1:40:00 PM,0.69,21,L
7/4/2022,Mon,7:55:00 PM,8.98,274,H
7/5/2022,Tue,1:54:00 AM,1.65,50,L
7/5/2022,Tue,8:02:00 AM,9.53,290,H
7/5/2022,Tue,2:23:00 PM,0.78,24,L
7/5/2022,Tue,8:38:00 PM,9.15,279,H
7/6/2022,Wed,2:43:00 AM,1.55,47,L
7/6/2022,Wed,8:49:00 AM,9.36,285,H
7/6/2022,Wed,3:08:00 PM,0.87,27,L
7/6/2022,Wed,9:22:00 PM,9.4,287,H
7/7/2022,Thu,3:34:00 AM,1.36,41,L
7/7/2022,Thu,9:40:00 AM,9.21,281,H
7/7/2022,Thu,3:56:00 PM,0.93,28,L
7/7/2022,Thu,10:10:00 PM,9.71,296,H
7/8/2022,Fri,4:28:00 AM,1.08,33,L
7/8/2022,Fri,10:34:00 AM,9.11,278,H
7/8/2022,Fri,4:46:00 PM,0.95,29,L
7/8/2022,Fri,10:59:00 PM,10.08,307,H
7/9/2022,Sat,5:24:00 AM,0.72,22,L
7/9/2022,Sat,11:31:00 AM,9.08,277,H
7/9/2022,Sat,5:39:00 PM,0.92,28,L
7/9/2022,Sat,11:52:00 PM,10.49,320,H
7/10/2022,Sun,6:23:00 AM,0.3,9,L
7/10/2022,Sun,12:30:00 PM,9.15,279,H
7/10/2022,Sun,6:35:00 PM,0.8,24,L
7/11/2022,Mon,12:48:00 AM,10.93,333,H
7/11/2022,Mon,7:21:00 AM,-0.18,-5,L
7/11/2022,Mon,1:30:00 PM,9.33,284,H
7/11/2022,Mon,7:32:00 PM,0.59,18,L
7/12/2022,Tue,1:44:00 AM,11.35,346,H
7/12/2022,Tue,8:19:00 AM,-0.66,-20,L
7/12/2022,Tue,2:28:00 PM,9.58,292,H
7/12/2022,Tue,8:28:00 PM,0.32,10,L
7/13/2022,Wed,2:40:00 AM,11.7,357,H
7/13/2022,Wed,9:14:00 AM,-1.05,-32,L
7/13/2022,Wed,3:25:00 PM,9.83,300,H
7/13/2022,Wed,9:24:00 PM,0.07,2,L
7/14/2022,Thu,3:36:00 AM,11.91,363,H
7/14/2022,Thu,10:08:00 AM,-1.29,-39,L
7/14/2022,Thu,4:21:00 PM,10.05,306,H
7/14/2022,Thu,10:19:00 PM,-0.1,-3,L
7/15/2022,Fri,4:32:00 AM,11.93,364,H
7/15/2022,Fri,11:02:00 AM,-1.36,-41,L
7/15/2022,Fri,5:17:00 PM,10.22,312,H
7/15/2022,Fri,11:14:00 PM,-0.15,-5,L
7/16/2022,Sat,5:29:00 AM,11.77,359,H
7/16/2022,Sat,11:55:00 AM,-1.24,-38,L
7/16/2022,Sat,6:12:00 PM,10.31,314,H
7/17/2022,Sun,12:10:00 AM,-0.09,-3,L
7/17/2022,Sun,6:25:00 AM,11.43,348,H
7/17/2022,Sun,12:46:00 PM,-0.94,-29,L
7/17/2022,Sun,7:06:00 PM,10.32,315,H
7/18/2022,Mon,1:05:00 AM,0.1,3,L
7/18/2022,Mon,7:21:00 AM,10.93,333,H
7/18/2022,Mon,1:38:00 PM,-0.48,-15,L
7/18/2022,Mon,7:59:00 PM,10.24,312,H
7/19/2022,Tue,2:02:00 AM,0.37,11,L
7/19/2022,Tue,8:17:00 AM,10.33,315,H
7/19/2022,Tue,2:31:00 PM,0.06,2,L
7/19/2022,Tue,8:53:00 PM,10.1,308,H
7/20/2022,Wed,3:01:00 AM,0.65,20,L
7/20/2022,Wed,9:16:00 AM,9.71,296,H
7/20/2022,Wed,3:25:00 PM,0.62,19,L
7/20/2022,Wed,9:47:00 PM,9.93,303,H
7/21/2022,Thu,4:01:00 AM,0.89,27,L
7/21/2022,Thu,10:15:00 AM,9.16,279,H
7/21/2022,Thu,4:19:00 PM,1.13,34,L
7/21/2022,Thu,10:41:00 PM,9.76,297,H
7/22/2022,Fri,5:01:00 AM,1.06,32,L
7/22/2022,Fri,11:15:00 AM,8.73,266,H
7/22/2022,Fri,5:13:00 PM,1.56,48,L
7/22/2022,Fri,11:35:00 PM,9.63,294,H
7/23/2022,Sat,6:00:00 AM,1.15,35,L
7/23/2022,Sat,12:14:00 PM,8.45,258,H
7/23/2022,Sat,6:07:00 PM,1.84,56,L
7/24/2022,Sun,12:29:00 AM,9.58,292,H
7/24/2022,Sun,6:58:00 AM,1.13,34,L
7/24/2022,Sun,1:12:00 PM,8.35,255,H
7/24/2022,Sun,7:00:00 PM,1.97,60,L
7/25/2022,Mon,1:21:00 AM,9.62,293,H
7/25/2022,Mon,7:52:00 AM,1.03,31,L
7/25/2022,Mon,2:04:00 PM,8.38,255,H
7/25/2022,Mon,7:50:00 PM,1.94,59,L
7/26/2022,Tue,2:09:00 AM,9.72,296,H
7/26/2022,Tue,8:38:00 AM,0.88,27,L
7/26/2022,Tue,2:50:00 PM,8.48,258,H
7/26/2022,Tue,8:36:00 PM,1.83,56,L
7/27/2022,Wed,2:52:00 AM,9.85,300,H
7/27/2022,Wed,9:20:00 AM,0.73,22,L
7/27/2022,Wed,3:32:00 PM,8.61,262,H
7/27/2022,Wed,9:18:00 PM,1.68,51,L
7/28/2022,Thu,3:34:00 AM,9.97,304,H
7/28/2022,Thu,9:59:00 AM,0.59,18,L
7/28/2022,Thu,4:12:00 PM,8.75,267,H
7/28/2022,Thu,9:59:00 PM,1.52,46,L
7/29/2022,Fri,4:13:00 AM,10.05,306,H
7/29/2022,Fri,10:37:00 AM,0.47,14,L
7/29/2022,Fri,4:51:00 PM,8.89,271,H
7/29/2022,Fri,10:40:00 PM,1.39,42,L
7/30/2022,Sat,4:53:00 AM,10.09,308,H
7/30/2022,Sat,11:14:00 AM,0.39,12,L
7/30/2022,Sat,5:29:00 PM,9.04,276,H
7/30/2022,Sat,11:20:00 PM,1.28,39,L
7/31/2022,Sun,5:32:00 AM,10.08,307,H
7/31/2022,Sun,11:51:00 AM,0.35,11,L
7/31/2022,Sun,6:05:00 PM,9.19,280,H
8/1/2022,Mon,12:01:00 AM,1.18,36,L
8/1/2022,Mon,6:10:00 AM,10.01,305,H
8/1/2022,Mon,12:29:00 PM,0.36,11,L
8/1/2022,Mon,6:42:00 PM,9.35,285,H
8/2/2022,Tue,12:42:00 AM,1.1,34,L
8/2/2022,Tue,6:50:00 AM,9.88,301,H
8/2/2022,Tue,1:07:00 PM,0.44,13,L
8/2/2022,Tue,7:19:00 PM,9.52,290,H
8/3/2022,Wed,1:25:00 AM,1.01,31,L
8/3/2022,Wed,7:33:00 AM,9.69,295,H
8/3/2022,Wed,1:48:00 PM,0.57,17,L
8/3/2022,Wed,8:00:00 PM,9.7,296,H
8/4/2022,Thu,2:13:00 AM,0.93,28,L
8/4/2022,Thu,8:19:00 AM,9.45,288,H
8/4/2022,Thu,2:33:00 PM,0.73,22,L
8/4/2022,Thu,8:44:00 PM,9.89,301,H
8/5/2022,Fri,3:04:00 AM,0.84,26,L
8/5/2022,Fri,9:10:00 AM,9.21,281,H
8/5/2022,Fri,3:21:00 PM,0.89,27,L
8/5/2022,Fri,9:34:00 PM,10.08,307,H
8/6/2022,Sat,3:59:00 AM,0.71,22,L
8/6/2022,Sat,10:06:00 AM,9,274,H
8/6/2022,Sat,4:14:00 PM,1.02,31,L
8/6/2022,Sat,10:27:00 PM,10.28,313,H
8/7/2022,Sun,4:58:00 AM,0.54,16,L
8/7/2022,Sun,11:05:00 AM,8.88,271,H
8/7/2022,Sun,5:11:00 PM,1.06,32,L
8/7/2022,Sun,11:25:00 PM,10.51,320,H
8/8/2022,Mon,5:59:00 AM,0.3,9,L
8/8/2022,Mon,12:08:00 PM,8.9,271,H
8/8/2022,Mon,6:11:00 PM,0.98,30,L
8/9/2022,Tue,12:26:00 AM,10.79,329,H
8/9/2022,Tue,7:01:00 AM,-0.04,-1,L
8/9/2022,Tue,1:12:00 PM,9.11,278,H
8/9/2022,Tue,7:13:00 PM,0.74,23,L
8/10/2022,Wed,1:27:00 AM,11.12,339,H
8/10/2022,Wed,8:01:00 AM,-0.45,-14,L
8/10/2022,Wed,2:13:00 PM,9.45,288,H
8/10/2022,Wed,8:13:00 PM,0.39,12,L
8/11/2022,Thu,2:27:00 AM,11.44,349,H
8/11/2022,Thu,8:58:00 AM,-0.83,-25,L
8/11/2022,Thu,3:10:00 PM,9.84,300,H
8/11/2022,Thu,9:10:00 PM,0.03,1,L
8/12/2022,Fri,3:24:00 AM,11.65,355,H
8/12/2022,Fri,9:52:00 AM,-1.08,-33,L
8/12/2022,Fri,4:05:00 PM,10.19,311,H
8/12/2022,Fri,10:05:00 PM,-0.25,-8,L
8/13/2022,Sat,4:19:00 AM,11.68,356,H
8/13/2022,Sat,10:43:00 AM,-1.15,-35,L
8/13/2022,Sat,4:58:00 PM,10.45,319,H
8/13/2022,Sat,10:59:00 PM,-0.39,-12,L
8/14/2022,Sun,5:14:00 AM,11.51,351,H
8/14/2022,Sun,11:33:00 AM,-1.02,-31,L
8/14/2022,Sun,5:49:00 PM,10.58,322,H
8/14/2022,Sun,11:51:00 PM,-0.36,-11,L
8/15/2022,Mon,6:07:00 AM,11.16,340,H
8/15/2022,Mon,12:21:00 PM,-0.68,-21,L
8/15/2022,Mon,6:38:00 PM,10.56,322,H
8/16/2022,Tue,12:44:00 AM,-0.17,-5,L
8/16/2022,Tue,6:59:00 AM,10.64,324,H
8/16/2022,Tue,1:09:00 PM,-0.17,-5,L
8/16/2022,Tue,7:27:00 PM,10.4,317,H
8/17/2022,Wed,1:36:00 AM,0.15,5,L
8/17/2022,Wed,7:51:00 AM,10.02,305,H
8/17/2022,Wed,1:58:00 PM,0.43,13,L
8/17/2022,Wed,8:16:00 PM,10.13,309,H
8/18/2022,Thu,2:31:00 AM,0.54,16,L
8/18/2022,Thu,8:45:00 AM,9.38,286,H
8/18/2022,Thu,2:49:00 PM,1.04,32,L
8/18/2022,Thu,9:07:00 PM,9.82,299,H
8/19/2022,Fri,3:27:00 AM,0.92,28,L
8/19/2022,Fri,9:42:00 AM,8.81,269,H
8/19/2022,Fri,3:41:00 PM,1.58,48,L
8/19/2022,Fri,10:00:00 PM,9.52,290,H
8/20/2022,Sat,4:25:00 AM,1.22,37,L
8/20/2022,Sat,10:40:00 AM,8.39,256,H
8/20/2022,Sat,4:35:00 PM,1.98,60,L
8/20/2022,Sat,10:55:00 PM,9.31,284,H
8/21/2022,Sun,5:24:00 AM,1.41,43,L
8/21/2022,Sun,11:39:00 AM,8.14,248,H
8/21/2022,Sun,5:30:00 PM,2.21,67,L
8/21/2022,Sun,11:52:00 PM,9.22,281,H
8/22/2022,Mon,6:23:00 AM,1.46,45,L
8/22/2022,Mon,12:39:00 PM,8.09,247,H
8/22/2022,Mon,6:26:00 PM,2.25,69,L
8/23/2022,Tue,12:48:00 AM,9.29,283,H
8/23/2022,Tue,7:19:00 AM,1.34,41,L
8/23/2022,Tue,1:33:00 PM,8.22,251,H
8/23/2022,Tue,7:20:00 PM,2.1,64,L
8/24/2022,Wed,1:40:00 AM,9.47,289,H
8/24/2022,Wed,8:08:00 AM,1.12,34,L
8/24/2022,Wed,2:21:00 PM,8.45,258,H
8/24/2022,Wed,8:08:00 PM,1.84,56,L
8/25/2022,Thu,2:26:00 AM,9.71,296,H
8/25/2022,Thu,8:50:00 AM,0.87,27,L
8/25/2022,Thu,3:03:00 PM,8.73,266,H
8/25/2022,Thu,8:52:00 PM,1.53,47,L
8/26/2022,Fri,3:08:00 AM,9.93,303,H
8/26/2022,Fri,9:29:00 AM,0.62,19,L
8/26/2022,Fri,3:41:00 PM,9.01,275,H
8/26/2022,Fri,9:33:00 PM,1.24,38,L
8/27/2022,Sat,3:47:00 AM,10.09,308,H
8/27/2022,Sat,10:05:00 AM,0.41,12,L
8/27/2022,Sat,4:18:00 PM,9.28,283,H
8/27/2022,Sat,10:13:00 PM,0.97,30,L
8/28/2022,Sun,4:26:00 AM,10.19,311,H
8/28/2022,Sun,10:42:00 AM,0.27,8,L
8/28/2022,Sun,4:54:00 PM,9.53,290,H
8/28/2022,Sun,10:53:00 PM,0.73,22,L
8/29/2022,Mon,5:04:00 AM,10.2,311,H
8/29/2022,Mon,11:19:00 AM,0.21,6,L
8/29/2022,Mon,5:30:00 PM,9.76,297,H
8/29/2022,Mon,11:34:00 PM,0.54,16,L
8/30/2022,Tue,5:43:00 AM,10.13,309,H
8/30/2022,Tue,11:56:00 AM,0.23,7,L
8/30/2022,Tue,6:06:00 PM,9.97,304,H
8/31/2022,Wed,12:15:00 AM,0.41,12,L
8/31/2022,Wed,6:24:00 AM,9.99,304,H
8/31/2022,Wed,12:35:00 PM,0.33,10,L
8/31/2022,Wed,6:44:00 PM,10.14,309,H
9/1/2022,Thu,12:59:00 AM,0.34,10,L
9/1/2022,Thu,7:07:00 AM,9.76,297,H
9/1/2022,Thu,1:16:00 PM,0.52,16,L
9/1/2022,Thu,7:26:00 PM,10.26,313,H
9/2/2022,Fri,1:46:00 AM,0.35,11,L
9/2/2022,Fri,7:54:00 AM,9.46,288,H
9/2/2022,Fri,2:02:00 PM,0.77,23,L
9/2/2022,Fri,8:12:00 PM,10.3,314,H
9/3/2022,Sat,2:39:00 AM,0.42,13,L
9/3/2022,Sat,8:47:00 AM,9.14,279,H
9/3/2022,Sat,2:54:00 PM,1.02,31,L
9/3/2022,Sat,9:05:00 PM,10.3,314,H
9/4/2022,Sun,3:37:00 AM,0.49,15,L
9/4/2022,Sun,9:45:00 AM,8.87,270,H
9/4/2022,Sun,3:51:00 PM,1.22,37,L
9/4/2022,Sun,10:03:00 PM,10.3,314,H
9/5/2022,Mon,4:38:00 AM,0.5,15,L
9/5/2022,Mon,10:49:00 AM,8.74,266,H
9/5/2022,Mon,4:52:00 PM,1.28,39,L
9/5/2022,Mon,11:06:00 PM,10.35,315,H
9/6/2022,Tue,5:42:00 AM,0.39,12,L
9/6/2022,Tue,11:55:00 AM,8.81,269,H
9/6/2022,Tue,5:56:00 PM,1.17,36,L
9/7/2022,Wed,12:12:00 AM,10.52,321,H
9/7/2022,Wed,6:46:00 AM,0.14,4,L
9/7/2022,Wed,1:01:00 PM,9.12,278,H
9/7/2022,Wed,7:00:00 PM,0.86,26,L
9/8/2022,Thu,1:17:00 AM,10.79,329,H
9/8/2022,Thu,7:46:00 AM,-0.22,-7,L
9/8/2022,Thu,2:02:00 PM,9.59,292,H
9/8/2022,Thu,8:01:00 PM,0.41,12,L
9/9/2022,Fri,2:17:00 AM,11.08,338,H
9/9/2022,Fri,8:42:00 AM,-0.56,-17,L
9/9/2022,Fri,2:56:00 PM,10.07,307,H
9/9/2022,Fri,8:58:00 PM,-0.04,-1,L
9/10/2022,Sat,3:13:00 AM,11.26,343,H
9/10/2022,Sat,9:33:00 AM,-0.76,-23,L
9/10/2022,Sat,3:47:00 PM,10.47,319,H
9/10/2022,Sat,9:51:00 PM,-0.38,-12,L
9/11/2022,Sun,4:05:00 AM,11.26,343,H
9/11/2022,Sun,10:21:00 AM,-0.76,-23,L
9/11/2022,Sun,4:35:00 PM,10.71,326,H
9/11/2022,Sun,10:41:00 PM,-0.54,-16,L
9/12/2022,Mon,4:56:00 AM,11.06,337,H
9/12/2022,Mon,11:08:00 AM,-0.56,-17,L
9/12/2022,Mon,5:22:00 PM,10.78,329,H
9/12/2022,Mon,11:31:00 PM,-0.5,-15,L
