Date,Day,Time,Pred,High/Low,DateTime (UTC),Subordinate DateTime (Adjusted)
3/9/2020,Mon,9:56:00 PM,-0.47,L,2020-03-09 21:56:00,2020-03-09 22:41:00
3/10/2020,Tue,4:06:00 AM,3.29,H,2020-03-10 04:06:00,2020-03-10 05:14:00
3/10/2020,Tue,10:14:00 AM,-0.42,L,2020-03-10 10:14:00,2020-03-10 10:59:00
3/10/2020,Tue,4:27:00 PM,3.55,H,2020-03-10 16:27:00,2020-03-10 17:35:00
3/10/2020,Tue,10:44:00 PM,-0.53,L,2020-03-10 22:44:00,2020-03-10 23:29:00
3/11/2020,Wed,4:55:00 AM,3.42,H,2020-03-11 04:55:00,2020-03-11 06:03:00
3/11/2020,Wed,11:06:00 AM,-0.52,L,2020-03-11 11:06:00,2020-03-11 11:51:00
3/11/2020,Wed,5:18:00 PM,3.53,H,2020-03-11 17:18:00,2020-03-11 18:26:00
3/11/2020,Wed,11:32:00 PM,-0.52,L,2020-03-11 23:32:00,2020-03-12 00:17:00
3/12/2020,Thu,5:44:00 AM,3.48,H,2020-03-12 05:44:00,2020-03-12 06:52:00
3/12/2020,Thu,11:57:00 AM,-0.53,L,2020-03-12 11:57:00,2020-03-12 12:42:00
3/12/2020,Thu,6:10:00 PM,3.44,H,2020-03-12 18:10:00,2020-03-12 19:18:00
3/13/2020,Fri,12:21:00 AM,-0.42,L,2020-03-13 00:21:00,2020-03-13 01:06:00
3/13/2020,Fri,6:33:00 AM,3.48,H,2020-03-13 06:33:00,2020-03-13 07:41:00
3/13/2020,Fri,12:49:00 PM,-0.47,L,2020-03-13 12:49:00,2020-03-13 13:34:00
3/13/2020,Fri,7:03:00 PM,3.28,H,2020-03-13 19:03:00,2020-03-13 20:11:00
3/14/2020,Sat,1:11:00 AM,-0.26,L,2020-03-14 01:11:00,2020-03-14 01:56:00
3/14/2020,Sat,7:24:00 AM,3.39,H,2020-03-14 07:24:00,2020-03-14 08:32:00
3/14/2020,Sat,1:44:00 PM,-0.33,L,2020-03-14 13:44:00,2020-03-14 14:29:00
3/14/2020,Sat,7:59:00 PM,3.08,H,2020-03-14 19:59:00,2020-03-14 21:07:00
3/15/2020,Sun,2:04:00 AM,-0.06,L,2020-03-15 02:04:00,2020-03-15 02:49:00
3/15/2020,Sun,8:19:00 AM,3.25,H,2020-03-15 08:19:00,2020-03-15 09:27:00
3/15/2020,Sun,2:42:00 PM,-0.15,L,2020-03-15 14:42:00,2020-03-15 15:27:00
3/15/2020,Sun,8:59:00 PM,2.87,H,2020-03-15 20:59:00,2020-03-15 22:07:00
3/16/2020,Mon,3:01:00 AM,0.15,L,2020-03-16 03:01:00,2020-03-16 03:46:00
3/16/2020,Mon,9:18:00 AM,3.1,H,2020-03-16 09:18:00,2020-03-16 10:26:00
3/16/2020,Mon,3:44:00 PM,0.01,L,2020-03-16 15:44:00,2020-03-16 16:29:00
3/16/2020,Mon,10:03:00 PM,2.7,H,2020-03-16 22:03:00,2020-03-16 23:11:00
3/17/2020,Tue,4:02:00 AM,0.32,L,2020-03-17 04:02:00,2020-03-17 04:47:00
3/17/2020,Tue,10:21:00 AM,2.96,H,2020-03-17 10:21:00,2020-03-17 11:29:00
3/17/2020,Tue,4:49:00 PM,0.15,L,2020-03-17 16:49:00,2020-03-17 17:34:00
3/17/2020,Tue,11:11:00 PM,2.59,H,2020-03-17 23:11:00,2020-03-18 00:19:00
3/18/2020,Wed,5:05:00 AM,0.43,L,2020-03-18 05:05:00,2020-03-18 05:50:00
3/18/2020,Wed,11:27:00 AM,2.87,H,2020-03-18 11:27:00,2020-03-18 12:35:00
3/18/2020,Wed,5:56:00 PM,0.22,L,2020-03-18 17:56:00,2020-03-18 18:41:00
3/19/2020,Thu,12:19:00 AM,2.56,H,2020-03-19 00:19:00,2020-03-19 01:27:00
3/19/2020,Thu,6:10:00 AM,0.47,L,2020-03-19 06:10:00,2020-03-19 06:55:00
3/19/2020,Thu,12:34:00 PM,2.84,H,2020-03-19 12:34:00,2020-03-19 13:42:00
3/19/2020,Thu,7:01:00 PM,0.23,L,2020-03-19 19:01:00,2020-03-19 19:46:00
3/20/2020,Fri,1:22:00 AM,2.6,H,2020-03-20 01:22:00,2020-03-20 02:30:00
3/20/2020,Fri,7:12:00 AM,0.43,L,2020-03-20 07:12:00,2020-03-20 07:57:00
3/20/2020,Fri,1:34:00 PM,2.87,H,2020-03-20 13:34:00,2020-03-20 14:42:00
3/20/2020,Fri,7:57:00 PM,0.2,L,2020-03-20 19:57:00,2020-03-20 20:42:00
3/21/2020,Sat,2:14:00 AM,2.67,H,2020-03-21 02:14:00,2020-03-21 03:22:00
3/21/2020,Sat,8:06:00 AM,0.35,L,2020-03-21 08:06:00,2020-03-21 08:51:00
3/21/2020,Sat,2:25:00 PM,2.91,H,2020-03-21 14:25:00,2020-03-21 15:33:00
3/21/2020,Sat,8:42:00 PM,0.16,L,2020-03-21 20:42:00,2020-03-21 21:27:00
3/22/2020,Sun,2:57:00 AM,2.75,H,2020-03-22 02:57:00,2020-03-22 04:05:00
3/22/2020,Sun,8:52:00 AM,0.26,L,2020-03-22 08:52:00,2020-03-22 09:37:00
3/22/2020,Sun,3:08:00 PM,2.95,H,2020-03-22 15:08:00,2020-03-22 16:16:00
3/22/2020,Sun,9:21:00 PM,0.12,L,2020-03-22 21:21:00,2020-03-22 22:06:00
3/23/2020,Mon,3:35:00 AM,2.82,H,2020-03-23 03:35:00,2020-03-23 04:43:00
3/23/2020,Mon,9:33:00 AM,0.18,L,2020-03-23 09:33:00,2020-03-23 10:18:00
3/23/2020,Mon,3:47:00 PM,2.98,H,2020-03-23 15:47:00,2020-03-23 16:55:00
3/23/2020,Mon,9:57:00 PM,0.11,L,2020-03-23 21:57:00,2020-03-23 22:42:00
3/24/2020,Tue,4:09:00 AM,2.88,H,2020-03-24 04:09:00,2020-03-24 05:17:00
3/24/2020,Tue,10:11:00 AM,0.12,L,2020-03-24 10:11:00,2020-03-24 10:56:00
3/24/2020,Tue,4:24:00 PM,2.98,H,2020-03-24 16:24:00,2020-03-24 17:32:00
3/24/2020,Tue,10:31:00 PM,0.11,L,2020-03-24 22:31:00,2020-03-24 23:16:00
3/25/2020,Wed,4:43:00 AM,2.92,H,2020-03-25 04:43:00,2020-03-25 05:51:00
3/25/2020,Wed,10:49:00 AM,0.09,L,2020-03-25 10:49:00,2020-03-25 11:34:00
3/25/2020,Wed,5:01:00 PM,2.95,H,2020-03-25 17:01:00,2020-03-25 18:09:00
3/25/2020,Wed,11:06:00 PM,0.13,L,2020-03-25 23:06:00,2020-03-25 23:51:00
3/26/2020,Thu,5:17:00 AM,2.95,H,2020-03-26 05:17:00,2020-03-26 06:25:00
3/26/2020,Thu,11:26:00 AM,0.08,L,2020-03-26 11:26:00,2020-03-26 12:11:00
3/26/2020,Thu,5:38:00 PM,2.91,H,2020-03-26 17:38:00,2020-03-26 18:46:00
3/26/2020,Thu,11:41:00 PM,0.18,L,2020-03-26 23:41:00,2020-03-27 00:26:00
3/27/2020,Fri,5:51:00 AM,2.95,H,2020-03-27 05:51:00,2020-03-27 06:59:00
3/27/2020,Fri,12:04:00 PM,0.1,L,2020-03-27 12:04:00,2020-03-27 12:49:00
3/27/2020,Fri,6:15:00 PM,2.84,H,2020-03-27 18:15:00,2020-03-27 19:23:00
3/28/2020,Sat,12:18:00 AM,0.25,L,2020-03-28 00:18:00,2020-03-28 01:03:00
3/28/2020,Sat,6:26:00 AM,2.93,H,2020-03-28 06:26:00,2020-03-28 07:34:00
3/28/2020,Sat,12:43:00 PM,0.14,L,2020-03-28 12:43:00,2020-03-28 13:28:00
3/28/2020,Sat,6:54:00 PM,2.75,H,2020-03-28 18:54:00,2020-03-28 20:02:00
3/29/2020,Sun,12:56:00 AM,0.33,L,2020-03-29 00:56:00,2020-03-29 01:41:00
3/29/2020,Sun,7:03:00 AM,2.9,H,2020-03-29 07:03:00,2020-03-29 08:11:00
3/29/2020,Sun,1:24:00 PM,0.19,L,2020-03-29 13:24:00,2020-03-29 14:09:00
3/29/2020,Sun,7:35:00 PM,2.66,H,2020-03-29 19:35:00,2020-03-29 20:43:00
3/30/2020,Mon,1:36:00 AM,0.42,L,2020-03-30 01:36:00,2020-03-30 02:21:00
3/30/2020,Mon,7:44:00 AM,2.86,H,2020-03-30 07:44:00,2020-03-30 08:52:00
3/30/2020,Mon,2:10:00 PM,0.25,L,2020-03-30 14:10:00,2020-03-30 14:55:00
3/30/2020,Mon,8:21:00 PM,2.57,H,2020-03-30 20:21:00,2020-03-30 21:29:00
3/31/2020,Tue,2:22:00 AM,0.49,L,2020-03-31 02:22:00,2020-03-31 03:07:00
3/31/2020,Tue,8:31:00 AM,2.83,H,2020-03-31 08:31:00,2020-03-31 09:39:00
3/31/2020,Tue,3:01:00 PM,0.3,L,2020-03-31 15:01:00,2020-03-31 15:46:00
3/31/2020,Tue,9:12:00 PM,2.5,H,2020-03-31 21:12:00,2020-03-31 22:20:00
4/1/2020,Wed,3:14:00 AM,0.54,L,2020-04-01 03:14:00,2020-04-01 03:59:00
4/1/2020,Wed,9:23:00 AM,2.82,H,2020-04-01 09:23:00,2020-04-01 10:31:00
4/1/2020,Wed,3:57:00 PM,0.31,L,2020-04-01 15:57:00,2020-04-01 16:42:00
4/1/2020,Wed,10:09:00 PM,2.48,H,2020-04-01 22:09:00,2020-04-01 23:17:00
4/2/2020,Thu,4:11:00 AM,0.54,L,2020-04-02 04:11:00,2020-04-02 04:56:00
4/2/2020,Thu,10:22:00 AM,2.85,H,2020-04-02 10:22:00,2020-04-02 11:30:00
4/2/2020,Thu,4:55:00 PM,0.27,L,2020-04-02 16:55:00,2020-04-02 17:40:00
4/2/2020,Thu,11:08:00 PM,2.53,H,2020-04-02 23:08:00,2020-04-03 00:16:00
4/3/2020,Fri,5:11:00 AM,0.47,L,2020-04-03 05:11:00,2020-04-03 05:56:00
4/3/2020,Fri,11:23:00 AM,2.92,H,2020-04-03 11:23:00,2020-04-03 12:31:00
4/3/2020,Fri,5:55:00 PM,0.17,L,2020-04-03 17:55:00,2020-04-03 18:40:00
4/4/2020,Sat,12:09:00 AM,2.66,H,2020-04-04 00:09:00,2020-04-04 01:17:00
4/4/2020,Sat,6:13:00 AM,0.33,L,2020-04-04 06:13:00,2020-04-04 06:58:00
4/4/2020,Sat,12:26:00 PM,3.05,H,2020-04-04 12:26:00,2020-04-04 13:34:00
4/4/2020,Sat,6:54:00 PM,0.03,L,2020-04-04 18:54:00,2020-04-04 19:39:00
4/5/2020,Sun,1:07:00 AM,2.85,H,2020-04-05 01:07:00,2020-04-05 02:15:00
4/5/2020,Sun,7:13:00 AM,0.12,L,2020-04-05 07:13:00,2020-04-05 07:58:00
4/5/2020,Sun,1:26:00 PM,3.2,H,2020-04-05 13:26:00,2020-04-05 14:34:00
4/5/2020,Sun,7:49:00 PM,-0.14,L,2020-04-05 19:49:00,2020-04-05 20:34:00
4/6/2020,Mon,2:01:00 AM,3.08,H,2020-04-06 02:01:00,2020-04-06 03:09:00
4/6/2020,Mon,8:10:00 AM,-0.12,L,2020-04-06 08:10:00,2020-04-06 08:55:00
4/6/2020,Mon,2:22:00 PM,3.35,H,2020-04-06 14:22:00,2020-04-06 15:30:00
4/6/2020,Mon,8:40:00 PM,-0.29,L,2020-04-06 20:40:00,2020-04-06 21:25:00
4/7/2020,Tue,2:51:00 AM,3.31,H,2020-04-07 02:51:00,2020-04-07 03:59:00
4/7/2020,Tue,9:03:00 AM,-0.34,L,2020-04-07 09:03:00,2020-04-07 09:48:00
4/7/2020,Tue,3:15:00 PM,3.46,H,2020-04-07 15:15:00,2020-04-07 16:23:00
4/7/2020,Tue,9:30:00 PM,-0.39,L,2020-04-07 21:30:00,2020-04-07 22:15:00
4/8/2020,Wed,3:40:00 AM,3.49,H,2020-04-08 03:40:00,2020-04-08 04:48:00
4/8/2020,Wed,9:55:00 AM,-0.5,L,2020-04-08 09:55:00,2020-04-08 10:40:00
4/8/2020,Wed,4:08:00 PM,3.5,H,2020-04-08 16:08:00,2020-04-08 17:16:00
4/8/2020,Wed,10:19:00 PM,-0.43,L,2020-04-08 22:19:00,2020-04-08 23:04:00
4/9/2020,Thu,4:29:00 AM,3.6,H,2020-04-09 04:29:00,2020-04-09 05:37:00
4/9/2020,Thu,10:47:00 AM,-0.58,L,2020-04-09 10:47:00,2020-04-09 11:32:00
4/9/2020,Thu,5:00:00 PM,3.47,H,2020-04-09 17:00:00,2020-04-09 18:08:00
4/9/2020,Thu,11:08:00 PM,-0.39,L,2020-04-09 23:08:00,2020-04-09 23:53:00
4/10/2020,Fri,5:19:00 AM,3.62,H,2020-04-10 05:19:00,2020-04-10 06:27:00
4/10/2020,Fri,11:38:00 AM,-0.58,L,2020-04-10 11:38:00,2020-04-10 12:23:00
4/10/2020,Fri,5:53:00 PM,3.37,H,2020-04-10 17:53:00,2020-04-10 19:01:00
4/10/2020,Fri,11:57:00 PM,-0.27,L,2020-04-10 23:57:00,2020-04-11 00:42:00
4/11/2020,Sat,6:09:00 AM,3.57,H,2020-04-11 06:09:00,2020-04-11 07:17:00
4/11/2020,Sat,12:30:00 PM,-0.48,L,2020-04-11 12:30:00,2020-04-11 13:15:00
4/11/2020,Sat,6:46:00 PM,3.22,H,2020-04-11 18:46:00,2020-04-11 19:54:00
4/12/2020,Sun,12:47:00 AM,-0.11,L,2020-04-12 00:47:00,2020-04-12 01:32:00
4/12/2020,Sun,7:00:00 AM,3.44,H,2020-04-12 07:00:00,2020-04-12 08:08:00
4/12/2020,Sun,1:24:00 PM,-0.32,L,2020-04-12 13:24:00,2020-04-12 14:09:00
4/12/2020,Sun,7:41:00 PM,3.04,H,2020-04-12 19:41:00,2020-04-12 20:49:00
4/13/2020,Mon,1:40:00 AM,0.1,L,2020-04-13 01:40:00,2020-04-13 02:25:00
4/13/2020,Mon,7:54:00 AM,3.27,H,2020-04-13 07:54:00,2020-04-13 09:02:00
4/13/2020,Mon,2:20:00 PM,-0.12,L,2020-04-13 14:20:00,2020-04-13 15:05:00
4/13/2020,Mon,8:39:00 PM,2.85,H,2020-04-13 20:39:00,2020-04-13 21:47:00
4/14/2020,Tue,2:37:00 AM,0.29,L,2020-04-14 02:37:00,2020-04-14 03:22:00
4/14/2020,Tue,8:52:00 AM,3.08,H,2020-04-14 08:52:00,2020-04-14 10:00:00
4/14/2020,Tue,3:21:00 PM,0.08,L,2020-04-14 15:21:00,2020-04-14 16:06:00
4/14/2020,Tue,9:42:00 PM,2.71,H,2020-04-14 21:42:00,2020-04-14 22:50:00
4/15/2020,Wed,3:38:00 AM,0.45,L,2020-04-15 03:38:00,2020-04-15 04:23:00
4/15/2020,Wed,9:55:00 AM,2.92,H,2020-04-15 09:55:00,2020-04-15 11:03:00
4/15/2020,Wed,4:23:00 PM,0.22,L,2020-04-15 16:23:00,2020-04-15 17:08:00
4/15/2020,Wed,10:47:00 PM,2.62,H,2020-04-15 22:47:00,2020-04-15 23:55:00
4/16/2020,Thu,4:41:00 AM,0.54,L,2020-04-16 04:41:00,2020-04-16 05:26:00
4/16/2020,Thu,11:00:00 AM,2.82,H,2020-04-16 11:00:00,2020-04-16 12:08:00
4/16/2020,Thu,5:26:00 PM,0.31,L,2020-04-16 17:26:00,2020-04-16 18:11:00
4/16/2020,Thu,11:51:00 PM,2.6,H,2020-04-16 23:51:00,2020-04-17 00:59:00
4/17/2020,Fri,5:45:00 AM,0.55,L,2020-04-17 05:45:00,2020-04-17 06:30:00
4/17/2020,Fri,12:05:00 PM,2.77,H,2020-04-17 12:05:00,2020-04-17 13:13:00
4/17/2020,Fri,6:27:00 PM,0.35,L,2020-04-17 18:27:00,2020-04-17 19:12:00
4/18/2020,Sat,12:50:00 AM,2.65,H,2020-04-18 00:50:00,2020-04-18 01:58:00
4/18/2020,Sat,6:46:00 AM,0.51,L,2020-04-18 06:46:00,2020-04-18 07:31:00
4/18/2020,Sat,1:05:00 PM,2.79,H,2020-04-18 13:05:00,2020-04-18 14:13:00
4/18/2020,Sat,7:22:00 PM,0.34,L,2020-04-18 19:22:00,2020-04-18 20:07:00
4/19/2020,Sun,1:40:00 AM,2.73,H,2020-04-19 01:40:00,2020-04-19 02:48:00
4/19/2020,Sun,7:40:00 AM,0.41,L,2020-04-19 07:40:00,2020-04-19 08:25:00
4/19/2020,Sun,1:56:00 PM,2.83,H,2020-04-19 13:56:00,2020-04-19 15:04:00
4/19/2020,Sun,8:07:00 PM,0.3,L,2020-04-19 20:07:00,2020-04-19 20:52:00
4/20/2020,Mon,2:23:00 AM,2.82,H,2020-04-20 02:23:00,2020-04-20 03:31:00
4/20/2020,Mon,8:26:00 AM,0.31,L,2020-04-20 08:26:00,2020-04-20 09:11:00
4/20/2020,Mon,2:40:00 PM,2.87,H,2020-04-20 14:40:00,2020-04-20 15:48:00
4/20/2020,Mon,8:46:00 PM,0.27,L,2020-04-20 20:46:00,2020-04-20 21:31:00
4/21/2020,Tue,3:00:00 AM,2.91,H,2020-04-21 03:00:00,2020-04-21 04:08:00
4/21/2020,Tue,9:06:00 AM,0.21,L,2020-04-21 09:06:00,2020-04-21 09:51:00
4/21/2020,Tue,3:19:00 PM,2.89,H,2020-04-21 15:19:00,2020-04-21 16:27:00
4/21/2020,Tue,9:22:00 PM,0.25,L,2020-04-21 21:22:00,2020-04-21 22:07:00
4/22/2020,Wed,3:35:00 AM,2.97,H,2020-04-22 03:35:00,2020-04-22 04:43:00
4/22/2020,Wed,9:45:00 AM,0.14,L,2020-04-22 09:45:00,2020-04-22 10:30:00
4/22/2020,Wed,3:57:00 PM,2.9,H,2020-04-22 15:57:00,2020-04-22 17:05:00
4/22/2020,Wed,9:58:00 PM,0.25,L,2020-04-22 21:58:00,2020-04-22 22:43:00
4/23/2020,Thu,4:09:00 AM,3.02,H,2020-04-23 04:09:00,2020-04-23 05:17:00
4/23/2020,Thu,10:22:00 AM,0.09,L,2020-04-23 10:22:00,2020-04-23 11:07:00
4/23/2020,Thu,4:35:00 PM,2.89,H,2020-04-23 16:35:00,2020-04-23 17:43:00
4/23/2020,Thu,10:34:00 PM,0.26,L,2020-04-23 22:34:00,2020-04-23 23:19:00
4/24/2020,Fri,4:44:00 AM,3.05,H,2020-04-24 04:44:00,2020-04-24 05:52:00
4/24/2020,Fri,11:00:00 AM,0.07,L,2020-04-24 11:00:00,2020-04-24 11:45:00
4/24/2020,Fri,5:12:00 PM,2.85,H,2020-04-24 17:12:00,2020-04-24 18:20:00
4/24/2020,Fri,11:10:00 PM,0.29,L,2020-04-24 23:10:00,2020-04-24 23:55:00
4/25/2020,Sat,5:19:00 AM,3.05,H,2020-04-25 05:19:00,2020-04-25 06:27:00
4/25/2020,Sat,11:38:00 AM,0.07,L,2020-04-25 11:38:00,2020-04-25 12:23:00
4/25/2020,Sat,5:50:00 PM,2.81,H,2020-04-25 17:50:00,2020-04-25 18:58:00
4/25/2020,Sat,11:48:00 PM,0.34,L,2020-04-25 23:48:00,2020-04-26 00:33:00
4/26/2020,Sun,5:55:00 AM,3.04,H,2020-04-26 05:55:00,2020-04-26 07:03:00
4/26/2020,Sun,12:18:00 PM,0.09,L,2020-04-26 12:18:00,2020-04-26 13:03:00
4/26/2020,Sun,6:30:00 PM,2.75,H,2020-04-26 18:30:00,2020-04-26 19:38:00
4/27/2020,Mon,12:27:00 AM,0.4,L,2020-04-27 00:27:00,2020-04-27 01:12:00
4/27/2020,Mon,6:34:00 AM,3.02,H,2020-04-27 06:34:00,2020-04-27 07:42:00
4/27/2020,Mon,12:59:00 PM,0.12,L,2020-04-27 12:59:00,2020-04-27 13:44:00
4/27/2020,Mon,7:12:00 PM,2.69,H,2020-04-27 19:12:00,2020-04-27 20:20:00
4/28/2020,Tue,1:09:00 AM,0.46,L,2020-04-28 01:09:00,2020-04-28 01:54:00
4/28/2020,Tue,7:16:00 AM,3.0,H,2020-04-28 07:16:00,2020-04-28 08:24:00
4/28/2020,Tue,1:45:00 PM,0.17,L,2020-04-28 13:45:00,2020-04-28 14:30:00
4/28/2020,Tue,7:57:00 PM,2.64,H,2020-04-28 19:57:00,2020-04-28 21:05:00
4/29/2020,Wed,1:56:00 AM,0.5,L,2020-04-29 01:56:00,2020-04-29 02:41:00
4/29/2020,Wed,8:03:00 AM,2.97,H,2020-04-29 08:03:00,2020-04-29 09:11:00
4/29/2020,Wed,2:36:00 PM,0.2,L,2020-04-29 14:36:00,2020-04-29 15:21:00
4/29/2020,Wed,8:49:00 PM,2.62,H,2020-04-29 20:49:00,2020-04-29 21:57:00
4/30/2020,Thu,2:49:00 AM,0.52,L,2020-04-30 02:49:00,2020-04-30 03:34:00
4/30/2020,Thu,8:57:00 AM,2.95,H,2020-04-30 08:57:00,2020-04-30 10:05:00
4/30/2020,Thu,3:31:00 PM,0.21,L,2020-04-30 15:31:00,2020-04-30 16:16:00
4/30/2020,Thu,9:45:00 PM,2.64,H,2020-04-30 21:45:00,2020-04-30 22:53:00
5/1/2020,Fri,3:48:00 AM,0.5,L,2020-05-01 03:48:00,2020-05-01 04:33:00
5/1/2020,Fri,9:56:00 AM,2.96,H,2020-05-01 09:56:00,2020-05-01 11:04:00
5/1/2020,Fri,4:28:00 PM,0.18,L,2020-05-01 16:28:00,2020-05-01 17:13:00
5/1/2020,Fri,10:43:00 PM,2.72,H,2020-05-01 22:43:00,2020-05-01 23:51:00
5/2/2020,Sat,4:48:00 AM,0.41,L,2020-05-02 04:48:00,2020-05-02 05:33:00
5/2/2020,Sat,10:58:00 AM,3.0,H,2020-05-02 10:58:00,2020-05-02 12:06:00
5/2/2020,Sat,5:26:00 PM,0.12,L,2020-05-02 17:26:00,2020-05-02 18:11:00
5/2/2020,Sat,11:41:00 PM,2.86,H,2020-05-02 23:41:00,2020-05-03 00:49:00
5/3/2020,Sun,5:50:00 AM,0.26,L,2020-05-03 05:50:00,2020-05-03 06:35:00
5/3/2020,Sun,12:01:00 PM,3.07,H,2020-05-03 12:01:00,2020-05-03 13:09:00
5/3/2020,Sun,6:24:00 PM,0.02,L,2020-05-03 18:24:00,2020-05-03 19:09:00
5/4/2020,Mon,12:39:00 AM,3.05,H,2020-05-04 00:39:00,2020-05-04 01:47:00
5/4/2020,Mon,6:51:00 AM,0.07,L,2020-05-04 06:51:00,2020-05-04 07:36:00
5/4/2020,Mon,1:03:00 PM,3.17,H,2020-05-04 13:03:00,2020-05-04 14:11:00
5/4/2020,Mon,7:20:00 PM,-0.09,L,2020-05-04 19:20:00,2020-05-04 20:05:00
5/5/2020,Tue,1:34:00 AM,3.26,H,2020-05-05 01:34:00,2020-05-05 02:42:00
5/5/2020,Tue,7:49:00 AM,-0.15,L,2020-05-05 07:49:00,2020-05-05 08:34:00
5/5/2020,Tue,2:01:00 PM,3.27,H,2020-05-05 14:01:00,2020-05-05 15:09:00
5/5/2020,Tue,8:13:00 PM,-0.18,L,2020-05-05 20:13:00,2020-05-05 20:58:00
5/6/2020,Wed,2:26:00 AM,3.46,H,2020-05-06 02:26:00,2020-05-06 03:34:00
5/6/2020,Wed,8:44:00 AM,-0.34,L,2020-05-06 08:44:00,2020-05-06 09:29:00
5/6/2020,Wed,2:56:00 PM,3.34,H,2020-05-06 14:56:00,2020-05-06 16:04:00
5/6/2020,Wed,9:04:00 PM,-0.24,L,2020-05-06 21:04:00,2020-05-06 21:49:00
5/7/2020,Thu,3:16:00 AM,3.59,H,2020-05-07 03:16:00,2020-05-07 04:24:00
5/7/2020,Thu,9:37:00 AM,-0.48,L,2020-05-07 09:37:00,2020-05-07 10:22:00
5/7/2020,Thu,3:49:00 PM,3.35,H,2020-05-07 15:49:00,2020-05-07 16:57:00
5/7/2020,Thu,9:54:00 PM,-0.24,L,2020-05-07 21:54:00,2020-05-07 22:39:00
5/8/2020,Fri,4:05:00 AM,3.66,H,2020-05-08 04:05:00,2020-05-08 05:13:00
5/8/2020,Fri,10:28:00 AM,-0.53,L,2020-05-08 10:28:00,2020-05-08 11:13:00
5/8/2020,Fri,4:42:00 PM,3.32,H,2020-05-08 16:42:00,2020-05-08 17:50:00
5/8/2020,Fri,10:44:00 PM,-0.19,L,2020-05-08 22:44:00,2020-05-08 23:29:00
5/9/2020,Sat,4:55:00 AM,3.64,H,2020-05-09 04:55:00,2020-05-09 06:03:00
5/9/2020,Sat,11:20:00 AM,-0.5,L,2020-05-09 11:20:00,2020-05-09 12:05:00
5/9/2020,Sat,5:36:00 PM,3.23,H,2020-05-09 17:36:00,2020-05-09 18:44:00
5/9/2020,Sat,11:34:00 PM,-0.08,L,2020-05-09 23:34:00,2020-05-10 00:19:00
5/10/2020,Sun,5:46:00 AM,3.56,H,2020-05-10 05:46:00,2020-05-10 06:54:00
5/10/2020,Sun,12:11:00 PM,-0.4,L,2020-05-10 12:11:00,2020-05-10 12:56:00
5/10/2020,Sun,6:28:00 PM,3.11,H,2020-05-10 18:28:00,2020-05-10 19:36:00
5/11/2020,Mon,12:25:00 AM,0.07,L,2020-05-11 00:25:00,2020-05-11 01:10:00
5/11/2020,Mon,6:37:00 AM,3.42,H,2020-05-11 06:37:00,2020-05-11 07:45:00
5/11/2020,Mon,1:03:00 PM,-0.24,L,2020-05-11 13:03:00,2020-05-11 13:48:00
5/11/2020,Mon,7:22:00 PM,2.98,H,2020-05-11 19:22:00,2020-05-11 20:30:00
5/12/2020,Tue,1:17:00 AM,0.23,L,2020-05-12 01:17:00,2020-05-12 02:02:00
5/12/2020,Tue,7:30:00 AM,3.25,H,2020-05-12 07:30:00,2020-05-12 08:38:00
5/12/2020,Tue,1:57:00 PM,-0.05,L,2020-05-12 13:57:00,2020-05-12 14:42:00
5/12/2020,Tue,8:18:00 PM,2.84,H,2020-05-12 20:18:00,2020-05-12 21:26:00
5/13/2020,Wed,2:12:00 AM,0.39,L,2020-05-13 02:12:00,2020-05-13 02:57:00
5/13/2020,Wed,8:26:00 AM,3.06,H,2020-05-13 08:26:00,2020-05-13 09:34:00
5/13/2020,Wed,2:54:00 PM,0.13,L,2020-05-13 14:54:00,2020-05-13 15:39:00
5/13/2020,Wed,9:16:00 PM,2.73,H,2020-05-13 21:16:00,2020-05-13 22:24:00
5/14/2020,Thu,3:11:00 AM,0.51,L,2020-05-14 03:11:00,2020-05-14 03:56:00
5/14/2020,Thu,9:26:00 AM,2.91,H,2020-05-14 09:26:00,2020-05-14 10:34:00
5/14/2020,Thu,3:52:00 PM,0.27,L,2020-05-14 15:52:00,2020-05-14 16:37:00
5/14/2020,Thu,10:15:00 PM,2.68,H,2020-05-14 22:15:00,2020-05-14 23:23:00
5/15/2020,Fri,4:12:00 AM,0.58,L,2020-05-15 04:12:00,2020-05-15 04:57:00
5/15/2020,Fri,10:27:00 AM,2.8,H,2020-05-15 10:27:00,2020-05-15 11:35:00
5/15/2020,Fri,4:49:00 PM,0.37,L,2020-05-15 16:49:00,2020-05-15 17:34:00
5/15/2020,Fri,11:12:00 PM,2.67,H,2020-05-15 23:12:00,2020-05-16 00:20:00
5/16/2020,Sat,5:11:00 AM,0.59,L,2020-05-16 05:11:00,2020-05-16 05:56:00
5/16/2020,Sat,11:26:00 AM,2.73,H,2020-05-16 11:26:00,2020-05-16 12:34:00
5/16/2020,Sat,5:43:00 PM,0.42,L,2020-05-16 17:43:00,2020-05-16 18:28:00
5/17/2020,Sun,12:06:00 AM,2.71,H,2020-05-17 00:06:00,2020-05-17 01:14:00
5/17/2020,Sun,6:09:00 AM,0.55,L,2020-05-17 06:09:00,2020-05-17 06:54:00
5/17/2020,Sun,12:24:00 PM,2.71,H,2020-05-17 12:24:00,2020-05-17 13:32:00
5/17/2020,Sun,6:35:00 PM,0.44,L,2020-05-17 18:35:00,2020-05-17 19:20:00
